dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,batt1volts,local_time
1753382760000,2.2369,4.2502,0,0,1,210,65.3,82,59.66,65.3,30.11,30.206,840,151200,0,756000,2025-04-26T15:31:00.000Z,2025-07-24,,,,2025-07-24 11:46:00-07:00
1753381860000,2.4606,4.0265,0,0,1,210,64.8,84,59.85,64.8,30.11,30.2061,676,121680,2313,1992600,,2025-07-24,America/Los_Angeles,True,,2025-07-24 11:31:00-07:00
1753380960000,2.6843,4.9213,0,0,1,210,64.6,84,59.65,64.6,30.11,30.2062,65,11700,1755,1384200,,2025-07-24,America/Los_Angeles,True,4.32,2025-07-24 11:16:00-07:00
1753380060000,3.3554,4.6976,0,0,1,210,64.4,84,59.46,64.4,30.11,30.2062,107,19260,1755,1325700,,2025-07-24,America/Los_Angeles,True,,2025-07-24 11:01:00-07:00
1753379160000,3.1317,5.145,0,0,1,210,63.9,85,59.3,63.9,30.11,30.2063,227,40860,1537,1229400,,2025-07-24,America/Los_Angeles,True,,2025-07-24 10:46:00-07:00
1753378260000,2.4606,4.2502,0,0,1,210,63.5,86,59.23,63.5,30.11,30.2064,126,22680,1537,1025100,,2025-07-24,America/Los_Angeles,True,,2025-07-24 10:31:00-07:00
1753377360000,2.908,4.2502,0,0,1,210,63.3,86,59.04,63.3,30.11,30.2064,98,17640,1537,911700,,2025-07-24,America/Los_Angeles,True,4.27,2025-07-24 10:16:00-07:00
1753376460000,2.4606,4.0265,0,0,1,210,63.1,86,58.84,63.1,30.11,30.2064,85,15300,1537,823500,,2025-07-24,America/Los_Angeles,True,,2025-07-24 10:01:00-07:00
1753375560000,2.4606,4.2502,0,0,1,210,62.8,87,58.87,62.8,30.11,30.2065,133,23940,1382,747000,,2025-07-24,America/Los_Angeles,True,,2025-07-24 09:46:00-07:00
1753374660000,2.4606,4.2502,0,0,1,210,62.4,88,58.8,62.4,30.11,30.2066,155,27900,1165,627300,,2025-07-24,America/Los_Angeles,True,,2025-07-24 09:31:00-07:00
1753373760000,2.2369,3.3554,0,0,1,210,61.9,88,58.3,61.9,30.11,30.2067,51,9180,1165,487800,,2025-07-24,America/Los_Angeles,True,4.26,2025-07-24 09:16:00-07:00
1753372860000,2.2369,4.0265,0,0,1,210,61.3,89,58.03,61.3,30.1,30.1967,40,7200,895,441900,,2025-07-24,America/Los_Angeles,True,,2025-07-24 09:01:00-07:00
1753371960000,2.0132,2.908,0,0,1,210,61.2,89,57.93,61.2,30.1,30.1968,60,10800,895,405900,,2025-07-24,America/Los_Angeles,True,,2025-07-24 08:46:00-07:00
1753371060000,1.5659,2.6843,0,0,1,210,61.0,89,57.73,61.0,30.1,30.1968,101,18180,895,351900,,2025-07-24,America/Los_Angeles,True,,2025-07-24 08:31:00-07:00
1753370160000,1.5659,2.4606,0,0,1,210,60.1,92,57.77,60.1,30.1,30.197,66,11880,877,261000,,2025-07-24,America/Los_Angeles,True,4.26,2025-07-24 08:16:00-07:00
