dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,batt1volts,local_time
1755477120000,1.7895,3.5791,0,0,1,205,67.8,81,61.75,67.8,29.93,30.025,28,5040,0,25200,2025-04-26T15:31:00.000Z,2025-08-17,,,,2025-08-17 17:32:00-07:00
1755476220000,2.0132,3.3554,0,0,1,205,67.5,82,61.8,67.5,29.94,30.0351,31,5580,6444,6039000,,2025-08-17,America/Los_Angeles,True,,2025-08-17 17:17:00-07:00
1755475320000,2.2369,3.5791,0,0,1,205,67.1,83,61.76,67.1,29.94,30.0352,34,6120,6444,6011100,,2025-08-17,America/Los_Angeles,True,,2025-08-17 17:02:00-07:00
1755474420000,2.0132,3.8028,0,0,1,205,67.1,84,62.1,67.1,29.94,30.0352,43,7740,6444,5980500,,2025-08-17,America/Los_Angeles,True,4.36,2025-08-17 16:47:00-07:00
1755473520000,2.0132,3.5791,0,0,1,205,67.1,84,62.1,67.1,29.94,30.0352,67,12060,6444,5941800,,2025-08-17,America/Los_Angeles,True,,2025-08-17 16:32:00-07:00
1755472620000,2.4606,3.8028,0,0,1,205,67.3,83,61.95,67.3,29.95,30.0452,78,14040,6285,5881500,,2025-08-17,America/Los_Angeles,True,,2025-08-17 16:17:00-07:00
1755471720000,2.2369,5.3686,0,0,1,205,67.8,82,62.1,67.8,29.95,30.0451,81,14580,6285,5811300,,2025-08-17,America/Los_Angeles,True,,2025-08-17 16:02:00-07:00
1755470820000,2.6843,4.2502,0,0,1,205,68.5,80,62.08,68.81,29.95,30.0449,119,21420,6285,5738400,,2025-08-17,America/Los_Angeles,True,4.39,2025-08-17 15:47:00-07:00
1755469920000,2.6843,4.0265,0,0,1,205,68.9,79,62.11,69.2,29.96,30.0549,70,12600,5071,5631300,,2025-08-17,America/Los_Angeles,True,,2025-08-17 15:32:00-07:00
1755469020000,2.6843,5.145,0,0,1,201,69.3,79,62.5,69.64,29.97,30.0649,423,76140,4871,5568300,,2025-08-17,America/Los_Angeles,True,,2025-08-17 15:17:00-07:00
1755468120000,2.908,4.4739,0,0,1,198,68.9,80,62.47,69.25,29.98,30.075,555,99900,4732,5187600,,2025-08-17,America/Los_Angeles,True,,2025-08-17 15:02:00-07:00
1755467220000,2.6843,4.6976,0,0,1,198,68.2,82,62.49,68.57,29.98,30.0751,166,29880,4732,4688100,,2025-08-17,America/Los_Angeles,True,4.41,2025-08-17 14:47:00-07:00
