dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,local_time
1765093860000,0.0,0.0,0,0,1,266,48.6,93,4.26,46.67,48.6,30.06,30.1352,0,0,12620,11358000,2025-12-03T17:36:00.000Z,2025-12-06,,,2025-12-06 23:51:00-08:00
1765092960000,0.0,0.0,0,0,1,266,48.9,93,,46.97,48.9,30.05,30.1251,0,0,12620,11358000,2025-12-03T17:36:00.000Z,2025-12-06,,,2025-12-06 23:36:00-08:00
1765092060000,0.0,0.0,0,0,1,266,48.6,93,,46.67,48.6,30.05,30.1252,0,0,12620,11358000,2025-12-03T17:36:00.000Z,2025-12-06,,,2025-12-06 23:21:00-08:00
1765091160000,0.0,0.0,0,0,1,266,48.6,93,,46.67,48.6,30.05,30.1252,0,0,12620,11358000,2025-12-03T17:36:00.000Z,2025-12-06,,,2025-12-06 23:06:00-08:00
1765090260000,0.0,0.0,0,0,1,266,49.3,93,4.26,47.36,49.3,30.05,30.1251,0,0,12620,11358000,2025-12-03T17:36:00.000Z,2025-12-06,,,2025-12-06 22:51:00-08:00
1765089360000,0.0,0.0,0,0,1,266,49.6,92,,47.37,49.6,30.05,30.125,0,0,12620,11358000,2025-12-03T17:36:00.000Z,2025-12-06,,,2025-12-06 22:36:00-08:00
1765088460000,0.0,0.0,0,0,1,266,50.0,92,,47.77,50.0,30.05,30.125,0,0,12620,11358000,2025-12-03T17:36:00.000Z,2025-12-06,,,2025-12-06 22:21:00-08:00
1765087560000,0.0,0.0,0,0,1,266,50.5,92,,48.26,50.5,30.04,30.1149,0,0,12620,11358000,2025-12-03T17:36:00.000Z,2025-12-06,,,2025-12-06 22:06:00-08:00
1765086660000,0.0,0.0,0,0,1,266,51.3,91,4.27,48.76,51.3,30.04,30.1147,0,0,12620,11358000,2025-12-03T17:36:00.000Z,2025-12-06,,,2025-12-06 21:51:00-08:00
1765085760000,0.0,0.0,0,0,1,266,51.3,92,,49.06,51.3,30.04,30.1147,0,0,12620,11358000,2025-12-03T17:36:00.000Z,2025-12-06,,,2025-12-06 21:36:00-08:00
1765084860000,0.0,0.0,0,0,1,266,51.4,92,,49.15,51.4,30.04,30.1147,0,0,12620,11358000,2025-12-03T17:36:00.000Z,2025-12-06,,,2025-12-06 21:21:00-08:00
1765083960000,0.0,0.0,0,0,1,266,51.3,92,,49.06,51.3,30.04,30.1147,0,0,12620,11358000,2025-12-03T17:36:00.000Z,2025-12-06,,,2025-12-06 21:06:00-08:00
1765083060000,0.0,0.0,0,0,1,266,51.3,91,4.28,48.76,51.3,30.03,30.1047,0,0,12620,11358000,2025-12-03T17:36:00.000Z,2025-12-06,,,2025-12-06 20:51:00-08:00
1765082160000,0.0,0.0,0,0,1,266,51.8,90,,48.96,51.8,30.03,30.1046,0,0,12620,11358000,2025-12-03T17:36:00.000Z,2025-12-06,,,2025-12-06 20:36:00-08:00
1765081260000,0.0,0.0,0,0,1,266,52.5,90,,49.65,52.5,30.03,30.1045,0,0,12620,11358000,2025-12-03T17:36:00.000Z,2025-12-06,,,2025-12-06 20:21:00-08:00
1765080360000,0.0,0.0,0,0,1,266,53.1,89,,49.94,53.1,30.03,30.1045,0,0,12620,11358000,2025-12-03T17:36:00.000Z,2025-12-06,,,2025-12-06 20:06:00-08:00
1765079460000,0.0,0.0,0,0,1,266,53.8,89,4.27,50.63,53.8,30.03,30.1043,0,0,12620,11358000,2025-12-03T17:36:00.000Z,2025-12-06,,,2025-12-06 19:51:00-08:00
1765078560000,0.0,0.0,0,0,1,266,53.6,89,,50.44,53.6,30.02,30.0944,0,0,12620,11358000,2025-12-03T17:36:00.000Z,2025-12-06,,,2025-12-06 19:36:00-08:00
1765077660000,0.0,0.0,0,0,1,266,54.0,88,,50.53,54.0,30.02,30.0943,0,0,12620,11358000,2025-12-03T17:36:00.000Z,2025-12-06,,,2025-12-06 19:21:00-08:00
1765076760000,0.0,0.0,0,0,1,266,54.5,88,,51.02,54.5,30.02,30.0942,0,0,12620,11358000,2025-12-03T17:36:00.000Z,2025-12-06,,,2025-12-06 19:06:00-08:00
1765075860000,0.0,0.0,0,0,1,266,54.9,87,4.29,51.1,54.9,30.02,30.0942,0,0,12620,11358000,2025-12-03T17:36:00.000Z,2025-12-06,,,2025-12-06 18:51:00-08:00
