dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,date,batt1volts,lastRain,local_time
1766908200000,0.0,0.0,0,0,1,27,43.7,88,40.38,43.7,30.13,30.2302,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 23:50:00-08:00
1766907300000,0.0,0.0,0,0,1,27,43.9,88,40.58,43.9,30.13,30.2302,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 23:35:00-08:00
1766906400000,0.4474,2.4606,0,0,1,27,44.4,88,41.07,44.4,30.13,30.2301,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,4.11,,2025-12-27 23:20:00-08:00
1766905500000,0.2237,3.1317,0,0,1,27,44.8,89,41.76,44.8,30.13,30.23,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 23:05:00-08:00
1766904600000,0.4474,2.908,0,0,1,27,45.0,89,41.96,45.0,30.13,30.23,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 22:50:00-08:00
1766903700000,0.2237,2.908,0,0,1,27,45.0,89,41.96,45.0,30.13,30.23,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 22:35:00-08:00
1766902800000,0.0,0.0,0,0,1,27,45.0,88,41.66,45.0,30.13,30.23,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,4.11,,2025-12-27 22:20:00-08:00
1766901900000,0.0,0.0,0,0,1,27,45.3,88,41.96,45.3,30.13,30.2299,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 22:05:00-08:00
1766901000000,0.0,0.0,0,0,1,27,45.7,89,42.65,45.7,30.13,30.2298,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 21:50:00-08:00
1766900100000,0.0,0.0,0,0,1,27,46.0,87,42.35,46.0,30.13,30.2298,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 21:35:00-08:00
1766899200000,0.0,0.0,0,0,1,27,46.2,85,41.94,46.2,30.12,30.2197,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,4.11,,2025-12-27 21:20:00-08:00
1766898300000,0.0,0.0,0,0,1,27,46.6,86,42.64,46.6,30.12,30.2196,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 21:05:00-08:00
1766897400000,0.0,0.0,0,0,1,27,47.1,86,43.13,47.1,30.11,30.2095,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 20:50:00-08:00
1766896500000,0.2237,2.0132,0,0,1,27,47.7,84,43.11,47.7,30.11,30.2094,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 20:35:00-08:00
1766895600000,0.0,2.2369,0,0,1,27,48.4,81,42.84,48.4,30.11,30.2092,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,4.11,,2025-12-27 20:20:00-08:00
1766894700000,0.0,0.8948,0,0,1,27,48.7,80,42.81,48.7,30.1,30.1991,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 20:05:00-08:00
1766893800000,0.0,0.0,0,0,1,27,49.5,79,43.26,49.5,30.1,30.199,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 19:50:00-08:00
1766892900000,0.2237,1.5659,0,0,1,27,50.2,77,43.27,50.2,30.09,30.1888,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 19:35:00-08:00
1766892000000,0.0,2.0132,0,0,1,27,50.9,75,43.26,50.9,30.09,30.1887,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,4.12,,2025-12-27 19:20:00-08:00
1766891100000,0.0,0.0,0,0,1,27,51.8,74,43.78,51.8,30.08,30.1785,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 19:05:00-08:00
1766890200000,0.0,2.4606,0,0,1,27,53.1,71,43.95,53.1,30.08,30.1782,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 18:50:00-08:00
1766889300000,0.2237,2.4606,0,0,1,27,55.0,64,43.05,55.0,30.08,30.1779,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 18:35:00-08:00
1766888400000,2.2369,4.0265,0,0,1,27,55.8,60,42.12,55.8,30.07,30.1677,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,4.12,,2025-12-27 18:20:00-08:00
1766887500000,2.0132,3.3554,0,0,1,27,55.2,63,42.83,55.2,30.07,30.1678,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 18:05:00-08:00
1766886600000,2.4606,4.0265,0,0,1,27,54.3,74,46.19,54.3,30.06,30.1579,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 17:50:00-08:00
1766885700000,0.2237,3.1317,0,0,1,27,54.9,78,48.17,54.9,30.06,30.1578,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 17:35:00-08:00
1766884800000,0.0,1.3422,0,0,1,27,56.1,77,48.99,56.1,30.06,30.1576,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,4.13,,2025-12-27 17:20:00-08:00
1766883900000,0.0,0.0,0,0,1,27,57.7,72,48.74,57.7,30.05,30.1472,0,0,2,2453400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 17:05:00-08:00
1766883000000,0.0,0.0,0,0,1,27,58.5,68,47.97,58.5,30.04,30.1371,2,360,2,2453400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 16:50:00-08:00
1766882100000,0.0,0.0,0,0,1,27,59.4,66,48.04,59.4,30.04,30.1369,5,900,2,2451600,America/Los_Angeles,True,2025-12-27,,,2025-12-27 16:35:00-08:00
1766881200000,0.0,0.0,0,0,1,27,60.1,64,47.88,60.1,30.04,30.1368,8,1440,2,2447100,America/Los_Angeles,True,2025-12-27,4.14,,2025-12-27 16:20:00-08:00
1766880300000,0.0,0.0,0,0,1,27,60.3,63,47.65,60.3,30.04,30.1367,23,4140,2,2439900,America/Los_Angeles,True,2025-12-27,,,2025-12-27 16:05:00-08:00
1766879400000,0.4474,3.3554,0,0,1,27,60.6,63,47.93,60.6,30.04,30.1367,27,4860,2,2419200,America/Los_Angeles,True,2025-12-27,,,2025-12-27 15:50:00-08:00
1766878500000,0.4474,3.5791,0,0,1,26,60.8,64,48.54,60.8,30.04,30.1366,16,2880,2,2394900,America/Los_Angeles,True,2025-12-27,,,2025-12-27 15:35:00-08:00
1766877600000,0.0,2.6843,0,0,1,208,61.2,64,48.92,61.2,30.04,30.1366,20,3600,2,2380500,America/Los_Angeles,True,2025-12-27,4.15,,2025-12-27 15:20:00-08:00
1766876700000,0.2237,3.1317,0,0,1,208,61.5,65,49.62,61.5,30.03,30.1265,22,3960,2,2362500,America/Los_Angeles,True,2025-12-27,,,2025-12-27 15:05:00-08:00
1766875800000,0.6711,3.5791,0,0,1,190,61.9,62,48.73,61.9,30.03,30.1264,26,4680,2,2342700,America/Los_Angeles,True,2025-12-27,,,2025-12-27 14:50:00-08:00
1766874900000,0.2237,2.0132,0,0,1,178,62.2,60,48.14,62.2,30.04,30.1364,60,10800,2,2319300,America/Los_Angeles,True,2025-12-27,,,2025-12-27 14:35:00-08:00
1766874000000,0.6711,2.908,0,0,1,178,62.4,62,49.21,62.4,30.03,30.1263,37,6660,2,2265300,America/Los_Angeles,True,2025-12-27,4.16,,2025-12-27 14:20:00-08:00
1766873100000,0.8948,2.6843,0,0,1,178,62.6,62,49.39,62.6,30.03,30.1263,39,7020,2,2232000,America/Los_Angeles,True,2025-12-27,,,2025-12-27 14:05:00-08:00
1766872200000,0.6711,3.1317,0,0,1,178,62.4,61,48.77,62.4,30.03,30.1263,65,11700,2,2196900,America/Los_Angeles,True,2025-12-27,,,2025-12-27 13:50:00-08:00
1766871300000,1.1185,3.1317,0,0,1,178,62.2,61,48.58,62.2,30.03,30.1263,359,64620,2,2138400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 13:35:00-08:00
1766870400000,0.4474,2.6843,0,0,1,178,61.9,61,48.3,61.9,30.04,30.1364,202,36360,2,1815300,America/Los_Angeles,True,2025-12-27,4.21,,2025-12-27 13:20:00-08:00
1766869500000,0.6711,2.6843,0,0,1,171,61.5,62,48.36,61.5,30.04,30.1365,260,46800,2,1633500,America/Los_Angeles,True,2025-12-27,,,2025-12-27 13:05:00-08:00
1766868600000,0.0,0.0,0,0,1,4,61.2,63,48.5,61.2,30.05,30.1466,188,33840,2,1399500,America/Los_Angeles,True,2025-12-27,,,2025-12-27 12:50:00-08:00
1766867700000,0.2237,2.908,0,0,1,4,60.3,65,48.48,60.3,30.05,30.1468,224,40320,2,1230300,America/Los_Angeles,True,2025-12-27,,,2025-12-27 12:35:00-08:00
1766866800000,0.0,0.0,0,0,1,4,59.5,66,48.13,59.5,30.06,30.1569,264,47520,2,1028700,America/Los_Angeles,True,2025-12-27,4.18,,2025-12-27 12:20:00-08:00
1766865900000,0.0,0.0,0,0,1,4,58.8,67,47.87,58.8,30.07,30.1671,76,13680,2,791100,America/Los_Angeles,True,2025-12-27,,,2025-12-27 12:05:00-08:00
1766865000000,0.0,0.0,0,0,1,4,58.1,70,48.37,58.1,30.08,30.1773,246,44280,2,722700,America/Los_Angeles,True,2025-12-27,,,2025-12-27 11:50:00-08:00
1766864100000,0.0,0.0,0,0,1,6,57.7,69,47.6,57.7,30.09,30.1874,75,13500,2,501300,America/Los_Angeles,True,2025-12-27,,,2025-12-27 11:35:00-08:00
1766863200000,0.0,0.0,0,0,1,6,57.4,70,47.7,57.4,30.1,30.1975,77,13860,2,433800,America/Los_Angeles,True,2025-12-27,4.08,,2025-12-27 11:20:00-08:00
1766862300000,0.0,0.0,0,0,1,6,57.2,70,47.5,57.2,30.1,30.1975,33,5940,2,364500,America/Los_Angeles,True,2025-12-27,,,2025-12-27 11:05:00-08:00
1766861400000,0.0,0.0,0,0,1,6,57.0,70,47.31,57.0,30.11,30.2076,31,5580,2,334800,America/Los_Angeles,True,2025-12-27,,,2025-12-27 10:50:00-08:00
1766860500000,0.0,1.3422,0,0,1,6,56.7,70,47.03,56.7,30.11,30.2076,30,5400,2,306900,America/Los_Angeles,True,2025-12-27,,,2025-12-27 10:35:00-08:00
1766859600000,0.0,0.0,0,0,1,6,55.2,75,47.42,55.2,30.11,30.2079,33,5940,2,279900,America/Los_Angeles,True,2025-12-27,4.08,,2025-12-27 10:20:00-08:00
1766858700000,0.0,0.0,0,0,1,6,53.4,82,48.04,53.4,30.1,30.1982,49,8820,2,250200,America/Los_Angeles,True,2025-12-27,,,2025-12-27 10:05:00-08:00
1766857800000,0.0,0.0,0,0,1,6,52.0,88,48.56,52.0,30.1,30.1985,63,11340,2,206100,America/Los_Angeles,True,2025-12-27,,,2025-12-27 09:50:00-08:00
1766856900000,0.0,0.0,0,0,1,6,50.7,92,48.46,50.7,30.1,30.1987,35,6300,2,149400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 09:35:00-08:00
1766856000000,0.0,0.0,0,0,1,6,49.6,94,47.94,49.6,30.09,30.1889,25,4500,2,117900,America/Los_Angeles,True,2025-12-27,4.06,,2025-12-27 09:20:00-08:00
1766855100000,0.0,0.0,0,0,1,6,48.9,95,47.53,48.9,30.09,30.1891,29,5220,2,95400,America/Los_Angeles,True,2025-12-27,,,2025-12-27 09:05:00-08:00
1766854200000,0.0,0.0,0,0,1,6,47.8,96,46.72,47.8,30.08,30.1792,20,3600,2,69300,America/Los_Angeles,True,2025-12-27,,,2025-12-27 08:50:00-08:00
1766853300000,0.0,0.0,0,0,1,6,46.4,96,45.32,46.4,30.07,30.1695,17,3060,2,51300,America/Los_Angeles,True,2025-12-27,,,2025-12-27 08:35:00-08:00
