dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,batt1volts,local_time
1782130860000,0.0,0.0,0,0,1,78,56.7,88,53.18,29.87,29.9435,0,0,0,0,56.7,2026-06-06T17:21:00.000Z,2026-06-22,,,,2026-06-22 05:21:00-07:00
1782129960000,0.0,1.5659,0,0,1,78,56.5,88,52.99,29.87,29.9436,0,0,0,0,56.5,2026-06-06T17:21:00.000Z,2026-06-22,,,,2026-06-22 05:06:00-07:00
1782129060000,0.0,1.5659,0,0,1,78,56.3,88,52.79,29.87,29.9436,0,0,0,0,56.3,2026-06-06T17:21:00.000Z,2026-06-22,,,4.24,2026-06-22 04:51:00-07:00
1782128160000,0.0,0.0,0,0,1,78,56.8,88,53.28,29.87,29.9435,0,0,0,0,56.8,2026-06-06T17:21:00.000Z,2026-06-22,,,,2026-06-22 04:36:00-07:00
1782127260000,0.0,1.1185,0,0,1,78,56.5,87,52.68,29.86,29.9335,0,0,0,0,56.5,2026-06-06T17:21:00.000Z,2026-06-22,,,,2026-06-22 04:21:00-07:00
1782126360000,0.0,0.0,0,0,1,78,56.7,87,52.87,29.86,29.9335,0,0,0,0,56.7,2026-06-06T17:21:00.000Z,2026-06-22,,,,2026-06-22 04:06:00-07:00
1782125460000,0.0,1.1185,0,0,1,78,56.8,87,52.97,29.86,29.9335,0,0,0,0,56.8,2026-06-06T17:21:00.000Z,2026-06-22,,,4.25,2026-06-22 03:51:00-07:00
1782124560000,0.4474,2.0132,0,0,1,78,56.8,87,52.97,29.86,29.9335,0,0,0,0,56.8,2026-06-06T17:21:00.000Z,2026-06-22,,,,2026-06-22 03:36:00-07:00
1782123660000,0.0,0.0,0,0,1,78,56.7,86,52.56,29.86,29.9335,0,0,0,0,56.7,2026-06-06T17:21:00.000Z,2026-06-22,,,,2026-06-22 03:21:00-07:00
1782122760000,0.0,0.0,0,0,1,78,56.7,86,52.56,29.86,29.9335,0,0,0,0,56.7,,2026-06-22,America/Los_Angeles,True,,2026-06-22 03:06:00-07:00
1782121860000,0.0,0.0,0,0,1,78,57.0,85,52.53,29.87,29.9435,0,0,0,0,57.0,,2026-06-22,America/Los_Angeles,True,,2026-06-22 02:51:00-07:00
1782120960000,0.0,0.0,0,0,1,78,57.4,85,52.93,29.87,29.9434,0,0,0,0,57.4,2026-06-06T17:21:00.000Z,2026-06-22,,,,2026-06-22 02:36:00-07:00
1782120060000,0.0,0.0,0,0,1,78,57.6,85,53.12,29.87,29.9434,0,0,0,0,57.6,2026-06-06T17:21:00.000Z,2026-06-22,,,4.25,2026-06-22 02:21:00-07:00
1782119160000,0.0,0.0,0,0,1,78,57.7,84,52.9,29.87,29.9434,0,0,0,0,57.7,2026-06-06T17:21:00.000Z,2026-06-22,,,,2026-06-22 02:06:00-07:00
1782118260000,0.0,0.0,0,0,1,78,57.9,83,52.77,29.88,29.9534,0,0,0,0,57.9,2026-06-06T17:21:00.000Z,2026-06-22,,,,2026-06-22 01:51:00-07:00
1782117360000,0.0,0.0,0,0,1,78,58.3,83,53.16,29.87,29.9433,0,0,0,0,58.3,2026-06-06T17:21:00.000Z,2026-06-22,,,,2026-06-22 01:36:00-07:00
1782116460000,0.0,0.0,0,0,1,78,58.6,83,53.45,29.87,29.9433,0,0,0,0,58.6,2026-06-06T17:21:00.000Z,2026-06-22,,,4.26,2026-06-22 01:21:00-07:00
1782115560000,0.0,0.0,0,0,1,78,58.8,82,53.32,29.87,29.9432,0,0,0,0,58.8,2026-06-06T17:21:00.000Z,2026-06-22,,,,2026-06-22 01:06:00-07:00
1782114660000,0.0,0.0,0,0,1,78,59.0,82,53.51,29.87,29.9432,0,0,0,0,59.0,2026-06-06T17:21:00.000Z,2026-06-22,,,,2026-06-22 00:51:00-07:00
1782113760000,0.0,0.0,0,0,1,78,59.4,82,53.9,29.87,29.9432,0,0,0,0,59.4,2026-06-06T17:21:00.000Z,2026-06-22,,,,2026-06-22 00:36:00-07:00
1782112860000,0.0,1.5659,0,0,1,78,59.5,82,54.0,29.87,29.9431,0,0,0,0,59.5,2026-06-06T17:21:00.000Z,2026-06-22,,,4.27,2026-06-22 00:21:00-07:00
1782111960000,0.0,0.0,0,0,1,78,59.7,82,54.19,29.88,29.9531,0,0,0,0,59.7,2026-06-06T17:21:00.000Z,2026-06-22,,,,2026-06-22 00:06:00-07:00
