dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,local_time
1752160560000,1.1185,2.2369,0,0,1,180,61.3,92,4.25,58.95,61.3,29.94,30.0362,71,12780,0,63900,2025-04-26T15:31:00.000Z,2025-07-10,,,2025-07-10 08:16:00-07:00
1752159660000,0.6711,1.5659,0,0,1,180,60.3,95,,58.86,60.3,29.94,30.0364,90,16200,121,144000,,2025-07-10,America/Los_Angeles,True,2025-07-10 08:01:00-07:00
1752158760000,0.0,0.0,0,0,1,180,59.0,96,,57.86,59.0,29.94,30.0367,20,3600,109,63000,,2025-07-10,America/Los_Angeles,True,2025-07-10 07:46:00-07:00
1752157860000,0.0,0.0,0,0,1,180,57.7,96,,56.57,57.7,29.93,30.0269,16,2880,71,45000,,2025-07-10,America/Los_Angeles,True,2025-07-10 07:31:00-07:00
1752156960000,0.0,0.0,0,0,1,180,56.7,95,4.24,55.28,56.7,29.93,30.027,12,2160,71,30600,,2025-07-10,America/Los_Angeles,True,2025-07-10 07:16:00-07:00
1752156060000,0.0,0.0,0,0,1,180,55.9,95,,54.49,55.9,29.93,30.0272,10,1800,71,19800,,2025-07-10,America/Los_Angeles,True,2025-07-10 07:01:00-07:00
1752155160000,0.0,0.0,0,0,1,180,55.8,95,,54.39,55.8,29.93,30.0272,7,1260,71,10800,,2025-07-10,America/Los_Angeles,True,2025-07-10 06:46:00-07:00
1752154260000,0.0,0.0,0,0,1,180,55.9,95,,54.49,55.9,29.93,30.0272,4,720,71,4500,,2025-07-10,America/Los_Angeles,True,2025-07-10 06:31:00-07:00
1752153360000,0.0,0.0,0,0,1,180,56.1,96,4.25,54.97,56.1,29.93,30.0272,1,180,71,900,,2025-07-10,America/Los_Angeles,True,2025-07-10 06:16:00-07:00
1752152460000,0.2237,1.3422,0,0,1,180,56.3,95,,54.89,56.3,29.93,30.0271,0,0,71,0,,2025-07-10,America/Los_Angeles,True,2025-07-10 06:01:00-07:00
1752151560000,0.0,0.0,0,0,1,180,56.5,95,,55.08,56.5,29.93,30.0271,0,0,71,0,,2025-07-10,America/Los_Angeles,True,2025-07-10 05:46:00-07:00
1752150660000,0.0,0.0,0,0,1,180,56.7,95,,55.28,56.7,29.93,30.027,0,0,71,0,,2025-07-10,America/Los_Angeles,True,2025-07-10 05:31:00-07:00
1752149760000,0.0,0.0,0,0,1,180,56.7,95,4.25,55.28,56.7,29.92,30.017,0,0,71,0,,2025-07-10,America/Los_Angeles,True,2025-07-10 05:16:00-07:00
1752148860000,0.0,1.1185,0,0,1,180,56.8,95,,55.38,56.8,29.92,30.017,0,0,71,0,,2025-07-10,America/Los_Angeles,True,2025-07-10 05:01:00-07:00
1752147960000,0.0,0.0,0,0,1,180,56.8,95,,55.38,56.8,29.91,30.007,0,0,71,0,,2025-07-10,America/Los_Angeles,True,2025-07-10 04:46:00-07:00
1752147060000,0.0,1.3422,0,0,1,180,57.0,95,,55.58,57.0,29.91,30.0069,0,0,71,0,,2025-07-10,America/Los_Angeles,True,2025-07-10 04:31:00-07:00
1752146160000,0.0,0.0,0,0,1,180,56.8,95,4.25,55.38,56.8,29.91,30.007,0,0,71,0,,2025-07-10,America/Los_Angeles,True,2025-07-10 04:16:00-07:00
1752145260000,0.0,0.0,0,0,1,180,56.7,94,,54.99,56.7,29.91,30.007,0,0,71,0,,2025-07-10,America/Los_Angeles,True,2025-07-10 04:01:00-07:00
1752144360000,0.0,0.0,0,0,1,180,56.7,93,,54.7,56.7,29.91,30.007,0,0,71,0,,2025-07-10,America/Los_Angeles,True,2025-07-10 03:46:00-07:00
1752143460000,0.0,0.0,0,0,1,180,56.7,92,,54.4,56.7,29.91,30.007,0,0,71,0,,2025-07-10,America/Los_Angeles,True,2025-07-10 03:31:00-07:00
1752142560000,0.0,0.0,0,0,1,180,56.7,91,4.25,54.1,56.7,29.91,30.007,0,0,71,0,,2025-07-10,America/Los_Angeles,True,2025-07-10 03:16:00-07:00
