dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,local_time
1751093160000,0.0,0.0,0,0,1,214,57.7,98,4.14,57.14,57.7,29.96,30.057,0,0,4404,3963600,2025-04-26T15:31:00.000Z,2025-06-27,,,2025-06-27 23:46:00-07:00
1751092260000,0.6711,2.2369,0,0,1,214,57.7,98,,57.14,57.7,29.96,30.057,0,0,4404,3963600,2025-04-26T15:31:00.000Z,2025-06-27,,,2025-06-27 23:31:00-07:00
1751091360000,1.1185,2.0132,0,0,1,214,57.9,98,,57.34,57.9,29.95,30.0469,0,0,4404,3963600,2025-04-26T15:31:00.000Z,2025-06-27,,,2025-06-27 23:16:00-07:00
1751090460000,0.8948,2.2369,0,0,1,214,58.1,97,,57.25,58.1,29.96,30.0569,0,0,4404,3963600,2025-04-26T15:31:00.000Z,2025-06-27,,,2025-06-27 23:01:00-07:00
1751089560000,0.8948,2.2369,0,0,1,214,58.1,97,4.14,57.25,58.1,29.96,30.0569,0,0,4404,3963600,2025-04-26T15:31:00.000Z,2025-06-27,,,2025-06-27 22:46:00-07:00
1751088660000,1.1185,2.2369,0,0,1,214,58.3,97,,57.45,58.3,29.96,30.0568,0,0,4404,3963600,2025-04-26T15:31:00.000Z,2025-06-27,,,2025-06-27 22:31:00-07:00
1751087760000,0.8948,2.0132,0,0,1,214,58.5,96,,57.36,58.5,29.95,30.0468,0,0,4404,3963600,2025-04-26T15:31:00.000Z,2025-06-27,,,2025-06-27 22:16:00-07:00
1751086860000,0.6711,2.6843,0,0,1,214,58.6,96,,57.46,58.6,29.95,30.0468,0,0,4404,3963600,2025-04-26T15:31:00.000Z,2025-06-27,,,2025-06-27 22:01:00-07:00
1751085960000,0.6711,2.4606,0,0,1,214,59.0,95,4.15,57.57,59.0,29.94,30.0367,0,0,4404,3963600,2025-04-26T15:31:00.000Z,2025-06-27,,,2025-06-27 21:46:00-07:00
1751085060000,0.4474,2.908,0,0,1,214,59.2,95,,57.77,59.2,29.94,30.0366,0,0,4404,3963600,2025-04-26T15:31:00.000Z,2025-06-27,,,2025-06-27 21:31:00-07:00
1751084160000,0.6711,2.4606,0,0,1,214,59.4,95,,57.97,59.4,29.94,30.0366,0,0,4404,3963600,2025-04-26T15:31:00.000Z,2025-06-27,,,2025-06-27 21:16:00-07:00
