dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1756612020000,0.0,0.0,0,0,1,241,67.6,88,63.91,67.6,29.86,29.9548,0,0,0,0,2025-04-26T15:31:00.000Z,2025-08-30,,,,2025-08-30 20:47:00-07:00
1756611120000,0.0,0.0,0,0,1,241,68.0,89,64.63,68.0,29.86,29.9547,0,0,8577,7719300,,2025-08-30,4.34,America/Los_Angeles,True,2025-08-30 20:32:00-07:00
1756610220000,0.0,0.0,0,0,1,241,68.4,89,65.03,69.12,29.86,29.9547,0,0,8561,7719300,,2025-08-30,,America/Los_Angeles,True,2025-08-30 20:17:00-07:00
1756609320000,0.0,1.1185,0,0,1,241,68.5,89,65.12,69.23,29.86,29.9547,0,0,8561,7719300,,2025-08-30,,America/Los_Angeles,True,2025-08-30 20:02:00-07:00
1756608420000,1.7895,2.4606,0,0,1,241,69.1,87,65.06,69.8,29.86,29.9545,0,0,8561,7719300,,2025-08-30,,America/Los_Angeles,True,2025-08-30 19:47:00-07:00
1756607520000,1.5659,2.2369,0,0,1,241,69.8,84,64.74,70.43,29.86,29.9544,0,0,8561,7719300,,2025-08-30,4.34,America/Los_Angeles,True,2025-08-30 19:32:00-07:00
1756606620000,1.3422,2.2369,0,0,1,241,70.5,82,64.73,71.1,29.87,29.9643,2,360,8561,7719300,,2025-08-30,,America/Los_Angeles,True,2025-08-30 19:17:00-07:00
1756605720000,1.3422,2.6843,0,0,1,241,71.1,81,64.96,71.72,29.86,29.9542,5,900,8561,7717500,,2025-08-30,,America/Los_Angeles,True,2025-08-30 19:02:00-07:00
1756604820000,1.3422,2.908,0,0,1,241,71.2,81,65.06,71.83,29.86,29.9542,9,1620,8561,7713000,,2025-08-30,,America/Los_Angeles,True,2025-08-30 18:47:00-07:00
1756603920000,1.7895,2.6843,0,0,1,241,71.8,80,65.29,72.44,29.86,29.9541,12,2160,8427,7704900,,2025-08-30,4.34,America/Los_Angeles,True,2025-08-30 18:32:00-07:00
