dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1772265060000,2.4606,2.908,0,0,1,14,61.0,70,4.27,51.14,29.87,29.9429,0,0,19411,17469900,61.0,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 23:51:00-08:00
1772264160000,2.0132,2.6843,0,0,1,14,61.0,71,,51.53,29.88,29.953,0,0,19411,17469900,61.0,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 23:36:00-08:00
1772263260000,1.7895,2.4606,0,0,1,14,61.3,72,,52.19,29.88,29.9529,0,0,19411,17469900,61.3,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 23:21:00-08:00
1772262360000,2.0132,3.1317,0,0,1,14,60.8,76,,53.18,29.88,29.953,0,0,19411,17469900,60.8,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 23:06:00-08:00
1772261460000,2.2369,3.8028,0,0,1,14,60.8,78,4.27,53.89,29.88,29.953,0,0,19411,17469900,60.8,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 22:51:00-08:00
1772260560000,1.7895,2.6843,0,0,1,14,60.3,80,,54.1,29.88,29.9531,0,0,19411,17469900,60.3,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 22:36:00-08:00
1772259660000,2.0132,3.3554,0,0,1,14,59.9,82,,54.39,29.88,29.9531,0,0,19411,17469900,59.9,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 22:21:00-08:00
1772258760000,2.2369,3.8028,0,0,1,14,60.1,82,,54.58,29.88,29.9531,0,0,19411,17469900,60.1,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 22:06:00-08:00
1772257860000,2.0132,3.5791,0,0,1,13,60.1,84,4.28,55.25,29.89,29.9631,0,0,19411,17469900,60.1,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 21:51:00-08:00
1772256960000,0.0,0.0,0,0,1,255,59.5,85,,54.98,29.89,29.9632,0,0,19411,17469900,59.5,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 21:36:00-08:00
1772256060000,0.0,0.0,0,0,1,255,59.2,84,,54.37,29.88,29.9532,0,0,19411,17469900,59.2,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 21:21:00-08:00
1772255160000,0.0,0.0,0,0,1,255,59.7,82,,54.19,29.88,29.9531,0,0,19411,17469900,59.7,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 21:06:00-08:00
1772254260000,0.0,0.0,0,0,1,255,60.8,80,4.29,54.59,29.88,29.953,0,0,19411,17469900,60.8,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 20:51:00-08:00
1772253360000,0.0,0.0,0,0,1,255,61.5,78,,54.57,29.88,29.9529,0,0,19411,17469900,61.5,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 20:36:00-08:00
1772252460000,0.0,0.0,0,0,1,255,62.1,78,,55.15,29.88,29.9528,0,0,19411,17469900,62.1,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 20:21:00-08:00
1772251560000,0.0,0.0,0,0,1,255,62.4,78,,55.45,29.88,29.9528,0,0,19411,17469900,62.4,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 20:06:00-08:00
1772250660000,0.0,0.0,0,0,1,255,61.9,81,4.29,56.0,29.87,29.9428,0,0,19411,17469900,61.9,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 19:51:00-08:00
1772249760000,0.0,1.5659,0,0,1,255,61.9,82,,56.34,29.87,29.9428,0,0,19411,17469900,61.9,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 19:36:00-08:00
1772248860000,0.0,1.7895,0,0,1,255,62.1,82,,56.54,29.87,29.9428,0,0,19411,17469900,62.1,,2026-02-27,America/Los_Angeles,True,2026-02-27 19:21:00-08:00
1772247960000,0.0,0.0,0,0,1,255,63.1,82,4.3,57.51,29.87,29.9426,0,0,19411,17469900,63.1,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 19:06:00-08:00
1772247060000,0.0,0.0,0,0,1,255,63.9,81,,57.95,29.87,29.9425,0,0,19411,17469900,63.9,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 18:51:00-08:00
1772246160000,0.0,0.0,0,0,1,255,64.0,81,,58.05,29.87,29.9425,0,0,19411,17469900,64.0,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 18:36:00-08:00
1772245260000,1.3422,4.9213,0,0,1,213,66.4,72,,57.09,29.87,29.9422,0,0,19411,17469900,66.4,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 18:21:00-08:00
1772244360000,0.0,0.0,0,0,1,173,67.8,66,4.3,56.02,29.87,29.942,0,0,19411,17469900,67.8,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 18:06:00-08:00
1772243460000,0.0,0.0,0,0,1,173,69.3,65,,57.02,29.86,29.9318,18,16200,19346,17427600,68.99,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 17:51:00-08:00
1772242560000,1.1185,2.6843,0,0,1,173,70.0,64,,57.25,29.86,29.9317,47,42300,19364,17453700,69.71,,2026-02-27,America/Los_Angeles,True,2026-02-27 17:36:00-08:00
1772241660000,0.0,0.0,0,0,1,173,70.3,64,,57.53,29.86,29.9316,85,76500,19261,17411400,70.04,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 17:21:00-08:00
1772240760000,0.2237,2.2369,0,0,1,173,69.3,66,4.35,57.44,29.86,29.9318,125,112500,19136,17334900,69.03,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 17:06:00-08:00
1772239860000,2.2369,4.2502,0,0,1,173,68.4,69,,57.82,29.87,29.9419,170,153000,18966,17222400,68.18,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 16:51:00-08:00
1772238960000,2.4606,5.3686,0,0,1,173,69.8,65,,57.49,29.87,29.9417,227,204300,18739,17069400,69.54,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 16:36:00-08:00
1772238060000,3.3554,6.2634,0,0,1,188,71.1,60,,56.5,29.87,29.9415,321,288900,18418,16865100,70.73,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 16:21:00-08:00
1772237160000,2.6843,4.2502,0,0,1,223,71.4,60,4.35,56.78,29.87,29.9415,261,234900,18157,16576200,71.06,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 16:06:00-08:00
1772236260000,2.4606,6.7108,0,0,1,265,74.1,58,,58.36,29.87,29.9411,239,215100,17918,16341300,73.94,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 15:51:00-08:00
1772235360000,2.4606,4.6976,0,0,1,274,76.8,50,,56.73,29.88,29.9508,237,213300,17681,16126200,76.53,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 15:36:00-08:00
1772234460000,3.5791,6.0397,0,0,1,272,77.5,48,,56.24,29.88,29.9507,429,386100,17252,15912900,77.21,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 15:21:00-08:00
1772233560000,3.8028,6.9345,0,0,1,280,75.9,50,4.35,55.91,29.88,29.9509,489,440100,16763,15526800,75.54,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 15:06:00-08:00
1772232660000,4.6976,8.7241,0,0,1,279,75.0,51,,55.63,29.88,29.951,474,426600,16289,15086700,74.6,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 14:51:00-08:00
1772231760000,5.816,8.9477,0,0,1,276,75.2,53,,56.88,29.88,29.951,585,526500,15704,14660100,74.91,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 14:36:00-08:00
1772230860000,4.9213,8.053,0,0,1,273,74.8,54,,57.02,29.89,29.9611,615,553500,15089,14133600,74.52,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 14:21:00-08:00
1772229960000,6.9345,11.8558,0,0,1,275,73.0,58,4.36,57.34,29.89,29.9613,610,549000,14479,13580100,72.73,2026-02-19T18:51:00.000Z,2026-02-27,,,2026-02-27 14:06:00-08:00
