dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,local_time
1776745260000,0.0,0.0,0,0,1,264,56.8,81,51.03,29.98,30.0538,0,0,26587,23928300,56.8,2026-04-12T14:36:00.000Z,2026-04-20,4.29,2026-04-20 21:21:00-07:00
1776744360000,0.0,0.0,0,0,1,264,57.4,80,51.28,29.97,30.0437,0,0,26587,23928300,57.4,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 21:06:00-07:00
1776743460000,0.0,0.0,0,0,1,264,57.7,79,51.23,29.96,30.0336,0,0,26587,23928300,57.7,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 20:51:00-07:00
1776742560000,0.2237,2.2369,0,0,1,264,58.1,79,51.62,29.96,30.0336,0,0,26587,23928300,58.1,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 20:36:00-07:00
1776741660000,0.4474,3.5791,0,0,1,264,58.6,78,51.76,29.96,30.0335,0,0,26587,23928300,58.6,2026-04-12T14:36:00.000Z,2026-04-20,4.3,2026-04-20 20:21:00-07:00
1776740760000,1.7895,6.4871,0,0,1,272,59.2,77,51.99,29.96,30.0334,0,0,26587,23928300,59.2,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 20:06:00-07:00
1776739860000,3.5791,8.2767,0,0,1,282,59.7,77,52.48,29.96,30.0333,0,0,26587,23928300,59.7,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 19:51:00-07:00
1776738960000,4.4739,10.2899,0,0,1,289,60.3,75,52.34,29.96,30.0332,5,4500,26582,23928300,60.3,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 19:36:00-07:00
1776738060000,4.6976,11.1847,0,0,1,288,61.0,74,52.65,29.96,30.0331,27,24300,26555,23923800,61.0,2026-04-12T14:36:00.000Z,2026-04-20,4.3,2026-04-20 19:21:00-07:00
1776737160000,4.0265,9.3951,0,0,1,286,61.5,73,52.76,29.96,30.0331,57,51300,26498,23899500,61.5,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 19:06:00-07:00
1776736260000,6.0397,12.0795,0,0,1,286,62.1,72,52.96,29.96,30.033,90,81000,26408,23848200,62.1,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 18:51:00-07:00
1776735360000,6.2634,11.1847,0,0,1,277,62.8,70,52.87,29.95,30.0229,129,116100,26279,23767200,62.8,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 18:36:00-07:00
1776734460000,5.816,10.5136,0,0,1,273,63.3,68,52.55,29.94,30.0128,172,154800,26107,23651100,63.3,2026-04-12T14:36:00.000Z,2026-04-20,4.33,2026-04-20 18:21:00-07:00
1776733560000,6.0397,10.7373,0,0,1,274,63.7,69,53.33,29.94,30.0127,219,197100,25888,23496300,63.7,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 18:06:00-07:00
1776732660000,5.5923,10.2899,0,0,1,268,64.4,69,54.0,29.94,30.0126,266,239400,25622,23299200,64.4,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 17:51:00-07:00
1776731760000,5.5923,8.9477,0,0,1,253,64.6,70,54.59,29.94,30.0126,315,283500,25307,23059800,64.6,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 17:36:00-07:00
1776730860000,5.145,8.9477,0,0,1,244,64.9,69,54.48,29.95,30.0226,365,328500,24942,22776300,64.9,2026-04-12T14:36:00.000Z,2026-04-20,4.37,2026-04-20 17:21:00-07:00
1776729960000,5.816,10.0662,0,0,1,243,64.9,67,53.67,29.96,30.0326,414,372600,24528,22447800,64.9,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 17:06:00-07:00
1776729060000,7.1582,10.5136,0,0,1,241,65.5,65,53.42,29.96,30.0325,462,415800,24066,22075200,65.5,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 16:51:00-07:00
1776728160000,6.7108,10.961,0,0,1,242,65.5,65,53.42,29.96,30.0325,508,457200,23558,21659400,65.5,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 16:36:00-07:00
1776727260000,6.2634,9.8425,0,0,1,242,65.8,64,53.28,29.96,30.0325,554,498600,23004,21202200,65.8,2026-04-12T14:36:00.000Z,2026-04-20,4.36,2026-04-20 16:21:00-07:00
1776726360000,5.816,9.8425,0,0,1,225,65.8,65,53.7,29.96,30.0325,596,536400,22408,20703600,65.8,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 16:06:00-07:00
1776725460000,5.816,9.1714,0,0,1,225,65.8,66,54.12,29.96,30.0325,639,575100,21769,20167200,65.8,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 15:51:00-07:00
1776724560000,6.7108,9.6188,0,0,1,210,65.3,66,53.64,29.97,30.0426,676,608400,21093,19592100,65.3,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 15:36:00-07:00
1776723660000,6.4871,9.1714,0,0,1,210,65.5,65,53.42,29.97,30.0425,711,639900,20382,18983700,65.5,2026-04-12T14:36:00.000Z,2026-04-20,4.36,2026-04-20 15:21:00-07:00
1776722760000,5.5923,8.7241,0,0,1,207,65.7,64,53.18,29.97,30.0425,745,670500,19637,18343800,65.7,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 15:06:00-07:00
1776721860000,5.816,9.3951,0,0,1,207,65.3,63,52.37,29.98,30.0526,774,696600,18863,17673300,65.3,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 14:51:00-07:00
1776720960000,6.2634,8.9477,0,0,1,218,66.0,61,52.16,29.98,30.0525,800,720000,18063,16976700,66.0,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 14:36:00-07:00
1776720060000,5.816,8.7241,0,0,1,234,66.4,60,52.09,29.98,30.0524,824,741600,17239,16256700,66.4,2026-04-12T14:36:00.000Z,2026-04-20,4.37,2026-04-20 14:21:00-07:00
1776719160000,5.5923,10.0662,0,0,1,231,66.7,60,52.37,29.99,30.0624,841,756900,16398,15515100,66.7,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 14:06:00-07:00
1776718260000,5.816,8.7241,0,0,1,210,65.8,61,51.97,29.99,30.0626,856,770400,15542,14758200,65.8,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 13:51:00-07:00
1776717360000,5.5923,8.5004,0,0,1,209,65.5,63,52.56,29.99,30.0626,867,780300,14675,13987800,65.5,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 13:36:00-07:00
1776716460000,5.5923,8.7241,0,0,1,207,64.9,65,52.85,29.99,30.0627,875,787500,13800,13207500,64.9,2026-04-12T14:36:00.000Z,2026-04-20,4.38,2026-04-20 13:21:00-07:00
1776715560000,5.5923,8.053,0,0,1,214,65.3,65,53.23,29.99,30.0626,879,791100,12921,12420000,65.3,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 13:06:00-07:00
1776714660000,5.3686,8.053,0,0,1,218,64.9,65,52.85,29.99,30.0627,880,792000,12041,11628900,64.9,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 12:51:00-07:00
1776713760000,5.145,8.2767,0,0,1,210,65.5,64,52.99,29.99,30.0626,876,788400,11165,10836900,65.5,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 12:36:00-07:00
1776712860000,5.145,7.6056,0,0,1,213,64.6,65,52.56,30.0,30.0727,868,781200,10297,10048500,64.6,2026-04-12T14:36:00.000Z,2026-04-20,4.38,2026-04-20 12:21:00-07:00
1776711960000,4.4739,7.6056,0,0,1,214,64.4,66,52.79,30.0,30.0728,857,771300,9440,9267300,64.4,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 12:06:00-07:00
1776711060000,5.145,7.8293,0,0,1,214,64.2,67,53.01,30.0,30.0728,841,756900,8599,8496000,64.2,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 11:51:00-07:00
1776710160000,5.145,8.5004,0,0,1,217,64.0,68,53.22,30.0,30.0728,821,738900,7778,7739100,64.0,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 11:36:00-07:00
1776709260000,5.145,7.8293,0,0,1,215,63.9,69,53.52,30.0,30.0728,798,718200,6980,7000200,63.9,2026-04-12T14:36:00.000Z,2026-04-20,4.43,2026-04-20 11:21:00-07:00
1776708360000,5.145,7.8293,0,0,1,199,63.9,70,53.92,30.0,30.0728,771,693900,6209,6282000,63.9,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 11:06:00-07:00
1776707460000,5.145,7.8293,0,0,1,192,62.8,72,53.63,30.0,30.073,740,666000,5469,5588100,62.8,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 10:51:00-07:00
1776706560000,5.145,8.7241,0,0,1,189,63.3,71,53.73,29.99,30.0629,708,637200,4761,4922100,63.3,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 10:36:00-07:00
1776705660000,5.3686,7.8293,0,0,1,163,63.1,71,53.54,29.98,30.0529,671,603900,4090,4284900,63.1,2026-04-12T14:36:00.000Z,2026-04-20,4.52,2026-04-20 10:21:00-07:00
1776704760000,6.2634,9.1714,0,0,1,167,62.8,71,53.25,29.98,30.0529,631,567900,3459,3681000,62.8,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 10:06:00-07:00
1776703860000,6.4871,11.4084,0,0,1,156,63.3,70,53.34,29.98,30.0529,588,529200,2871,3113100,63.3,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 09:51:00-07:00
1776702960000,5.145,12.3031,0,0,1,143,63.1,71,53.54,29.98,30.0529,544,489600,2327,2583900,63.1,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 09:36:00-07:00
1776702060000,4.9213,9.6188,0,0,1,134,62.2,73,53.43,29.98,30.053,515,463500,1812,2094300,62.2,2026-04-12T14:36:00.000Z,2026-04-20,4.38,2026-04-20 09:21:00-07:00
1776701160000,4.2502,10.0662,0,0,1,129,61.0,77,53.73,29.98,30.0532,446,401400,1366,1630800,61.0,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 09:06:00-07:00
1776700260000,4.0265,7.3819,0,0,1,132,60.1,80,53.91,29.98,30.0533,236,212400,1130,1229400,60.1,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 08:51:00-07:00
1776699360000,2.2369,8.053,0,0,1,94,59.5,81,53.66,29.98,30.0534,238,214200,892,1017000,59.5,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 08:36:00-07:00
1776698460000,1.7895,5.3686,0,0,1,75,57.9,83,52.77,29.97,30.0436,245,220500,647,802800,57.9,2026-04-12T14:36:00.000Z,2026-04-20,4.22,2026-04-20 08:21:00-07:00
1776697560000,0.8948,6.2634,0,0,1,72,56.3,85,51.85,29.97,30.0438,180,162000,467,582300,56.3,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 08:06:00-07:00
1776696660000,0.4474,3.5791,0,0,1,38,55.0,88,51.51,29.96,30.034,192,172800,275,420300,55.0,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 07:51:00-07:00
1776695760000,0.2237,5.145,0,0,1,292,53.2,90,50.34,29.96,30.0343,149,134100,126,247500,53.2,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 07:36:00-07:00
1776694860000,0.0,0.0,0,0,1,277,51.6,90,48.76,29.95,30.0245,82,73800,44,113400,51.6,2026-04-12T14:36:00.000Z,2026-04-20,4.21,2026-04-20 07:21:00-07:00
1776693960000,0.0,0.0,0,0,1,277,50.9,90,48.07,29.95,30.0246,24,21600,20,39600,50.9,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 07:06:00-07:00
1776693060000,0.0,0.0,0,0,1,277,50.5,90,47.68,29.95,30.0246,16,14400,4,18000,50.5,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 06:51:00-07:00
1776692160000,0.0,0.0,0,0,1,277,50.2,90,47.38,29.94,30.0147,4,3600,0,3600,50.2,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 06:36:00-07:00
1776691260000,0.0,0.0,0,0,1,277,50.2,90,47.38,29.94,30.0147,0,0,0,0,50.2,2026-04-12T14:36:00.000Z,2026-04-20,4.21,2026-04-20 06:21:00-07:00
1776690360000,0.0,0.0,0,0,1,277,49.6,89,46.49,29.94,30.0147,0,0,0,0,49.6,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 06:06:00-07:00
1776689460000,0.0,0.0,0,0,1,277,49.5,89,46.39,29.93,30.0047,0,0,0,0,49.5,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 05:51:00-07:00
1776688560000,0.0,0.0,0,0,1,277,50.0,89,46.89,29.93,30.0047,0,0,0,0,50.0,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 05:36:00-07:00
1776687660000,0.0,1.1185,0,0,1,277,50.9,89,47.77,29.93,30.0045,0,0,0,0,50.9,2026-04-12T14:36:00.000Z,2026-04-20,4.21,2026-04-20 05:21:00-07:00
1776686760000,0.0,0.0,0,0,1,277,50.9,88,47.47,29.93,30.0045,0,0,0,0,50.9,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 05:06:00-07:00
1776685860000,0.0,0.0,0,0,1,277,50.9,88,47.47,29.93,30.0045,0,0,0,0,50.9,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 04:51:00-07:00
1776684960000,0.0,0.0,0,0,1,277,51.6,88,48.16,29.93,30.0044,0,0,0,0,51.6,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 04:36:00-07:00
1776684060000,0.0,0.0,0,0,1,277,51.3,88,47.87,29.93,30.0045,0,0,0,0,51.3,2026-04-12T14:36:00.000Z,2026-04-20,4.23,2026-04-20 04:21:00-07:00
1776683160000,0.0,1.7895,0,0,1,277,51.1,88,47.67,29.93,30.0045,0,0,0,0,51.1,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 04:06:00-07:00
1776682260000,0.0,0.8948,0,0,1,277,51.1,88,47.67,29.93,30.0045,0,0,0,0,51.1,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 03:51:00-07:00
1776681360000,0.0,0.0,0,0,1,277,51.1,88,47.67,29.93,30.0045,0,0,0,0,51.1,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 03:36:00-07:00
1776680460000,0.0,0.0,0,0,1,277,50.7,88,47.28,29.93,30.0046,0,0,0,0,50.7,2026-04-12T14:36:00.000Z,2026-04-20,4.24,2026-04-20 03:21:00-07:00
1776679560000,0.0,0.0,0,0,1,277,50.7,88,47.28,29.93,30.0046,0,0,0,0,50.7,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 03:06:00-07:00
1776678660000,0.0,0.0,0,0,1,277,50.9,88,47.47,29.93,30.0045,0,0,0,0,50.9,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 02:51:00-07:00
1776677760000,0.0,0.0,0,0,1,277,50.9,88,47.47,29.93,30.0045,0,0,0,0,50.9,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 02:36:00-07:00
1776676860000,0.0,0.0,0,0,1,277,50.9,88,47.47,29.93,30.0045,0,0,0,0,50.9,2026-04-12T14:36:00.000Z,2026-04-20,4.25,2026-04-20 02:21:00-07:00
1776675960000,0.0,0.0,0,0,1,277,51.6,87,47.86,29.94,30.0144,0,0,0,0,51.6,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 02:06:00-07:00
1776675060000,0.0,0.0,0,0,1,277,51.8,87,48.05,29.94,30.0144,0,0,0,0,51.8,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 01:51:00-07:00
1776674160000,0.0,0.0,0,0,1,277,52.0,87,48.25,29.94,30.0144,0,0,0,0,52.0,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 01:36:00-07:00
1776673260000,0.0,0.0,0,0,1,277,52.2,87,48.45,29.94,30.0144,0,0,0,0,52.2,2026-04-12T14:36:00.000Z,2026-04-20,4.26,2026-04-20 01:21:00-07:00
1776672360000,0.0,0.0,0,0,1,277,52.3,87,48.55,29.94,30.0143,0,0,0,0,52.3,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 01:06:00-07:00
1776671460000,0.0,0.0,0,0,1,277,52.3,87,48.55,29.94,30.0143,0,0,0,0,52.3,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 00:51:00-07:00
1776670560000,0.0,0.0,0,0,1,277,52.2,87,48.45,29.94,30.0144,0,0,0,0,52.2,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 00:36:00-07:00
1776669660000,0.0,0.0,0,0,1,277,52.2,87,48.45,29.93,30.0043,0,0,0,0,52.2,2026-04-12T14:36:00.000Z,2026-04-20,4.27,2026-04-20 00:21:00-07:00
1776668760000,0.0,0.0,0,0,1,277,52.5,87,48.74,29.93,30.0043,0,0,0,0,52.5,2026-04-12T14:36:00.000Z,2026-04-20,,2026-04-20 00:06:00-07:00
