dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,date,lastRain,batt1volts,local_time
1752867300000,8.053,14.5401,0,0,1,261,68.7,72,59.3,68.65,29.95,30.0221,865,778500,11375,11016000,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 12:35:00-07:00
1752866400000,8.9477,17.6718,0,0,1,243,68.5,73,59.49,68.48,29.95,30.0221,862,775800,10513,10237500,,,2025-07-18,2025-07-17T04:20:00.000Z,4.41,2025-07-18 12:20:00-07:00
1752865500000,8.053,12.0795,0,0,1,241,67.1,76,59.27,67.1,29.95,30.0223,849,764100,9664,9461700,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 12:05:00-07:00
1752864600000,8.5004,12.5268,0,0,1,234,66.9,76,59.08,66.9,29.96,30.0323,834,750600,8830,8697600,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 11:50:00-07:00
1752863700000,6.9345,11.1847,0,0,1,239,67.8,74,59.2,67.8,29.97,30.0422,798,718200,8032,7947000,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 11:35:00-07:00
1752862800000,6.4871,10.7373,0,0,1,231,67.3,75,59.1,67.3,29.97,30.0423,788,709200,7244,7228800,,,2025-07-18,2025-07-17T04:20:00.000Z,4.46,2025-07-18 11:20:00-07:00
1752861900000,6.7108,11.1847,0,0,1,238,67.3,74,58.72,67.3,29.97,30.0423,766,689400,6478,6519600,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 11:05:00-07:00
1752861000000,6.2634,11.1847,0,0,1,242,67.3,75,59.1,67.3,29.97,30.0423,741,666900,5737,5830200,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 10:50:00-07:00
1752860100000,6.4871,11.4084,0,0,1,234,66.6,76,58.79,66.6,29.97,30.0424,697,627300,5040,5163300,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 10:35:00-07:00
1752859200000,7.6056,10.7373,0,0,1,237,65.5,77,58.09,65.5,29.98,30.0526,664,597600,4376,4536000,,,2025-07-18,2025-07-17T04:20:00.000Z,4.46,2025-07-18 10:20:00-07:00
1752858300000,7.6056,11.1847,0,0,1,241,65.7,78,58.65,65.7,29.98,30.0525,626,563400,3750,3938400,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 10:05:00-07:00
1752857400000,7.3819,11.1847,0,0,1,243,66.0,77,58.58,66.0,29.98,30.0525,586,527400,3164,3375000,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 09:50:00-07:00
1752856500000,5.5923,9.8425,0,0,1,242,66.4,77,58.96,66.4,29.99,30.0625,545,490500,2619,2847600,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 09:35:00-07:00
1752855600000,5.145,8.7241,0,0,1,244,66.4,77,58.96,66.4,29.98,30.0524,510,459000,2109,2357100,,,2025-07-18,2025-07-17T04:20:00.000Z,4.43,2025-07-18 09:20:00-07:00
1752854700000,5.145,8.2767,0,0,1,223,65.1,79,58.42,65.1,29.98,30.0526,502,451800,1607,1898100,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 09:05:00-07:00
1752853800000,4.6976,6.7108,0,0,1,214,64.6,80,58.28,64.6,29.98,30.0527,426,383400,1181,1446300,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 08:50:00-07:00
1752852900000,1.5659,6.0397,0,0,1,143,63.9,81,57.95,63.9,29.98,30.0528,262,235800,919,1062900,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 08:35:00-07:00
1752852000000,1.1185,3.8028,0,0,1,103,64.0,81,58.05,64.0,29.98,30.0528,204,183600,715,827100,,,2025-07-18,2025-07-17T04:20:00.000Z,4.26,2025-07-18 08:20:00-07:00
1752851100000,1.5659,6.0397,0,0,1,93,63.5,83,58.24,63.5,29.99,30.0629,227,204300,488,643500,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 08:05:00-07:00
1752850200000,1.1185,5.3686,0,0,1,195,62.2,87,58.28,62.2,29.99,30.0631,207,186300,281,439200,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 07:50:00-07:00
1752849300000,0.6711,3.8028,0,0,1,68,60.4,90,57.45,60.4,29.98,30.0533,125,112500,156,252900,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 07:35:00-07:00
1752848400000,0.6711,3.3554,0,0,1,98,59.5,92,57.17,59.5,29.98,30.0534,55,49500,101,140400,,,2025-07-18,2025-07-17T04:20:00.000Z,4.25,2025-07-18 07:20:00-07:00
1752847500000,0.4474,4.0265,0,0,1,63,58.8,92,56.48,58.8,29.98,30.0535,41,36900,60,90900,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 07:05:00-07:00
1752846600000,0.2237,3.5791,0,0,1,44,58.3,93,56.28,58.3,29.97,30.0436,34,30600,26,54000,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 06:50:00-07:00
1752845700000,0.6711,2.908,0,0,1,52,57.7,93,55.69,57.7,29.96,30.0336,18,16200,8,23400,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 06:35:00-07:00
1752844800000,0.0,2.2369,0,0,1,52,57.7,93,55.69,57.7,29.96,30.0336,7,6300,1,7200,,,2025-07-18,2025-07-17T04:20:00.000Z,4.25,2025-07-18 06:20:00-07:00
1752843900000,0.2237,2.2369,0,0,1,52,57.9,92,55.59,57.9,29.95,30.0236,1,900,0,900,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 06:05:00-07:00
1752843000000,0.0,0.0,0,0,1,52,57.9,92,55.59,57.9,29.94,30.0135,0,0,0,0,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 05:50:00-07:00
1752842100000,0.0,0.0,0,0,1,52,58.1,92,55.79,58.1,29.94,30.0135,0,0,0,0,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 05:35:00-07:00
1752841200000,0.0,1.3422,0,0,1,52,58.5,92,56.18,58.5,29.94,30.0135,0,0,0,0,,,2025-07-18,2025-07-17T04:20:00.000Z,4.26,2025-07-18 05:20:00-07:00
1752840300000,0.2237,2.6843,0,0,1,52,58.6,91,55.98,58.6,29.93,30.0034,0,0,0,0,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 05:05:00-07:00
1752839400000,0.0,1.5659,0,0,1,52,59.2,91,56.57,59.2,29.93,30.0033,0,0,0,0,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 04:50:00-07:00
1752838500000,0.4474,2.908,0,0,1,52,59.4,91,56.77,59.4,29.93,30.0033,0,0,0,0,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 04:35:00-07:00
1752837600000,0.2237,2.2369,0,0,1,52,59.5,92,57.17,59.5,29.93,30.0033,0,0,0,0,,,2025-07-18,2025-07-17T04:20:00.000Z,4.27,2025-07-18 04:20:00-07:00
1752836700000,0.6711,5.3686,0,0,1,52,59.5,92,57.17,59.5,29.93,30.0033,0,0,0,0,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 04:05:00-07:00
1752835800000,1.3422,4.6976,0,0,1,48,59.5,92,57.17,59.5,29.93,30.0033,0,0,0,0,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 03:50:00-07:00
1752834900000,0.4474,3.1317,0,0,1,7,59.5,92,57.17,59.5,29.92,29.9933,0,0,0,0,America/Los_Angeles,True,2025-07-18,,,2025-07-18 03:35:00-07:00
1752834000000,1.3422,6.0397,0,0,1,96,59.7,92,57.37,59.7,29.92,29.9932,0,0,0,0,,,2025-07-18,2025-07-17T04:20:00.000Z,4.28,2025-07-18 03:20:00-07:00
1752833100000,1.1185,5.145,0,0,1,58,59.7,92,57.37,59.7,29.92,29.9932,0,0,0,0,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 03:05:00-07:00
1752832200000,1.5659,5.145,0,0,1,95,59.7,92,57.37,59.7,29.92,29.9932,0,0,0,0,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 02:50:00-07:00
1752831300000,1.1185,4.9213,0,0,1,41,59.7,92,57.37,59.7,29.92,29.9932,0,0,0,0,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 02:35:00-07:00
1752830400000,1.7895,6.0397,0,0,1,86,59.9,92,57.57,59.9,29.92,29.9932,0,0,0,0,America/Los_Angeles,True,2025-07-18,,4.28,2025-07-18 02:20:00-07:00
1752829500000,1.7895,5.145,0,0,1,69,60.1,91,57.46,60.1,29.92,29.9932,0,0,0,0,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 02:05:00-07:00
1752828600000,1.7895,5.816,0,0,1,90,59.9,92,57.57,59.9,29.92,29.9932,0,0,0,0,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 01:50:00-07:00
1752827700000,1.5659,6.9345,0,0,1,105,59.5,92,57.17,59.5,29.92,29.9933,0,0,0,0,,,2025-07-18,2025-07-17T04:20:00.000Z,4.29,2025-07-18 01:35:00-07:00
1752826800000,0.8948,4.0265,0,0,1,67,58.6,91,55.98,58.6,29.92,29.9934,0,0,0,0,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 01:20:00-07:00
1752825900000,0.8948,3.1317,0,0,1,67,58.5,91,55.88,58.5,29.91,29.9834,0,0,0,0,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 01:05:00-07:00
1752825000000,0.4474,3.1317,0,0,1,67,58.5,91,55.88,58.5,29.91,29.9834,0,0,0,0,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 00:50:00-07:00
1752824100000,1.3422,3.8028,0,0,1,67,58.8,91,56.18,58.8,29.92,29.9934,0,0,0,0,,,2025-07-18,2025-07-17T04:20:00.000Z,4.29,2025-07-18 00:35:00-07:00
1752823200000,1.3422,3.8028,0,0,1,67,59.2,91,56.57,59.2,29.92,29.9933,0,0,0,0,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 00:20:00-07:00
1752822300000,1.3422,4.2502,0,0,1,66,58.8,91,56.18,58.8,29.92,29.9934,0,0,0,0,,,2025-07-18,2025-07-17T04:20:00.000Z,,2025-07-18 00:05:00-07:00
