dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,local_time
1749365400000,2.6843,9.1714,0,0,1,78,57.9,88,4.29,54.37,57.9,29.95,30.0236,0,0,26421,23778900,2025-06-03T23:50:00.000Z,2025-06-07,,,2025-06-07 23:50:00-07:00
1749364500000,2.2369,8.9477,0,0,1,69,57.7,88,,54.17,57.7,29.95,30.0236,0,0,26421,23778900,2025-06-03T23:50:00.000Z,2025-06-07,,,2025-06-07 23:35:00-07:00
1749363600000,2.2369,7.3819,0,0,1,92,57.7,88,,54.17,57.7,29.95,30.0236,0,0,26421,23778900,2025-06-03T23:50:00.000Z,2025-06-07,,,2025-06-07 23:20:00-07:00
1749362700000,2.4606,8.2767,0,0,1,65,57.7,88,,54.17,57.7,29.95,30.0236,0,0,26421,23778900,2025-06-03T23:50:00.000Z,2025-06-07,,,2025-06-07 23:05:00-07:00
1749361800000,1.7895,6.7108,0,0,1,88,57.6,89,4.29,54.38,57.6,29.95,30.0236,0,0,26421,23778900,2025-06-03T23:50:00.000Z,2025-06-07,,,2025-06-07 22:50:00-07:00
1749360900000,1.7895,5.5923,0,0,1,61,57.4,89,,54.18,57.4,29.95,30.0236,0,0,26421,23778900,2025-06-03T23:50:00.000Z,2025-06-07,,,2025-06-07 22:35:00-07:00
1749360000000,1.5659,6.4871,0,0,1,92,57.2,89,,53.99,57.2,29.95,30.0237,0,0,26421,23778900,2025-06-03T23:50:00.000Z,2025-06-07,,,2025-06-07 22:20:00-07:00
1749359100000,1.3422,3.8028,0,0,1,88,56.8,89,,53.59,56.8,29.95,30.0237,0,0,26421,23778900,2025-06-03T23:50:00.000Z,2025-06-07,,,2025-06-07 22:05:00-07:00
1749358200000,1.3422,4.4739,0,0,1,97,56.7,89,4.3,53.49,56.7,29.94,30.0137,0,0,26421,23778900,2025-06-03T23:50:00.000Z,2025-06-07,,,2025-06-07 21:50:00-07:00
1749357300000,0.2237,1.5659,0,0,1,260,56.3,90,,53.4,56.3,29.94,30.0138,0,0,26421,23778900,2025-06-03T23:50:00.000Z,2025-06-07,,,2025-06-07 21:35:00-07:00
1749356400000,0.0,0.0,0,0,1,262,56.3,89,,53.1,56.3,29.94,30.0138,0,0,26421,23778900,2025-06-03T23:50:00.000Z,2025-06-07,,,2025-06-07 21:20:00-07:00
1749355500000,0.0,0.0,0,0,1,262,56.5,89,,53.3,56.5,29.94,30.0137,0,0,26421,23778900,2025-06-03T23:50:00.000Z,2025-06-07,,,2025-06-07 21:05:00-07:00
1749354600000,0.0,0.0,0,0,1,262,57.2,88,4.31,53.68,57.2,29.94,30.0136,0,0,26421,23778900,2025-06-03T23:50:00.000Z,2025-06-07,,,2025-06-07 20:50:00-07:00
