dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,tz,historical,local_time
1782802320000,0.0,0.0,0,0,1,209,55.8,90,52.91,29.93,30.0272,0,0,9768,8791200,55.8,2026-06-12T17:37:00.000Z,2026-06-29,,,,2026-06-29 23:52:00-07:00
1782801420000,0.0,0.0,0,0,1,209,55.8,89,52.61,29.93,30.0272,0,0,9768,8791200,55.8,2026-06-12T17:37:00.000Z,2026-06-29,,,,2026-06-29 23:37:00-07:00
1782800520000,0.0,0.0,0,0,1,209,56.3,89,53.1,29.93,30.0271,0,0,9768,8791200,56.3,2026-06-12T17:37:00.000Z,2026-06-29,4.28,,,2026-06-29 23:22:00-07:00
1782799620000,0.0,0.0,0,0,1,209,56.8,90,53.9,29.93,30.027,0,0,9768,8791200,56.8,2026-06-12T17:37:00.000Z,2026-06-29,,,,2026-06-29 23:07:00-07:00
1782798720000,0.0,0.0,0,0,1,209,57.0,88,53.48,29.93,30.027,0,0,9768,8791200,57.0,,2026-06-29,,America/Los_Angeles,True,2026-06-29 22:52:00-07:00
1782797820000,0.0,0.0,0,0,1,209,57.4,87,53.56,29.93,30.0269,0,0,9768,8791200,57.4,2026-06-12T17:37:00.000Z,2026-06-29,4.29,,,2026-06-29 22:37:00-07:00
1782796920000,0.0,0.0,0,0,1,209,58.3,87,54.45,29.93,30.0267,0,0,9768,8791200,58.3,2026-06-12T17:37:00.000Z,2026-06-29,,,,2026-06-29 22:22:00-07:00
1782796020000,0.0,0.0,0,0,1,209,59.2,87,55.33,29.92,30.0165,0,0,9768,8791200,59.2,2026-06-12T17:37:00.000Z,2026-06-29,,,,2026-06-29 22:07:00-07:00
1782795120000,0.0,0.0,0,0,1,209,60.1,88,56.53,29.92,30.0164,0,0,9768,8791200,60.1,2026-06-12T17:37:00.000Z,2026-06-29,,,,2026-06-29 21:52:00-07:00
1782794220000,0.0,0.8948,0,0,1,209,60.6,86,56.39,29.91,30.0063,0,0,9768,8791200,60.6,2026-06-12T17:37:00.000Z,2026-06-29,4.3,,,2026-06-29 21:37:00-07:00
