dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,local_time
1758437400000,0.0,0.0,0,0,1,126,64.9,93,4.29,62.82,64.9,29.89,29.9624,0,0,18325,16492500,2025-09-19T21:20:00.000Z,2025-09-20,,,2025-09-20 23:50:00-07:00
1758436500000,0.0,0.0,0,0,1,126,65.1,93,,63.02,65.1,29.89,29.9624,0,0,18325,16492500,2025-09-19T21:20:00.000Z,2025-09-20,,,2025-09-20 23:35:00-07:00
1758435600000,0.0,1.1185,0,0,1,126,65.3,92,,62.91,65.3,29.9,29.9724,0,0,18325,16492500,2025-09-19T21:20:00.000Z,2025-09-20,,,2025-09-20 23:20:00-07:00
1758434700000,0.0,2.0132,0,0,1,126,65.5,92,,63.11,65.5,29.9,29.9724,0,0,18325,16492500,2025-09-19T21:20:00.000Z,2025-09-20,,,2025-09-20 23:05:00-07:00
1758433800000,0.4474,3.3554,0,0,1,127,65.3,92,4.29,62.91,65.3,29.9,29.9724,0,0,18325,16492500,2025-09-19T21:20:00.000Z,2025-09-20,,,2025-09-20 22:50:00-07:00
1758432900000,1.1185,7.3819,0,0,1,81,65.1,92,,62.71,65.1,29.9,29.9724,0,0,18325,16492500,2025-09-19T21:20:00.000Z,2025-09-20,,,2025-09-20 22:35:00-07:00
1758432000000,0.0,0.8948,0,0,1,39,65.3,91,,62.6,65.3,29.9,29.9724,0,0,18325,16492500,2025-09-19T21:20:00.000Z,2025-09-20,,,2025-09-20 22:20:00-07:00
1758431100000,0.2237,3.1317,0,0,1,20,65.7,91,,63.0,65.7,29.89,29.9623,0,0,18325,16492500,2025-09-19T21:20:00.000Z,2025-09-20,,,2025-09-20 22:05:00-07:00
1758430200000,0.0,0.0,0,0,1,238,65.7,91,4.3,63.0,65.7,29.89,29.9623,0,0,18325,16492500,2025-09-19T21:20:00.000Z,2025-09-20,,,2025-09-20 21:50:00-07:00
1758429300000,0.0,0.0,0,0,1,238,65.5,91,,62.8,65.5,29.89,29.9624,0,0,18325,16492500,2025-09-19T21:20:00.000Z,2025-09-20,,,2025-09-20 21:35:00-07:00
1758428400000,0.0,0.0,0,0,1,238,65.7,91,,63.0,65.7,29.89,29.9623,0,0,18325,16492500,2025-09-19T21:20:00.000Z,2025-09-20,,,2025-09-20 21:20:00-07:00
1758427500000,0.0,1.1185,0,0,1,238,65.3,92,,62.91,65.3,29.89,29.9624,0,0,18325,16492500,2025-09-19T21:20:00.000Z,2025-09-20,,,2025-09-20 21:05:00-07:00
1758426600000,0.0,0.0,0,0,1,238,65.1,92,4.3,62.71,65.1,29.9,29.9724,0,0,18325,16492500,,2025-09-20,America/Los_Angeles,True,2025-09-20 20:50:00-07:00
1758425700000,0.0,0.0,0,0,1,238,65.5,91,,62.8,65.5,29.89,29.9624,0,0,18325,16492500,2025-09-19T21:20:00.000Z,2025-09-20,,,2025-09-20 20:35:00-07:00
1758424800000,0.0,0.0,0,0,1,238,65.7,91,,63.0,65.7,29.89,29.9623,0,0,18325,16492500,2025-09-19T21:20:00.000Z,2025-09-20,,,2025-09-20 20:20:00-07:00
1758423900000,0.0,0.0,0,0,1,238,65.1,91,4.31,62.4,65.1,29.89,29.9624,0,0,18325,16492500,2025-09-19T21:20:00.000Z,2025-09-20,,,2025-09-20 20:05:00-07:00
1758423000000,0.0,0.0,0,0,1,238,65.7,90,,62.68,65.7,29.89,29.9623,0,0,18325,16492500,2025-09-19T21:20:00.000Z,2025-09-20,,,2025-09-20 19:50:00-07:00
1758422100000,0.0,0.0,0,0,1,238,66.6,90,,63.57,66.6,29.89,29.9622,0,0,18325,16492500,2025-09-19T21:20:00.000Z,2025-09-20,,,2025-09-20 19:35:00-07:00
1758421200000,0.6711,2.908,0,0,1,238,66.9,89,,63.55,66.9,29.89,29.9622,0,0,18325,16492500,2025-09-19T21:20:00.000Z,2025-09-20,,,2025-09-20 19:20:00-07:00
1758420300000,2.908,4.4739,0,0,1,238,67.6,88,4.31,63.91,67.6,29.89,29.9621,2,1800,18058,16254000,2025-09-19T21:20:00.000Z,2025-09-20,,,2025-09-20 19:05:00-07:00
1758419400000,2.908,4.2502,0,0,1,238,68.2,86,,63.85,68.76,29.89,29.962,20,18000,18060,16490700,,2025-09-20,America/Los_Angeles,True,2025-09-20 18:50:00-07:00
1758418500000,3.5791,5.5923,0,0,1,238,68.9,85,,64.2,69.49,29.89,29.9619,47,42300,18060,16472700,,2025-09-20,America/Los_Angeles,True,2025-09-20 18:35:00-07:00
1758417600000,3.1317,4.9213,0,0,1,238,69.6,84,,64.54,70.21,29.89,29.9618,79,71100,18060,16430400,,2025-09-20,America/Los_Angeles,True,2025-09-20 18:20:00-07:00
1758416700000,4.2502,7.1582,0,0,1,236,69.8,83,,64.4,70.38,29.89,29.9618,119,107100,18060,16359300,,2025-09-20,America/Los_Angeles,True,2025-09-20 18:05:00-07:00
1758415800000,4.9213,7.8293,0,0,1,242,70.3,81,4.37,64.18,70.84,29.89,29.9617,161,144900,17897,16252200,2025-09-19T21:20:00.000Z,2025-09-20,,,2025-09-20 17:50:00-07:00
