dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,batt1volts,local_time
1756350120000,1.3422,2.2369,0,0,1,221,66.4,88,62.73,66.4,29.99,30.0854,0,0,0,0,2025-04-26T15:31:00.000Z,2025-08-27,,,,2025-08-27 20:02:00-07:00
1756349220000,0.6711,2.2369,0,0,1,221,66.9,87,62.9,66.9,29.99,30.0854,0,0,9042,8145000,,2025-08-27,America/Los_Angeles,True,,2025-08-27 19:47:00-07:00
1756348320000,0.4474,2.4606,0,0,1,221,67.3,87,63.29,67.3,30.0,30.0953,0,0,9042,8145000,,2025-08-27,America/Los_Angeles,True,4.34,2025-08-27 19:32:00-07:00
1756347420000,1.7895,2.6843,0,0,1,221,67.8,86,63.45,67.8,30.0,30.0952,3,540,9005,8145000,,2025-08-27,America/Los_Angeles,True,,2025-08-27 19:17:00-07:00
1756346520000,1.7895,2.6843,0,0,1,221,68.5,84,63.47,69.0,29.99,30.0851,5,900,9005,8142300,,2025-08-27,America/Los_Angeles,True,,2025-08-27 19:02:00-07:00
1756345620000,1.5659,3.5791,0,0,1,221,69.1,83,63.71,69.61,29.99,30.085,9,1620,8985,8137800,,2025-08-27,America/Los_Angeles,True,,2025-08-27 18:47:00-07:00
1756344720000,1.3422,3.3554,0,0,1,221,69.6,81,63.5,70.07,29.99,30.0849,12,2160,8985,8129700,,2025-08-27,America/Los_Angeles,True,4.35,2025-08-27 18:32:00-07:00
1756343820000,1.7895,3.5791,0,0,1,221,69.8,79,62.98,70.19,30.0,30.0949,16,2880,8985,8118900,,2025-08-27,America/Los_Angeles,True,,2025-08-27 18:17:00-07:00
1756342920000,0.0,1.1185,0,0,1,221,69.8,81,63.7,70.29,30.0,30.0949,20,3600,8901,8104500,,2025-08-27,America/Los_Angeles,True,,2025-08-27 18:02:00-07:00
1756342020000,1.3422,4.2502,0,0,1,221,69.8,82,64.05,70.33,30.0,30.0949,23,4140,8901,8086500,,2025-08-27,America/Los_Angeles,True,,2025-08-27 17:47:00-07:00
1756341120000,2.6843,4.2502,0,0,1,221,69.8,82,64.05,70.33,30.0,30.0949,29,5220,8783,8065800,,2025-08-27,America/Los_Angeles,True,4.36,2025-08-27 17:32:00-07:00
1756340220000,2.908,4.2502,0,0,1,221,70.3,81,64.18,70.84,30.0,30.0948,32,5760,8783,8039700,,2025-08-27,America/Los_Angeles,True,,2025-08-27 17:17:00-07:00
1756339320000,2.4606,4.2502,0,0,1,221,70.7,80,64.22,71.23,30.0,30.0947,33,5940,8676,8010900,,2025-08-27,America/Los_Angeles,True,,2025-08-27 17:02:00-07:00
1756338420000,2.908,4.2502,0,0,1,221,70.9,78,63.69,71.36,30.0,30.0947,42,7560,8676,7981200,,2025-08-27,America/Los_Angeles,True,,2025-08-27 16:47:00-07:00
1756337520000,2.908,4.6976,0,0,1,221,71.4,75,63.05,71.77,30.01,30.1046,43,7740,8676,7943400,,2025-08-27,America/Los_Angeles,True,4.37,2025-08-27 16:32:00-07:00
1756336620000,2.4606,5.145,0,0,1,221,71.6,74,62.86,71.94,30.01,30.1046,49,8820,8627,7904700,,2025-08-27,America/Los_Angeles,True,,2025-08-27 16:17:00-07:00
1756335720000,1.5659,4.6976,0,0,1,227,71.4,76,63.43,71.81,30.01,30.1046,58,10440,8627,7860600,,2025-08-27,America/Los_Angeles,True,,2025-08-27 16:02:00-07:00
1756334820000,2.6843,4.2502,0,0,1,227,71.6,75,63.24,71.98,30.01,30.1046,49,8820,7287,7808400,,2025-08-27,America/Los_Angeles,True,,2025-08-27 15:47:00-07:00
