dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,date,batt1volts,lastRain,local_time
1757918820000,0.0,0.0,0,0,1,238,64.4,94,62.63,64.4,29.84,29.9353,0,0,0,3154500,America/Los_Angeles,True,2025-09-14,,,2025-09-14 23:47:00-07:00
1757917920000,0.0,0.0,0,0,1,238,64.6,94,62.83,64.6,29.84,29.9353,0,0,0,3154500,America/Los_Angeles,True,2025-09-14,,,2025-09-14 23:32:00-07:00
1757917020000,0.0,1.3422,0,0,1,238,64.6,94,62.83,64.6,29.83,29.9253,0,0,0,3154500,America/Los_Angeles,True,2025-09-14,4.27,,2025-09-14 23:17:00-07:00
1757916120000,0.0,0.0,0,0,1,238,64.4,94,62.63,64.4,29.83,29.9253,0,0,0,3154500,America/Los_Angeles,True,2025-09-14,,,2025-09-14 23:02:00-07:00
1757915220000,0.0,0.0,0,0,1,238,64.4,93,62.33,64.4,29.83,29.9253,0,0,0,3154500,America/Los_Angeles,True,2025-09-14,,,2025-09-14 22:47:00-07:00
1757914320000,0.0,0.0,0,0,1,238,64.4,94,62.63,64.4,29.83,29.9253,0,0,0,3154500,America/Los_Angeles,True,2025-09-14,,,2025-09-14 22:32:00-07:00
1757913420000,0.0,0.8948,0,0,1,238,64.0,94,62.24,64.0,29.82,29.9153,0,0,0,3154500,America/Los_Angeles,True,2025-09-14,4.27,,2025-09-14 22:17:00-07:00
1757912520000,0.0,0.0,0,0,1,238,63.7,94,61.94,63.7,29.82,29.9154,0,0,0,3154500,America/Los_Angeles,True,2025-09-14,,,2025-09-14 22:02:00-07:00
1757911620000,0.0,0.0,0,0,1,238,63.5,93,61.44,63.5,29.83,29.9255,0,0,0,3154500,America/Los_Angeles,True,2025-09-14,,,2025-09-14 21:47:00-07:00
1757910720000,0.0,0.0,0,0,1,238,63.3,93,61.24,63.3,29.82,29.9155,0,0,0,3154500,America/Los_Angeles,True,2025-09-14,,,2025-09-14 21:32:00-07:00
1757909820000,0.0,0.0,0,0,1,238,63.1,91,60.43,63.1,29.82,29.9155,0,0,0,3154500,America/Los_Angeles,True,2025-09-14,4.28,,2025-09-14 21:17:00-07:00
1757908920000,0.0,0.0,0,0,1,238,63.1,90,60.12,63.1,29.81,29.9055,0,0,0,3154500,America/Los_Angeles,True,2025-09-14,,,2025-09-14 21:02:00-07:00
1757908020000,0.0,0.0,0,0,1,238,63.7,91,61.02,63.7,29.81,29.9054,0,0,0,3154500,America/Los_Angeles,True,2025-09-14,,,2025-09-14 20:47:00-07:00
1757907120000,0.0,0.0,0,0,1,238,64.0,91,61.32,64.0,29.81,29.9053,0,0,0,3154500,America/Los_Angeles,True,2025-09-14,,,2025-09-14 20:32:00-07:00
1757906220000,0.0,0.0,0,0,1,238,64.4,92,62.02,64.4,29.81,29.9052,0,0,0,3154500,America/Los_Angeles,True,2025-09-14,4.29,,2025-09-14 20:17:00-07:00
1757905320000,0.0,0.0,0,0,1,238,64.8,92,62.42,64.8,29.81,29.9052,0,0,0,3154500,America/Los_Angeles,True,2025-09-14,,,2025-09-14 20:02:00-07:00
1757904420000,0.0,0.0,0,0,1,238,64.9,91,62.21,64.9,29.81,29.9051,0,0,0,3154500,America/Los_Angeles,True,2025-09-14,,,2025-09-14 19:47:00-07:00
1757903520000,0.2237,2.0132,0,0,1,238,65.3,91,62.6,65.3,29.81,29.9051,0,0,0,3154500,America/Los_Angeles,True,2025-09-14,,,2025-09-14 19:32:00-07:00
1757902620000,1.3422,2.2369,0,0,1,238,65.7,90,62.68,65.7,29.82,29.915,0,0,0,3154500,America/Los_Angeles,True,2025-09-14,4.29,,2025-09-14 19:17:00-07:00
1757901720000,1.3422,2.908,0,0,1,238,66.2,89,62.86,66.2,29.82,29.9149,1,180,0,3154500,America/Los_Angeles,True,2025-09-14,,,2025-09-14 19:02:00-07:00
1757900820000,0.6711,2.908,0,0,1,236,66.6,89,63.25,66.6,29.82,29.9149,4,720,0,3153600,America/Los_Angeles,True,2025-09-14,,,2025-09-14 18:47:00-07:00
1757899920000,1.3422,4.0265,0,0,1,235,66.7,89,63.35,66.7,29.82,29.9149,8,1440,0,3150000,America/Los_Angeles,True,2025-09-14,,,2025-09-14 18:32:00-07:00
1757899020000,1.7895,3.8028,0,0,1,235,67.1,88,63.42,67.1,29.83,29.9248,12,2160,0,3142800,America/Los_Angeles,True,2025-09-14,4.31,,2025-09-14 18:17:00-07:00
1757898120000,1.3422,3.5791,0,0,1,235,67.3,87,63.29,67.3,29.83,29.9248,17,3060,0,3132000,America/Los_Angeles,True,2025-09-14,,,2025-09-14 18:02:00-07:00
1757897220000,0.6711,3.1317,0,0,1,235,67.5,87,63.49,67.5,29.83,29.9247,20,3600,0,3116700,America/Los_Angeles,True,2025-09-14,,,2025-09-14 17:47:00-07:00
1757896320000,1.5659,3.5791,0,0,1,235,68.0,86,63.65,68.0,29.83,29.9247,33,5940,0,3098700,America/Los_Angeles,True,2025-09-14,,,2025-09-14 17:32:00-07:00
1757895420000,1.7895,4.6976,0,0,1,235,68.2,85,63.51,68.72,29.84,29.9346,29,5220,0,3069000,America/Los_Angeles,True,2025-09-14,4.33,,2025-09-14 17:17:00-07:00
1757894520000,2.4606,4.4739,0,0,1,236,68.5,84,63.47,69.0,29.84,29.9346,30,5400,0,3042900,America/Los_Angeles,True,2025-09-14,,,2025-09-14 17:02:00-07:00
1757893620000,2.0132,5.3686,0,0,1,224,68.9,83,63.52,69.39,29.84,29.9345,43,7740,0,3015900,America/Los_Angeles,True,2025-09-14,,,2025-09-14 16:47:00-07:00
1757892720000,1.5659,3.5791,0,0,1,226,69.1,83,63.71,69.61,29.84,29.9345,41,7380,0,2977200,America/Los_Angeles,True,2025-09-14,,,2025-09-14 16:32:00-07:00
1757891820000,2.4606,4.9213,0,0,1,224,69.3,82,63.56,69.78,29.84,29.9344,42,7560,0,2940300,America/Los_Angeles,True,2025-09-14,4.34,,2025-09-14 16:17:00-07:00
1757890920000,2.0132,4.9213,0,0,1,221,69.4,82,63.66,69.89,29.85,29.9445,45,8100,0,2902500,America/Los_Angeles,True,2025-09-14,,,2025-09-14 16:02:00-07:00
1757890020000,2.6843,5.5923,0,0,1,221,69.8,81,63.7,70.29,29.85,29.9444,53,9540,0,2862000,America/Los_Angeles,True,2025-09-14,,,2025-09-14 15:47:00-07:00
1757889120000,2.2369,4.2502,0,0,1,221,70.3,80,63.83,70.79,29.85,29.9443,169,30420,0,2814300,America/Los_Angeles,True,2025-09-14,,,2025-09-14 15:32:00-07:00
1757888220000,2.6843,4.2502,0,0,1,221,70.0,80,63.54,70.46,29.85,29.9444,330,59400,0,2662200,America/Los_Angeles,True,2025-09-14,4.55,,2025-09-14 15:17:00-07:00
1757887320000,2.6843,4.4739,0,0,1,221,69.8,81,63.7,70.29,29.86,29.9544,344,61920,0,2365200,America/Los_Angeles,True,2025-09-14,,,2025-09-14 15:02:00-07:00
1757886420000,2.6843,4.4739,0,0,1,221,69.8,80,63.34,70.24,29.86,29.9544,86,15480,0,2055600,America/Los_Angeles,True,2025-09-14,,,2025-09-14 14:47:00-07:00
1757885520000,2.6843,4.2502,0,0,1,221,70.3,80,63.83,70.79,29.87,29.9644,104,18720,0,1978200,America/Los_Angeles,True,2025-09-14,,,2025-09-14 14:32:00-07:00
1757884620000,2.908,4.0265,0,0,1,224,70.7,79,63.86,71.18,29.87,29.9643,71,12780,0,1884600,America/Los_Angeles,True,2025-09-14,4.37,,2025-09-14 14:17:00-07:00
1757883720000,2.908,4.2502,0,0,1,224,70.7,79,63.86,71.18,29.88,29.9743,105,18900,0,1820700,America/Los_Angeles,True,2025-09-14,,,2025-09-14 14:02:00-07:00
1757882820000,2.908,4.6976,0,0,1,224,71.2,78,63.98,71.69,29.88,29.9742,160,28800,0,1726200,America/Los_Angeles,True,2025-09-14,,,2025-09-14 13:47:00-07:00
1757881920000,2.6843,5.145,0,0,1,224,71.4,78,64.17,71.91,29.89,29.9842,99,17820,0,1582200,America/Los_Angeles,True,2025-09-14,,,2025-09-14 13:32:00-07:00
1757881020000,2.2369,4.4739,0,0,1,224,70.5,80,64.02,71.01,29.89,29.9844,128,23040,0,1493100,America/Los_Angeles,True,2025-09-14,4.43,,2025-09-14 13:17:00-07:00
1757880120000,2.4606,4.4739,0,0,1,224,69.6,82,63.85,70.11,29.9,29.9946,210,37800,0,1377900,America/Los_Angeles,True,2025-09-14,,,2025-09-14 13:02:00-07:00
1757879220000,2.908,4.4739,0,0,1,224,69.1,83,63.71,69.61,29.9,29.9947,231,41580,0,1188900,America/Los_Angeles,True,2025-09-14,,,2025-09-14 12:47:00-07:00
1757878320000,2.4606,3.5791,0,0,1,224,68.5,84,63.47,69.0,29.9,29.9948,175,31500,0,981000,America/Los_Angeles,True,2025-09-14,,,2025-09-14 12:32:00-07:00
1757877420000,2.2369,3.8028,0,0,1,224,68.4,84,63.37,68.89,29.9,29.9948,119,21420,0,823500,America/Los_Angeles,True,2025-09-14,4.3,,2025-09-14 12:17:00-07:00
1757876520000,1.3422,3.3554,0,0,1,224,68.2,85,63.51,68.72,29.91,30.0049,108,19440,0,716400,America/Los_Angeles,True,2025-09-14,,,2025-09-14 12:02:00-07:00
1757875620000,1.7895,3.1317,0,0,1,224,67.8,86,63.45,67.8,29.91,30.0049,103,18540,0,619200,America/Los_Angeles,True,2025-09-14,,,2025-09-14 11:47:00-07:00
1757874720000,0.0,1.1185,0,0,1,224,67.3,87,63.29,67.3,29.91,30.005,83,14940,0,526500,America/Los_Angeles,True,2025-09-14,,,2025-09-14 11:32:00-07:00
1757873820000,1.1185,2.6843,0,0,1,224,66.9,88,63.22,66.9,29.91,30.0051,66,11880,0,451800,America/Los_Angeles,True,2025-09-14,4.29,,2025-09-14 11:17:00-07:00
1757872920000,0.8948,2.4606,0,0,1,224,66.7,88,63.03,66.7,29.91,30.0051,54,9720,0,392400,America/Los_Angeles,True,2025-09-14,,,2025-09-14 11:02:00-07:00
1757872020000,0.0,2.0132,0,0,1,224,66.4,89,63.05,66.4,29.91,30.0052,57,10260,0,343800,America/Los_Angeles,True,2025-09-14,,,2025-09-14 10:47:00-07:00
1757871120000,0.0,0.0,0,0,1,224,65.8,90,62.78,65.8,29.92,30.0153,54,9720,0,292500,America/Los_Angeles,True,2025-09-14,,,2025-09-14 10:32:00-07:00
1757870220000,0.0,0.0,0,0,1,224,65.5,91,62.8,65.5,29.92,30.0154,46,8280,0,243900,America/Los_Angeles,True,2025-09-14,4.28,,2025-09-14 10:17:00-07:00
1757869320000,0.0,0.0,0,0,1,224,65.3,92,62.91,65.3,29.91,30.0054,36,6480,0,202500,America/Los_Angeles,True,2025-09-14,,,2025-09-14 10:02:00-07:00
1757868420000,0.0,0.0,0,0,1,224,64.9,93,62.82,64.9,29.91,30.0055,32,5760,0,170100,America/Los_Angeles,True,2025-09-14,,,2025-09-14 09:47:00-07:00
1757867520000,0.0,0.0,0,0,1,224,64.8,93,62.73,64.8,29.91,30.0055,30,5400,0,141300,America/Los_Angeles,True,2025-09-14,,,2025-09-14 09:32:00-07:00
1757866620000,0.0,0.0,0,0,1,224,64.6,94,62.83,64.6,29.91,30.0055,23,4140,0,114300,America/Los_Angeles,True,2025-09-14,4.27,,2025-09-14 09:17:00-07:00
1757865720000,0.0,0.0,0,0,1,224,64.2,94,62.43,64.2,29.91,30.0056,25,4500,0,93600,America/Los_Angeles,True,2025-09-14,,,2025-09-14 09:02:00-07:00
1757864820000,0.0,0.0,0,0,1,224,64.0,95,62.54,64.0,29.9,29.9956,20,3600,0,71100,America/Los_Angeles,True,2025-09-14,,,2025-09-14 08:47:00-07:00
1757863920000,0.0,0.0,0,0,1,224,63.7,95,62.24,63.7,29.9,29.9957,20,3600,0,53100,America/Los_Angeles,True,2025-09-14,,,2025-09-14 08:32:00-07:00
1757863020000,0.0,0.0,0,0,1,224,63.5,96,62.34,63.5,29.9,29.9957,15,2700,0,35100,America/Los_Angeles,True,2025-09-14,4.27,,2025-09-14 08:17:00-07:00
1757862120000,0.0,0.0,0,0,1,224,63.0,96,61.84,63.0,29.9,29.9958,11,1980,0,21600,America/Los_Angeles,True,2025-09-14,,,2025-09-14 08:02:00-07:00
1757861220000,0.0,0.0,0,0,1,224,62.4,96,61.24,62.4,29.9,29.9959,7,1260,0,11700,America/Los_Angeles,True,2025-09-14,,,2025-09-14 07:47:00-07:00
1757860320000,0.0,0.0,0,0,1,224,61.7,96,60.55,61.7,29.89,29.986,5,900,0,5400,America/Los_Angeles,True,2025-09-14,,,2025-09-14 07:32:00-07:00
1757859420000,0.0,0.0,0,0,1,224,61.2,96,60.05,61.2,29.89,29.9861,1,180,0,900,America/Los_Angeles,True,2025-09-14,4.27,,2025-09-14 07:17:00-07:00
1757858520000,0.0,0.0,0,0,1,224,60.8,96,59.65,60.8,29.89,29.9862,0,0,0,0,America/Los_Angeles,True,2025-09-14,,,2025-09-14 07:02:00-07:00
1757857620000,0.0,0.0,0,0,1,224,60.6,96,59.45,60.6,29.89,29.9862,0,0,0,0,America/Los_Angeles,True,2025-09-14,,,2025-09-14 06:47:00-07:00
1757856720000,0.0,0.0,0,0,1,224,59.9,96,58.76,59.9,29.89,29.9863,0,0,0,0,America/Los_Angeles,True,2025-09-14,,,2025-09-14 06:32:00-07:00
1757855820000,0.0,0.0,0,0,1,224,59.4,95,57.97,59.4,29.88,29.9764,0,0,0,0,America/Los_Angeles,True,2025-09-14,4.27,,2025-09-14 06:17:00-07:00
1757854920000,0.0,0.0,0,0,1,224,59.0,95,57.57,59.0,29.88,29.9765,0,0,0,0,America/Los_Angeles,True,2025-09-14,,,2025-09-14 06:02:00-07:00
1757854020000,0.0,0.0,0,0,1,224,58.8,95,57.37,58.8,29.88,29.9765,0,0,0,0,America/Los_Angeles,True,2025-09-14,,,2025-09-14 05:47:00-07:00
1757853120000,0.0,0.0,0,0,1,224,59.2,95,57.77,59.2,29.88,29.9764,0,0,0,0,America/Los_Angeles,True,2025-09-14,,,2025-09-14 05:32:00-07:00
1757852220000,0.0,0.0,0,0,1,224,59.7,95,58.26,59.7,29.87,29.9663,0,0,0,0,America/Los_Angeles,True,2025-09-14,4.28,,2025-09-14 05:17:00-07:00
1757851320000,0.0,0.0,0,0,1,224,60.1,95,58.66,60.1,29.87,29.9662,0,0,0,0,America/Los_Angeles,True,2025-09-14,,,2025-09-14 05:02:00-07:00
