dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,tz,historical,local_time
1781938260000,1.5659,3.5791,0,0,1,262,56.1,86,51.97,29.96,30.0338,0,0,17079,15371100,56.1,2026-06-06T17:21:00.000Z,2026-06-19,,,,2026-06-19 23:51:00-07:00
1781937360000,0.8948,3.1317,0,0,1,262,56.3,87,52.48,29.97,30.0438,0,0,17079,15371100,56.3,2026-06-06T17:21:00.000Z,2026-06-19,,,,2026-06-19 23:36:00-07:00
1781936460000,0.6711,3.1317,0,0,1,262,56.8,87,52.97,29.98,30.0538,0,0,17079,15371100,56.8,2026-06-06T17:21:00.000Z,2026-06-19,4.28,,,2026-06-19 23:21:00-07:00
1781935560000,0.6711,3.1317,0,0,1,262,56.5,86,52.36,29.98,30.0538,0,0,17079,15371100,56.5,2026-06-06T17:21:00.000Z,2026-06-19,,,,2026-06-19 23:06:00-07:00
1781934660000,0.0,0.0,0,0,1,262,56.8,85,52.34,29.98,30.0538,0,0,17079,15371100,56.8,2026-06-06T17:21:00.000Z,2026-06-19,,,,2026-06-19 22:51:00-07:00
1781933760000,0.0,0.0,0,0,1,262,57.0,85,52.53,29.98,30.0538,0,0,17079,15371100,57.0,2026-06-06T17:21:00.000Z,2026-06-19,,,,2026-06-19 22:36:00-07:00
1781932860000,0.0,0.0,0,0,1,262,57.0,85,52.53,29.98,30.0538,0,0,17079,15371100,57.0,2026-06-06T17:21:00.000Z,2026-06-19,4.28,,,2026-06-19 22:21:00-07:00
1781931060000,0.0,1.1185,0,0,1,262,57.7,85,53.22,29.98,30.0537,0,0,17079,15371100,57.7,2026-06-06T17:21:00.000Z,2026-06-19,,,,2026-06-19 21:51:00-07:00
1781930160000,0.0,0.0,0,0,1,262,58.3,85,53.81,29.98,30.0536,0,0,17079,15371100,58.3,2026-06-06T17:21:00.000Z,2026-06-19,,,,2026-06-19 21:36:00-07:00
1781929260000,0.0,0.0,0,0,1,262,58.8,84,53.97,29.97,30.0435,0,0,17079,15371100,58.8,2026-06-06T17:21:00.000Z,2026-06-19,4.29,,,2026-06-19 21:21:00-07:00
1781928360000,0.0,0.0,0,0,1,262,59.2,83,54.04,29.97,30.0434,0,0,17079,15371100,59.2,2026-06-06T17:21:00.000Z,2026-06-19,,,,2026-06-19 21:06:00-07:00
1781927460000,0.6711,3.1317,0,0,1,262,59.5,83,54.33,29.98,30.0534,0,0,17079,15371100,59.5,2026-06-06T17:21:00.000Z,2026-06-19,,,,2026-06-19 20:51:00-07:00
1781926560000,3.3554,6.4871,0,0,1,259,59.9,82,54.39,29.98,30.0534,0,0,17079,15371100,59.9,2026-06-06T17:21:00.000Z,2026-06-19,,,,2026-06-19 20:36:00-07:00
1781925660000,3.5791,6.7108,0,0,1,266,60.3,82,54.78,29.98,30.0533,2,1800,17077,15371100,60.3,2026-06-06T17:21:00.000Z,2026-06-19,4.29,,,2026-06-19 20:21:00-07:00
1781924760000,4.4739,7.6056,0,0,1,273,60.8,81,54.93,29.98,30.0532,9,8100,17068,15369300,60.8,2026-06-06T17:21:00.000Z,2026-06-19,,,,2026-06-19 20:06:00-07:00
1781923860000,5.145,9.6188,0,0,1,273,61.5,79,54.92,29.98,30.0531,16,14400,17052,15361200,61.5,2026-06-06T17:21:00.000Z,2026-06-19,,,,2026-06-19 19:51:00-07:00
1781922960000,6.0397,11.6321,0,0,1,278,62.4,77,55.09,29.98,30.053,50,45000,17002,15346800,62.4,2026-06-06T17:21:00.000Z,2026-06-19,,,,2026-06-19 19:36:00-07:00
