dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1771401060000,2.908,12.3031,0.0,0.62,1,300,52.3,82,4.26,46.97,29.87,29.9442,0,0,10567,9510300,52.3,2026-02-18T07:21:00.000Z,2026-02-17,,,2026-02-17 23:51:00-08:00
1771400160000,9.8425,24.1589,0.03,0.62,1,290,53.1,84,,48.39,29.87,29.9441,0,0,10567,9510300,53.1,,2026-02-17,America/Los_Angeles,True,2026-02-17 23:36:00-08:00
1771399260000,15.6586,28.6328,0.13,0.59,1,274,53.4,87,,49.63,29.87,29.944,0,0,10567,9510300,53.4,2026-02-18T07:21:00.000Z,2026-02-17,,,2026-02-17 23:21:00-08:00
1771398360000,13.4216,26.6195,0.03,0.58,1,271,52.3,88,,48.85,29.86,29.9341,0,0,10567,9510300,52.3,2026-02-18T07:06:00.000Z,2026-02-17,,,2026-02-17 23:06:00-08:00
1771397460000,3.1317,17.0007,0.13,0.55,1,289,48.9,89,4.26,45.8,29.88,29.9547,0,0,10567,9510300,48.31,2026-02-18T06:51:00.000Z,2026-02-17,,,2026-02-17 22:51:00-08:00
1771396560000,1.1185,4.6976,0.09,0.53,1,294,48.7,88,,45.31,29.88,29.9547,0,0,10567,9510300,48.7,2026-02-18T06:36:00.000Z,2026-02-17,,,2026-02-17 22:36:00-08:00
1771395660000,2.2369,9.8425,0.09,0.51,1,292,49.6,87,,45.89,29.88,29.9546,0,0,10567,9510300,49.6,2026-02-18T06:21:00.000Z,2026-02-17,,,2026-02-17 22:21:00-08:00
1771394760000,8.9477,24.6063,0.6,0.36,1,275,54.5,84,,49.76,29.87,29.9439,0,0,10567,9510300,54.5,2026-02-18T06:06:00.000Z,2026-02-17,,,2026-02-17 22:06:00-08:00
1771393860000,12.7505,21.6983,0.0,0.36,1,237,56.8,80,4.28,50.7,29.86,29.9335,0,0,10567,9510300,56.8,2026-02-18T05:06:00.000Z,2026-02-17,,,2026-02-17 21:51:00-08:00
1771392960000,15.6586,25.0537,0.0,0.36,1,242,56.8,80,,50.7,29.87,29.9435,0,0,10567,9510300,56.8,2026-02-18T05:06:00.000Z,2026-02-17,,,2026-02-17 21:36:00-08:00
1771392060000,14.5401,22.5931,0.0,0.36,1,243,55.9,82,,50.48,29.87,29.9437,0,0,10567,9510300,55.9,2026-02-18T05:06:00.000Z,2026-02-17,,,2026-02-17 21:21:00-08:00
1771391160000,18.5666,34.8962,0.03,0.35,1,242,55.6,82,,50.19,29.88,29.9537,0,0,10567,9510300,55.6,2026-02-18T05:06:00.000Z,2026-02-17,,,2026-02-17 21:06:00-08:00
1771390260000,11.4084,24.1589,0.35,0.26,1,231,56.1,83,4.29,51.01,29.88,29.9536,0,0,10567,9510300,56.1,2026-02-18T04:51:00.000Z,2026-02-17,,,2026-02-17 20:51:00-08:00
1771389360000,10.5136,21.922,0.0,0.26,1,233,56.7,81,,50.93,29.9,29.9736,0,0,10567,9510300,56.7,2026-02-18T03:06:00.000Z,2026-02-17,,,2026-02-17 20:36:00-08:00
1771388460000,11.1847,21.0272,0.0,0.26,1,235,56.8,77,,49.67,29.9,29.9736,0,0,10567,9510300,56.8,2026-02-18T03:06:00.000Z,2026-02-17,,,2026-02-17 20:21:00-08:00
1771387560000,11.8558,20.8035,0.0,0.26,1,243,56.7,76,,49.22,29.91,29.9836,0,0,10567,9510300,56.7,2026-02-18T03:06:00.000Z,2026-02-17,,,2026-02-17 20:06:00-08:00
1771386660000,10.7373,20.1324,0.0,0.26,1,242,56.1,80,4.29,50.01,29.91,29.9837,0,0,10567,9510300,56.1,2026-02-18T03:06:00.000Z,2026-02-17,,,2026-02-17 19:51:00-08:00
