dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,tz,historical,local_time
1790146260000,0.0,0.0,0,0,1,280,64.2,80,57.9,29.82,29.8924,0,0,20714,18642600,64.2,2026-09-08T22:06:00.000Z,2026-09-22,,,,2026-09-22 23:51:00-07:00
1790145360000,0.0,0.8948,0,0,1,280,64.0,78,57.0,29.81,29.8824,0,0,20714,18642600,64.0,2026-09-08T22:06:00.000Z,2026-09-22,,,,2026-09-22 23:36:00-07:00
1790144460000,0.0,0.0,0,0,1,280,64.0,79,57.35,29.82,29.8924,0,0,20714,18642600,64.0,2026-09-08T22:06:00.000Z,2026-09-22,,,,2026-09-22 23:21:00-07:00
1790143560000,0.0,0.0,0,0,1,280,63.3,78,56.32,29.82,29.8925,0,0,20714,18642600,63.3,2026-09-08T22:06:00.000Z,2026-09-22,4.27,,,2026-09-22 23:06:00-07:00
1790142660000,0.0,0.0,0,0,1,280,63.9,77,56.54,29.82,29.8924,0,0,20714,18642600,63.9,2026-09-08T22:06:00.000Z,2026-09-22,,,,2026-09-22 22:51:00-07:00
1790141760000,0.0,1.7895,0,0,1,280,63.9,77,56.54,29.82,29.8924,0,0,20714,18642600,63.9,2026-09-08T22:06:00.000Z,2026-09-22,,,,2026-09-22 22:36:00-07:00
1790140860000,0.0,0.0,0,0,1,280,63.9,78,56.9,29.82,29.8924,0,0,20714,18642600,63.9,2026-09-08T22:06:00.000Z,2026-09-22,,,,2026-09-22 22:21:00-07:00
1790139960000,0.0,0.0,0,0,1,280,64.4,77,57.03,29.82,29.8923,0,0,20714,18642600,64.4,2026-09-08T22:06:00.000Z,2026-09-22,4.27,,,2026-09-22 22:06:00-07:00
1790139060000,0.0,0.0,0,0,1,280,64.6,77,57.22,29.82,29.8923,0,0,20714,18642600,64.6,2026-09-08T22:06:00.000Z,2026-09-22,,,,2026-09-22 21:51:00-07:00
1790138160000,0.0,0.0,0,0,1,280,64.9,76,57.15,29.82,29.8923,0,0,20714,18642600,64.9,2026-09-08T22:06:00.000Z,2026-09-22,,,,2026-09-22 21:36:00-07:00
1790137260000,0.0,0.0,0,0,1,280,65.3,76,57.53,29.82,29.8922,0,0,20714,18642600,65.3,2026-09-08T22:06:00.000Z,2026-09-22,,,,2026-09-22 21:21:00-07:00
