dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1742626140000,0.0,0.8948,0,0,1,232,53.2,93,29.98,30.0543,0,0,22785,20506500,53.2,51.23,2025-03-17T20:19:00.000Z,2025-03-21,,,,2025-03-21 23:49:00-07:00
1742625300000,0.0,1.5659,0,0,1,232,53.6,92,29.97,30.0442,0,0,22785,20506500,53.6,51.33,2025-03-17T20:19:00.000Z,2025-03-21,,,,2025-03-21 23:35:00-07:00
1742624400000,0.6711,3.5791,0,0,1,232,54.3,92,29.97,30.0441,0,0,22785,20506500,54.3,52.02,2025-03-17T20:19:00.000Z,2025-03-21,,,,2025-03-21 23:20:00-07:00
1742623500000,0.8948,4.6976,0,0,1,233,54.7,91,29.98,30.0541,0,0,22785,20506500,54.7,52.12,2025-03-17T20:19:00.000Z,2025-03-21,4.29,,,2025-03-21 23:05:00-07:00
1742622600000,2.0132,4.4739,0,0,1,237,55.0,89,29.98,30.0541,0,0,22785,20506500,55.0,51.82,2025-03-17T20:19:00.000Z,2025-03-21,,,,2025-03-21 22:50:00-07:00
1742621700000,1.7895,6.7108,0,0,1,219,55.2,86,29.97,30.044,0,0,22785,20506500,55.2,51.09,2025-03-17T20:19:00.000Z,2025-03-21,,,,2025-03-21 22:35:00-07:00
1742620800000,0.0,2.4606,0,0,1,122,55.2,84,29.97,30.044,0,0,22785,20506500,55.2,50.45,2025-03-17T20:19:00.000Z,2025-03-21,,,,2025-03-21 22:20:00-07:00
1742619900000,0.0,1.3422,0,0,1,122,55.0,86,29.97,30.044,0,0,22785,20506500,55.0,50.89,2025-03-17T20:19:00.000Z,2025-03-21,4.3,,,2025-03-21 22:05:00-07:00
1742619000000,0.4474,2.4606,0,0,1,122,55.0,83,29.96,30.034,0,0,22785,20506500,55.0,49.93,,2025-03-21,,America/Los_Angeles,True,2025-03-21 21:50:00-07:00
1742618100000,0.6711,3.8028,0,0,1,122,55.9,84,29.96,30.0339,0,0,22785,20506500,55.9,51.14,2025-03-17T20:19:00.000Z,2025-03-21,,,,2025-03-21 21:35:00-07:00
1742617140000,0.8948,3.8028,0,0,1,122,56.7,76,29.96,30.0338,0,0,22785,20506500,56.7,49.22,2025-03-17T20:19:00.000Z,2025-03-21,4.31,,,2025-03-21 21:19:00-07:00
1742616240000,0.0,2.2369,0,0,1,122,56.8,75,29.95,30.0237,0,0,22785,20506500,56.8,48.96,2025-03-17T20:19:00.000Z,2025-03-21,,,,2025-03-21 21:04:00-07:00
1742615400000,0.8948,5.3686,0,0,1,122,56.8,75,29.95,30.0237,0,0,22785,20506500,56.8,48.96,2025-03-17T20:19:00.000Z,2025-03-21,,,,2025-03-21 20:50:00-07:00
1742614440000,0.8948,4.2502,0,0,1,122,57.6,73,29.94,30.0136,0,0,22785,20506500,57.6,49.01,2025-03-17T20:19:00.000Z,2025-03-21,,,,2025-03-21 20:34:00-07:00
1742613600000,0.2237,6.2634,0,0,1,122,57.9,72,29.93,30.0035,0,0,22785,20506500,57.9,48.93,2025-03-17T20:19:00.000Z,2025-03-21,4.32,,,2025-03-21 20:20:00-07:00
1742612700000,0.4474,5.3686,0,0,1,115,57.7,73,29.93,30.0035,0,0,22785,20506500,57.7,49.1,2025-03-17T20:19:00.000Z,2025-03-21,,,,2025-03-21 20:05:00-07:00
1742611800000,1.1185,4.4739,0,0,1,94,58.1,73,29.93,30.0035,0,0,22785,20506500,58.1,49.49,,2025-03-21,,America/Los_Angeles,True,2025-03-21 19:50:00-07:00
1742610840000,1.3422,5.5923,0,0,1,96,58.5,72,29.93,30.0034,0,0,22785,20506500,58.5,49.5,2025-03-17T20:19:00.000Z,2025-03-21,4.32,,,2025-03-21 19:34:00-07:00
1742610000000,3.1317,7.3819,0,0,1,119,58.8,72,29.93,30.0034,1,900,22784,20506500,58.8,49.79,2025-03-17T20:19:00.000Z,2025-03-21,,,,2025-03-21 19:20:00-07:00
1742609040000,3.1317,14.0927,0,0,1,152,60.6,69,29.93,30.0031,12,10800,22772,20505600,60.6,50.37,2025-03-17T20:19:00.000Z,2025-03-21,,,,2025-03-21 19:04:00-07:00
1742608200000,0.8948,3.8028,0,0,1,146,62.1,67,29.93,30.0029,33,29700,22659,20422800,62.1,51.01,2025-03-17T20:19:00.000Z,2025-03-21,,,,2025-03-21 18:50:00-07:00
1742607300000,2.4606,6.9345,0,0,1,154,63.5,66,29.92,29.9927,80,72000,22692,20465100,63.5,51.93,,2025-03-21,4.34,America/Los_Angeles,True,2025-03-21 18:35:00-07:00
1742606340000,2.0132,5.816,0,0,1,184,65.3,61,29.93,30.0025,126,113400,22533,20393100,65.3,51.5,2025-03-17T20:19:00.000Z,2025-03-21,,,,2025-03-21 18:19:00-07:00
1742605440000,0.6711,4.4739,0,0,1,202,64.8,59,29.93,30.0025,163,146700,22370,20279700,64.8,50.13,2025-03-17T20:19:00.000Z,2025-03-21,,,,2025-03-21 18:04:00-07:00
