dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,tz,historical,local_time
1784357460000,0.0,0.0,0,0,1,320,63.0,88,59.39,29.97,30.0429,0,0,23120,20808000,63.0,2026-06-06T17:21:00.000Z,2026-07-17,,,,2026-07-17 23:51:00-07:00
1784356560000,0.0,0.0,0,0,1,320,63.0,88,59.39,29.97,30.0429,0,0,23120,20808000,63.0,2026-06-06T17:21:00.000Z,2026-07-17,,,,2026-07-17 23:36:00-07:00
1784355660000,0.0,0.0,0,0,1,320,62.8,88,59.19,29.97,30.0429,0,0,23120,20808000,62.8,2026-06-06T17:21:00.000Z,2026-07-17,4.27,,,2026-07-17 23:21:00-07:00
1784354760000,0.0,0.0,0,0,1,320,63.1,88,59.48,29.97,30.0429,0,0,23120,20808000,63.1,2026-06-06T17:21:00.000Z,2026-07-17,,,,2026-07-17 23:06:00-07:00
1784353860000,0.4474,1.3422,0,0,1,320,63.0,87,59.07,29.97,30.0429,0,0,23120,20808000,63.0,2026-06-06T17:21:00.000Z,2026-07-17,,,,2026-07-17 22:51:00-07:00
1784352960000,0.0,0.0,0,0,1,320,63.3,87,59.36,29.96,30.0328,0,0,23120,20808000,63.3,2026-06-06T17:21:00.000Z,2026-07-17,,,,2026-07-17 22:36:00-07:00
1784352060000,0.0,0.0,0,0,1,320,63.9,86,59.63,29.96,30.0327,0,0,23120,20808000,63.9,2026-06-06T17:21:00.000Z,2026-07-17,4.28,,,2026-07-17 22:21:00-07:00
1784351160000,0.0,0.0,0,0,1,320,64.0,86,59.72,29.96,30.0327,0,0,23120,20808000,64.0,2026-06-06T17:21:00.000Z,2026-07-17,,,,2026-07-17 22:06:00-07:00
1784350260000,0.0,0.0,0,0,1,320,64.6,86,60.31,29.96,30.0326,0,0,23120,20808000,64.6,2026-06-06T17:21:00.000Z,2026-07-17,,,,2026-07-17 21:51:00-07:00
1784349360000,0.6711,2.0132,0,0,1,320,64.9,86,60.61,29.95,30.0226,0,0,23120,20808000,64.9,2026-06-06T17:21:00.000Z,2026-07-17,,,,2026-07-17 21:36:00-07:00
1784348460000,1.1185,2.0132,0,0,1,320,65.3,85,60.67,29.94,30.0125,0,0,23120,20808000,65.3,,2026-07-17,4.29,America/Los_Angeles,True,2026-07-17 21:21:00-07:00
1784347560000,0.0,1.1185,0,0,1,320,65.5,84,60.53,29.93,30.0024,0,0,23120,20808000,65.5,2026-06-06T17:21:00.000Z,2026-07-17,,,,2026-07-17 21:06:00-07:00
1784346660000,0.0,0.0,0,0,1,320,65.5,83,60.19,29.93,30.0024,0,0,23120,20808000,65.5,2026-06-06T17:21:00.000Z,2026-07-17,,,,2026-07-17 20:51:00-07:00
1784345760000,0.0,0.8948,0,0,1,320,65.8,81,59.8,29.93,30.0024,0,0,23120,20808000,65.8,2026-06-06T17:21:00.000Z,2026-07-17,4.29,,,2026-07-17 20:36:00-07:00
1784344860000,1.3422,3.8028,0,0,1,320,66.4,81,60.39,29.92,29.9923,1,900,23119,20808000,66.4,2026-06-06T17:21:00.000Z,2026-07-17,,,,2026-07-17 20:21:00-07:00
1784343960000,3.1317,7.3819,0,0,1,295,66.6,80,60.23,29.92,29.9923,7,6300,23112,20807100,66.6,2026-06-06T17:21:00.000Z,2026-07-17,,,,2026-07-17 20:06:00-07:00
1784343060000,5.3686,11.6321,0,0,1,285,66.9,79,60.17,29.91,29.9822,18,16200,23094,20800800,66.9,2026-06-06T17:21:00.000Z,2026-07-17,,,,2026-07-17 19:51:00-07:00
1784342160000,5.816,10.7373,0,0,1,283,67.5,78,60.39,29.91,29.9821,46,41400,23048,20784600,67.5,2026-06-06T17:21:00.000Z,2026-07-17,4.3,,,2026-07-17 19:36:00-07:00
1784341260000,6.4871,12.5268,0,0,1,280,68.0,77,60.51,29.91,29.9821,75,67500,22973,20743200,68.0,2026-06-06T17:21:00.000Z,2026-07-17,,,,2026-07-17 19:21:00-07:00
1784340360000,7.3819,12.5268,0,0,1,271,68.7,76,60.82,29.91,29.982,108,97200,22865,20675700,68.84,2026-06-06T17:21:00.000Z,2026-07-17,,,,2026-07-17 19:06:00-07:00
1784339460000,7.6056,12.9742,0,0,1,267,69.8,75,61.51,29.91,29.9818,144,129600,22721,20578500,70.01,2026-06-06T17:21:00.000Z,2026-07-17,,,,2026-07-17 18:51:00-07:00
1784338560000,7.6056,13.6453,0,0,1,270,70.2,75,61.89,29.9,29.9717,184,165600,22537,20448900,70.45,2026-06-06T17:21:00.000Z,2026-07-17,4.31,,,2026-07-17 18:36:00-07:00
1784337660000,7.8293,13.6453,0,0,1,271,70.7,74,62.0,29.9,29.9717,225,202500,22312,20283300,70.95,2026-06-06T17:21:00.000Z,2026-07-17,,,,2026-07-17 18:21:00-07:00
1784336760000,8.053,13.6453,0,0,1,268,71.4,73,62.28,29.9,29.9716,269,242100,22043,20080800,71.67,2026-06-06T17:21:00.000Z,2026-07-17,,,,2026-07-17 18:06:00-07:00
1784335860000,7.3819,12.5268,0,0,1,269,71.8,73,62.67,29.9,29.9715,313,281700,21730,19838700,72.11,2026-06-06T17:21:00.000Z,2026-07-17,,,,2026-07-17 17:51:00-07:00
1784334960000,7.1582,13.6453,0,0,1,272,72.3,72,62.75,29.91,29.9815,357,321300,21373,19557000,72.61,2026-06-06T17:21:00.000Z,2026-07-17,4.35,,,2026-07-17 17:36:00-07:00
1784334060000,7.3819,12.9742,0,0,1,271,72.9,72,63.33,29.91,29.9814,401,360900,20972,19235700,73.27,2026-06-06T17:21:00.000Z,2026-07-17,,,,2026-07-17 17:21:00-07:00
1784333160000,8.2767,13.4216,0,0,1,265,72.3,72,62.75,29.91,29.9815,446,401400,20526,18874800,72.61,2026-06-06T17:21:00.000Z,2026-07-17,,,,2026-07-17 17:06:00-07:00
1784332260000,8.5004,13.6453,0,0,1,269,72.7,72,63.14,29.91,29.9814,489,440100,20037,18473400,73.05,2026-06-06T17:21:00.000Z,2026-07-17,,,,2026-07-17 16:51:00-07:00
