dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,batt1volts,tz,historical,local_time
1748587800000,0.0,0.0,0,0,1,287,55.8,87,29.92,29.9938,0,0,25087,22578300,55.8,51.99,2025-05-29,,,,2025-05-29 23:50:00-07:00
1748586900000,0.0,2.0132,0,0,1,287,55.4,87,29.92,29.9938,0,0,25087,22578300,55.4,51.59,2025-05-29,,,,2025-05-29 23:35:00-07:00
1748586000000,0.0,0.0,0,0,1,287,55.2,87,29.92,29.9939,0,0,25087,22578300,55.2,51.4,2025-05-29,,,,2025-05-29 23:20:00-07:00
1748585100000,0.0,0.0,0,0,1,287,55.6,86,29.92,29.9938,0,0,25087,22578300,55.6,51.48,2025-05-29,4.29,,,2025-05-29 23:05:00-07:00
1748584200000,0.0,0.0,0,0,1,287,55.9,86,29.92,29.9938,0,0,25087,22578300,55.9,51.77,2025-05-29,,,,2025-05-29 22:50:00-07:00
1748583300000,0.2237,1.3422,0,0,1,287,55.8,86,29.91,29.9838,0,0,25087,22578300,55.8,51.67,2025-05-29,,,,2025-05-29 22:35:00-07:00
1748582400000,0.0,1.5659,0,0,1,287,56.3,87,29.91,29.9837,0,0,25087,22578300,56.3,52.48,2025-05-29,,,,2025-05-29 22:20:00-07:00
1748581500000,0.0,0.0,0,0,1,287,56.5,87,29.92,29.9937,0,0,25087,22578300,56.5,52.68,2025-05-29,4.3,,,2025-05-29 22:05:00-07:00
1748580600000,0.0,0.0,0,0,1,287,56.8,86,29.92,29.9936,0,0,25087,22578300,56.8,52.66,2025-05-29,,,,2025-05-29 21:50:00-07:00
1748579700000,0.0,1.5659,0,0,1,287,57.6,86,29.92,29.9935,0,0,25087,22578300,57.6,53.44,2025-05-29,,,,2025-05-29 21:35:00-07:00
1748578800000,0.8948,3.1317,0,0,1,287,57.9,86,29.91,29.9835,0,0,25087,22578300,57.9,53.74,2025-05-29,,,,2025-05-29 21:20:00-07:00
1748577900000,0.4474,2.2369,0,0,1,287,57.9,86,29.91,29.9835,0,0,25087,22578300,57.9,53.74,2025-05-29,4.31,,,2025-05-29 21:05:00-07:00
1748577000000,0.2237,2.4606,0,0,1,287,58.1,86,29.91,29.9834,0,0,25087,22578300,58.1,53.93,2025-05-29,,,,2025-05-29 20:50:00-07:00
1748576100000,1.1185,3.8028,0,0,1,287,58.5,85,29.91,29.9834,0,0,25087,22578300,58.5,54.0,2025-05-29,,,,2025-05-29 20:35:00-07:00
1748575200000,1.5659,3.5791,0,0,1,287,58.8,85,29.9,29.9733,0,0,25087,22578300,58.8,54.3,2025-05-29,,,,2025-05-29 20:20:00-07:00
1748574300000,1.7895,2.908,0,0,1,287,59.2,84,29.9,29.9733,6,5400,25081,22578300,59.2,54.37,2025-05-29,4.31,,,2025-05-29 20:05:00-07:00
1748573400000,2.0132,4.2502,0,0,1,287,60.1,82,29.9,29.9731,16,14400,25065,22572900,60.1,54.58,2025-05-29,,,,2025-05-29 19:50:00-07:00
1748572500000,2.908,5.3686,0,0,1,287,61.0,80,29.9,29.973,43,38700,25022,22558500,61.0,54.78,2025-05-29,,,,2025-05-29 19:35:00-07:00
1748571600000,2.908,5.3686,0,0,1,283,61.7,78,29.89,29.9629,78,70200,24944,22519800,61.7,54.77,2025-05-29,,,,2025-05-29 19:20:00-07:00
1748570700000,3.8028,6.2634,0,0,1,246,62.1,77,29.89,29.9628,111,99900,24833,22449600,62.1,54.8,2025-05-29,4.33,,,2025-05-29 19:05:00-07:00
1748569800000,4.0265,5.5923,0,0,1,241,62.4,76,29.89,29.9628,150,135000,24683,22349700,62.4,54.73,2025-05-29,,,,2025-05-29 18:50:00-07:00
1748568900000,3.8028,6.0397,0,0,1,240,63.0,74,29.89,29.9627,191,171900,24492,22214700,63.0,54.58,2025-05-29,,,,2025-05-29 18:35:00-07:00
1748568000000,3.3554,5.5923,0,0,1,220,63.1,74,29.89,29.9627,235,211500,24257,22042800,63.1,54.67,2025-05-29,,,,2025-05-29 18:20:00-07:00
1748567100000,3.5791,5.5923,0,0,1,210,63.5,73,29.89,29.9626,280,252000,23977,21831300,63.5,54.69,2025-05-29,4.36,,,2025-05-29 18:05:00-07:00
1748566200000,3.8028,6.4871,0,0,1,186,63.7,72,29.89,29.9626,327,294300,23650,21579300,63.7,54.5,2025-05-29,,,,2025-05-29 17:50:00-07:00
1748565300000,4.0265,7.3819,0,0,1,157,63.9,72,29.9,29.9726,374,336600,23276,21285000,63.9,54.69,2025-05-29,,,,2025-05-29 17:35:00-07:00
1748564400000,4.9213,7.8293,0,0,1,164,64.0,73,29.9,29.9726,420,378000,22856,20948400,64.0,55.17,2025-05-29,,,,2025-05-29 17:20:00-07:00
1748563500000,4.6976,7.1582,0,0,1,161,64.4,72,29.9,29.9725,469,422100,21873,20107800,64.4,55.17,2025-05-29,4.38,,,2025-05-29 17:05:00-07:00
1748562600000,4.6976,7.1582,0,0,1,160,64.4,71,29.9,29.9725,514,462600,22342,20148300,64.4,54.79,2025-05-29,,America/Los_Angeles,True,2025-05-29 16:50:00-07:00
1748561700000,3.8028,7.3819,0,0,1,146,65.3,70,29.9,29.9724,559,503100,21314,19685700,65.3,55.26,2025-05-29,,,,2025-05-29 16:35:00-07:00
1748560800000,3.5791,6.9345,0,0,1,185,65.7,69,29.9,29.9723,600,540000,20714,19182600,65.7,55.24,2025-05-29,,,,2025-05-29 16:20:00-07:00
1748559900000,4.0265,6.7108,0,0,1,206,65.3,70,29.9,29.9724,642,577800,20072,18642600,65.3,55.26,2025-05-29,4.38,,,2025-05-29 16:05:00-07:00
1748559000000,4.4739,7.8293,0,0,1,207,64.9,71,29.91,29.9825,680,612000,19392,18064800,64.9,55.27,2025-05-29,,,,2025-05-29 15:50:00-07:00
1748558100000,4.6976,7.1582,0,0,1,204,65.1,71,29.9,29.9724,715,643500,18677,17452800,65.1,55.46,2025-05-29,,,,2025-05-29 15:35:00-07:00
1748557200000,4.9213,7.6056,0,0,1,211,65.1,71,29.91,29.9825,749,674100,17928,16809300,65.1,55.46,2025-05-29,,,,2025-05-29 15:20:00-07:00
1748556300000,4.9213,7.3819,0,0,1,218,64.9,71,29.91,29.9825,780,702000,17148,16135200,64.9,55.27,2025-05-29,4.39,,,2025-05-29 15:05:00-07:00
1748555400000,5.145,7.6056,0,0,1,207,64.9,71,29.91,29.9825,810,729000,16338,15433200,64.9,55.27,2025-05-29,,,,2025-05-29 14:50:00-07:00
1748554500000,4.9213,7.6056,0,0,1,211,65.1,70,29.91,29.9825,836,752400,15502,14704200,65.1,55.07,2025-05-29,,,,2025-05-29 14:35:00-07:00
1748553600000,4.9213,7.3819,0,0,1,208,64.8,70,29.91,29.9825,857,771300,14645,13951800,64.8,54.78,2025-05-29,,,,2025-05-29 14:20:00-07:00
1748552700000,5.816,8.5004,0,0,1,210,64.9,70,29.91,29.9825,875,787500,13770,13180500,64.9,54.88,2025-05-29,4.39,,,2025-05-29 14:05:00-07:00
1748551800000,5.816,8.9477,0,0,1,212,64.9,71,29.92,29.9925,888,799200,12882,12393000,64.9,55.27,2025-05-29,,,,2025-05-29 13:50:00-07:00
1748550900000,5.816,8.2767,0,0,1,211,65.1,71,29.92,29.9925,902,811800,11980,11593800,65.1,55.46,2025-05-29,,,,2025-05-29 13:35:00-07:00
1748550000000,5.816,8.2767,0,0,1,208,64.8,71,29.93,30.0025,907,816300,11073,10782000,64.8,55.17,2025-05-29,,,,2025-05-29 13:20:00-07:00
1748549100000,6.2634,9.3951,0,0,1,212,64.4,72,29.92,29.9926,913,821700,10160,9965700,64.4,55.17,2025-05-29,4.4,,,2025-05-29 13:05:00-07:00
1748548200000,6.4871,9.1714,0,0,1,211,63.9,73,29.93,30.0027,914,822600,9246,9144000,63.9,55.07,2025-05-29,,,,2025-05-29 12:50:00-07:00
1748547300000,6.7108,9.1714,0,0,1,207,63.5,73,29.93,30.0027,911,819900,8335,8321400,63.5,54.69,2025-05-29,,,,2025-05-29 12:35:00-07:00
1748546400000,6.4871,9.8425,0,0,1,208,64.4,72,29.93,30.0026,903,812700,7432,7501500,64.4,55.17,2025-05-29,,,,2025-05-29 12:20:00-07:00
1748545500000,6.4871,9.8425,0,0,1,213,64.9,71,29.93,30.0025,891,801900,6541,6688800,64.9,55.27,2025-05-29,4.46,,,2025-05-29 12:05:00-07:00
1748544600000,6.4871,9.1714,0,0,1,213,64.4,73,29.92,29.9926,900,810000,5641,5886900,64.4,55.55,2025-05-29,,,,2025-05-29 11:50:00-07:00
1748543700000,6.2634,8.9477,0,0,1,211,64.0,73,29.92,29.9926,847,762300,4794,5076900,64.0,55.17,2025-05-29,,,,2025-05-29 11:35:00-07:00
1748542800000,6.4871,8.9477,0,0,1,210,63.7,74,29.93,30.0027,754,678600,4040,4314600,63.7,55.25,2025-05-29,,,,2025-05-29 11:20:00-07:00
1748541900000,5.145,8.5004,0,0,1,238,64.0,74,29.93,30.0027,639,575100,3401,3636000,64.0,55.54,2025-05-29,4.54,,,2025-05-29 11:05:00-07:00
1748541000000,6.4871,9.8425,0,0,1,243,63.0,75,29.93,30.0028,548,493200,2853,3060900,63.0,54.95,2025-05-29,,,,2025-05-29 10:50:00-07:00
1748540100000,5.3686,9.3951,0,0,1,248,63.0,75,29.93,30.0028,486,437400,2367,2567700,63.0,54.95,2025-05-29,,,,2025-05-29 10:35:00-07:00
1748539200000,5.3686,8.2767,0,0,1,241,62.6,76,29.93,30.0029,463,416700,1904,2130300,62.6,54.92,2025-05-29,,,,2025-05-29 10:20:00-07:00
1748538300000,5.816,8.5004,0,0,1,238,61.7,77,29.93,30.003,403,362700,1501,1713600,61.7,54.41,2025-05-29,4.45,,,2025-05-29 10:05:00-07:00
1748537400000,5.3686,8.5004,0,0,1,245,61.0,79,29.93,30.0031,332,298800,1169,1350900,61.0,54.44,2025-05-29,,,,2025-05-29 09:50:00-07:00
1748536500000,4.9213,7.6056,0,0,1,243,60.1,81,29.94,30.0132,232,208800,937,1052100,60.1,54.25,2025-05-29,,,,2025-05-29 09:35:00-07:00
1748535600000,3.3554,6.7108,0,0,1,252,59.7,82,29.94,30.0133,163,146700,774,843300,59.7,54.19,2025-05-29,,,,2025-05-29 09:20:00-07:00
1748534700000,3.5791,5.816,0,0,1,248,59.5,82,29.94,30.0133,138,124200,636,696600,59.5,54.0,2025-05-29,4.25,,,2025-05-29 09:05:00-07:00
1748533800000,3.3554,5.816,0,0,1,249,59.5,82,29.94,30.0133,124,111600,512,572400,59.5,54.0,2025-05-29,,,,2025-05-29 08:50:00-07:00
1748532900000,2.908,5.145,0,0,1,225,59.5,82,29.94,30.0133,117,105300,395,460800,59.5,54.0,2025-05-29,,,,2025-05-29 08:35:00-07:00
1748532000000,0.2237,1.5659,0,0,1,14,59.4,82,29.94,30.0133,105,94500,290,355500,59.4,53.9,2025-05-29,,,,2025-05-29 08:20:00-07:00
1748531100000,0.0,1.5659,0,0,1,14,58.8,83,29.94,30.0134,87,78300,203,261000,58.8,53.65,2025-05-29,4.25,,,2025-05-29 08:05:00-07:00
1748530200000,0.0,0.0,0,0,1,17,58.6,83,29.94,30.0134,57,51300,99,140400,58.6,53.45,2025-05-29,,,,2025-05-29 07:50:00-07:00
1748529300000,0.0,0.0,0,0,1,17,58.3,83,29.93,30.0035,47,42300,156,131400,58.3,53.16,2025-05-29,,America/Los_Angeles,True,2025-05-29 07:35:00-07:00
1748528400000,0.0,0.0,0,0,1,17,58.1,83,29.93,30.0035,38,34200,61,89100,58.1,52.96,2025-05-29,,,,2025-05-29 07:20:00-07:00
1748527500000,0.0,0.0,0,0,1,17,57.9,84,29.93,30.0035,27,24300,34,54900,57.9,53.09,2025-05-29,4.25,,,2025-05-29 07:05:00-07:00
1748526600000,0.0,0.8948,0,0,1,17,57.7,84,29.93,30.0035,19,17100,15,30600,57.7,52.9,2025-05-29,,,,2025-05-29 06:50:00-07:00
1748525700000,0.0,1.3422,0,0,1,17,57.6,85,29.93,30.0036,10,9000,5,13500,57.6,53.12,2025-05-29,,,,2025-05-29 06:35:00-07:00
1748524800000,0.0,0.0,0,0,1,17,57.6,85,29.93,30.0036,4,3600,1,4500,57.6,53.12,2025-05-29,,,,2025-05-29 06:20:00-07:00
1748523900000,0.0,0.0,0,0,1,17,57.6,84,29.92,29.9935,1,900,0,900,57.6,52.8,2025-05-29,4.25,,,2025-05-29 06:05:00-07:00
1748523000000,0.0,1.1185,0,0,1,17,57.6,84,29.92,29.9935,0,0,0,0,57.6,52.8,2025-05-29,,,,2025-05-29 05:50:00-07:00
1748522100000,0.6711,2.0132,0,0,1,17,57.7,84,29.92,29.9935,0,0,0,0,57.7,52.9,2025-05-29,,,,2025-05-29 05:35:00-07:00
1748521200000,0.0,1.3422,0,0,1,17,57.7,85,29.92,29.9935,0,0,0,0,57.7,53.22,2025-05-29,,,,2025-05-29 05:20:00-07:00
1748520300000,0.0,1.1185,0,0,1,17,57.7,85,29.92,29.9935,0,0,0,0,57.7,53.22,2025-05-29,4.26,,,2025-05-29 05:05:00-07:00
1748519400000,0.0,1.5659,0,0,1,17,57.7,85,29.93,30.0035,0,0,0,0,57.7,53.22,2025-05-29,,,,2025-05-29 04:50:00-07:00
1748518500000,0.0,0.0,0,0,1,17,57.7,86,29.93,30.0035,0,0,0,0,57.7,53.54,2025-05-29,,,,2025-05-29 04:35:00-07:00
1748517600000,0.0,0.0,0,0,1,17,57.7,86,29.93,30.0035,0,0,0,0,57.7,53.54,2025-05-29,,,,2025-05-29 04:20:00-07:00
1748516700000,0.0,1.1185,0,0,1,17,57.7,86,29.93,30.0035,0,0,0,0,57.7,53.54,2025-05-29,4.27,,,2025-05-29 04:05:00-07:00
1748515800000,0.0,0.0,0,0,1,17,57.7,86,29.93,30.0035,0,0,0,0,57.7,53.54,2025-05-29,,,,2025-05-29 03:50:00-07:00
1748514900000,0.0,0.0,0,0,1,17,57.7,86,29.94,30.0136,0,0,0,0,57.7,53.54,2025-05-29,,,,2025-05-29 03:35:00-07:00
1748514000000,0.0,0.0,0,0,1,17,57.6,86,29.94,30.0136,0,0,0,0,57.6,53.44,2025-05-29,,,,2025-05-29 03:20:00-07:00
1748513100000,0.0,0.0,0,0,1,17,57.6,86,29.94,30.0136,0,0,0,0,57.6,53.44,2025-05-29,4.26,,,2025-05-29 03:05:00-07:00
1748512200000,0.0,0.0,0,0,1,17,57.4,87,29.95,30.0236,0,0,0,0,57.4,53.56,2025-05-29,,,,2025-05-29 02:50:00-07:00
1748511300000,0.0,0.0,0,0,1,17,57.0,87,29.95,30.0237,0,0,0,0,57.0,53.17,2025-05-29,,,,2025-05-29 02:35:00-07:00
1748510400000,0.0,0.0,0,0,1,17,57.0,86,29.95,30.0237,0,0,0,0,57.0,52.85,2025-05-29,,,,2025-05-29 02:20:00-07:00
1748509500000,0.0,0.0,0,0,1,17,56.8,86,29.96,30.0337,0,0,0,0,56.8,52.66,2025-05-29,4.28,,,2025-05-29 02:05:00-07:00
1748508600000,0.2237,1.7895,0,0,1,17,56.8,86,29.96,30.0337,0,0,0,0,56.8,52.66,2025-05-29,,,,2025-05-29 01:50:00-07:00
1748507700000,0.0,1.3422,0,0,1,17,57.2,85,29.96,30.0337,0,0,0,0,57.2,52.73,2025-05-29,,,,2025-05-29 01:35:00-07:00
1748506800000,0.4474,2.908,0,0,1,17,57.4,85,29.96,30.0337,0,0,0,0,57.4,52.93,2025-05-29,,,,2025-05-29 01:20:00-07:00
1748505900000,0.6711,4.6976,0,0,1,44,57.2,87,29.96,30.0337,0,0,0,0,57.2,53.36,2025-05-29,4.29,,,2025-05-29 01:05:00-07:00
1748505000000,0.6711,3.1317,0,0,1,121,57.2,88,29.96,30.0337,0,0,0,0,57.2,53.68,2025-05-29,,,,2025-05-29 00:50:00-07:00
1748504100000,0.2237,2.4606,0,0,1,121,57.2,87,29.96,30.0337,0,0,0,0,57.2,53.36,2025-05-29,,America/Los_Angeles,True,2025-05-29 00:35:00-07:00
1748503200000,1.3422,4.0265,0,0,1,121,57.6,87,29.96,30.0336,0,0,0,0,57.6,53.76,2025-05-29,4.29,America/Los_Angeles,True,2025-05-29 00:20:00-07:00
1748502300000,1.7895,5.3686,0,0,1,121,57.9,86,29.96,30.0336,0,0,0,0,57.9,53.74,2025-05-29,,,,2025-05-29 00:05:00-07:00
