dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,date,lastRain,batt1volts,local_time
1766712900000,2.6843,4.0265,0.03,0.85,1,204,58.6,98,58.04,58.6,30.04,30.137,0,0,614,552600,,,2025-12-25,2025-12-26T01:35:00.000Z,4.09,2025-12-25 17:35:00-08:00
1766712000000,3.1317,4.4739,0.0,0.85,1,204,58.3,98,57.74,58.3,30.04,30.1371,0,0,614,552600,,,2025-12-25,2025-12-26T01:05:00.000Z,,2025-12-25 17:20:00-08:00
1766711100000,3.3554,5.5923,0.09,0.83,1,204,58.5,98,57.94,58.5,30.04,30.1371,0,0,614,552600,,,2025-12-25,2025-12-26T01:05:00.000Z,,2025-12-25 17:05:00-08:00
1766710200000,1.1185,3.8028,0.0,0.83,1,204,58.6,100,58.6,58.6,30.04,30.137,0,0,614,552600,,,2025-12-25,2025-12-26T00:35:00.000Z,,2025-12-25 16:50:00-08:00
1766709300000,0.0,1.1185,0.03,0.82,1,204,58.6,99,58.32,58.6,30.03,30.127,1,420,613,552600,,,2025-12-25,2025-12-26T00:35:00.000Z,4.09,2025-12-25 16:35:00-08:00
1766708400000,0.0,1.1185,0.35,0.73,1,204,58.6,99,58.32,58.6,30.03,30.127,4,1920,609,551700,,,2025-12-25,2025-12-26T00:20:00.000Z,,2025-12-25 16:20:00-08:00
1766707500000,0.0,1.1185,0.19,0.68,1,204,58.8,99,58.52,58.8,30.03,30.127,3,1260,606,548100,,,2025-12-25,2025-12-26T00:05:00.000Z,,2025-12-25 16:05:00-08:00
1766706600000,1.1185,2.4606,0.0,0.68,1,204,59.0,99,58.72,59.0,30.03,30.1269,6,2880,600,545400,,,2025-12-25,2025-12-25T23:35:00.000Z,,2025-12-25 15:50:00-08:00
1766705700000,2.0132,2.908,0.03,0.67,1,204,58.8,99,58.52,58.8,30.03,30.127,19,7980,581,540000,,,2025-12-25,2025-12-25T23:35:00.000Z,4.09,2025-12-25 15:35:00-08:00
1766704800000,0.4474,1.7895,0.09,0.63,1,204,58.8,99,58.52,58.8,30.03,30.127,5,2400,542,492300,,,2025-12-25,2025-12-25T23:20:00.000Z,,2025-12-25 15:20:00-08:00
1766703900000,0.4474,1.5659,0.0,0.65,1,204,58.8,99,58.52,58.8,30.02,30.1169,7,2940,547,518400,America/Los_Angeles,True,2025-12-25,,,2025-12-25 15:05:00-08:00
1766703000000,0.0,1.5659,0.0,0.65,1,204,59.0,99,58.72,59.0,30.02,30.1169,13,6240,547,512100,America/Los_Angeles,True,2025-12-25,,4.09,2025-12-25 14:50:00-08:00
1766702100000,0.0,0.0,0.06,0.65,1,204,59.2,99,58.92,59.2,30.02,30.1169,14,5880,547,500400,America/Los_Angeles,True,2025-12-25,,,2025-12-25 14:35:00-08:00
1766701200000,0.0,0.0,0.06,0.61,1,204,59.4,99,59.12,59.4,30.02,30.1168,17,8160,525,487800,,,2025-12-25,2025-12-25T22:20:00.000Z,,2025-12-25 14:20:00-08:00
1766700300000,0.0,0.0,0.03,0.58,1,204,59.2,99,58.92,59.2,30.02,30.1169,45,18900,449,444600,,,2025-12-25,2025-12-25T22:05:00.000Z,4.09,2025-12-25 14:05:00-08:00
1766699400000,1.1185,3.1317,0.06,0.59,1,204,59.0,99,58.72,59.0,30.03,30.1269,31,14880,494,432000,America/Los_Angeles,True,2025-12-25,,,2025-12-25 13:50:00-08:00
1766698500000,2.6843,3.8028,0.09,0.56,1,204,59.0,98,58.44,59.0,30.03,30.1269,30,12600,419,404100,,,2025-12-25,2025-12-25T21:35:00.000Z,,2025-12-25 13:35:00-08:00
1766697600000,2.908,4.2502,0.16,0.52,1,204,59.0,98,58.44,59.0,30.04,30.137,24,11520,395,377100,,,2025-12-25,2025-12-25T21:20:00.000Z,,2025-12-25 13:20:00-08:00
1766696700000,2.908,4.0265,0.0,0.52,1,204,58.8,98,58.24,58.8,30.04,30.137,10,4200,385,355500,,,2025-12-25,2025-12-25T20:35:00.000Z,4.09,2025-12-25 13:05:00-08:00
1766695800000,2.908,4.6976,0.0,0.52,1,204,58.6,99,58.32,58.6,30.05,30.1471,23,11040,362,346500,,,2025-12-25,2025-12-25T20:35:00.000Z,,2025-12-25 12:50:00-08:00
1766694900000,3.8028,5.816,0.03,0.51,1,204,58.6,99,58.32,58.6,30.05,30.1471,26,10920,336,325800,,,2025-12-25,2025-12-25T20:35:00.000Z,,2025-12-25 12:35:00-08:00
1766694000000,4.0265,6.2634,0.22,0.45,1,192,58.5,98,57.94,58.5,30.06,30.1571,29,13920,307,302400,,,2025-12-25,2025-12-25T20:20:00.000Z,,2025-12-25 12:20:00-08:00
1766693100000,2.4606,4.4739,0.22,0.38,1,182,58.8,96,57.66,58.8,30.06,30.1571,24,10080,257,252900,,,2025-12-25,2025-12-25T20:05:00.000Z,4.09,2025-12-25 12:05:00-08:00
1766692200000,3.3554,4.6976,0.03,0.44,1,182,59.2,97,58.35,59.2,30.06,30.157,26,12480,281,254700,America/Los_Angeles,True,2025-12-25,,,2025-12-25 11:50:00-08:00
1766691300000,3.8028,6.0397,0.03,0.37,1,183,59.7,96,58.56,59.7,30.07,30.1669,30,12600,227,231300,,,2025-12-25,2025-12-25T19:35:00.000Z,,2025-12-25 11:35:00-08:00
1766690400000,6.0397,8.9477,0.03,0.36,1,194,59.9,96,58.76,59.9,30.07,30.1669,25,12000,202,204300,,,2025-12-25,2025-12-25T19:20:00.000Z,4.09,2025-12-25 11:20:00-08:00
1766689500000,0.8948,5.5923,0.28,0.29,1,161,59.7,99,59.42,59.7,30.08,30.177,20,8400,182,181800,,,2025-12-25,2025-12-25T19:05:00.000Z,,2025-12-25 11:05:00-08:00
1766688600000,0.4474,2.2369,0.35,0.2,1,155,59.5,98,58.93,59.5,30.07,30.167,6,2880,176,163800,,,2025-12-25,2025-12-25T18:50:00.000Z,,2025-12-25 10:50:00-08:00
1766687700000,2.4606,3.5791,0.19,0.15,1,155,59.5,97,58.65,59.5,30.07,30.167,8,3360,168,158400,,,2025-12-25,2025-12-25T18:35:00.000Z,,2025-12-25 10:35:00-08:00
1766686800000,2.6843,5.5923,0.03,0.14,1,155,59.7,97,58.85,59.7,30.06,30.1569,9,4320,159,151200,,,2025-12-25,2025-12-25T18:20:00.000Z,4.1,2025-12-25 10:20:00-08:00
1766685900000,3.8028,6.9345,0.09,0.12,1,156,59.9,95,58.46,59.9,30.06,30.1569,25,10500,134,143100,,,2025-12-25,2025-12-25T18:05:00.000Z,,2025-12-25 10:05:00-08:00
1766685000000,4.4739,7.3819,0.03,0.11,1,156,60.3,93,58.27,60.3,30.05,30.1468,11,5280,123,120600,,,2025-12-25,2025-12-25T17:50:00.000Z,,2025-12-25 09:50:00-08:00
1766684100000,5.3686,9.1714,0.0,0.11,1,157,60.8,91,58.15,60.8,30.04,30.1366,23,9660,100,110700,,,2025-12-25,2025-12-25T17:20:00.000Z,,2025-12-25 09:35:00-08:00
1766683200000,3.8028,8.9477,0.03,0.1,1,152,61.0,91,58.35,61.0,30.05,30.1466,37,17760,63,90000,,,2025-12-25,2025-12-25T17:20:00.000Z,4.1,2025-12-25 09:20:00-08:00
1766682300000,4.6976,7.8293,0.0,0.1,1,155,61.2,90,58.24,61.2,30.05,30.1466,19,7980,44,56700,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 09:05:00-08:00
1766681400000,4.0265,10.0662,0.0,0.1,1,160,61.0,91,58.35,61.0,30.05,30.1466,12,5760,32,39600,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 08:50:00-08:00
1766680500000,3.3554,7.6056,0.0,0.1,1,156,60.8,94,59.06,60.8,30.05,30.1467,7,2940,25,28800,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 08:35:00-08:00
1766679600000,2.908,6.2634,0.0,0.1,1,146,61.0,94,59.26,61.0,30.05,30.1466,6,2880,19,22500,,,2025-12-25,2025-12-25T08:05:00.000Z,4.1,2025-12-25 08:20:00-08:00
1766678700000,2.2369,4.6976,0.0,0.1,1,143,60.8,92,58.46,60.8,30.04,30.1366,4,1680,15,17100,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 08:05:00-08:00
1766677800000,2.0132,5.145,0.0,0.1,1,144,60.8,89,57.53,60.8,30.02,30.1166,5,2400,10,13500,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 07:50:00-08:00
1766676900000,2.2369,6.0397,0.0,0.1,1,149,61.2,87,57.3,61.2,30.02,30.1165,8,3360,2,9000,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 07:35:00-08:00
1766676000000,3.3554,6.9345,0.0,0.1,1,155,61.2,84,56.32,61.2,30.01,30.1065,2,960,0,1800,,,2025-12-25,2025-12-25T08:05:00.000Z,4.1,2025-12-25 07:20:00-08:00
1766675100000,3.3554,7.8293,0.0,0.1,1,156,61.0,87,57.1,61.0,30.01,30.1065,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 07:05:00-08:00
1766674200000,2.6843,5.5923,0.0,0.1,1,155,60.8,92,58.46,60.8,30.01,30.1065,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 06:50:00-08:00
1766673300000,3.1317,6.9345,0.0,0.1,1,153,60.6,93,58.56,60.6,30.01,30.1066,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 06:35:00-08:00
1766672400000,2.4606,5.3686,0.0,0.1,1,151,60.3,95,58.86,60.3,30.01,30.1066,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,4.1,2025-12-25 06:20:00-08:00
1766671500000,2.2369,5.145,0.0,0.1,1,151,60.1,95,58.66,60.1,30.01,30.1067,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 06:05:00-08:00
1766670600000,1.1185,3.8028,0.0,0.1,1,151,59.7,94,57.97,59.7,30.02,30.1168,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 05:50:00-08:00
1766669700000,1.5659,4.2502,0.0,0.1,1,151,60.1,94,58.37,60.1,30.01,30.1067,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 05:35:00-08:00
1766668800000,2.908,4.4739,0.0,0.1,1,151,60.1,95,58.66,60.1,30.01,30.1067,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,4.1,2025-12-25 05:20:00-08:00
1766667900000,2.908,4.9213,0.0,0.1,1,145,59.7,96,58.56,59.7,30.0,30.0967,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 05:05:00-08:00
1766667000000,1.5659,3.5791,0.0,0.1,1,144,59.7,97,58.85,59.7,30.0,30.0967,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 04:50:00-08:00
1766666100000,1.1185,3.3554,0.0,0.1,1,144,59.4,98,58.83,59.4,30.0,30.0968,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 04:35:00-08:00
1766665200000,0.4474,2.6843,0.0,0.1,1,144,59.2,98,58.63,59.2,30.01,30.1068,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,4.1,2025-12-25 04:20:00-08:00
1766664300000,0.2237,1.5659,0.0,0.1,1,144,58.6,98,58.04,58.6,30.01,30.107,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 04:05:00-08:00
1766663400000,0.2237,1.5659,0.0,0.1,1,144,58.1,98,57.54,58.1,30.0,30.097,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 03:50:00-08:00
1766662500000,0.0,1.1185,0.0,0.1,1,144,57.7,97,56.85,57.7,30.01,30.1071,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 03:35:00-08:00
1766661600000,0.0,0.0,0.0,0.1,1,144,57.7,97,56.85,57.7,30.0,30.0971,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,4.1,2025-12-25 03:20:00-08:00
1766660700000,0.0,0.0,0.0,0.1,1,144,57.9,97,57.05,57.9,30.0,30.097,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 03:05:00-08:00
1766659800000,0.0,0.0,0.0,0.1,1,144,57.9,98,57.34,57.9,29.99,30.087,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 02:50:00-08:00
1766658900000,0.0,0.0,0.0,0.1,1,144,57.9,98,57.34,57.9,29.99,30.087,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 02:35:00-08:00
1766658000000,0.0,1.1185,0.0,0.1,1,144,58.1,98,57.54,58.1,29.99,30.087,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,4.1,2025-12-25 02:20:00-08:00
1766657100000,0.0,0.0,0.0,0.1,1,144,58.3,98,57.74,58.3,29.99,30.0869,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 02:05:00-08:00
1766656200000,0.0,0.0,0.0,0.1,1,144,58.5,98,57.94,58.5,29.99,30.0869,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 01:50:00-08:00
1766655300000,0.0,0.0,0.0,0.1,1,144,58.6,98,58.04,58.6,29.98,30.0769,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 01:35:00-08:00
1766654400000,0.2237,1.5659,0.0,0.1,1,144,59.0,98,58.44,59.0,29.98,30.0768,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,4.1,2025-12-25 01:20:00-08:00
1766653500000,0.4474,2.908,0.0,0.1,1,144,59.0,98,58.44,59.0,29.98,30.0768,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 01:05:00-08:00
1766652600000,0.8948,3.5791,0.0,0.1,1,144,59.0,98,58.44,59.0,29.98,30.0768,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 00:50:00-08:00
1766651700000,0.4474,2.6843,0.0,0.1,1,144,58.6,99,58.32,58.6,29.98,30.0769,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 00:35:00-08:00
1766650800000,0.2237,2.6843,0.0,0.1,1,144,58.1,98,57.54,58.1,29.98,30.0769,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,4.1,2025-12-25 00:20:00-08:00
1766649900000,0.0,1.5659,0.41,0.0,1,144,58.1,98,57.54,58.1,29.98,30.0769,0,0,0,0,,,2025-12-25,2025-12-25T08:05:00.000Z,,2025-12-25 00:05:00-08:00
