dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1783752660000,0.0,0.0,0,0,1,262,57.7,89,4.27,54.48,29.87,29.9434,0,0,18799,16919100,57.7,2026-06-06T17:21:00.000Z,2026-07-10,,,2026-07-10 23:51:00-07:00
1783751760000,0.0,0.0,0,0,1,262,57.7,89,,54.48,29.88,29.9534,0,0,18799,16919100,57.7,2026-06-06T17:21:00.000Z,2026-07-10,,,2026-07-10 23:36:00-07:00
1783750860000,0.0,0.0,0,0,1,262,57.7,89,,54.48,29.88,29.9534,0,0,18799,16919100,57.7,2026-06-06T17:21:00.000Z,2026-07-10,,,2026-07-10 23:21:00-07:00
1783749960000,0.0,0.0,0,0,1,262,57.9,88,,54.37,29.88,29.9534,0,0,18799,16919100,57.9,2026-06-06T17:21:00.000Z,2026-07-10,,,2026-07-10 23:06:00-07:00
1783749060000,0.0,0.0,0,0,1,262,58.1,88,4.28,54.56,29.88,29.9534,0,0,18799,16919100,58.1,2026-06-06T17:21:00.000Z,2026-07-10,,,2026-07-10 22:51:00-07:00
1783748160000,0.0,0.0,0,0,1,262,58.3,88,,54.76,29.88,29.9533,0,0,18799,16919100,58.3,2026-06-06T17:21:00.000Z,2026-07-10,,,2026-07-10 22:36:00-07:00
1783747260000,0.0,0.0,0,0,1,262,58.3,88,,54.76,29.87,29.9433,0,0,18799,16919100,58.3,2026-06-06T17:21:00.000Z,2026-07-10,,,2026-07-10 22:21:00-07:00
1783746360000,0.0,0.0,0,0,1,262,58.3,87,,54.45,29.87,29.9433,0,0,18799,16919100,58.3,2026-06-06T17:21:00.000Z,2026-07-10,,,2026-07-10 22:06:00-07:00
1783745460000,0.0,0.0,0,0,1,262,58.5,87,4.28,54.64,29.87,29.9433,0,0,18799,16919100,58.5,2026-06-06T17:21:00.000Z,2026-07-10,,,2026-07-10 21:51:00-07:00
1783744560000,0.0,0.0,0,0,1,262,58.8,87,,54.94,29.86,29.9332,0,0,18799,16919100,58.8,2026-06-06T17:21:00.000Z,2026-07-10,,,2026-07-10 21:36:00-07:00
1783743660000,1.5659,2.4606,0,0,1,262,58.8,86,,54.62,29.85,29.9232,0,0,18799,16919100,58.8,2026-06-06T17:21:00.000Z,2026-07-10,,,2026-07-10 21:21:00-07:00
