dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1756262820000,1.3422,2.2369,0,0,1,221,64.8,86,60.51,64.8,29.95,30.0456,0,0,0,0,2025-04-26T15:31:00.000Z,2025-08-26,,,,2025-08-26 19:47:00-07:00
1756261920000,0.8948,2.4606,0,0,1,221,65.1,85,60.47,65.1,29.95,30.0456,0,0,7905,7144200,,2025-08-26,4.34,America/Los_Angeles,True,2025-08-26 19:32:00-07:00
1756261020000,1.1185,3.1317,0,0,1,221,65.5,83,60.19,65.5,29.95,30.0455,3,540,7888,7144200,,2025-08-26,,America/Los_Angeles,True,2025-08-26 19:17:00-07:00
1756260120000,0.8948,2.908,0,0,1,221,65.8,82,60.15,65.8,29.95,30.0454,6,1080,7867,7141500,,2025-08-26,,America/Los_Angeles,True,2025-08-26 19:02:00-07:00
1756259220000,1.1185,3.5791,0,0,1,221,66.2,81,60.19,66.2,29.95,30.0454,10,1800,7867,7136100,,2025-08-26,,America/Los_Angeles,True,2025-08-26 18:47:00-07:00
1756258320000,2.0132,5.145,0,0,1,221,66.4,81,60.39,66.4,29.94,30.0353,14,2520,7867,7127100,,2025-08-26,4.34,America/Los_Angeles,True,2025-08-26 18:32:00-07:00
1756257420000,1.5659,3.5791,0,0,1,221,66.9,79,60.17,66.9,29.94,30.0352,17,3060,7867,7114500,,2025-08-26,,America/Los_Angeles,True,2025-08-26 18:17:00-07:00
1756256520000,1.7895,4.4739,0,0,1,227,67.6,78,60.49,67.6,29.94,30.0351,21,3780,7867,7099200,,2025-08-26,,America/Los_Angeles,True,2025-08-26 18:02:00-07:00
1756255620000,1.1185,4.2502,0,0,1,217,67.8,78,60.68,67.8,29.94,30.035,25,4500,7655,7080300,,2025-08-26,,America/Los_Angeles,True,2025-08-26 17:47:00-07:00
1756254720000,2.2369,5.3686,0,0,1,217,68.0,77,60.51,68.0,29.95,30.045,29,5220,7547,7057800,,2025-08-26,4.36,America/Los_Angeles,True,2025-08-26 17:32:00-07:00
