dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1782283860000,1.7895,4.2502,0,0,1,65,59.4,87,4.28,55.53,30.0,30.0735,0,0,18099,16289100,59.4,2026-06-06T17:21:00.000Z,2026-06-23,,,2026-06-23 23:51:00-07:00
1782282960000,1.5659,4.2502,0,0,1,53,59.4,87,,55.53,30.01,30.0835,0,0,18099,16289100,59.4,2026-06-06T17:21:00.000Z,2026-06-23,,,2026-06-23 23:36:00-07:00
1782282060000,1.5659,6.9345,0,0,1,79,59.5,87,,55.63,30.0,30.0735,0,0,18099,16289100,59.5,2026-06-06T17:21:00.000Z,2026-06-23,,,2026-06-23 23:21:00-07:00
1782281160000,1.1185,5.5923,0,0,1,67,59.5,87,,55.63,30.0,30.0735,0,0,18099,16289100,59.5,,2026-06-23,America/Los_Angeles,True,2026-06-23 23:06:00-07:00
1782280260000,0.8948,4.6976,0,0,1,92,59.5,87,,55.63,30.0,30.0735,0,0,18099,16289100,59.5,,2026-06-23,America/Los_Angeles,True,2026-06-23 22:51:00-07:00
1782279360000,0.8948,3.1317,0,0,1,77,59.7,87,,55.82,30.0,30.0734,0,0,18099,16289100,59.7,2026-06-06T17:21:00.000Z,2026-06-23,,,2026-06-23 22:36:00-07:00
1782278460000,1.1185,3.5791,0,0,1,77,59.7,87,4.29,55.82,30.0,30.0734,0,0,18099,16289100,59.7,2026-06-06T17:21:00.000Z,2026-06-23,,,2026-06-23 22:21:00-07:00
1782277560000,1.1185,3.1317,0,0,1,77,59.9,86,,55.7,30.0,30.0734,0,0,18099,16289100,59.9,2026-06-06T17:21:00.000Z,2026-06-23,,,2026-06-23 22:06:00-07:00
1782276660000,1.5659,4.6976,0,0,1,66,60.1,86,,55.9,29.99,30.0633,0,0,18099,16289100,60.1,2026-06-06T17:21:00.000Z,2026-06-23,,,2026-06-23 21:51:00-07:00
1782275760000,0.4474,4.2502,0,0,1,354,59.5,86,,55.31,29.99,30.0634,0,0,18099,16289100,59.5,2026-06-06T17:21:00.000Z,2026-06-23,,,2026-06-23 21:36:00-07:00
1782274860000,0.0,3.1317,0,0,1,278,59.4,86,4.29,55.21,29.98,30.0534,0,0,18099,16289100,59.4,2026-06-06T17:21:00.000Z,2026-06-23,,,2026-06-23 21:21:00-07:00
1782273960000,0.0,0.0,0,0,1,276,59.4,86,,55.21,29.98,30.0534,0,0,18099,16289100,59.4,2026-06-06T17:21:00.000Z,2026-06-23,,,2026-06-23 21:06:00-07:00
1782273060000,0.0,0.0,0,0,1,276,59.7,85,,55.18,29.97,30.0434,0,0,18099,16289100,59.7,2026-06-06T17:21:00.000Z,2026-06-23,,,2026-06-23 20:51:00-07:00
1782272160000,0.0,0.0,0,0,1,276,59.9,84,,55.05,29.97,30.0433,0,0,18099,16289100,59.9,2026-06-06T17:21:00.000Z,2026-06-23,,,2026-06-23 20:36:00-07:00
1782271260000,0.0,0.0,0,0,1,276,60.6,83,4.29,55.41,29.97,30.0432,2,1800,18097,16289100,60.6,2026-06-06T17:21:00.000Z,2026-06-23,,,2026-06-23 20:21:00-07:00
1782270360000,0.6711,2.2369,0,0,1,276,61.3,82,,55.76,29.97,30.0431,9,8100,18088,16287300,61.3,2026-06-06T17:21:00.000Z,2026-06-23,,,2026-06-23 20:06:00-07:00
1782269460000,2.0132,3.8028,0,0,1,276,61.9,80,,55.66,29.97,30.043,18,16200,18070,16279200,61.9,2026-06-06T17:21:00.000Z,2026-06-23,,,2026-06-23 19:51:00-07:00
1782268560000,3.8028,7.3819,0,0,1,276,62.8,79,,56.19,29.97,30.0429,51,45900,18019,16263000,62.8,2026-06-06T17:21:00.000Z,2026-06-23,,,2026-06-23 19:36:00-07:00
1782267660000,5.145,9.8425,0,0,1,262,63.1,78,4.3,56.12,29.97,30.0429,92,82800,17927,16217100,63.1,2026-06-06T17:21:00.000Z,2026-06-23,,,2026-06-23 19:21:00-07:00
1782266760000,6.4871,11.8558,0,0,1,267,63.7,77,,56.35,29.96,30.0328,128,115200,17799,16134300,63.7,2026-06-06T17:21:00.000Z,2026-06-23,,,2026-06-23 19:06:00-07:00
1782265860000,7.1582,11.8558,0,0,1,268,64.2,76,,56.47,29.96,30.0327,166,149400,17633,16019100,64.2,2026-06-06T17:21:00.000Z,2026-06-23,,,2026-06-23 18:51:00-07:00
1782264960000,6.9345,12.5268,0,0,1,267,64.8,75,,56.68,29.97,30.0426,208,187200,17425,15869700,64.8,2026-06-06T17:21:00.000Z,2026-06-23,,,2026-06-23 18:36:00-07:00
1782264060000,7.6056,14.3164,0,0,1,265,64.9,75,4.32,56.78,29.97,30.0426,251,225900,17174,15682500,64.9,2026-06-06T17:21:00.000Z,2026-06-23,,,2026-06-23 18:21:00-07:00
1782263160000,7.1582,15.6586,0,0,1,271,65.8,74,,57.28,29.96,30.0325,292,262800,16882,15456600,65.8,2026-06-06T17:21:00.000Z,2026-06-23,,,2026-06-23 18:06:00-07:00
