dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,batt1volts,tz,historical,local_time
1740642540000,0.8948,3.1317,0,0,1,1,50.4,95,29.97,30.0447,0,0,19951,17955900,50.4,49.02,2025-02-26,,,,2025-02-26 23:49:00-08:00
1740641640000,0.4474,3.3554,0,0,1,192,50.2,96,29.98,30.0548,0,0,19951,17955900,50.2,49.1,2025-02-26,,,,2025-02-26 23:34:00-08:00
1740640740000,0.0,0.0,0,0,1,190,49.6,96,29.98,30.0548,0,0,19951,17955900,49.6,48.51,2025-02-26,,,,2025-02-26 23:19:00-08:00
1740639840000,0.0,0.0,0,0,1,190,50.0,96,29.98,30.0548,0,0,19951,17955900,50.0,48.9,2025-02-26,4.28,,,2025-02-26 23:04:00-08:00
1740638940000,0.0,0.0,0,0,1,190,50.9,95,29.98,30.0546,0,0,19951,17955900,50.9,49.52,2025-02-26,,,,2025-02-26 22:49:00-08:00
1740638040000,0.0,0.0,0,0,1,190,52.9,96,29.98,30.0544,0,0,19951,17955900,52.9,51.79,2025-02-26,,America/Los_Angeles,True,2025-02-26 22:34:00-08:00
1740637140000,0.2237,2.6843,0,0,1,190,52.9,96,29.98,30.0544,0,0,19951,17955900,52.9,51.79,2025-02-26,4.28,,,2025-02-26 22:19:00-08:00
1740636240000,0.2237,2.2369,0,0,1,190,51.6,95,29.98,30.0545,0,0,19951,17955900,51.6,50.21,2025-02-26,,America/Los_Angeles,True,2025-02-26 22:04:00-08:00
1740635340000,0.0,0.0,0,0,1,190,51.8,94,29.98,30.0545,0,0,19951,17955900,51.8,50.13,2025-02-26,,,,2025-02-26 21:49:00-08:00
1740634440000,0.0,0.0,0,0,1,190,52.0,94,29.98,30.0545,0,0,19951,17955900,52.0,50.33,2025-02-26,4.29,,,2025-02-26 21:34:00-08:00
1740633540000,0.0,0.0,0,0,1,190,52.9,94,29.98,30.0544,0,0,19951,17955900,52.9,51.22,2025-02-26,,,,2025-02-26 21:19:00-08:00
1740632640000,0.0,2.0132,0,0,1,190,52.7,94,29.97,30.0444,0,0,19951,17955900,52.7,51.02,2025-02-26,,,,2025-02-26 21:04:00-08:00
1740631740000,0.0,0.0,0,0,1,190,53.6,95,29.97,30.0442,0,0,19951,17955900,53.6,52.2,2025-02-26,,,,2025-02-26 20:49:00-08:00
1740630840000,0.0,0.0,0,0,1,190,53.1,95,29.96,30.0343,0,0,19951,17955900,53.1,51.71,2025-02-26,4.3,,,2025-02-26 20:34:00-08:00
1740629940000,0.0,0.0,0,0,1,190,53.8,94,29.96,30.0342,0,0,19951,17955900,53.8,52.11,2025-02-26,,America/Los_Angeles,True,2025-02-26 20:19:00-08:00
1740629040000,0.0,0.0,0,0,1,190,54.7,95,29.95,30.024,0,0,19951,17955900,54.7,53.3,2025-02-26,,,,2025-02-26 20:04:00-08:00
1740628140000,0.0,0.0,0,0,1,190,55.0,95,29.95,30.024,0,0,19951,17955900,55.0,53.59,2025-02-26,,,,2025-02-26 19:49:00-08:00
1740627240000,0.4474,2.6843,0,0,1,190,55.2,94,29.94,30.0139,0,0,19951,17955900,55.2,53.5,2025-02-26,4.31,America/Los_Angeles,True,2025-02-26 19:34:00-08:00
1740626340000,0.2237,1.7895,0,0,1,190,55.0,93,29.94,30.014,0,0,19951,17955900,55.0,53.01,2025-02-26,,,,2025-02-26 19:19:00-08:00
1740624540000,0.0,1.7895,0,0,1,190,56.7,92,29.94,30.0137,0,0,19951,17955900,56.7,54.4,2025-02-26,4.3,,,2025-02-26 18:49:00-08:00
1740623640000,0.4474,7.3819,0,0,1,190,57.6,91,29.93,30.0036,0,0,19951,17955900,57.6,54.99,2025-02-26,,,,2025-02-26 18:34:00-08:00
