dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,tz,historical,local_time
1774248660000,0.0,1.3422,0,0,1,113,59.7,93,57.67,29.89,29.9632,0,0,12145,10930500,59.7,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 23:51:00-07:00
1774247760000,1.3422,2.908,0,0,1,113,59.7,93,57.67,29.89,29.9632,0,0,12145,10930500,59.7,2026-02-19T18:51:00.000Z,2026-03-22,4.28,,,2026-03-22 23:36:00-07:00
1774246860000,1.1185,2.6843,0,0,1,113,59.5,93,57.47,29.88,29.9532,0,0,12145,10930500,59.5,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 23:21:00-07:00
1774245960000,2.2369,4.0265,0,0,1,113,59.5,93,57.47,29.88,29.9532,0,0,12145,10930500,59.5,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 23:06:00-07:00
1774245060000,2.2369,4.4739,0,0,1,113,59.5,93,57.47,29.89,29.9632,0,0,12145,10930500,59.5,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 22:51:00-07:00
1774244160000,1.7895,5.816,0,0,1,113,59.5,93,57.47,29.89,29.9632,0,0,12145,10930500,59.5,2026-02-19T18:51:00.000Z,2026-03-22,4.29,,,2026-03-22 22:36:00-07:00
1774243260000,0.0,5.3686,0,0,1,222,59.7,93,57.67,29.9,29.9732,0,0,12145,10930500,59.7,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 22:21:00-07:00
1774242360000,0.0,0.0,0,0,1,225,59.7,93,57.67,29.89,29.9632,0,0,12145,10930500,59.7,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 22:06:00-07:00
1774241460000,0.0,0.0,0,0,1,225,59.7,93,57.67,29.89,29.9632,0,0,12145,10930500,59.7,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 21:51:00-07:00
1774240560000,0.0,0.0,0,0,1,225,59.7,93,57.67,29.89,29.9632,0,0,12145,10930500,59.7,2026-02-19T18:51:00.000Z,2026-03-22,4.29,,,2026-03-22 21:36:00-07:00
1774239660000,0.2237,1.5659,0,0,1,234,59.7,92,57.37,29.89,29.9632,0,0,12145,10930500,59.7,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 21:21:00-07:00
1774237860000,0.0,1.5659,0,0,1,240,59.9,92,57.57,29.88,29.9531,0,0,12145,10930500,59.9,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 20:51:00-07:00
1774236960000,0.2237,2.0132,0,0,1,240,59.9,91,57.26,29.87,29.9431,0,0,12145,10930500,59.9,2026-02-19T18:51:00.000Z,2026-03-22,4.3,,,2026-03-22 20:36:00-07:00
1774236060000,1.7895,3.1317,0,0,1,240,60.1,91,57.46,29.87,29.9431,0,0,12145,10930500,60.1,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 20:21:00-07:00
1774235160000,1.3422,2.908,0,0,1,240,60.1,91,57.46,29.87,29.9431,0,0,12145,10930500,60.1,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 20:06:00-07:00
1774234260000,1.7895,3.3554,0,0,1,240,60.3,91,57.66,29.87,29.943,0,0,12145,10930500,60.3,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 19:51:00-07:00
1774233360000,0.8948,3.3554,0,0,1,240,60.3,90,57.35,29.86,29.933,0,0,12145,10930500,60.3,2026-02-19T18:51:00.000Z,2026-03-22,4.3,,,2026-03-22 19:36:00-07:00
1774232460000,0.8948,2.4606,0,0,1,240,60.4,90,57.45,29.85,29.923,0,0,12145,10930500,60.4,,2026-03-22,,America/Los_Angeles,True,2026-03-22 19:21:00-07:00
1774231560000,2.2369,3.8028,0,0,1,240,60.6,90,57.65,29.86,29.933,4,3600,12141,10930500,60.6,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 19:06:00-07:00
1774230660000,1.7895,3.5791,0,0,1,240,60.8,89,57.53,29.86,29.9329,13,11700,12128,10926900,60.8,2026-02-19T18:51:00.000Z,2026-03-22,4.3,,,2026-03-22 18:51:00-07:00
1774229760000,1.7895,3.5791,0,0,1,240,61.0,89,57.73,29.86,29.9329,25,22500,12103,10915200,61.0,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 18:36:00-07:00
1774228860000,0.6711,2.908,0,0,1,240,61.0,88,57.42,29.86,29.9329,38,34200,12065,10892700,61.0,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 18:21:00-07:00
1774227960000,1.1185,4.4739,0,0,1,240,61.2,88,57.61,29.85,29.9229,57,51300,12008,10858500,61.2,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 18:06:00-07:00
1774227060000,2.2369,4.4739,0,0,1,240,61.5,87,57.59,29.86,29.9328,83,74700,11925,10807200,61.5,2026-02-19T18:51:00.000Z,2026-03-22,4.32,,,2026-03-22 17:51:00-07:00
1774226160000,2.6843,4.4739,0,0,1,240,61.7,87,57.79,29.86,29.9328,100,90000,11825,10732500,61.7,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 17:36:00-07:00
1774225260000,2.4606,4.4739,0,0,1,240,61.9,87,57.98,29.86,29.9328,137,123300,11688,10642500,61.9,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 17:21:00-07:00
1774224360000,3.1317,4.9213,0,0,1,240,62.1,87,58.18,29.86,29.9328,153,137700,11535,10519200,62.1,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 17:06:00-07:00
1774223460000,3.8028,6.9345,0,0,1,218,61.9,87,57.98,29.87,29.9428,154,138600,11381,10381500,61.9,2026-02-19T18:51:00.000Z,2026-03-22,4.35,,,2026-03-22 16:51:00-07:00
1774222560000,3.5791,5.3686,0,0,1,214,62.1,86,57.86,29.87,29.9428,187,168300,11194,10242900,62.1,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 16:36:00-07:00
1774221660000,4.0265,6.2634,0,0,1,224,62.4,85,57.83,29.88,29.9528,204,183600,10990,10074600,62.4,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 16:21:00-07:00
1774220760000,4.0265,6.9345,0,0,1,243,63.0,85,58.42,29.87,29.9427,228,205200,10762,9891000,63.0,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 16:06:00-07:00
1774219860000,4.2502,7.1582,0,0,1,248,63.0,84,58.09,29.88,29.9527,245,220500,10517,9685800,63.0,2026-02-19T18:51:00.000Z,2026-03-22,4.36,,,2026-03-22 15:51:00-07:00
1774218960000,4.2502,7.3819,0,0,1,236,63.3,84,58.38,29.87,29.9426,285,256500,10232,9465300,63.3,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 15:36:00-07:00
1774218060000,4.6976,7.8293,0,0,1,242,63.5,83,58.24,29.87,29.9426,302,271800,9930,9208800,63.5,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 15:21:00-07:00
1774217160000,4.9213,7.8293,0,0,1,213,63.3,84,58.38,29.88,29.9526,339,305100,9591,8937000,63.3,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 15:06:00-07:00
1774216260000,4.0265,6.7108,0,0,1,173,63.5,83,58.24,29.88,29.9526,373,335700,9218,8631900,63.5,2026-02-19T18:51:00.000Z,2026-03-22,4.38,,,2026-03-22 14:51:00-07:00
1774215360000,3.5791,7.1582,0,0,1,181,63.3,83,58.04,29.88,29.9526,401,360900,8817,8296200,63.3,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 14:36:00-07:00
1774214460000,4.4739,6.7108,0,0,1,188,63.3,83,58.04,29.89,29.9627,435,391500,8382,7935300,63.3,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 14:21:00-07:00
1774213560000,4.2502,7.3819,0,0,1,200,63.3,83,58.04,29.9,29.9727,412,370800,7970,7543800,63.3,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 14:06:00-07:00
1774212660000,4.4739,6.9345,0,0,1,216,63.1,83,57.85,29.9,29.9727,365,328500,7605,7173000,63.1,2026-02-19T18:51:00.000Z,2026-03-22,4.39,,,2026-03-22 13:51:00-07:00
1774211760000,4.2502,7.1582,0,0,1,183,63.7,82,58.1,29.9,29.9726,406,365400,7199,6844500,63.7,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 13:36:00-07:00
1774210860000,5.3686,7.8293,0,0,1,171,64.2,82,58.58,29.9,29.9726,545,490500,6654,6479100,64.2,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 13:21:00-07:00
1774209960000,5.5923,8.7241,0,0,1,148,64.9,80,58.58,29.9,29.9725,640,576000,6014,5988600,64.9,2026-02-19T18:51:00.000Z,2026-03-22,4.43,,,2026-03-22 13:06:00-07:00
1774209060000,5.816,8.9477,0,0,1,160,64.8,80,58.48,29.9,29.9725,750,675000,5264,5412600,64.8,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 12:51:00-07:00
1774208160000,6.4871,9.8425,0,0,1,166,64.4,81,58.44,29.91,29.9826,849,764100,4415,4737600,64.4,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 12:36:00-07:00
1774207260000,5.816,8.5004,0,0,1,165,64.6,81,58.63,29.91,29.9825,757,681300,3658,3973500,64.6,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 12:21:00-07:00
1774206360000,5.5923,8.2767,0,0,1,170,64.0,82,58.39,29.91,29.9826,839,755100,2819,3292200,64.0,2026-02-19T18:51:00.000Z,2026-03-22,4.51,,,2026-03-22 12:06:00-07:00
1774205460000,5.5923,8.2767,0,0,1,162,63.3,84,58.38,29.92,29.9927,577,519300,2242,2537100,63.3,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 11:51:00-07:00
1774204560000,5.3686,7.8293,0,0,1,164,62.8,85,58.22,29.92,29.9928,550,495000,1692,2017800,62.8,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 11:36:00-07:00
1774203660000,4.9213,8.2767,0,0,1,157,62.1,87,58.18,29.93,30.0029,335,301500,1357,1522800,62.1,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 11:21:00-07:00
1774202760000,5.816,9.3951,0,0,1,157,61.9,87,57.98,29.92,29.9929,271,243900,1086,1221300,61.9,2026-02-19T18:51:00.000Z,2026-03-22,4.34,,,2026-03-22 11:06:00-07:00
1774201860000,1.1185,5.3686,0,0,1,113,62.4,85,57.83,29.92,29.9929,218,196200,868,977400,62.4,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 10:51:00-07:00
1774200960000,3.3554,7.6056,0,0,1,115,61.9,87,57.98,29.92,29.9929,199,179100,669,781200,61.9,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 10:36:00-07:00
1774200060000,3.1317,7.1582,0,0,1,117,61.3,88,57.71,29.93,30.003,142,127800,527,602100,61.3,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 10:21:00-07:00
1774199160000,3.8028,10.2899,0,0,1,113,60.8,89,57.53,29.93,30.0031,130,117000,397,474300,60.8,2026-02-19T18:51:00.000Z,2026-03-22,4.23,,,2026-03-22 10:06:00-07:00
1774198260000,2.908,7.3819,0,0,1,99,60.4,91,57.76,29.92,29.9931,110,99000,287,357300,60.4,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 09:51:00-07:00
1774197360000,3.1317,6.2634,0,0,1,120,59.9,92,57.57,29.92,29.9932,69,62100,218,258300,59.9,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 09:36:00-07:00
1774196460000,1.5659,5.3686,0,0,1,88,59.7,93,57.67,29.92,29.9932,56,50400,162,196200,59.7,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 09:21:00-07:00
1774195560000,0.4474,2.6843,0,0,1,31,59.7,93,57.67,29.91,29.9832,53,47700,109,145800,59.7,2026-02-19T18:51:00.000Z,2026-03-22,4.22,,,2026-03-22 09:06:00-07:00
1774193760000,1.1185,7.1582,0,0,1,104,59.4,94,57.67,29.9,29.9732,38,34200,20,52200,59.4,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 08:36:00-07:00
1774192860000,2.2369,6.7108,0,0,1,77,59.4,94,57.67,29.89,29.9632,28,25200,58,63900,59.4,,2026-03-22,4.22,America/Los_Angeles,True,2026-03-22 08:21:00-07:00
1774191960000,1.5659,6.0397,0,0,1,132,59.2,94,57.47,29.89,29.9632,23,20700,58,38700,59.2,,2026-03-22,,America/Los_Angeles,True,2026-03-22 08:06:00-07:00
1774191060000,2.6843,6.7108,0,0,1,117,59.0,95,57.57,29.88,29.9532,15,13500,5,18000,59.0,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 07:51:00-07:00
1774190160000,0.6711,4.9213,0,0,1,29,58.8,95,57.37,29.88,29.9533,5,4500,0,4500,58.8,2026-02-19T18:51:00.000Z,2026-03-22,4.22,,,2026-03-22 07:36:00-07:00
1774189260000,2.2369,8.7241,0,0,1,78,58.8,95,57.37,29.88,29.9533,0,0,0,0,58.8,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 07:21:00-07:00
1774188360000,2.4606,9.8425,0,0,1,92,58.6,95,57.17,29.87,29.9433,0,0,0,0,58.6,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 07:06:00-07:00
1774187460000,1.3422,6.2634,0,0,1,56,58.5,95,57.07,29.87,29.9433,0,0,0,0,58.5,2026-02-19T18:51:00.000Z,2026-03-22,,,,2026-03-22 06:51:00-07:00
1774186560000,0.2237,2.6843,0,0,1,354,58.3,95,56.87,29.86,29.9333,0,0,0,0,58.3,2026-02-19T18:51:00.000Z,2026-03-22,4.23,,,2026-03-22 06:36:00-07:00
