dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,tz,historical,local_time
1748475060000,2.0132,3.5791,0,0,1,216,60.6,81,,29.97,30.0664,79,37920,2925,2703600,60.6,54.73,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 16:31:00-07:00
1748474160000,2.4606,4.6976,0,0,1,217,60.8,81,,29.97,30.0664,92,38640,2833,2632500,60.8,54.93,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 16:16:00-07:00
1748473260000,1.7895,4.4739,0,0,1,216,60.8,81,,29.98,30.0764,121,58080,2712,2549700,60.8,54.93,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 16:01:00-07:00
1748472360000,1.3422,4.2502,0,0,1,217,60.4,82,4.24,29.98,30.0765,140,58800,2572,2440800,60.4,54.88,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 15:46:00-07:00
1748471460000,0.8948,3.8028,0,0,1,216,60.1,83,,30.0,30.0966,129,61920,2443,2314800,60.1,54.92,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 15:31:00-07:00
1748470560000,2.0132,3.8028,0,0,1,217,59.9,83,,30.01,30.1067,105,44100,2338,2198700,59.9,54.72,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 15:16:00-07:00
1748469660000,1.3422,4.2502,0,0,1,216,59.7,83,,30.01,30.1067,101,48480,2146,2022300,59.7,54.53,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 15:01:00-07:00
1748468760000,1.3422,4.2502,0,0,1,225,59.5,84,4.23,30.02,30.1168,91,38220,2247,2013300,59.5,54.66,,2025-05-28,America/Los_Angeles,True,2025-05-28 14:46:00-07:00
1748467860000,2.0132,4.2502,0,0,1,245,59.5,84,,30.02,30.1168,94,45120,2052,1931400,59.5,54.66,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 14:31:00-07:00
1748466960000,1.7895,3.8028,0,0,1,246,59.7,85,,30.02,30.1168,92,38640,1960,1846800,59.7,55.18,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 14:16:00-07:00
1748466060000,2.0132,3.1317,0,0,1,246,60.1,85,,30.02,30.1167,73,35040,1887,1764000,60.1,55.57,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 14:01:00-07:00
1748465160000,1.7895,2.908,0,0,1,246,59.9,85,4.24,30.02,30.1167,93,39060,1794,1698300,59.9,55.38,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 13:46:00-07:00
1748464260000,2.0132,3.3554,0,0,1,246,59.5,86,,30.02,30.1168,77,36960,1717,1614600,59.5,55.31,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 13:31:00-07:00
1748463360000,1.7895,2.6843,0,0,1,246,59.5,86,,30.02,30.1168,69,28980,1648,1545300,59.5,55.31,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 13:16:00-07:00
1748462460000,2.0132,3.3554,0,0,1,246,59.9,85,,30.02,30.1167,61,29280,1587,1483200,59.9,55.38,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 13:01:00-07:00
1748461560000,2.0132,3.1317,0,0,1,246,60.3,84,4.24,30.01,30.1066,85,35700,1502,1428300,60.3,55.44,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 12:46:00-07:00
1748460660000,2.0132,3.1317,0,0,1,246,60.1,84,,30.01,30.1067,86,41280,1416,1351800,60.1,55.25,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 12:31:00-07:00
1748459760000,2.0132,3.5791,0,0,1,242,60.3,83,,30.01,30.1066,96,40320,1320,1274400,60.3,55.11,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 12:16:00-07:00
1748458860000,2.4606,3.8028,0,0,1,228,59.9,84,,30.01,30.1067,119,57120,1201,1188000,59.9,55.05,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 12:01:00-07:00
1748457960000,2.2369,3.5791,0,0,1,221,59.9,84,4.23,30.0,30.0967,77,32340,1124,1080900,59.9,55.05,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 11:46:00-07:00
1748457060000,2.2369,4.2502,0,0,1,221,60.1,84,,29.99,30.0866,109,52320,1015,1011600,60.1,55.25,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 11:31:00-07:00
1748456160000,2.0132,2.908,0,0,1,221,60.1,84,,29.99,30.0866,105,44100,910,913500,60.1,55.25,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 11:16:00-07:00
1748455260000,2.2369,3.8028,0,0,1,221,60.1,84,,29.99,30.0866,110,52800,800,819000,60.1,55.25,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 11:01:00-07:00
1748454360000,2.4606,3.8028,0,0,1,221,59.9,84,4.24,29.98,30.0766,130,54600,670,720000,59.9,55.05,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 10:46:00-07:00
1748453460000,1.7895,3.3554,0,0,1,221,59.5,85,,29.98,30.0767,127,60960,543,603000,59.5,54.98,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 10:31:00-07:00
1748452560000,1.7895,2.6843,0,0,1,221,59.0,87,,29.98,30.0768,101,42420,442,488700,59.0,55.13,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 10:16:00-07:00
1748451660000,1.3422,2.6843,0,0,1,221,59.0,87,,29.98,30.0768,78,37440,364,397800,59.0,55.13,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 10:01:00-07:00
1748450760000,0.6711,2.4606,0,0,1,221,58.5,87,4.23,29.99,30.0869,62,26040,302,327600,58.5,54.64,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 09:46:00-07:00
1748449860000,1.1185,2.4606,0,0,1,221,58.3,88,,29.99,30.0869,46,22080,256,271800,58.3,54.76,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 09:31:00-07:00
1748448960000,0.4474,2.4606,0,0,1,221,58.3,87,,29.98,30.0769,39,16380,217,230400,58.3,54.45,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 09:16:00-07:00
1748448060000,0.0,2.0132,0,0,1,221,58.1,88,,29.98,30.0769,34,16320,183,195300,58.1,54.56,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 09:01:00-07:00
1748447160000,0.0,0.0,0,0,1,221,57.9,88,4.23,29.98,30.077,27,11340,156,164700,57.9,54.37,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 08:46:00-07:00
1748446260000,0.0,0.0,0,0,1,221,57.9,88,,29.99,30.087,23,11040,133,140400,57.9,54.37,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 08:31:00-07:00
1748445360000,0.0,0.8948,0,0,1,221,58.1,89,,29.98,30.0769,16,6720,117,119700,58.1,54.87,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 08:16:00-07:00
1748444460000,0.0,1.1185,0,0,1,221,58.1,89,,29.98,30.0769,24,11520,93,105300,58.1,54.87,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 08:01:00-07:00
1748443560000,0.0,0.0,0,0,1,221,57.9,89,4.23,29.97,30.067,29,12180,64,83700,57.9,54.68,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 07:46:00-07:00
1748442660000,0.0,1.5659,0,0,1,221,57.7,90,,29.97,30.067,22,10560,42,57600,57.7,54.79,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 07:31:00-07:00
1748441760000,0.0,1.3422,0,0,1,221,57.6,90,,29.97,30.067,19,7980,23,37800,57.6,54.69,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 07:16:00-07:00
1748440860000,0.0,1.3422,0,0,1,221,57.4,90,,29.97,30.067,12,5760,11,20700,57.4,54.49,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 07:01:00-07:00
1748439960000,0.0,0.0,0,0,1,221,57.2,90,4.23,29.98,30.0771,8,3360,3,9900,57.2,54.29,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 06:46:00-07:00
1748439060000,0.0,0.0,0,0,1,221,57.2,90,,29.98,30.0771,3,1440,0,2700,57.2,54.29,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 06:31:00-07:00
1748438160000,0.0,0.0,0,0,1,221,57.2,90,,29.98,30.0771,0,0,0,0,57.2,54.29,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 06:16:00-07:00
1748437260000,0.0,0.0,0,0,1,221,57.2,90,,29.98,30.0771,0,0,0,0,57.2,54.29,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 06:01:00-07:00
1748436360000,0.0,1.3422,0,0,1,221,57.2,90,4.23,29.98,30.0771,0,0,0,0,57.2,54.29,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 05:46:00-07:00
1748435460000,0.2237,1.5659,0,0,1,221,57.0,90,,29.98,30.0772,0,0,0,0,57.0,54.09,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 05:31:00-07:00
1748434560000,0.0,0.0,0,0,1,221,56.8,90,,29.98,30.0772,0,0,0,0,56.8,53.9,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 05:16:00-07:00
1748433660000,0.0,0.0,0,0,1,221,56.8,91,,29.97,30.0672,0,0,0,0,56.8,54.2,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 05:01:00-07:00
1748432760000,0.0,0.0,0,0,1,221,56.8,91,4.23,29.97,30.0672,0,0,0,0,56.8,54.2,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 04:46:00-07:00
1748431860000,0.0,0.0,0,0,1,221,56.8,91,,29.97,30.0672,0,0,0,0,56.8,54.2,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 04:31:00-07:00
1748430960000,0.0,0.0,0,0,1,221,56.8,92,,29.97,30.0672,0,0,0,0,56.8,54.5,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 04:16:00-07:00
1748430060000,0.0,0.0,0,0,1,221,56.8,92,,29.97,30.0672,0,0,0,0,56.8,54.5,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 04:01:00-07:00
1748429160000,0.0,1.1185,0,0,1,221,56.8,92,4.23,29.97,30.0672,0,0,0,0,56.8,54.5,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 03:46:00-07:00
1748428260000,0.0,0.0,0,0,1,221,56.8,93,,29.97,30.0672,0,0,0,0,56.8,54.8,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 03:31:00-07:00
1748427360000,0.0,1.3422,0,0,1,221,56.8,93,,29.97,30.0672,0,0,0,0,56.8,54.8,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 03:16:00-07:00
1748426460000,0.4474,1.5659,0,0,1,221,57.0,94,,29.97,30.0671,0,0,0,0,57.0,55.29,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 03:01:00-07:00
1748425560000,0.0,1.1185,0,0,1,221,56.8,94,4.23,29.97,30.0672,0,0,0,0,56.8,55.09,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 02:46:00-07:00
1748424660000,0.0,1.1185,0,0,1,221,56.7,93,,29.97,30.0672,0,0,0,0,56.7,54.7,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 02:31:00-07:00
1748423760000,0.0,0.0,0,0,1,221,56.3,93,,29.96,30.0572,0,0,0,0,56.3,54.3,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 02:16:00-07:00
1748422860000,0.0,0.0,0,0,1,221,56.3,93,,29.97,30.0673,0,0,0,0,56.3,54.3,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 02:01:00-07:00
1748421960000,0.0,0.0,0,0,1,221,56.3,93,4.21,29.98,30.0773,0,0,0,0,56.3,54.3,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 01:46:00-07:00
1748421060000,0.0,0.0,0,0,1,221,56.7,93,,29.98,30.0772,0,0,0,0,56.7,54.7,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 01:31:00-07:00
1748420160000,0.0,0.0,0,0,1,221,56.8,93,,29.98,30.0772,0,0,0,0,56.8,54.8,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 01:16:00-07:00
1748419260000,0.0,0.0,0,0,1,221,56.8,92,,29.98,30.0772,0,0,0,0,56.8,54.5,,2025-05-28,America/Los_Angeles,True,2025-05-28 01:01:00-07:00
1748418360000,0.0,0.0,0,0,1,221,57.0,92,,29.99,30.0872,0,0,0,0,57.0,54.7,,2025-05-28,America/Los_Angeles,True,2025-05-28 00:46:00-07:00
1748417460000,0.0,0.0,0,0,1,221,57.2,91,,29.99,30.0871,0,0,0,0,57.2,54.6,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 00:31:00-07:00
1748416560000,0.0,0.0,0,0,1,221,57.6,91,,29.99,30.0871,0,0,0,0,57.6,54.99,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 00:16:00-07:00
1748415660000,0.4474,2.0132,0,0,1,221,57.7,91,4.23,29.99,30.0871,0,0,0,0,57.7,55.09,2025-04-26T15:31:00.000Z,2025-05-28,,,2025-05-28 00:01:00-07:00
