dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,local_time
1789267860000,0.8948,4.0265,0,0,1,85,70.5,77,62.93,29.83,29.9015,0,0,22604,20343600,70.87,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 19:51:00-07:00
1789266960000,0.6711,4.6976,0,0,1,184,71.4,76,63.43,29.83,29.9014,0,0,22604,20343600,71.81,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 19:36:00-07:00
1789266060000,0.6711,4.2502,0,0,1,270,72.3,74,63.54,29.82,29.8913,1,900,22603,20343600,72.71,2026-09-08T22:06:00.000Z,2026-09-12,4.29,2026-09-12 19:21:00-07:00
1789265160000,1.7895,4.9213,0,0,1,31,73.4,72,63.81,29.82,29.8911,15,13500,22588,20342700,73.82,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 19:06:00-07:00
1789264260000,0.8948,4.2502,0,0,1,126,74.3,70,63.87,29.83,29.901,42,37800,22546,20329200,74.72,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 18:51:00-07:00
1789263360000,2.0132,5.145,0,0,1,151,74.8,70,64.34,29.83,29.9009,72,64800,22474,20291400,75.27,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 18:36:00-07:00
1789262460000,1.1185,3.5791,0,0,1,193,75.0,70,64.54,29.83,29.9009,109,98100,22365,20226600,75.49,2026-09-08T22:06:00.000Z,2026-09-12,4.32,2026-09-12 18:21:00-07:00
1789261560000,1.1185,2.908,0,0,1,193,74.5,72,64.87,29.83,29.901,149,134100,22216,20128500,75.03,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 18:06:00-07:00
1789260660000,3.3554,5.5923,0,0,1,193,74.1,74,65.27,29.83,29.901,191,171900,22025,19994400,74.69,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 17:51:00-07:00
1789259760000,3.8028,6.0397,0,0,1,193,74.5,75,66.04,29.84,29.911,233,209700,21792,19822500,75.18,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 17:36:00-07:00
1789258860000,3.5791,6.4871,0,0,1,167,74.8,74,65.94,29.84,29.911,276,248400,21516,19612800,75.46,2026-09-08T22:06:00.000Z,2026-09-12,4.34,2026-09-12 17:21:00-07:00
1789257960000,2.2369,6.2634,0,0,1,226,75.4,72,65.73,29.85,29.9209,320,288000,21196,19364400,76.02,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 17:06:00-07:00
1789257060000,2.908,6.4871,0,0,1,217,75.2,72,65.54,29.86,29.931,365,328500,20831,19076400,75.8,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 16:51:00-07:00
1789256160000,4.2502,6.7108,0,0,1,205,74.8,73,65.55,29.86,29.931,409,368100,20422,18747900,75.41,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 16:36:00-07:00
1789255260000,5.145,8.7241,0,0,1,217,75.6,72,65.92,29.86,29.9309,452,406800,19970,18379800,76.24,2026-09-08T22:06:00.000Z,2026-09-12,4.34,2026-09-12 16:21:00-07:00
1789254360000,5.5923,8.2767,0,0,1,228,75.4,72,65.73,29.87,29.941,497,447300,19473,17973000,76.02,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 16:06:00-07:00
1789253460000,5.5923,8.053,0,0,1,231,76.3,71,66.19,29.88,29.9509,536,482400,18937,17525700,76.97,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 15:51:00-07:00
1789252560000,4.9213,7.3819,0,0,1,231,76.8,69,65.84,29.88,29.9508,574,516600,18363,17043300,77.42,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 15:36:00-07:00
1789251660000,6.0397,9.6188,0,0,1,239,76.6,70,66.07,29.88,29.9508,604,543600,17759,16526700,77.25,2026-09-08T22:06:00.000Z,2026-09-12,4.35,2026-09-12 15:21:00-07:00
1789250760000,5.5923,8.7241,0,0,1,257,78.3,66,65.99,29.88,29.9506,633,569700,17126,15983100,78.93,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 15:06:00-07:00
1789249860000,6.2634,12.0795,0,0,1,266,77.5,67,65.66,29.89,29.9607,663,596700,16463,15413400,78.1,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 14:51:00-07:00
1789248960000,6.4871,10.7373,0,0,1,265,77.2,67,65.37,29.89,29.9608,689,620100,15774,14816700,77.77,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 14:36:00-07:00
1789248060000,7.6056,12.5268,0,0,1,268,77.2,67,65.37,29.9,29.9708,712,640800,15062,14196600,77.77,2026-09-08T22:06:00.000Z,2026-09-12,4.35,2026-09-12 14:21:00-07:00
1789247160000,9.3951,14.3164,0,0,1,247,76.5,68,65.13,29.9,29.9709,732,658800,14330,13555800,77.05,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 14:06:00-07:00
1789246260000,8.5004,13.6453,0,0,1,255,76.8,68,65.42,29.9,29.9709,747,672300,13583,12897000,77.38,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 13:51:00-07:00
1789245360000,8.9477,14.5401,0,0,1,257,76.5,69,65.55,29.9,29.9709,760,684000,12823,12224700,77.09,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 13:36:00-07:00
1789244460000,8.9477,14.7638,0,0,1,252,77.0,70,66.45,29.9,29.9708,768,691200,12055,11540700,77.69,2026-09-08T22:06:00.000Z,2026-09-12,4.36,2026-09-12 13:21:00-07:00
1789243560000,8.5004,13.1979,0,0,1,244,76.6,71,66.48,29.9,29.9709,773,695700,11282,10849500,77.3,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 13:06:00-07:00
1789242660000,8.2767,11.8558,0,0,1,242,76.3,71,66.19,29.91,29.9809,773,695700,10509,10153800,76.97,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 12:51:00-07:00
1789241760000,8.053,11.6321,0,0,1,242,76.8,71,66.67,29.91,29.9809,769,692100,9740,9458100,77.52,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 12:36:00-07:00
1789240860000,7.3819,10.961,0,0,1,245,76.8,71,66.67,29.91,29.9809,763,686700,8977,8766000,77.52,2026-09-08T22:06:00.000Z,2026-09-12,4.36,2026-09-12 12:21:00-07:00
1789239960000,6.9345,11.4084,0,0,1,242,76.8,72,67.07,29.91,29.9809,752,676800,8225,8079300,77.56,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 12:06:00-07:00
1789239060000,6.9345,10.0662,0,0,1,219,75.7,74,66.81,29.91,29.981,737,663300,7488,7402500,76.45,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 11:51:00-07:00
1789238160000,5.816,8.7241,0,0,1,205,75.9,72,66.21,29.91,29.981,719,647100,6769,6739200,76.57,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 11:36:00-07:00
1789237260000,5.5923,7.6056,0,0,1,213,75.6,72,65.92,29.91,29.981,697,627300,6072,6092100,76.24,2026-09-08T22:06:00.000Z,2026-09-12,4.38,2026-09-12 11:21:00-07:00
1789236360000,4.9213,7.6056,0,0,1,180,75.7,73,66.42,29.91,29.981,671,603900,5401,5464800,76.4,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 11:06:00-07:00
1789235460000,4.4739,7.8293,0,0,1,161,75.7,73,66.42,29.91,29.981,642,577800,4759,4860900,76.4,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 10:51:00-07:00
1789234560000,4.9213,7.6056,0,0,1,168,75.0,73,65.74,29.91,29.9811,609,548100,4150,4283100,75.63,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 10:36:00-07:00
1789233660000,5.5923,8.9477,0,0,1,159,75.6,73,66.32,29.91,29.981,574,516600,3576,3735000,76.29,2026-09-08T22:06:00.000Z,2026-09-12,4.49,2026-09-12 10:21:00-07:00
1789232760000,6.2634,9.3951,0,0,1,158,74.8,74,65.94,29.9,29.9711,536,482400,3040,3218400,75.46,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 10:06:00-07:00
1789231860000,6.4871,10.0662,0,0,1,161,74.5,74,65.65,29.9,29.9712,495,445500,2545,2736000,75.13,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 09:51:00-07:00
1789230960000,6.7108,9.6188,0,0,1,159,73.9,75,65.46,29.9,29.9712,455,409500,2090,2290500,74.52,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 09:36:00-07:00
1789230060000,5.3686,9.3951,0,0,1,169,74.8,73,65.55,29.9,29.9711,412,370800,1678,1881000,75.41,2026-09-08T22:06:00.000Z,2026-09-12,4.43,2026-09-12 09:21:00-07:00
1789229160000,1.5659,7.1582,0,0,1,87,74.5,73,65.26,29.89,29.9611,369,332100,1309,1510200,75.08,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 09:06:00-07:00
1789228260000,1.5659,4.2502,0,0,1,135,72.7,77,65.06,29.89,29.9614,319,287100,990,1178100,73.29,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 08:51:00-07:00
1789227360000,1.1185,4.2502,0,0,1,114,71.4,79,64.54,29.89,29.9615,276,248400,714,891000,71.95,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 08:36:00-07:00
1789226460000,0.2237,1.3422,0,0,1,81,70.0,82,64.24,29.89,29.9617,232,208800,482,642600,70.55,2026-09-08T22:06:00.000Z,2026-09-12,4.22,2026-09-12 08:21:00-07:00
1789225560000,0.0,1.5659,0,0,1,81,68.2,86,63.85,29.9,29.972,191,171900,291,433800,68.76,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 08:06:00-07:00
1789224660000,0.0,0.0,0,0,1,81,66.6,88,62.93,29.9,29.9722,147,132300,144,261900,66.6,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 07:51:00-07:00
1789223760000,0.0,0.8948,0,0,1,84,65.7,89,62.36,29.9,29.9723,100,90000,44,129600,65.7,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 07:36:00-07:00
1789222860000,0.0,0.0,0,0,1,84,64.8,89,61.48,29.89,29.9624,26,23400,18,39600,64.8,2026-09-08T22:06:00.000Z,2026-09-12,4.22,2026-09-12 07:21:00-07:00
1789221960000,0.0,0.0,0,0,1,84,64.0,89,60.69,29.88,29.9525,14,12600,4,16200,64.0,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 07:06:00-07:00
1789221060000,0.0,0.0,0,0,1,84,64.2,89,60.89,29.88,29.9525,4,3600,0,3600,64.2,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 06:51:00-07:00
1789220160000,0.0,0.8948,0,0,1,84,64.2,89,60.89,29.88,29.9525,0,0,0,0,64.2,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 06:36:00-07:00
1789219260000,0.2237,1.5659,0,0,1,84,64.2,89,60.89,29.88,29.9525,0,0,0,0,64.2,2026-09-08T22:06:00.000Z,2026-09-12,4.22,2026-09-12 06:21:00-07:00
1789218360000,0.0,1.7895,0,0,1,84,64.0,88,60.37,29.87,29.9425,0,0,0,0,64.0,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 06:06:00-07:00
1789217460000,0.0,1.5659,0,0,1,84,64.2,88,60.57,29.87,29.9425,0,0,0,0,64.2,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 05:51:00-07:00
1789216560000,0.0,0.0,0,0,1,84,64.2,87,60.25,29.86,29.9325,0,0,0,0,64.2,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 05:36:00-07:00
1789215660000,0.0,0.0,0,0,1,84,64.2,87,60.25,29.86,29.9325,0,0,0,0,64.2,2026-09-08T22:06:00.000Z,2026-09-12,4.23,2026-09-12 05:21:00-07:00
1789214760000,0.0,0.0,0,0,1,84,65.1,87,61.13,29.85,29.9223,0,0,0,0,65.1,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 05:06:00-07:00
1789213860000,0.0,0.0,0,0,1,84,65.5,87,61.52,29.85,29.9223,0,0,0,0,65.5,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 04:51:00-07:00
1789212960000,0.0,0.0,0,0,1,84,65.7,86,61.39,29.84,29.9122,0,0,0,0,65.7,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 04:36:00-07:00
1789212060000,0.2237,3.1317,0,0,1,84,65.8,86,61.49,29.84,29.9122,0,0,0,0,65.8,2026-09-08T22:06:00.000Z,2026-09-12,4.24,2026-09-12 04:21:00-07:00
1789211160000,0.4474,2.6843,0,0,1,84,66.0,86,61.69,29.84,29.9122,0,0,0,0,66.0,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 04:06:00-07:00
1789210260000,0.0,1.3422,0,0,1,84,66.4,86,62.08,29.84,29.9121,0,0,0,0,66.4,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 03:51:00-07:00
1789209360000,0.8948,4.4739,0,0,1,84,67.3,86,62.96,29.84,29.912,0,0,0,0,67.3,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 03:36:00-07:00
1789208460000,1.5659,4.0265,0,0,1,65,67.3,86,62.96,29.84,29.912,0,0,0,0,67.3,2026-09-08T22:06:00.000Z,2026-09-12,4.25,2026-09-12 03:21:00-07:00
1789207560000,0.8948,3.8028,0,0,1,72,67.3,86,62.96,29.84,29.912,0,0,0,0,67.3,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 03:06:00-07:00
1789206660000,0.8948,6.2634,0,0,1,24,66.7,86,62.37,29.83,29.902,0,0,0,0,66.7,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 02:51:00-07:00
1789205760000,0.4474,2.6843,0,0,1,16,66.2,86,61.88,29.83,29.9021,0,0,0,0,66.2,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 02:36:00-07:00
1789204860000,0.2237,2.6843,0,0,1,16,66.2,86,61.88,29.84,29.9121,0,0,0,0,66.2,2026-09-08T22:06:00.000Z,2026-09-12,4.25,2026-09-12 02:21:00-07:00
1789203960000,0.6711,2.4606,0,0,1,16,66.0,86,61.69,29.83,29.9021,0,0,0,0,66.0,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 02:06:00-07:00
1789203060000,0.6711,2.4606,0,0,1,16,65.8,87,61.82,29.83,29.9022,0,0,0,0,65.8,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 01:51:00-07:00
1789202160000,0.4474,2.6843,0,0,1,16,65.7,87,61.72,29.84,29.9122,0,0,0,0,65.7,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 01:36:00-07:00
1789201260000,0.0,1.7895,0,0,1,16,65.8,87,61.82,29.83,29.9022,0,0,0,0,65.8,2026-09-08T22:06:00.000Z,2026-09-12,4.25,2026-09-12 01:21:00-07:00
1789200360000,0.2237,2.2369,0,0,1,16,66.2,87,62.21,29.83,29.9021,0,0,0,0,66.2,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 01:06:00-07:00
1789199460000,0.2237,1.5659,0,0,1,16,66.2,87,62.21,29.83,29.9021,0,0,0,0,66.2,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 00:51:00-07:00
1789198560000,0.6711,2.0132,0,0,1,16,66.4,87,62.41,29.82,29.8921,0,0,0,0,66.4,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 00:36:00-07:00
1789197660000,0.6711,2.0132,0,0,1,16,66.4,86,62.08,29.82,29.8921,0,0,0,0,66.4,2026-09-08T22:06:00.000Z,2026-09-12,4.26,2026-09-12 00:21:00-07:00
1789196760000,0.4474,2.0132,0,0,1,16,66.4,86,62.08,29.82,29.8921,0,0,0,0,66.4,2026-09-08T22:06:00.000Z,2026-09-12,,2026-09-12 00:06:00-07:00
