dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1777445460000,0.0,0.0,0,0,1,161,54.5,82,4.27,49.12,30.01,30.0842,0,0,27502,24751800,54.5,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 23:51:00-07:00
1777444560000,0.0,0.0,0,0,1,161,54.9,82,,49.51,30.02,30.0942,0,0,27502,24751800,54.9,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 23:36:00-07:00
1777443660000,0.0,0.0,0,0,1,161,54.9,82,,49.51,30.01,30.0841,0,0,27502,24751800,54.9,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 23:21:00-07:00
1777442760000,0.0,0.0,0,0,1,161,55.0,81,,49.28,30.01,30.0841,0,0,27502,24751800,55.0,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 23:06:00-07:00
1777441860000,0.0,0.0,0,0,1,161,55.2,81,4.28,49.47,30.0,30.0741,0,0,27502,24751800,55.2,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 22:51:00-07:00
1777440960000,0.0,0.0,0,0,1,161,55.8,81,,50.06,30.0,30.074,0,0,27502,24751800,55.8,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 22:36:00-07:00
1777440060000,0.0,0.0,0,0,1,161,56.1,84,,51.33,30.0,30.0739,0,0,27502,24751800,56.1,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 22:21:00-07:00
1777439160000,0.0,1.7895,0,0,1,161,55.6,85,,51.16,30.01,30.084,0,0,27502,24751800,55.6,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 22:06:00-07:00
1777438260000,0.0,0.0,0,0,1,161,55.8,85,4.28,51.36,30.01,30.084,0,0,27502,24751800,55.8,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 21:51:00-07:00
1777437360000,0.4474,3.5791,0,0,1,161,56.5,84,,51.72,30.01,30.0839,0,0,27502,24751800,56.5,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 21:36:00-07:00
1777436460000,0.2237,4.0265,0,0,1,161,56.5,83,,51.4,30.0,30.0739,0,0,27502,24751800,56.5,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 21:21:00-07:00
1777435560000,0.2237,1.3422,0,0,1,161,56.7,83,,51.59,30.0,30.0739,0,0,27502,24751800,56.7,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 21:06:00-07:00
1777434660000,0.0,2.2369,0,0,1,161,56.5,82,4.29,51.07,30.0,30.0739,0,0,27502,24751800,56.5,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 20:51:00-07:00
1777433760000,0.4474,2.2369,0,0,1,161,57.0,81,,51.23,30.0,30.0738,0,0,27502,24751800,57.0,,2026-04-28,America/Los_Angeles,True,2026-04-28 20:36:00-07:00
1777432860000,0.0,0.0,0,0,1,161,57.6,81,,51.81,30.0,30.0737,0,0,27502,24751800,57.6,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 20:21:00-07:00
1777431960000,0.0,0.0,0,0,1,161,58.1,80,4.29,51.96,29.99,30.0636,0,0,27502,24751800,58.1,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 20:06:00-07:00
1777431060000,0.0,0.0,0,0,1,161,58.8,80,,52.64,29.99,30.0635,1,900,27501,24751800,58.8,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 19:51:00-07:00
1777430160000,0.8948,3.8028,0,0,1,161,59.2,79,,52.69,29.99,30.0635,10,9000,27491,24750900,59.2,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 19:36:00-07:00
1777429260000,2.908,4.6976,0,0,1,161,59.7,78,,52.83,29.98,30.0534,32,28800,27459,24741900,59.7,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 19:21:00-07:00
1777428360000,2.4606,4.2502,0,0,1,196,61.0,74,4.31,52.65,29.99,30.0632,62,55800,27397,24713100,61.0,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 19:06:00-07:00
1777427460000,1.3422,4.0265,0,0,1,198,63.3,68,,52.55,29.98,30.0529,95,85500,27302,24657300,63.3,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 18:51:00-07:00
1777426560000,1.1185,3.3554,0,0,1,198,62.4,71,,52.87,29.99,30.063,134,120600,27168,24571800,62.4,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 18:36:00-07:00
1777425660000,3.1317,5.5923,0,0,1,198,62.6,69,,52.28,29.99,30.063,180,162000,26988,24451200,62.6,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 18:21:00-07:00
1777424760000,3.1317,5.3686,0,0,1,198,63.0,68,4.34,52.27,29.99,30.0629,226,203400,26762,24289200,63.0,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 18:06:00-07:00
1777423860000,2.908,6.2634,0,0,1,231,64.2,66,,52.6,29.99,30.0628,274,246600,26488,24085800,64.2,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 17:51:00-07:00
1777422960000,3.3554,5.816,0,0,1,240,64.0,67,,52.82,29.99,30.0628,323,290700,26165,23839200,64.0,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 17:36:00-07:00
1777422060000,4.4739,6.4871,0,0,1,219,63.9,67,,52.72,29.99,30.0628,373,335700,25792,23548500,63.9,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 17:21:00-07:00
1777421160000,4.9213,7.8293,0,0,1,230,63.1,69,4.36,52.76,30.0,30.073,421,378900,25371,23212800,63.1,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 17:06:00-07:00
1777420260000,4.9213,7.6056,0,0,1,231,63.5,69,,53.14,30.0,30.0729,467,420300,24904,22833900,63.5,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 16:51:00-07:00
1777419360000,5.5923,8.5004,0,0,1,241,63.9,68,,53.13,29.99,30.0628,513,461700,24391,22413600,63.9,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 16:36:00-07:00
1777418460000,5.3686,8.7241,0,0,1,231,64.0,66,,52.41,29.99,30.0628,560,504000,23831,21951900,64.0,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 16:21:00-07:00
1777417560000,5.3686,8.5004,0,0,1,237,64.4,64,4.36,51.95,30.0,30.0728,606,545400,23225,21447900,64.4,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 16:06:00-07:00
1777416660000,5.5923,8.7241,0,0,1,226,64.2,62,,50.9,30.0,30.0728,643,578700,22582,20902500,64.2,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 15:51:00-07:00
1777415760000,5.816,8.7241,0,0,1,233,64.8,60,,50.58,30.0,30.0727,683,614700,21899,20323800,64.8,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 15:36:00-07:00
1777414860000,6.0397,9.6188,0,0,1,242,65.1,58,,49.95,30.01,30.0827,717,645300,21182,19709100,65.1,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 15:21:00-07:00
1777413960000,6.7108,10.5136,0,0,1,240,64.6,61,4.36,50.84,30.01,30.0828,748,673200,20434,19063800,64.6,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 15:06:00-07:00
1777413060000,6.7108,11.4084,0,0,1,254,65.7,59,,50.97,30.01,30.0826,777,699300,19657,18390600,65.7,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 14:51:00-07:00
1777412160000,6.4871,11.6321,0,0,1,272,65.5,60,,51.24,30.02,30.0927,805,724500,18852,17691300,65.5,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 14:36:00-07:00
1777411260000,7.1582,12.5268,0,0,1,270,64.9,60,,50.68,30.01,30.0827,827,744300,18025,16966800,64.9,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 14:21:00-07:00
1777410360000,7.8293,12.5268,0,0,1,265,65.5,59,4.37,50.79,30.02,30.0927,846,761400,17179,16222500,65.5,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 14:06:00-07:00
1777409460000,7.3819,12.9742,0,0,1,266,65.3,59,,50.6,30.01,30.0827,865,778500,16314,15461100,65.3,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 13:51:00-07:00
1777408560000,7.3819,13.4216,0,0,1,260,64.6,63,,51.71,30.01,30.0828,874,786600,15440,14682600,64.6,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 13:36:00-07:00
1777407660000,8.053,13.1979,0,0,1,247,64.4,64,,51.95,30.02,30.0928,882,793800,14558,13896000,64.4,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 13:21:00-07:00
1777406760000,7.3819,12.9742,0,0,1,263,64.6,64,4.38,52.14,30.02,30.0928,887,798300,13671,13102200,64.6,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 13:06:00-07:00
1777405860000,7.6056,13.1979,0,0,1,253,63.7,66,,52.12,30.03,30.1029,887,798300,12784,12303900,63.7,2026-04-25T23:51:00.000Z,2026-04-28,,,2026-04-28 12:51:00-07:00
