dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1742107740000,0.2237,1.7895,0,0,1,327,48.7,82,30.11,30.1853,0,0,22150,19935000,48.7,43.45,2025-03-14T20:04:00.000Z,2025-03-15,,,,2025-03-15 23:49:00-07:00
1742106840000,0.0,1.3422,0,0,1,327,49.1,82,30.11,30.1852,0,0,22150,19935000,49.1,43.85,2025-03-14T20:04:00.000Z,2025-03-15,4.29,,,2025-03-15 23:34:00-07:00
1742105940000,0.0,1.3422,0,0,1,327,50.0,79,30.11,30.1851,0,0,22150,19935000,50.0,43.75,2025-03-14T20:04:00.000Z,2025-03-15,,,,2025-03-15 23:19:00-07:00
1742105040000,0.2237,2.4606,0,0,1,327,50.5,77,30.11,30.185,0,0,22150,19935000,50.5,43.56,2025-03-14T20:04:00.000Z,2025-03-15,,,,2025-03-15 23:04:00-07:00
1742104140000,0.0,2.2369,0,0,1,327,50.9,75,30.11,30.185,0,0,22150,19935000,50.9,43.26,2025-03-14T20:04:00.000Z,2025-03-15,,,,2025-03-15 22:49:00-07:00
1742103240000,0.0,1.5659,0,0,1,327,50.7,78,30.11,30.185,0,0,22150,19935000,50.7,44.09,,2025-03-15,4.3,America/Los_Angeles,True,2025-03-15 22:34:00-07:00
1742102340000,0.4474,2.908,0,0,1,327,53.2,76,30.11,30.1846,0,0,22150,19935000,53.2,45.83,2025-03-14T20:04:00.000Z,2025-03-15,,,,2025-03-15 22:19:00-07:00
1742101440000,0.0,1.1185,0,0,1,327,52.9,74,30.11,30.1847,0,0,22150,19935000,52.9,44.84,2025-03-14T20:04:00.000Z,2025-03-15,,,,2025-03-15 22:04:00-07:00
1742100540000,0.2237,2.6843,0,0,1,327,51.4,76,30.1,30.1749,0,0,22150,19935000,51.4,44.09,2025-03-14T20:04:00.000Z,2025-03-15,,,,2025-03-15 21:49:00-07:00
1742099640000,0.6711,2.4606,0,0,1,327,51.6,74,30.09,30.1648,0,0,22150,19935000,51.6,43.59,2025-03-14T20:04:00.000Z,2025-03-15,4.3,,,2025-03-15 21:34:00-07:00
1742098740000,0.2237,2.4606,0,0,1,327,51.8,74,30.08,30.1548,0,0,22150,19935000,51.8,43.78,2025-03-14T20:04:00.000Z,2025-03-15,,,,2025-03-15 21:19:00-07:00
1742097840000,0.2237,2.908,0,0,1,327,52.0,74,30.07,30.1447,0,0,22150,19935000,52.0,43.97,2025-03-14T20:04:00.000Z,2025-03-15,,,,2025-03-15 21:04:00-07:00
1742096940000,0.2237,2.908,0,0,1,327,53.1,71,30.07,30.1445,0,0,22150,19935000,53.1,43.95,2025-03-14T20:04:00.000Z,2025-03-15,,,,2025-03-15 20:49:00-07:00
1742096040000,0.0,1.7895,0,0,1,327,54.5,69,30.07,30.1443,0,0,22150,19935000,54.5,44.54,2025-03-14T20:04:00.000Z,2025-03-15,4.31,,,2025-03-15 20:34:00-07:00
1742095140000,0.6711,4.6976,0,0,1,327,54.9,68,30.07,30.1443,0,0,22150,19935000,54.9,44.54,2025-03-14T20:04:00.000Z,2025-03-15,,,,2025-03-15 20:19:00-07:00
1742094240000,1.1185,5.145,0,0,1,322,55.6,67,30.06,30.1342,0,0,22150,19935000,55.6,44.82,2025-03-14T20:04:00.000Z,2025-03-15,,,,2025-03-15 20:04:00-07:00
1742093340000,2.0132,9.8425,0,0,1,119,55.0,67,30.06,30.1342,0,0,22150,19935000,55.0,44.25,2025-03-14T20:04:00.000Z,2025-03-15,,,,2025-03-15 19:49:00-07:00
1742092440000,0.2237,3.1317,0,0,1,262,54.5,68,30.05,30.1243,0,0,22150,19935000,54.5,44.16,2025-03-14T20:04:00.000Z,2025-03-15,4.31,,,2025-03-15 19:34:00-07:00
1742091540000,1.1185,6.9345,0,0,1,101,55.4,66,30.05,30.1242,1,900,22149,19935000,55.4,44.23,2025-03-14T20:04:00.000Z,2025-03-15,,,,2025-03-15 19:19:00-07:00
1742090640000,1.7895,8.9477,0,0,1,88,55.9,64,30.06,30.1341,12,10800,22137,19934100,55.9,43.9,2025-03-14T20:04:00.000Z,2025-03-15,,,,2025-03-15 19:04:00-07:00
1742089740000,2.0132,6.0397,0,0,1,110,56.7,66,30.06,30.134,38,34200,22099,19923300,56.7,45.47,2025-03-14T20:04:00.000Z,2025-03-15,,,,2025-03-15 18:49:00-07:00
1742088840000,4.9213,9.6188,0,0,1,119,57.0,69,30.05,30.1239,73,65700,22026,19889100,57.0,46.93,2025-03-14T20:04:00.000Z,2025-03-15,4.37,,,2025-03-15 18:34:00-07:00
1742087940000,5.5923,9.1714,0,0,1,135,57.7,71,30.05,30.1238,110,99000,21916,19823400,57.7,48.36,2025-03-14T20:04:00.000Z,2025-03-15,,,,2025-03-15 18:19:00-07:00
1742087040000,4.6976,8.2767,0,0,1,118,60.3,65,30.04,30.1134,149,134100,21767,19724400,60.3,48.48,2025-03-14T20:04:00.000Z,2025-03-15,,,,2025-03-15 18:04:00-07:00
1742086140000,3.8028,9.6188,0,0,1,117,61.2,61,30.03,30.1033,197,177300,21570,19590300,61.2,47.64,2025-03-14T20:04:00.000Z,2025-03-15,,,,2025-03-15 17:49:00-07:00
