dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,batt1volts,tz,historical,local_time
1747551000000,2.4606,6.0397,0,0,1,329,56.7,76,29.91,29.9836,0,0,21760,19584000,56.7,49.22,2025-05-17,,,,2025-05-17 23:50:00-07:00
1747550100000,1.5659,5.145,0,0,1,347,56.1,77,29.91,29.9837,0,0,21760,19584000,56.1,48.99,2025-05-17,,,,2025-05-17 23:35:00-07:00
1747549200000,0.0,1.5659,0,0,1,338,56.1,77,29.91,29.9837,0,0,21760,19584000,56.1,48.99,2025-05-17,4.29,,,2025-05-17 23:20:00-07:00
1747548300000,0.8948,5.3686,0,0,1,34,57.0,75,29.91,29.9836,0,0,21760,19584000,57.0,49.15,2025-05-17,,,,2025-05-17 23:05:00-07:00
1747547400000,1.5659,8.5004,0,0,1,340,57.9,73,29.91,29.9835,0,0,21760,19584000,57.9,49.3,2025-05-17,,,,2025-05-17 22:50:00-07:00
1747546500000,3.1317,7.8293,0,0,1,351,58.3,72,29.9,29.9734,0,0,21760,19584000,58.3,49.31,2025-05-17,,,,2025-05-17 22:35:00-07:00
1747545600000,4.0265,9.3951,0,0,1,341,59.0,71,29.9,29.9733,0,0,21760,19584000,59.0,49.61,2025-05-17,4.3,,,2025-05-17 22:20:00-07:00
1747544700000,3.5791,10.0662,0,0,1,323,59.7,70,29.89,29.9632,0,0,21760,19584000,59.7,49.9,2025-05-17,,,,2025-05-17 22:05:00-07:00
1747543800000,3.5791,11.8558,0,0,1,322,60.1,68,29.89,29.9631,0,0,21760,19584000,60.1,49.5,2025-05-17,,,,2025-05-17 21:50:00-07:00
1747542900000,4.0265,17.2244,0,0,1,306,60.4,68,29.89,29.9631,0,0,21760,19584000,60.4,49.79,2025-05-17,,,,2025-05-17 21:35:00-07:00
1747542000000,3.8028,15.8822,0,0,1,324,61.2,66,29.89,29.963,0,0,21760,19584000,61.2,49.75,2025-05-17,4.31,,,2025-05-17 21:20:00-07:00
1747541100000,2.6843,14.5401,0,0,1,300,61.0,67,29.88,29.953,0,0,21760,19584000,61.0,49.96,2025-05-17,,,,2025-05-17 21:05:00-07:00
1747540200000,7.8293,23.9352,0,0,1,289,61.0,67,29.88,29.953,0,0,21760,19584000,61.0,49.96,2025-05-17,,,,2025-05-17 20:50:00-07:00
1747539300000,9.1714,20.5798,0,0,1,286,61.3,67,29.88,29.9529,0,0,21760,19584000,61.3,50.25,2025-05-17,,,,2025-05-17 20:35:00-07:00
1747538400000,11.4084,23.7115,0,0,1,273,60.8,68,29.87,29.943,0,0,21760,19584000,60.8,50.17,2025-05-17,4.31,,,2025-05-17 20:20:00-07:00
1747537500000,11.8558,21.2509,0,0,1,267,60.8,69,29.88,29.953,1,900,21759,19584000,60.8,50.56,2025-05-17,,,,2025-05-17 20:05:00-07:00
1747536600000,12.9742,23.2641,0,0,1,260,61.3,68,29.87,29.9429,9,8100,21750,19583100,61.3,50.65,2025-05-17,,,,2025-05-17 19:50:00-07:00
1747535700000,12.0795,22.1457,0,0,1,265,62.2,67,29.87,29.9428,29,26100,21721,19575000,62.2,51.1,2025-05-17,,,,2025-05-17 19:35:00-07:00
