dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1783234260000,1.1185,2.2369,0,0,1,281,63.0,83,4.28,57.75,29.97,30.0429,0,0,17969,16172100,63.0,2026-06-06T17:21:00.000Z,2026-07-04,,,2026-07-04 23:51:00-07:00
1783233360000,0.0,2.2369,0,0,1,281,63.1,83,,57.85,29.97,30.0429,0,0,17969,16172100,63.1,2026-06-06T17:21:00.000Z,2026-07-04,,,2026-07-04 23:36:00-07:00
1783232460000,0.0,0.0,0,0,1,281,63.0,83,,57.75,29.97,30.0429,0,0,17969,16172100,63.0,2026-06-06T17:21:00.000Z,2026-07-04,,,2026-07-04 23:21:00-07:00
1783231560000,0.0,1.1185,0,0,1,281,63.0,84,,58.09,29.97,30.0429,0,0,17969,16172100,63.0,2026-06-06T17:21:00.000Z,2026-07-04,,,2026-07-04 23:06:00-07:00
1783230660000,0.0,0.0,0,0,1,281,63.0,84,4.28,58.09,29.98,30.0529,0,0,17969,16172100,63.0,2026-06-06T17:21:00.000Z,2026-07-04,,,2026-07-04 22:51:00-07:00
1783229760000,0.0,0.8948,0,0,1,281,63.0,84,,58.09,29.98,30.0529,0,0,17969,16172100,63.0,2026-06-06T17:21:00.000Z,2026-07-04,,,2026-07-04 22:36:00-07:00
1783228860000,0.2237,3.1317,0,0,1,281,62.8,84,,57.89,29.97,30.0429,0,0,17969,16172100,62.8,,2026-07-04,America/Los_Angeles,True,2026-07-04 22:21:00-07:00
1783227960000,2.6843,4.6976,0,0,1,281,62.8,84,4.28,57.89,29.98,30.0529,0,0,17969,16172100,62.8,2026-06-06T17:21:00.000Z,2026-07-04,,,2026-07-04 22:06:00-07:00
1783227060000,2.2369,5.5923,0,0,1,281,62.6,84,,57.69,29.98,30.053,0,0,17969,16172100,62.6,2026-06-06T17:21:00.000Z,2026-07-04,,,2026-07-04 21:51:00-07:00
1783226160000,3.3554,7.8293,0,0,1,283,62.2,84,,57.3,29.99,30.0631,0,0,17969,16172100,62.2,2026-06-06T17:21:00.000Z,2026-07-04,,,2026-07-04 21:36:00-07:00
1783225260000,5.5923,10.0662,0,0,1,270,62.2,84,,57.3,29.99,30.0631,0,0,17969,16172100,62.2,2026-06-06T17:21:00.000Z,2026-07-04,,,2026-07-04 21:21:00-07:00
1783224360000,6.0397,10.5136,0,0,1,262,62.1,84,4.29,57.2,29.98,30.053,0,0,17969,16172100,62.1,2026-06-06T17:21:00.000Z,2026-07-04,,,2026-07-04 21:06:00-07:00
1783223460000,4.2502,11.1847,0,0,1,270,62.4,84,,57.5,29.98,30.053,0,0,17969,16172100,62.4,2026-06-06T17:21:00.000Z,2026-07-04,,,2026-07-04 20:51:00-07:00
1783222560000,2.6843,7.1582,0,0,1,274,63.1,83,,57.85,29.98,30.0529,0,0,17969,16172100,63.1,,2026-07-04,America/Los_Angeles,True,2026-07-04 20:36:00-07:00
1783221660000,4.4739,7.3819,0,0,1,244,63.5,82,4.29,57.9,29.98,30.0528,0,0,17969,16172100,63.5,2026-06-06T17:21:00.000Z,2026-07-04,,,2026-07-04 20:21:00-07:00
1783220760000,3.1317,5.5923,0,0,1,271,63.7,81,,57.76,29.98,30.0528,7,6300,17962,16172100,63.7,2026-06-06T17:21:00.000Z,2026-07-04,,,2026-07-04 20:06:00-07:00
