dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1763970540000,0.0,0.0,0,0,1,169,53.8,98,53.25,53.8,30.14,30.2383,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 23:49:00-08:00
1763969640000,0.0,0.0,0,0,1,169,54.5,98,53.95,54.5,30.14,30.2381,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 23:34:00-08:00
1763968740000,0.0,0.0,0,0,1,169,55.0,98,54.44,55.0,30.14,30.2381,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 23:19:00-08:00
1763967840000,0.0,0.0,0,0,1,169,55.0,98,54.44,55.0,30.14,30.2381,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,4.17,,,2025-11-23 23:04:00-08:00
1763966940000,0.0,0.0,0,0,1,169,55.0,98,54.44,55.0,30.14,30.2381,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 22:49:00-08:00
1763966040000,0.0,1.1185,0,0,1,169,55.8,98,55.24,55.8,30.14,30.2379,0,0,4307,3876300,,2025-11-23,,America/Los_Angeles,True,2025-11-23 22:34:00-08:00
1763965140000,0.4474,1.3422,0,0,1,169,55.8,98,55.24,55.8,30.14,30.2379,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,4.17,,,2025-11-23 22:19:00-08:00
1763964240000,0.4474,1.1185,0,0,1,169,55.0,98,54.44,55.0,30.14,30.2381,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 22:04:00-08:00
1763963340000,0.0,0.0,0,0,1,169,54.1,98,53.55,54.1,30.14,30.2382,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 21:49:00-08:00
1763962440000,0.0,0.0,0,0,1,169,54.1,97,53.27,54.1,30.13,30.2282,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 21:34:00-08:00
1763961540000,0.0,0.0,0,0,1,169,54.0,97,53.17,54.0,30.13,30.2282,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,4.17,,,2025-11-23 21:19:00-08:00
1763960640000,0.0,0.0,0,0,1,169,54.3,97,53.47,54.3,30.13,30.2282,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 21:04:00-08:00
1763959740000,0.0,0.0,0,0,1,169,54.7,96,53.58,54.7,30.12,30.218,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 20:49:00-08:00
1763958840000,0.0,0.0,0,0,1,169,55.2,96,54.08,55.2,30.12,30.2179,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 20:34:00-08:00
1763957940000,0.0,0.0,0,0,1,169,55.0,96,53.88,55.0,30.11,30.208,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,4.17,,,2025-11-23 20:19:00-08:00
1763957040000,0.0,0.0,0,0,1,169,54.7,96,53.58,54.7,30.11,30.208,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 20:04:00-08:00
1763956140000,0.0,0.0,0,0,1,169,55.2,95,53.79,55.2,30.11,30.2079,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 19:49:00-08:00
1763955240000,0.0,0.0,0,0,1,169,55.4,95,53.99,55.4,30.11,30.2079,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 19:34:00-08:00
1763954340000,0.0,0.0,0,0,1,169,56.1,94,54.4,56.1,30.11,30.2077,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,4.18,,,2025-11-23 19:19:00-08:00
1763953440000,0.0,0.0,0,0,1,169,57.0,94,55.29,57.0,30.11,30.2076,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 19:04:00-08:00
1763952540000,0.0,0.0,0,0,1,169,57.7,93,55.69,57.7,30.1,30.1974,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 18:49:00-08:00
1763951640000,0.0,0.0,0,0,1,169,58.6,92,56.28,58.6,30.1,30.1972,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 18:34:00-08:00
1763950740000,0.0,0.0,0,0,1,169,59.2,92,56.88,59.2,30.1,30.1971,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,4.18,,,2025-11-23 18:19:00-08:00
1763949840000,0.0,0.0,0,0,1,169,59.7,92,57.37,59.7,30.1,30.197,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 18:04:00-08:00
1763948940000,0.0,0.0,0,0,1,169,60.3,92,57.96,60.3,30.1,30.1969,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 17:49:00-08:00
1763948040000,0.0,0.0,0,0,1,169,60.6,91,57.96,60.6,30.09,30.1868,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 17:34:00-08:00
1763947140000,0.0,0.0,0,0,1,169,61.2,89,57.93,61.2,30.09,30.1867,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,4.19,,,2025-11-23 17:19:00-08:00
1763946240000,0.0,0.0,0,0,1,169,62.1,86,57.86,62.1,30.09,30.1866,0,0,4307,3876300,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 17:04:00-08:00
1763945340000,0.0,0.0,0,0,1,169,62.6,82,57.02,62.6,30.09,30.1865,1,480,4306,3876300,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 16:49:00-08:00
1763944440000,0.0,0.0,0,0,1,169,63.1,78,56.12,63.1,30.08,30.1763,4,1680,4302,3875400,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 16:34:00-08:00
1763943540000,0.0,0.0,0,0,1,169,63.3,78,56.32,63.3,30.08,30.1763,7,3360,4295,3871800,2025-10-14T14:47:00.000Z,2025-11-23,4.19,,,2025-11-23 16:19:00-08:00
1763942640000,0.0,0.0,0,0,1,169,63.5,80,57.21,63.5,30.08,30.1763,10,4200,4285,3865500,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 16:04:00-08:00
1763941740000,0.0,1.1185,0,0,1,169,63.9,85,59.3,63.9,30.08,30.1762,14,6720,4271,3856500,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 15:49:00-08:00
1763940840000,0.6711,1.7895,0,0,1,169,64.0,85,59.4,64.0,30.07,30.1661,17,7140,4254,3843900,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 15:34:00-08:00
1763939940000,0.2237,1.5659,0,0,1,169,63.9,84,58.97,63.9,30.07,30.1662,22,10560,4232,3828600,2025-10-14T14:47:00.000Z,2025-11-23,4.2,,,2025-11-23 15:19:00-08:00
1763939040000,0.6711,2.4606,0,0,1,169,63.9,85,59.3,63.9,30.07,30.1662,20,8400,4212,3808800,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 15:04:00-08:00
1763938140000,2.0132,2.908,0,0,1,169,64.4,85,59.79,64.4,30.06,30.156,24,11520,4188,3790800,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 14:49:00-08:00
1763937240000,2.2369,3.3554,0,0,1,169,65.5,83,60.19,65.5,30.06,30.1558,52,21840,4136,3769200,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 14:34:00-08:00
1763936340000,0.8948,2.4606,0,0,1,169,66.0,81,60.0,66.0,30.05,30.1457,76,36480,4060,3722400,2025-10-14T14:47:00.000Z,2025-11-23,4.22,,,2025-11-23 14:19:00-08:00
1763935440000,0.8948,2.4606,0,0,1,169,65.5,82,59.85,65.5,30.05,30.1458,60,25200,4000,3654000,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 14:04:00-08:00
1763934540000,1.5659,2.6843,0,0,1,169,66.0,82,60.34,66.0,30.05,30.1457,37,17760,3963,3600000,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 13:49:00-08:00
1763933640000,1.3422,2.2369,0,0,1,169,66.6,81,60.58,66.6,30.04,30.1356,329,138180,3634,3566700,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 13:34:00-08:00
1763932740000,1.5659,2.6843,0,0,1,169,66.6,81,60.58,66.6,30.05,30.1456,474,227520,3160,3270600,2025-10-14T14:47:00.000Z,2025-11-23,4.28,,,2025-11-23 13:19:00-08:00
1763931840000,1.5659,2.6843,0,0,1,169,66.2,81,60.19,66.2,30.05,30.1457,495,207900,2665,2844000,2025-10-14T14:47:00.000Z,2025-11-23,,,,2025-11-23 13:04:00-08:00
