dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1748069160000,0.0,0.0,0,0,1,191,56.8,80,29.94,30.0371,0,0,8619,7757100,56.8,50.7,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 23:46:00-07:00
1748068260000,0.0,1.1185,0,0,1,191,57.0,78,29.93,30.027,0,0,8619,7757100,57.0,50.21,2025-04-26T15:31:00.000Z,2025-05-23,4.29,,,2025-05-23 23:31:00-07:00
1748067360000,0.0,1.3422,0,0,1,191,58.1,77,29.92,30.0168,0,0,8619,7757100,58.1,50.93,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 23:16:00-07:00
1748066460000,0.0,0.0,0,0,1,191,59.0,74,29.92,30.0166,0,0,8619,7757100,59.0,50.72,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 23:01:00-07:00
1748065560000,0.0,0.0,0,0,1,191,59.4,76,29.92,30.0165,0,0,8619,7757100,59.4,51.83,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 22:46:00-07:00
1748064660000,0.0,0.0,0,0,1,191,60.1,82,29.92,30.0164,0,0,8619,7757100,60.1,54.58,2025-04-26T15:31:00.000Z,2025-05-23,4.29,,,2025-05-23 22:31:00-07:00
1748063760000,0.0,0.0,0,0,1,191,60.8,82,29.91,30.0062,0,0,8619,7757100,60.8,55.27,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 22:16:00-07:00
1748062860000,0.0,0.0,0,0,1,191,61.5,82,29.91,30.0061,0,0,8619,7757100,61.5,55.95,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 22:01:00-07:00
1748061960000,0.2237,1.7895,0,0,1,191,61.7,81,29.92,30.0161,0,0,8619,7757100,61.7,55.81,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 21:46:00-07:00
1748061060000,0.0,1.7895,0,0,1,191,62.1,78,29.91,30.006,0,0,8619,7757100,62.1,55.15,2025-04-26T15:31:00.000Z,2025-05-23,4.29,,,2025-05-23 21:31:00-07:00
1748060160000,0.0,0.0,0,0,1,191,62.1,79,29.91,30.006,0,0,8619,7757100,62.1,55.51,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 21:16:00-07:00
1748059260000,0.4474,2.0132,0,0,1,191,62.1,79,29.9,29.9959,0,0,8619,7757100,62.1,55.51,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 21:01:00-07:00
1748058360000,0.0,1.7895,0,0,1,191,62.4,79,29.89,29.9859,0,0,8619,7757100,62.4,55.8,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 20:46:00-07:00
1748057460000,0.0,0.0,0,0,1,191,62.8,76,29.9,29.9958,0,0,8619,7757100,62.8,55.12,2025-04-26T15:31:00.000Z,2025-05-23,4.3,,,2025-05-23 20:31:00-07:00
1748056560000,0.0,2.2369,0,0,1,191,63.0,75,29.9,29.9958,0,0,8619,7757100,63.0,54.95,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 20:16:00-07:00
1748055660000,0.2237,1.7895,0,0,1,191,63.3,74,29.9,29.9957,1,480,8618,7757100,63.3,54.87,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 20:01:00-07:00
1748054760000,0.0,1.3422,0,0,1,191,63.9,73,29.9,29.9956,5,2100,8613,7756200,63.9,55.07,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 19:46:00-07:00
1748053860000,0.0,0.8948,0,0,1,191,64.2,72,29.9,29.9956,9,4320,8604,7751700,64.2,54.98,2025-04-26T15:31:00.000Z,2025-05-23,4.3,,,2025-05-23 19:31:00-07:00
1748052960000,0.2237,2.2369,0,0,1,191,64.6,71,29.89,29.9855,14,5880,8590,7743600,64.6,54.98,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 19:16:00-07:00
1748052060000,0.4474,2.0132,0,0,1,191,65.3,69,29.89,29.9853,18,8640,8572,7731000,65.3,54.86,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 19:01:00-07:00
1748051160000,0.8948,2.908,0,0,1,191,66.2,66,29.88,29.9751,26,10920,8546,7714800,66.2,54.5,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 18:46:00-07:00
1748050260000,0.4474,2.4606,0,0,1,191,67.1,65,29.89,29.985,41,19680,8450,7641900,67.1,54.93,2025-04-26T15:31:00.000Z,2025-05-23,4.31,,,2025-05-23 18:31:00-07:00
1748049360000,1.1185,2.4606,0,0,1,191,67.3,64,29.89,29.985,55,23100,8491,7654500,67.3,54.7,,2025-05-23,,America/Los_Angeles,True,2025-05-23 18:16:00-07:00
1748048460000,0.6711,2.2369,0,0,1,191,66.7,64,29.89,29.9851,54,25920,8396,7605000,66.7,54.13,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 18:01:00-07:00
1748047560000,1.3422,2.2369,0,0,1,191,67.1,64,29.88,29.975,34,14280,8362,7556400,67.1,54.51,2025-04-26T15:31:00.000Z,2025-05-23,4.32,,,2025-05-23 17:46:00-07:00
1748046660000,0.8948,2.4606,0,0,1,191,67.3,65,29.88,29.9749,45,21600,8317,7525800,67.3,55.12,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 17:31:00-07:00
1748045760000,1.3422,2.4606,0,0,1,191,66.0,68,29.88,29.9752,61,25620,8256,7485300,66.0,55.13,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 17:16:00-07:00
1748044860000,1.5659,2.4606,0,0,1,191,65.5,69,29.89,29.9853,46,22080,8210,7430400,65.5,55.05,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 17:01:00-07:00
1748043960000,2.2369,3.3554,0,0,1,191,66.0,69,29.9,29.9952,30,12600,8180,7389000,66.0,55.53,2025-04-26T15:31:00.000Z,2025-05-23,4.32,,,2025-05-23 16:46:00-07:00
1748043060000,2.4606,3.3554,0,0,1,191,66.4,70,29.9,29.9952,55,26400,8125,7362000,66.4,56.31,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 16:31:00-07:00
1748042160000,2.4606,3.5791,0,0,1,191,66.2,71,29.9,29.9952,120,50400,8005,7312500,66.2,56.51,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 16:16:00-07:00
1748041260000,2.4606,4.2502,0,0,1,191,66.2,71,29.91,30.0052,56,26880,7949,7204500,66.2,56.51,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 16:01:00-07:00
1748040360000,2.6843,4.2502,0,0,1,191,68.0,66,29.91,30.0049,110,46200,7839,7154100,68.0,56.21,2025-04-26T15:31:00.000Z,2025-05-23,4.33,,,2025-05-23 15:46:00-07:00
1748039460000,1.7895,3.1317,0,0,1,191,68.2,66,29.92,30.0149,262,125760,7577,7055100,67.82,56.4,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 15:31:00-07:00
1748038560000,2.4606,4.4739,0,0,1,191,67.8,64,29.93,30.025,145,60900,7432,6819300,67.8,55.17,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 15:16:00-07:00
1748037660000,1.7895,3.8028,0,0,1,191,67.5,66,29.94,30.0351,102,48960,7330,6688800,67.5,55.73,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 15:01:00-07:00
1748036760000,1.7895,3.8028,0,0,1,191,66.2,70,29.94,30.0353,72,30240,7258,6597000,66.2,56.12,2025-04-26T15:31:00.000Z,2025-05-23,4.34,,,2025-05-23 14:46:00-07:00
1748035860000,1.3422,4.0265,0,0,1,191,66.0,70,29.94,30.0354,77,36960,7181,6532200,66.0,55.93,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 14:31:00-07:00
1748034960000,2.4606,4.0265,0,0,1,191,66.0,69,29.94,30.0354,96,40320,7085,6462900,66.0,55.53,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 14:16:00-07:00
1748034060000,2.6843,5.145,0,0,1,191,66.0,70,29.94,30.0354,327,156960,6758,6376500,66.0,55.93,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 14:01:00-07:00
1748033160000,2.6843,5.145,0,0,1,191,67.1,69,29.95,30.0452,215,90300,6543,6082200,67.1,56.58,2025-04-26T15:31:00.000Z,2025-05-23,4.36,,,2025-05-23 13:46:00-07:00
1748032260000,2.6843,4.6976,0,0,1,208,66.7,69,29.95,30.0453,97,46560,6446,5888700,66.7,56.2,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 13:31:00-07:00
1748031360000,2.6843,4.2502,0,0,1,208,66.9,68,29.96,30.0553,125,52500,6321,5801400,66.9,55.99,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 13:16:00-07:00
1748030460000,2.4606,4.2502,0,0,1,208,66.9,69,29.96,30.0553,293,140640,6028,5688900,66.9,56.39,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 13:01:00-07:00
1748029560000,2.0132,4.4739,0,0,1,208,66.9,70,29.97,30.0653,295,123900,5733,5425200,66.9,56.79,2025-04-26T15:31:00.000Z,2025-05-23,4.57,,,2025-05-23 12:46:00-07:00
1748028660000,1.3422,4.0265,0,0,1,208,66.6,71,29.97,30.0653,734,352320,4999,5159700,66.6,56.9,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 12:31:00-07:00
1748027760000,2.6843,4.4739,0,0,1,218,66.2,76,29.96,30.0554,764,320880,4235,4499100,66.2,58.4,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 12:16:00-07:00
1748026860000,3.5791,5.145,0,0,1,219,65.7,76,29.96,30.0555,800,384000,3435,3811500,65.7,57.92,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 12:01:00-07:00
1748025960000,3.1317,5.145,0,0,1,219,65.7,75,29.96,30.0555,840,352800,2595,3091500,65.7,57.55,2025-04-26T15:31:00.000Z,2025-05-23,4.54,,,2025-05-23 11:46:00-07:00
1748025060000,2.6843,4.2502,0,0,1,219,64.9,75,29.96,30.0556,821,394080,1774,2335500,64.9,56.78,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 11:31:00-07:00
1748024160000,1.5659,5.145,0,0,1,95,64.4,75,29.96,30.0557,222,93240,1552,1596600,64.4,56.3,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 11:16:00-07:00
1748023260000,0.6711,1.7895,0,0,1,88,65.7,72,29.96,30.0555,93,44640,1459,1396800,65.7,56.42,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 11:01:00-07:00
1748022360000,0.4474,2.6843,0,0,1,88,66.4,72,29.96,30.0554,83,34860,1376,1313100,66.4,57.09,2025-04-26T15:31:00.000Z,2025-05-23,4.26,,,2025-05-23 10:46:00-07:00
1748021460000,0.0,2.0132,0,0,1,88,66.2,72,29.96,30.0554,94,45120,1282,1238400,66.2,56.9,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 10:31:00-07:00
1748020560000,0.2237,2.4606,0,0,1,88,65.7,73,29.96,30.0555,81,34020,1201,1153800,65.7,56.8,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 10:16:00-07:00
1748019660000,0.4474,2.4606,0,0,1,88,64.9,74,29.96,30.0556,219,105120,982,1080900,64.9,56.41,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 10:01:00-07:00
1748018760000,0.2237,2.4606,0,0,1,88,64.6,76,29.95,30.0456,86,36120,896,883800,64.6,56.86,2025-04-26T15:31:00.000Z,2025-05-23,4.26,,,2025-05-23 09:46:00-07:00
1748017860000,0.2237,1.7895,0,0,1,88,64.4,77,29.95,30.0457,185,88800,711,806400,64.4,57.03,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 09:31:00-07:00
1748016960000,0.6711,2.908,0,0,1,104,64.0,78,29.95,30.0458,108,45360,603,639900,64.0,57.0,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 09:16:00-07:00
1748016060000,0.8948,2.908,0,0,1,200,63.9,78,29.95,30.0458,61,29280,542,542700,63.9,56.9,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 09:01:00-07:00
1748015160000,0.0,1.5659,0,0,1,205,63.3,80,29.95,30.0459,76,31920,466,487800,63.3,57.02,2025-04-26T15:31:00.000Z,2025-05-23,4.25,,,2025-05-23 08:46:00-07:00
1748014260000,0.0,2.2369,0,0,1,205,62.6,82,29.95,30.046,66,31680,400,419400,62.6,57.02,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 08:31:00-07:00
1748013360000,0.0,1.3422,0,0,1,205,61.2,85,29.95,30.0463,90,37800,310,360000,61.2,56.65,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 08:16:00-07:00
1748012460000,0.0,1.5659,0,0,1,205,59.4,89,29.94,30.0366,111,53280,199,279000,59.4,56.15,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 08:01:00-07:00
1748011560000,0.0,1.3422,0,0,1,205,56.7,94,29.93,30.027,132,55440,67,179100,56.7,54.99,2025-04-26T15:31:00.000Z,2025-05-23,4.24,,,2025-05-23 07:46:00-07:00
1748010660000,0.0,0.0,0,0,1,205,54.7,96,29.93,30.0274,21,10080,46,60300,54.7,53.58,2025-04-26T15:31:00.000Z,2025-05-23,,,,2025-05-23 07:31:00-07:00
