dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,tz,historical,local_time
1779951060000,0.0,0.0,0,0,1,264,53.1,83,48.07,29.9,29.9741,0,0,25635,23071500,53.1,2026-05-12T13:51:00.000Z,2026-05-27,,,,2026-05-27 23:51:00-07:00
1779950160000,0.0,0.0,0,0,1,264,53.2,83,48.17,29.89,29.9641,0,0,25635,23071500,53.2,2026-05-12T13:51:00.000Z,2026-05-27,,,,2026-05-27 23:36:00-07:00
1779949260000,0.0,0.0,0,0,1,264,53.6,82,48.24,29.89,29.964,0,0,25635,23071500,53.6,2026-05-12T13:51:00.000Z,2026-05-27,,,,2026-05-27 23:21:00-07:00
1779948360000,0.0,0.0,0,0,1,264,54.0,82,48.63,29.89,29.964,0,0,25635,23071500,54.0,2026-05-12T13:51:00.000Z,2026-05-27,4.27,,,2026-05-27 23:06:00-07:00
1779947460000,1.5659,3.1317,0,0,1,264,54.5,81,48.79,29.9,29.9739,0,0,25635,23071500,54.5,2026-05-12T13:51:00.000Z,2026-05-27,,,,2026-05-27 22:51:00-07:00
1779946560000,0.0,0.0,0,0,1,264,55.2,81,49.47,29.9,29.9738,0,0,25635,23071500,55.2,2026-05-12T13:51:00.000Z,2026-05-27,,,,2026-05-27 22:36:00-07:00
1779945660000,1.5659,5.5923,0,0,1,264,55.6,82,50.19,29.9,29.9738,0,0,25635,23071500,55.6,2026-05-12T13:51:00.000Z,2026-05-27,,,,2026-05-27 22:21:00-07:00
1779944760000,0.4474,6.0397,0,0,1,297,55.8,80,49.72,29.89,29.9637,0,0,25635,23071500,55.8,2026-05-12T13:51:00.000Z,2026-05-27,4.28,,,2026-05-27 22:06:00-07:00
1779943860000,0.0,0.0,0,0,1,297,56.1,79,49.68,29.89,29.9637,0,0,25635,23071500,56.1,2026-05-12T13:51:00.000Z,2026-05-27,,,,2026-05-27 21:51:00-07:00
1779942960000,0.0,0.0,0,0,1,297,56.3,79,49.87,29.88,29.9536,0,0,25635,23071500,56.3,2026-05-12T13:51:00.000Z,2026-05-27,,,,2026-05-27 21:36:00-07:00
1779942060000,1.3422,5.3686,0,0,1,297,56.1,80,50.01,29.87,29.9436,0,0,25635,23071500,56.1,2026-05-12T13:51:00.000Z,2026-05-27,,,,2026-05-27 21:21:00-07:00
1779941160000,4.2502,11.4084,0,0,1,282,56.5,79,50.06,29.85,29.9235,0,0,25635,23071500,56.5,2026-05-12T13:51:00.000Z,2026-05-27,4.29,,,2026-05-27 21:06:00-07:00
1779940260000,4.6976,12.3031,0,0,1,284,56.5,79,50.06,29.85,29.9235,0,0,25635,23071500,56.5,2026-05-12T13:51:00.000Z,2026-05-27,,,,2026-05-27 20:51:00-07:00
1779939360000,4.0265,9.6188,0,0,1,289,56.5,80,50.4,29.85,29.9235,0,0,25635,23071500,56.5,2026-05-12T13:51:00.000Z,2026-05-27,,,,2026-05-27 20:36:00-07:00
1779938460000,3.5791,12.9742,0,0,1,292,56.7,80,50.6,29.85,29.9235,0,0,25635,23071500,56.7,2026-05-12T13:51:00.000Z,2026-05-27,,,,2026-05-27 20:21:00-07:00
1779937560000,5.3686,11.6321,0,0,1,287,56.8,79,50.36,29.83,29.9034,4,3600,25631,23071500,56.8,2026-05-12T13:51:00.000Z,2026-05-27,4.29,,,2026-05-27 20:06:00-07:00
1779936660000,5.3686,11.6321,0,0,1,284,57.0,78,50.21,29.82,29.8934,13,11700,25618,23067900,57.0,2026-05-12T13:51:00.000Z,2026-05-27,,,,2026-05-27 19:51:00-07:00
1779935760000,2.2369,7.3819,0,0,1,288,57.9,77,50.73,29.82,29.8932,32,28800,25586,23056200,57.9,2026-05-12T13:51:00.000Z,2026-05-27,,,,2026-05-27 19:36:00-07:00
1779934860000,4.2502,12.9742,0,0,1,285,58.1,76,50.57,29.83,29.9032,65,58500,25521,23027400,58.1,2026-05-12T13:51:00.000Z,2026-05-27,,,,2026-05-27 19:21:00-07:00
1779933960000,7.8293,16.5533,0,0,1,280,58.6,74,50.34,29.83,29.9032,96,86400,25425,22968900,58.6,2026-05-12T13:51:00.000Z,2026-05-27,4.3,,,2026-05-27 19:06:00-07:00
1779933060000,8.053,16.5533,0,0,1,284,59.2,73,50.55,29.83,29.9031,140,126000,25285,22882500,59.2,2026-05-12T13:51:00.000Z,2026-05-27,,,,2026-05-27 18:51:00-07:00
1779932160000,7.6056,14.9875,0,0,1,283,59.9,72,50.85,29.83,29.903,179,161100,25106,22756500,59.9,2026-05-12T13:51:00.000Z,2026-05-27,,,,2026-05-27 18:36:00-07:00
1779931260000,8.053,15.2112,0,0,1,272,60.6,71,51.14,29.82,29.8929,223,200700,24883,22595400,60.6,2026-05-12T13:51:00.000Z,2026-05-27,,,,2026-05-27 18:21:00-07:00
1779930360000,7.1582,14.7638,0,0,1,279,60.6,71,51.14,29.82,29.8929,268,241200,24615,22394700,60.6,2026-05-12T13:51:00.000Z,2026-05-27,4.33,,,2026-05-27 18:06:00-07:00
1779929460000,7.6056,14.7638,0,0,1,280,61.5,69,51.23,29.82,29.8927,315,283500,23938,21827700,61.5,2026-05-12T13:51:00.000Z,2026-05-27,,,,2026-05-27 17:51:00-07:00
1779928560000,8.5004,15.2112,0,0,1,275,61.7,69,51.42,29.82,29.8927,362,325800,24253,21870000,61.7,,2026-05-27,,America/Los_Angeles,True,2026-05-27 17:36:00-07:00
1779927660000,8.053,14.7638,0,0,1,277,62.1,69,51.8,29.82,29.8927,411,369900,23527,21544200,62.1,2026-05-12T13:51:00.000Z,2026-05-27,4.36,,,2026-05-27 17:21:00-07:00
1779926760000,8.2767,14.9875,0,0,1,270,62.1,69,51.8,29.82,29.8927,447,402300,23080,21174300,62.1,2026-05-12T13:51:00.000Z,2026-05-27,,,,2026-05-27 17:06:00-07:00
