dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1744872600000,0.8948,2.4606,0,0,1,292,56.5,81,29.95,30.0238,0,0,22434,20190600,56.5,50.74,2025-04-01T21:20:00.000Z,2025-04-16,,,,2025-04-16 23:50:00-07:00
1744871700000,0.4474,3.5791,0,0,1,292,56.5,80,29.95,30.0238,0,0,22434,20190600,56.5,50.4,2025-04-01T21:20:00.000Z,2025-04-16,,,,2025-04-16 23:35:00-07:00
1744870800000,1.3422,3.8028,0,0,1,292,56.7,80,29.95,30.0237,0,0,22434,20190600,56.7,50.6,2025-04-01T21:20:00.000Z,2025-04-16,4.29,,,2025-04-16 23:20:00-07:00
1744869900000,0.6711,2.908,0,0,1,292,56.5,80,29.95,30.0238,0,0,22434,20190600,56.5,50.4,2025-04-01T21:20:00.000Z,2025-04-16,,,,2025-04-16 23:05:00-07:00
1744869000000,1.5659,3.3554,0,0,1,292,56.3,81,29.95,30.0238,0,0,22434,20190600,56.3,50.54,2025-04-01T21:20:00.000Z,2025-04-16,,,,2025-04-16 22:50:00-07:00
1744868100000,2.0132,3.3554,0,0,1,292,56.5,81,29.95,30.0238,0,0,22434,20190600,56.5,50.74,2025-04-01T21:20:00.000Z,2025-04-16,,,,2025-04-16 22:35:00-07:00
1744867200000,2.0132,3.5791,0,0,1,292,56.7,81,29.95,30.0237,0,0,22434,20190600,56.7,50.93,,2025-04-16,4.28,America/Los_Angeles,True,2025-04-16 22:20:00-07:00
1744866300000,0.6711,2.4606,0,0,1,292,56.8,80,29.96,30.0337,0,0,22434,20190600,56.8,50.7,2025-04-01T21:20:00.000Z,2025-04-16,,,,2025-04-16 22:05:00-07:00
1744865400000,0.4474,2.4606,0,0,1,292,56.8,80,29.96,30.0337,0,0,22434,20190600,56.8,50.7,2025-04-01T21:20:00.000Z,2025-04-16,,,,2025-04-16 21:50:00-07:00
1744864500000,1.7895,3.3554,0,0,1,292,56.7,80,29.95,30.0237,0,0,22434,20190600,56.7,50.6,2025-04-01T21:20:00.000Z,2025-04-16,,,,2025-04-16 21:35:00-07:00
1744863600000,2.0132,3.5791,0,0,1,292,57.0,77,29.95,30.0237,0,0,22434,20190600,57.0,49.86,2025-04-01T21:20:00.000Z,2025-04-16,4.31,,,2025-04-16 21:20:00-07:00
1744862700000,1.1185,3.1317,0,0,1,292,57.2,76,29.95,30.0237,0,0,22434,20190600,57.2,49.7,2025-04-01T21:20:00.000Z,2025-04-16,,,,2025-04-16 21:05:00-07:00
1744861800000,0.0,2.6843,0,0,1,292,57.2,76,29.95,30.0237,0,0,22434,20190600,57.2,49.7,2025-04-01T21:20:00.000Z,2025-04-16,,,,2025-04-16 20:50:00-07:00
1744860900000,1.3422,4.2502,0,0,1,292,57.2,76,29.94,30.0136,0,0,22434,20190600,57.2,49.7,2025-04-01T21:20:00.000Z,2025-04-16,,,,2025-04-16 20:35:00-07:00
1744860000000,0.6711,2.6843,0,0,1,292,57.2,77,29.94,30.0136,0,0,22434,20190600,57.2,50.05,2025-04-01T21:20:00.000Z,2025-04-16,4.31,,,2025-04-16 20:20:00-07:00
1744859100000,0.6711,2.908,0,0,1,292,57.4,77,29.94,30.0136,0,0,22434,20190600,57.4,50.25,2025-04-01T21:20:00.000Z,2025-04-16,,,,2025-04-16 20:05:00-07:00
1744858200000,0.6711,2.908,0,0,1,292,57.4,77,29.94,30.0136,0,0,22434,20190600,57.4,50.25,2025-04-01T21:20:00.000Z,2025-04-16,,,,2025-04-16 19:50:00-07:00
1744857300000,1.1185,4.2502,0,0,1,292,57.4,77,29.94,30.0136,0,0,22434,20190600,57.4,50.25,2025-04-01T21:20:00.000Z,2025-04-16,,,,2025-04-16 19:35:00-07:00
1744856400000,0.6711,4.0265,0,0,1,290,57.4,79,29.94,30.0136,3,2700,22431,20190600,57.4,50.94,2025-04-01T21:20:00.000Z,2025-04-16,4.31,,,2025-04-16 19:20:00-07:00
1744855500000,3.1317,7.1582,0,0,1,288,57.2,80,29.94,30.0136,7,6300,22424,20187900,57.2,51.08,2025-04-01T21:20:00.000Z,2025-04-16,,,,2025-04-16 19:05:00-07:00
1744854600000,3.3554,6.9345,0,0,1,271,57.4,81,29.94,30.0136,16,14400,22408,20181600,57.4,51.62,2025-04-01T21:20:00.000Z,2025-04-16,,,,2025-04-16 18:50:00-07:00
1744853700000,3.3554,7.1582,0,0,1,276,57.6,81,29.93,30.0036,28,25200,22380,20167200,57.6,51.81,2025-04-01T21:20:00.000Z,2025-04-16,,,,2025-04-16 18:35:00-07:00
