dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,tz,historical,local_time
1745380860000,1.3422,2.4606,0,0,1,238,54.1,89,,29.95,30.0476,0,0,3329,2996100,54.1,50.93,2025-04-22,,,2025-04-22 21:01:00-07:00
1745379960000,1.5659,2.908,0,0,1,238,54.1,90,4.25,29.94,30.0376,0,0,3329,2996100,54.1,51.23,2025-04-22,,,2025-04-22 20:46:00-07:00
1745379060000,1.1185,2.6843,0,0,1,238,54.3,90,,29.93,30.0275,0,0,3329,2996100,54.3,51.43,2025-04-22,,,2025-04-22 20:31:00-07:00
1745378160000,1.5659,2.6843,0,0,1,238,54.3,89,,29.93,30.0275,0,0,3329,2996100,54.3,51.13,2025-04-22,,,2025-04-22 20:16:00-07:00
1745377260000,0.6711,2.6843,0,0,1,238,54.5,89,,29.93,30.0275,0,0,3329,2996100,54.5,51.32,2025-04-22,,,2025-04-22 20:01:00-07:00
1745376360000,0.8948,2.4606,0,0,1,238,54.7,89,4.25,29.93,30.0274,0,0,3329,2996100,54.7,51.52,2025-04-22,,,2025-04-22 19:46:00-07:00
1745375460000,0.8948,2.2369,0,0,1,238,54.7,88,,29.93,30.0274,0,0,3329,2996100,54.7,51.22,2025-04-22,,,2025-04-22 19:31:00-07:00
1745374560000,0.4474,2.0132,0,0,1,238,55.0,88,,29.93,30.0274,2,840,3327,2996100,55.0,51.51,2025-04-22,,,2025-04-22 19:16:00-07:00
1745373660000,0.4474,2.0132,0,0,1,238,55.0,88,,29.93,30.0274,6,2880,3321,2994300,55.0,51.51,2025-04-22,,,2025-04-22 19:01:00-07:00
1745372760000,0.4474,2.0132,0,0,1,238,55.4,88,4.25,29.93,30.0273,11,4620,3310,2988900,55.4,51.9,2025-04-22,,,2025-04-22 18:46:00-07:00
1745371860000,0.6711,3.5791,0,0,1,238,55.4,88,,29.93,30.0273,15,7200,3295,2979000,55.4,51.9,2025-04-22,,,2025-04-22 18:31:00-07:00
1745370960000,1.3422,2.908,0,0,1,238,55.4,88,,29.93,30.0273,24,10080,3271,2965500,55.4,51.9,2025-04-22,,,2025-04-22 18:16:00-07:00
1745370060000,1.3422,3.1317,0,0,1,238,55.4,89,,29.93,30.0273,30,14400,3241,2943900,55.4,52.21,2025-04-22,,,2025-04-22 18:01:00-07:00
1745369160000,1.5659,3.5791,0,0,1,238,55.8,88,4.26,29.94,30.0373,28,11760,3213,2916900,55.8,52.3,2025-04-22,,,2025-04-22 17:46:00-07:00
1745368260000,2.0132,3.5791,0,0,1,238,55.9,86,,29.94,30.0372,44,21120,3169,2891700,55.9,51.77,2025-04-22,,,2025-04-22 17:31:00-07:00
1745367360000,1.3422,3.5791,0,0,1,238,56.3,85,,29.95,30.0472,53,22260,3116,2852100,56.3,51.85,2025-04-22,,,2025-04-22 17:16:00-07:00
1745366460000,0.6711,2.4606,0,0,1,238,56.5,85,,29.95,30.0472,58,27840,3058,2804400,56.5,52.04,2025-04-22,,,2025-04-22 17:01:00-07:00
1745365560000,0.8948,2.6843,0,0,1,238,56.5,84,4.27,29.95,30.0472,63,26460,2995,2752200,56.5,51.72,2025-04-22,,,2025-04-22 16:46:00-07:00
1745364660000,1.3422,3.5791,0,0,1,238,56.3,85,,29.95,30.0472,69,33120,2926,2695500,56.3,51.85,2025-04-22,,,2025-04-22 16:31:00-07:00
1745363760000,1.1185,4.2502,0,0,1,238,56.1,86,,29.96,30.0573,78,32760,2848,2633400,56.1,51.97,2025-04-22,,,2025-04-22 16:16:00-07:00
1745362860000,1.7895,4.9213,0,0,1,227,56.3,86,,29.96,30.0572,100,48000,2748,2563200,56.3,52.17,2025-04-22,,,2025-04-22 16:01:00-07:00
1745361960000,0.4474,2.6843,0,0,1,208,56.5,86,4.27,29.96,30.0572,109,45780,2639,2473200,56.5,52.36,2025-04-22,,,2025-04-22 15:46:00-07:00
1745361060000,1.1185,4.6976,0,0,1,208,56.7,86,,29.97,30.0672,117,56160,2522,2375100,56.7,52.56,2025-04-22,,,2025-04-22 15:31:00-07:00
1745360160000,0.8948,3.8028,0,0,1,208,56.7,86,,29.97,30.0672,120,50400,2402,2269800,56.7,52.56,2025-04-22,,,2025-04-22 15:16:00-07:00
1745359260000,1.1185,4.2502,0,0,1,208,56.3,87,,29.97,30.0673,119,57120,2283,2161800,56.3,52.48,2025-04-22,,,2025-04-22 15:01:00-07:00
1745358360000,1.5659,5.145,0,0,1,208,56.5,87,4.27,29.98,30.0772,128,53760,2155,2054700,56.5,52.68,2025-04-22,,,2025-04-22 14:46:00-07:00
1745357460000,1.1185,4.2502,0,0,1,208,56.5,87,,29.98,30.0772,145,69600,2010,1939500,56.5,52.68,2025-04-22,,,2025-04-22 14:31:00-07:00
1745356560000,0.4474,3.8028,0,0,1,208,56.8,87,,29.98,30.0772,137,57540,1873,1809000,56.8,52.97,2025-04-22,,,2025-04-22 14:16:00-07:00
1745355660000,1.3422,4.9213,0,0,1,208,56.3,87,,29.98,30.0773,131,62880,1742,1685700,56.3,52.48,2025-04-22,,,2025-04-22 14:01:00-07:00
1745354760000,1.3422,3.8028,0,0,1,208,56.5,87,4.27,29.98,30.0772,126,52920,1616,1567800,56.5,52.68,2025-04-22,,,2025-04-22 13:46:00-07:00
1745353860000,1.3422,4.4739,0,0,1,208,56.3,88,,29.98,30.0773,124,59520,1492,1454400,56.3,52.79,2025-04-22,,,2025-04-22 13:31:00-07:00
1745352960000,2.4606,4.0265,0,0,1,208,55.9,88,,29.98,30.0774,123,51660,1369,1342800,55.9,52.4,2025-04-22,,,2025-04-22 13:16:00-07:00
1745352060000,2.0132,3.8028,0,0,1,208,56.3,87,,29.98,30.0773,124,59520,1245,1232100,56.3,52.48,2025-04-22,,,2025-04-22 13:01:00-07:00
1745351160000,1.5659,4.0265,0,0,1,208,56.3,87,4.27,29.99,30.0873,132,55440,1113,1120500,56.3,52.48,2025-04-22,,,2025-04-22 12:46:00-07:00
1745350260000,2.0132,3.5791,0,0,1,208,56.1,86,,29.99,30.0874,132,63360,981,1001700,56.1,51.97,2025-04-22,,,2025-04-22 12:31:00-07:00
1745349360000,1.7895,3.3554,0,0,1,208,55.9,87,,29.99,30.0874,124,52080,857,882900,55.9,52.09,2025-04-22,,,2025-04-22 12:16:00-07:00
1745348460000,1.7895,3.1317,0,0,1,208,55.6,88,,29.99,30.0875,114,54720,743,771300,55.6,52.1,2025-04-22,,,2025-04-22 12:01:00-07:00
1745347560000,1.7895,3.1317,0,0,1,208,55.2,89,4.27,30.0,30.0976,111,46620,632,668700,55.2,52.01,2025-04-22,,,2025-04-22 11:46:00-07:00
1745346660000,0.8948,3.1317,0,0,1,208,55.0,90,,30.0,30.0976,87,41760,545,568800,55.0,52.12,2025-04-22,,,2025-04-22 11:31:00-07:00
1745345760000,1.7895,2.908,0,0,1,208,54.9,91,,30.0,30.0976,74,31080,471,490500,54.9,52.32,2025-04-22,,,2025-04-22 11:16:00-07:00
1745344860000,1.3422,2.908,0,0,1,208,54.7,91,,30.0,30.0977,70,33600,401,423900,54.7,52.12,2025-04-22,,,2025-04-22 11:01:00-07:00
1745343960000,1.3422,2.908,0,0,1,208,54.5,91,4.26,30.0,30.0977,55,23100,346,360900,54.5,51.93,2025-04-22,,,2025-04-22 10:46:00-07:00
1745343060000,0.8948,2.0132,0,0,1,208,54.3,91,,30.0,30.0977,42,20160,304,311400,54.3,51.73,2025-04-22,,,2025-04-22 10:31:00-07:00
1745342160000,1.1185,2.2369,0,0,1,208,54.3,92,,30.0,30.0977,41,17220,263,273600,54.3,52.02,2025-04-22,,,2025-04-22 10:16:00-07:00
1745341260000,0.2237,2.0132,0,0,1,208,54.1,92,,30.0,30.0978,43,20640,220,236700,54.1,51.83,2025-04-22,,,2025-04-22 10:01:00-07:00
1745340360000,0.4474,1.7895,0,0,1,208,54.1,92,4.26,30.0,30.0978,29,12180,191,198000,54.1,51.83,2025-04-22,,,2025-04-22 09:46:00-07:00
1745339460000,0.4474,1.5659,0,0,1,208,54.0,93,,29.99,30.0878,34,16320,157,171900,54.0,52.02,2025-04-22,,,2025-04-22 09:31:00-07:00
1745338560000,0.2237,1.3422,0,0,1,208,53.8,94,,29.99,30.0878,27,11340,130,141300,53.8,52.11,2025-04-22,,,2025-04-22 09:16:00-07:00
1745337660000,0.0,1.3422,0,0,1,208,53.6,93,,29.99,30.0878,24,11520,106,117000,53.6,51.62,2025-04-22,,,2025-04-22 09:01:00-07:00
1745336760000,0.0,0.0,0,0,1,208,53.6,94,4.26,29.99,30.0878,20,8400,86,95400,53.6,51.91,2025-04-22,,,2025-04-22 08:46:00-07:00
1745335860000,0.0,2.0132,0,0,1,208,53.4,94,,29.99,30.0879,19,9120,67,77400,53.4,51.72,2025-04-22,,,2025-04-22 08:31:00-07:00
1745334960000,0.0,0.0,0,0,1,208,53.2,94,,29.98,30.0779,17,7140,50,60300,53.2,51.52,2025-04-22,,,2025-04-22 08:16:00-07:00
1745334060000,0.0,0.0,0,0,1,208,53.1,95,,29.98,30.0779,15,7200,35,45000,53.1,51.71,2025-04-22,,,2025-04-22 08:01:00-07:00
1745333160000,0.0,0.0,0,0,1,208,52.9,95,4.27,29.98,30.0779,15,6300,20,31500,52.9,51.51,2025-04-22,,,2025-04-22 07:46:00-07:00
1745332260000,0.0,0.0,0,0,1,208,52.9,95,,29.98,30.0779,10,4800,10,18000,52.9,51.51,2025-04-22,,,2025-04-22 07:31:00-07:00
1745331360000,0.0,0.0,0,0,1,208,52.7,94,,29.98,30.078,6,2520,4,9000,52.7,51.02,2025-04-22,,,2025-04-22 07:16:00-07:00
1745330460000,0.8948,1.7895,0,0,1,208,52.7,94,,29.97,30.0679,3,1440,1,3600,52.7,51.02,2025-04-22,,,2025-04-22 07:01:00-07:00
1745329560000,0.8948,2.0132,0,0,1,208,52.7,93,4.27,29.97,30.0679,1,420,0,900,52.7,50.73,2025-04-22,,,2025-04-22 06:46:00-07:00
1745328660000,1.3422,2.4606,0,0,1,208,52.5,93,,29.96,30.0579,0,0,0,0,52.5,50.53,2025-04-22,,,2025-04-22 06:31:00-07:00
1745327760000,1.5659,2.908,0,0,1,208,52.5,93,,29.96,30.0579,0,0,0,0,52.5,50.53,2025-04-22,,,2025-04-22 06:16:00-07:00
1745326860000,1.5659,2.6843,0,0,1,208,52.3,93,,29.96,30.058,0,0,0,0,52.3,50.34,2025-04-22,,,2025-04-22 06:01:00-07:00
1745325960000,1.1185,2.0132,0,0,1,208,52.3,94,4.28,29.96,30.058,0,0,0,0,52.3,50.62,2025-04-22,,,2025-04-22 05:46:00-07:00
1745325060000,1.3422,2.0132,0,0,1,208,52.3,94,,29.96,30.058,0,0,0,0,52.3,50.62,2025-04-22,,,2025-04-22 05:31:00-07:00
1745324160000,1.5659,2.2369,0,0,1,208,52.5,94,,29.96,30.0579,0,0,0,0,52.5,50.82,2025-04-22,,,2025-04-22 05:16:00-07:00
1745323260000,1.1185,2.0132,0,0,1,208,52.7,94,,29.96,30.0579,0,0,0,0,52.7,51.02,2025-04-22,,,2025-04-22 05:01:00-07:00
1745322360000,1.1185,2.0132,0,0,1,208,53.1,93,4.29,29.96,30.0578,0,0,0,0,53.1,51.13,2025-04-22,,,2025-04-22 04:46:00-07:00
1745321460000,0.4474,1.3422,0,0,1,208,53.2,93,,29.96,30.0578,0,0,0,0,53.2,51.23,2025-04-22,,,2025-04-22 04:31:00-07:00
1745320560000,0.0,0.8948,0,0,1,208,53.4,93,,29.96,30.0578,0,0,0,0,53.4,51.43,2025-04-22,,,2025-04-22 04:16:00-07:00
1745319660000,0.0,1.1185,0,0,1,208,53.4,93,,29.96,30.0578,0,0,0,0,53.4,51.43,2025-04-22,,,2025-04-22 04:01:00-07:00
1745318760000,0.0,1.5659,0,0,1,208,53.6,93,4.29,29.96,30.0577,0,0,0,0,53.6,51.62,2025-04-22,,,2025-04-22 03:46:00-07:00
1745317860000,0.0,0.0,0,0,1,208,53.8,93,,29.96,30.0577,0,0,0,0,53.8,51.82,2025-04-22,,,2025-04-22 03:31:00-07:00
1745316960000,0.0,0.0,0,0,1,208,54.0,93,,29.96,30.0577,0,0,0,0,54.0,52.02,2025-04-22,,,2025-04-22 03:16:00-07:00
1745316060000,0.0,0.0,0,0,1,208,54.0,93,,29.97,30.0677,0,0,0,0,54.0,52.02,2025-04-22,,,2025-04-22 03:01:00-07:00
1745315160000,0.0,0.0,0,0,1,208,54.1,93,4.29,29.97,30.0677,0,0,0,0,54.1,52.12,2025-04-22,,,2025-04-22 02:46:00-07:00
1745314260000,0.0,0.0,0,0,1,208,54.3,93,,29.97,30.0676,0,0,0,0,54.3,52.32,2025-04-22,,,2025-04-22 02:31:00-07:00
1745313360000,0.0,0.0,0,0,1,208,54.3,93,,29.97,30.0676,0,0,0,0,54.3,52.32,2025-04-22,,,2025-04-22 02:16:00-07:00
1745312460000,0.0,0.8948,0,0,1,208,54.5,93,,29.97,30.0676,0,0,0,0,54.5,52.52,2025-04-22,,,2025-04-22 02:01:00-07:00
1745311560000,0.0,1.1185,0,0,1,208,54.5,93,4.3,29.98,30.0776,0,0,0,0,54.5,52.52,2025-04-22,,,2025-04-22 01:46:00-07:00
1745310660000,0.0,1.5659,0,0,1,208,54.5,93,,29.98,30.0776,0,0,0,0,54.5,52.52,2025-04-22,,,2025-04-22 01:31:00-07:00
1745309760000,0.0,1.1185,0,0,1,208,54.3,93,,29.98,30.0777,0,0,0,0,54.3,52.32,2025-04-22,,,2025-04-22 01:16:00-07:00
1745308860000,0.0,1.1185,0,0,1,208,54.1,94,,29.99,30.0877,0,0,0,0,54.1,52.41,2025-04-22,,,2025-04-22 01:01:00-07:00
1745307960000,0.0,0.0,0,0,1,208,54.0,94,4.3,29.99,30.0878,0,0,0,0,54.0,52.31,2025-04-22,,,2025-04-22 00:46:00-07:00
1745306160000,0.0,1.3422,0,0,1,208,53.1,95,,29.98,30.0779,0,0,0,0,53.1,51.71,2025-04-22,,,2025-04-22 00:16:00-07:00
1745305260000,0.0,0.0,0,0,1,208,52.3,95,,29.98,30.078,0,0,0,0,52.3,50.91,2025-04-22,,,2025-04-22 00:01:00-07:00
