dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1743922200000,0.2237,2.2369,0,0,1,193,54.0,57,30.17,30.2447,0,0,25762,23185800,54.0,39.11,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 23:50:00-07:00
1743921300000,0.0,1.7895,0,0,1,193,54.7,57,30.16,30.2345,0,0,25762,23185800,54.7,39.77,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 23:35:00-07:00
1743920400000,0.4474,5.5923,0,0,1,253,55.0,56,30.16,30.2345,0,0,25762,23185800,55.0,39.59,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 23:20:00-07:00
1743919500000,0.0,2.2369,0,0,1,284,56.1,53,30.17,30.2444,0,0,25762,23185800,56.1,39.21,2025-04-01T21:20:00.000Z,2025-04-05,4.29,,,2025-04-05 23:05:00-07:00
1743918600000,0.4474,2.6843,0,0,1,284,57.9,51,30.17,30.2441,0,0,25762,23185800,57.9,39.88,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 22:50:00-07:00
1743917700000,0.6711,3.8028,0,0,1,284,57.7,50,30.17,30.2441,0,0,25762,23185800,57.7,39.19,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 22:35:00-07:00
1743916800000,0.2237,2.4606,0,0,1,284,58.6,48,30.17,30.244,0,0,25762,23185800,58.6,38.97,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 22:20:00-07:00
1743915900000,0.6711,4.0265,0,0,1,284,60.6,44,30.18,30.2537,0,0,25762,23185800,60.6,38.57,2025-04-01T21:20:00.000Z,2025-04-05,4.3,,,2025-04-05 22:05:00-07:00
1743915000000,2.2369,5.5923,0,0,1,283,61.5,42,30.18,30.2536,0,0,25762,23185800,61.5,38.19,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 21:50:00-07:00
1743914100000,1.1185,5.816,0,0,1,284,62.2,41,30.18,30.2535,0,0,25762,23185800,62.2,38.21,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 21:35:00-07:00
1743913200000,3.3554,10.961,0,0,1,301,62.6,42,30.18,30.2535,0,0,25762,23185800,62.6,39.18,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 21:20:00-07:00
1743912300000,4.0265,12.0795,0,0,1,297,61.7,46,30.17,30.2436,0,0,25762,23185800,61.7,40.71,2025-04-01T21:20:00.000Z,2025-04-05,4.31,,,2025-04-05 21:05:00-07:00
1743911400000,5.5923,13.1979,0,0,1,285,62.4,45,30.17,30.2435,0,0,25762,23185800,62.4,40.78,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 20:50:00-07:00
1743910500000,5.816,12.5268,0,0,1,283,61.5,50,30.17,30.2436,0,0,25762,23185800,61.5,42.69,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 20:35:00-07:00
1743909600000,7.3819,11.1847,0,0,1,276,62.1,50,30.17,30.2435,0,0,25762,23185800,62.1,43.24,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 20:20:00-07:00
1743908700000,6.0397,10.2899,0,0,1,273,64.9,40,30.17,30.2431,0,0,25762,23185800,64.9,40.0,2025-04-01T21:20:00.000Z,2025-04-05,4.32,,,2025-04-05 20:05:00-07:00
1743907800000,2.0132,9.8425,0,0,1,294,66.6,34,30.17,30.2429,0,0,25762,23185800,66.6,37.35,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 19:50:00-07:00
1743906900000,2.2369,9.1714,0,0,1,292,68.2,30,30.16,30.2326,1,900,25761,23185800,66.13,35.58,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 19:35:00-07:00
1743906000000,3.1317,10.5136,0,0,1,313,69.3,28,30.16,30.2325,14,12600,25747,23184900,67.25,34.79,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 19:20:00-07:00
1743905100000,3.1317,10.7373,0,0,1,310,69.8,25,30.16,30.2324,42,37800,25705,23172300,67.66,32.39,2025-04-01T21:20:00.000Z,2025-04-05,4.32,,,2025-04-05 19:05:00-07:00
1743904200000,2.4606,8.7241,0,0,1,295,68.7,34,30.16,30.2326,80,72000,25625,23134500,66.87,39.19,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 18:50:00-07:00
1743903300000,5.816,15.6586,0,0,1,284,66.0,41,30.16,30.2329,128,115200,25497,23062500,66.0,41.62,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 18:35:00-07:00
1743902400000,10.2899,18.7903,0,0,1,280,65.3,40,30.16,30.233,151,135900,24949,22590000,65.3,40.35,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 18:20:00-07:00
1743901500000,9.1714,17.4481,0,0,1,277,65.8,39,30.16,30.233,190,171000,25100,22811400,65.8,40.15,,2025-04-05,4.34,America/Los_Angeles,True,2025-04-05 18:05:00-07:00
1743900600000,7.8293,15.6586,0,0,1,282,66.7,37,30.16,30.2328,207,186300,25100,22640400,66.7,39.6,,2025-04-05,,America/Los_Angeles,True,2025-04-05 17:50:00-07:00
1743899700000,7.1582,15.6586,0,0,1,281,66.9,38,30.16,30.2328,305,274500,24644,22454100,66.9,40.46,2025-04-01T21:20:00.000Z,2025-04-05,4.39,,,2025-04-05 17:35:00-07:00
1743898800000,5.816,12.3031,0,0,1,283,66.6,38,30.16,30.2329,357,321300,24287,22179600,66.6,40.19,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 17:20:00-07:00
1743897900000,6.9345,14.7638,0,0,1,281,66.4,39,30.15,30.2229,407,366300,23880,21858300,66.4,40.68,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 17:05:00-07:00
1743897000000,7.1582,14.5401,0,0,1,277,66.6,39,30.16,30.2329,457,411300,23423,21492000,66.6,40.86,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 16:50:00-07:00
1743896100000,7.6056,14.0927,0,0,1,278,65.8,39,30.16,30.233,502,451800,22921,21080700,65.8,40.15,2025-04-01T21:20:00.000Z,2025-04-05,4.38,,,2025-04-05 16:35:00-07:00
1743895200000,7.6056,14.7638,0,0,1,280,66.7,37,30.15,30.2228,556,500400,22365,20628900,66.7,39.6,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 16:20:00-07:00
1743894300000,6.4871,14.5401,0,0,1,286,66.9,38,30.15,30.2228,610,549000,21755,20128500,66.9,40.46,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 16:05:00-07:00
1743893400000,5.816,14.5401,0,0,1,286,66.9,40,30.16,30.2328,635,571500,21120,19579500,66.9,41.79,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 15:50:00-07:00
1743892500000,8.2767,14.9875,0,0,1,279,67.5,36,30.16,30.2327,674,606600,20446,19008000,67.5,39.6,2025-04-01T21:20:00.000Z,2025-04-05,4.38,,,2025-04-05 15:35:00-07:00
1743891600000,8.2767,12.7505,0,0,1,276,68.0,34,30.16,30.2327,704,633600,19742,18401400,68.0,38.58,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 15:20:00-07:00
1743890700000,8.2767,13.4216,0,0,1,275,67.5,34,30.16,30.2327,728,655200,19014,17767800,67.5,38.14,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 15:05:00-07:00
1743889800000,8.2767,13.6453,0,0,1,277,67.3,34,30.17,30.2428,577,519300,18437,17112600,67.3,37.96,2025-04-01T21:20:00.000Z,2025-04-05,,,,2025-04-05 14:50:00-07:00
1743888900000,8.053,13.6453,0,0,1,276,68.5,33,30.17,30.2426,687,618300,17750,16593300,66.6,38.25,2025-04-01T21:20:00.000Z,2025-04-05,4.39,,,2025-04-05 14:35:00-07:00
