dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,local_time
1766130600000,0.0,0.0,0,0,1,2,52.5,89,4.17,49.35,52.5,29.98,30.078,0,0,2790,2511000,2025-10-14T14:47:00.000Z,2025-12-18,,,2025-12-18 23:50:00-08:00
1766129700000,0.0,0.0,0,0,1,2,53.1,89,,49.94,53.1,29.99,30.0879,0,0,2790,2511000,2025-10-14T14:47:00.000Z,2025-12-18,,,2025-12-18 23:35:00-08:00
1766128800000,0.0,2.2369,0,0,1,2,53.4,89,,50.24,53.4,29.99,30.0879,0,0,2790,2511000,2025-10-14T14:47:00.000Z,2025-12-18,,,2025-12-18 23:20:00-08:00
1766127900000,0.2237,2.0132,0,0,1,2,53.8,88,,50.33,53.8,29.99,30.0878,0,0,2790,2511000,2025-10-14T14:47:00.000Z,2025-12-18,,,2025-12-18 23:05:00-08:00
1766127000000,0.0,1.3422,0,0,1,2,54.3,87,4.18,50.51,54.3,29.99,30.0877,0,0,2790,2511000,2025-10-14T14:47:00.000Z,2025-12-18,,,2025-12-18 22:50:00-08:00
1766126100000,0.0,0.0,0,0,1,2,55.4,88,,51.9,55.4,29.99,30.0875,0,0,2790,2511000,2025-10-14T14:47:00.000Z,2025-12-18,,,2025-12-18 22:35:00-08:00
1766125200000,0.0,0.0,0,0,1,2,56.5,88,,52.99,56.5,29.98,30.0772,0,0,2790,2511000,2025-10-14T14:47:00.000Z,2025-12-18,,,2025-12-18 22:20:00-08:00
1766124300000,0.0,0.0,0,0,1,2,57.0,87,,53.17,57.0,29.98,30.0772,0,0,2790,2511000,2025-10-14T14:47:00.000Z,2025-12-18,,,2025-12-18 22:05:00-08:00
1766123400000,0.0,0.0,0,0,1,2,57.7,85,4.18,53.22,57.7,29.98,30.077,0,0,2790,2511000,2025-10-14T14:47:00.000Z,2025-12-18,,,2025-12-18 21:50:00-08:00
1766122500000,0.0,0.0,0,0,1,2,58.8,86,,54.62,58.8,29.98,30.0768,0,0,2790,2511000,2025-10-14T14:47:00.000Z,2025-12-18,,,2025-12-18 21:35:00-08:00
1766121600000,0.2237,2.2369,0,0,1,2,59.7,87,,55.82,59.7,29.98,30.0766,0,0,2790,2511000,2025-10-14T14:47:00.000Z,2025-12-18,,,2025-12-18 21:20:00-08:00
1766120700000,0.8948,3.5791,0,0,1,2,60.4,85,,55.87,60.4,29.98,30.0765,0,0,2790,2511000,2025-10-14T14:47:00.000Z,2025-12-18,,,2025-12-18 21:05:00-08:00
1766119800000,0.4474,2.908,0,0,1,2,60.8,83,4.19,55.6,60.8,29.97,30.0664,0,0,2790,2511000,2025-10-14T14:47:00.000Z,2025-12-18,,,2025-12-18 20:50:00-08:00
1766118900000,1.1185,5.145,0,0,1,2,61.5,81,,55.61,61.5,29.97,30.0663,0,0,2790,2511000,,2025-12-18,America/Los_Angeles,True,2025-12-18 20:35:00-08:00
1766118000000,0.4474,2.4606,0,0,1,2,62.4,79,,55.8,62.4,29.97,30.0661,0,0,2790,2511000,,2025-12-18,America/Los_Angeles,True,2025-12-18 20:20:00-08:00
1766117100000,0.4474,2.2369,0,0,1,2,62.8,77,4.19,55.48,62.8,29.97,30.066,0,0,2790,2511000,2025-10-14T14:47:00.000Z,2025-12-18,,,2025-12-18 20:05:00-08:00
1766116200000,0.4474,2.6843,0,0,1,2,64.2,74,,55.73,64.2,29.96,30.0558,0,0,2790,2511000,2025-10-14T14:47:00.000Z,2025-12-18,,,2025-12-18 19:50:00-08:00
