dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,batt1volts,tz,historical,local_time
1740468840000,0.8948,5.816,0,0,1,304,59.2,62,30.02,30.0936,0,0,16516,14864400,59.2,46.19,2025-02-24,,,,2025-02-24 23:34:00-08:00
1740467940000,0.8948,4.0265,0,0,1,260,59.0,63,30.01,30.0836,0,0,16516,14864400,59.0,46.42,2025-02-24,4.29,,,2025-02-24 23:19:00-08:00
1740467040000,0.0,0.0,0,0,1,147,58.8,68,30.01,30.0836,0,0,16516,14864400,58.8,48.26,2025-02-24,,,,2025-02-24 23:04:00-08:00
1740466140000,0.4474,3.8028,0,0,1,147,59.5,70,30.01,30.0835,0,0,16516,14864400,59.5,49.71,2025-02-24,,,,2025-02-24 22:49:00-08:00
1740465240000,0.8948,7.3819,0,0,1,139,59.0,68,30.01,30.0836,0,0,16516,14864400,59.0,48.45,2025-02-24,,,,2025-02-24 22:34:00-08:00
1740463440000,0.0,1.1185,0,0,1,159,61.9,64,30.01,30.0831,0,0,16516,14864400,61.9,49.58,2025-02-24,,,,2025-02-24 22:04:00-08:00
1740462540000,1.3422,6.2634,0,0,1,171,63.0,58,30.02,30.093,0,0,16516,14864400,63.0,47.99,2025-02-24,,,,2025-02-24 21:49:00-08:00
1740460740000,0.2237,2.6843,0,0,1,85,65.5,46,30.01,30.0826,0,0,16516,14864400,65.5,44.17,2025-02-24,4.31,,,2025-02-24 21:19:00-08:00
1740459840000,1.1185,4.9213,0,0,1,72,64.2,50,30.01,30.0828,0,0,16516,14864400,64.2,45.17,2025-02-24,,,,2025-02-24 21:04:00-08:00
1740458940000,0.6711,4.4739,0,0,1,21,64.2,51,30.01,30.0828,0,0,16516,14864400,64.2,45.69,2025-02-24,,,,2025-02-24 20:49:00-08:00
1740458040000,0.2237,3.8028,0,0,1,170,65.8,48,30.01,30.0826,0,0,16516,14864400,65.8,45.56,2025-02-24,,,,2025-02-24 20:34:00-08:00
1740457140000,0.2237,3.5791,0,0,1,168,66.4,47,30.01,30.0825,0,0,16516,14864400,66.4,45.55,2025-02-24,4.32,,,2025-02-24 20:19:00-08:00
1740456240000,0.6711,5.145,0,0,1,131,67.1,44,30.01,30.0824,0,0,16516,14864400,67.1,44.45,2025-02-24,,,,2025-02-24 20:04:00-08:00
1740455340000,1.5659,4.2502,0,0,1,122,68.0,41,30.0,30.0723,0,0,16516,14864400,68.0,43.41,2025-02-24,,,,2025-02-24 19:49:00-08:00
