dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,tz,historical,local_time
1774939920000,0.0,2.0132,0,0,1,176,60.3,93,58.27,29.98,30.0765,0,0,7616,6854400,60.3,2026-02-19T18:37:00.000Z,2026-03-30,,,,2026-03-30 23:52:00-07:00
1774939020000,0.0,1.1185,0,0,1,176,60.3,93,58.27,29.98,30.0765,0,0,7616,6854400,60.3,2026-02-19T18:37:00.000Z,2026-03-30,,,,2026-03-30 23:37:00-07:00
1774938120000,0.4474,2.0132,0,0,1,176,60.3,93,58.27,29.98,30.0765,0,0,7616,6854400,60.3,2026-02-19T18:37:00.000Z,2026-03-30,,,,2026-03-30 23:22:00-07:00
1774937220000,0.2237,1.5659,0,0,1,176,60.3,92,57.96,29.97,30.0665,0,0,7616,6854400,60.3,2026-02-19T18:37:00.000Z,2026-03-30,4.28,,,2026-03-30 23:07:00-07:00
1774936320000,0.2237,2.0132,0,0,1,176,60.3,93,58.27,29.97,30.0665,0,0,7616,6854400,60.3,2026-02-19T18:37:00.000Z,2026-03-30,,,,2026-03-30 22:52:00-07:00
1774935420000,0.0,0.0,0,0,1,176,60.3,93,58.27,29.98,30.0765,0,0,7616,6854400,60.3,2026-02-19T18:37:00.000Z,2026-03-30,,,,2026-03-30 22:37:00-07:00
1774934520000,0.0,0.0,0,0,1,176,60.3,93,58.27,29.98,30.0765,0,0,7616,6854400,60.3,2026-02-19T18:37:00.000Z,2026-03-30,,,,2026-03-30 22:22:00-07:00
1774933620000,0.0,0.0,0,0,1,176,60.3,93,58.27,29.98,30.0765,0,0,7616,6854400,60.3,2026-02-19T18:37:00.000Z,2026-03-30,4.29,,,2026-03-30 22:07:00-07:00
1774932720000,0.0,2.0132,0,0,1,176,60.3,93,58.27,29.99,30.0866,0,0,7616,6854400,60.3,2026-02-19T18:37:00.000Z,2026-03-30,,,,2026-03-30 21:52:00-07:00
1774931820000,0.0,0.0,0,0,1,176,60.1,93,58.07,29.98,30.0766,0,0,7616,6854400,60.1,2026-02-19T18:37:00.000Z,2026-03-30,,,,2026-03-30 21:37:00-07:00
1774930920000,0.0,1.7895,0,0,1,176,59.9,93,57.87,29.98,30.0766,0,0,7616,6854400,59.9,2026-02-19T18:37:00.000Z,2026-03-30,,,,2026-03-30 21:22:00-07:00
1774930020000,0.0,0.0,0,0,1,176,59.7,94,57.97,29.98,30.0766,0,0,7616,6854400,59.7,2026-02-19T18:37:00.000Z,2026-03-30,4.3,,,2026-03-30 21:07:00-07:00
1774929120000,0.0,0.0,0,0,1,176,59.7,93,57.67,29.99,30.0867,0,0,7616,6854400,59.7,2026-02-19T18:37:00.000Z,2026-03-30,,,,2026-03-30 20:52:00-07:00
1774928220000,0.0,0.0,0,0,1,176,59.9,93,57.87,29.97,30.0666,0,0,7616,6854400,59.9,2026-02-19T18:37:00.000Z,2026-03-30,,,,2026-03-30 20:37:00-07:00
1774927320000,0.0,0.0,0,0,1,176,60.1,93,58.07,29.96,30.0565,0,0,7616,6854400,60.1,,2026-03-30,,America/Los_Angeles,True,2026-03-30 20:22:00-07:00
1774926420000,0.2237,2.908,0,0,1,176,60.3,92,57.96,29.96,30.0565,0,0,7616,6854400,60.3,2026-02-19T18:37:00.000Z,2026-03-30,4.31,,,2026-03-30 20:07:00-07:00
1774925520000,0.0,0.0,0,0,1,176,60.3,92,57.96,29.97,30.0665,0,0,7616,6854400,60.3,2026-02-19T18:37:00.000Z,2026-03-30,,,,2026-03-30 19:52:00-07:00
1774924620000,0.0,0.0,0,0,1,176,60.6,91,57.96,29.98,30.0765,0,0,7616,6854400,60.6,2026-02-19T18:37:00.000Z,2026-03-30,,,,2026-03-30 19:37:00-07:00
1774923720000,0.0,0.0,0,0,1,176,60.8,90,57.85,29.98,30.0764,0,0,7616,6854400,60.8,2026-02-19T18:37:00.000Z,2026-03-30,,,,2026-03-30 19:22:00-07:00
1774922820000,0.0,0.0,0,0,1,176,61.2,89,57.93,29.98,30.0764,5,4500,7611,6854400,61.2,2026-02-19T18:37:00.000Z,2026-03-30,4.32,,,2026-03-30 19:07:00-07:00
1774921920000,0.2237,1.5659,0,0,1,176,61.9,88,58.3,29.98,30.0762,11,9900,7600,6849900,61.9,2026-02-19T18:37:00.000Z,2026-03-30,,,,2026-03-30 18:52:00-07:00
1774921020000,0.2237,1.5659,0,0,1,176,62.2,86,57.96,29.98,30.0762,19,17100,7549,6811200,62.2,2026-02-19T18:37:00.000Z,2026-03-30,,,,2026-03-30 18:37:00-07:00
1774920120000,0.0,1.3422,0,0,1,138,62.6,86,58.35,29.98,30.0761,32,28800,7568,6822900,62.6,,2026-03-30,,America/Los_Angeles,True,2026-03-30 18:22:00-07:00
1774919220000,0.8948,2.2369,0,0,1,135,62.8,86,58.55,29.98,30.0761,38,34200,7511,6794100,62.8,2026-02-19T18:37:00.000Z,2026-03-30,,,,2026-03-30 18:07:00-07:00
