dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1747809960000,0.0,0.0,0,0,1,187,60.8,85,29.87,29.9661,0,0,8762,7885800,60.8,56.26,2025-04-26T15:31:00.000Z,2025-05-20,,,,2025-05-20 23:46:00-07:00
1747809060000,0.0,0.0,0,0,1,187,60.8,86,29.87,29.9661,0,0,8762,7885800,60.8,56.58,2025-04-26T15:31:00.000Z,2025-05-20,,,,2025-05-20 23:31:00-07:00
1747808160000,0.0,0.8948,0,0,1,187,61.0,87,29.88,29.9761,0,0,8762,7885800,61.0,57.1,2025-04-26T15:31:00.000Z,2025-05-20,4.28,,,2025-05-20 23:16:00-07:00
1747807260000,0.0,1.5659,0,0,1,187,61.0,86,29.88,29.9761,0,0,8762,7885800,61.0,56.78,2025-04-26T15:31:00.000Z,2025-05-20,,,,2025-05-20 23:01:00-07:00
1747806360000,0.0,0.0,0,0,1,187,61.0,86,29.88,29.9761,0,0,8762,7885800,61.0,56.78,2025-04-26T15:31:00.000Z,2025-05-20,,,,2025-05-20 22:46:00-07:00
1747805460000,0.0,0.0,0,0,1,187,61.0,85,29.88,29.9761,0,0,8762,7885800,61.0,56.45,2025-04-26T15:31:00.000Z,2025-05-20,,,,2025-05-20 22:31:00-07:00
1747804560000,0.2237,2.0132,0,0,1,187,61.0,85,29.88,29.9761,0,0,8762,7885800,61.0,56.45,,2025-05-20,4.28,America/Los_Angeles,True,2025-05-20 22:16:00-07:00
1747803660000,0.2237,2.908,0,0,1,187,60.8,84,29.88,29.9761,0,0,8762,7885800,60.8,55.93,2025-04-26T15:31:00.000Z,2025-05-20,,,,2025-05-20 22:01:00-07:00
1747802760000,0.2237,2.6843,0,0,1,187,60.8,83,29.88,29.9761,0,0,8762,7885800,60.8,55.6,2025-04-26T15:31:00.000Z,2025-05-20,,,,2025-05-20 21:46:00-07:00
1747801860000,0.0,1.5659,0,0,1,187,61.2,82,29.88,29.976,0,0,8762,7885800,61.2,55.66,2025-04-26T15:31:00.000Z,2025-05-20,4.28,,,2025-05-20 21:31:00-07:00
1747800960000,0.0,0.0,0,0,1,187,61.3,82,29.88,29.976,0,0,8762,7885800,61.3,55.76,2025-04-26T15:31:00.000Z,2025-05-20,,,,2025-05-20 21:16:00-07:00
1747800060000,0.0,1.5659,0,0,1,187,61.5,80,29.88,29.976,0,0,8762,7885800,61.5,55.27,,2025-05-20,,America/Los_Angeles,True,2025-05-20 21:01:00-07:00
1747799160000,0.0,2.0132,0,0,1,187,62.4,81,29.87,29.9658,0,0,8762,7885800,62.4,56.49,2025-04-26T15:31:00.000Z,2025-05-20,4.29,,,2025-05-20 20:46:00-07:00
1747798260000,0.2237,1.7895,0,0,1,187,63.1,81,29.87,29.9657,0,0,8762,7885800,63.1,57.17,2025-04-26T15:31:00.000Z,2025-05-20,,,,2025-05-20 20:31:00-07:00
1747797360000,0.2237,2.0132,0,0,1,187,63.9,82,29.86,29.9555,0,0,8762,7885800,63.9,58.29,2025-04-26T15:31:00.000Z,2025-05-20,,,,2025-05-20 20:16:00-07:00
1747796460000,0.0,1.7895,0,0,1,187,64.0,82,29.86,29.9555,0,0,8762,7885800,64.0,58.39,2025-04-26T15:31:00.000Z,2025-05-20,,,,2025-05-20 20:01:00-07:00
1747795560000,0.2237,2.2369,0,0,1,187,64.2,82,29.86,29.9554,3,1260,8759,7885800,64.2,58.58,2025-04-26T15:31:00.000Z,2025-05-20,4.3,,,2025-05-20 19:46:00-07:00
1747794660000,1.1185,3.5791,0,0,1,187,64.6,81,29.87,29.9654,6,2880,8753,7883100,64.6,58.63,2025-04-26T15:31:00.000Z,2025-05-20,,,,2025-05-20 19:31:00-07:00
