dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,tz,historical,local_time
1746032460000,0.0,0.0,0,0,1,173,57.4,89,4.26,30.04,30.1373,59,28320,438,375300,57.4,54.18,,2025-04-30,America/Los_Angeles,True,2025-04-30 10:01:00-07:00
1746031560000,0.0,0.0,0,0,1,173,57.0,90,,30.04,30.1373,61,25620,297,322200,57.0,54.09,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 09:46:00-07:00
1746030660000,0.2237,1.5659,0,0,1,173,56.5,91,,30.04,30.1374,57,27360,240,267300,56.5,53.9,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 09:31:00-07:00
1746029760000,0.0,0.0,0,0,1,173,56.1,92,,30.04,30.1375,49,20580,191,216000,56.1,53.81,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 09:16:00-07:00
1746028860000,0.0,0.0,0,0,1,173,55.6,93,4.26,30.04,30.1376,41,19680,150,171900,55.6,53.61,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 09:01:00-07:00
1746027960000,0.0,0.0,0,0,1,173,55.2,95,,30.04,30.1377,34,14280,116,135000,55.2,53.79,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 08:46:00-07:00
1746027060000,0.0,0.0,0,0,1,173,54.9,95,,30.04,30.1377,31,14880,85,104400,54.9,53.49,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 08:31:00-07:00
1746026160000,0.0,0.0,0,0,1,173,54.5,97,,30.03,30.1278,26,10920,59,76500,54.5,53.67,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 08:16:00-07:00
1746025260000,0.0,0.0,0,0,1,173,54.1,97,4.25,30.03,30.1279,22,10560,37,53100,54.1,53.27,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 08:01:00-07:00
1746024360000,0.0,0.0,0,0,1,173,54.0,98,,30.03,30.1279,15,6300,22,33300,54.0,53.45,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 07:46:00-07:00
1746023460000,0.0,0.0,0,0,1,173,54.0,98,,30.03,30.1279,10,4800,1,9900,54.0,53.45,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 07:31:00-07:00
1746022560000,0.0,0.0,0,0,1,173,53.8,98,,30.03,30.1279,8,3360,11,10800,53.8,53.25,,2025-04-30,America/Los_Angeles,True,2025-04-30 07:16:00-07:00
1746021660000,0.0,0.0,0,0,1,173,53.6,98,,30.02,30.1179,3,1440,11,3600,53.6,53.05,,2025-04-30,America/Los_Angeles,True,2025-04-30 07:01:00-07:00
1746020760000,0.0,0.0,0,0,1,173,53.4,98,,30.02,30.118,1,420,0,900,53.4,52.85,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 06:46:00-07:00
1746017160000,0.0,0.0,0,0,1,173,53.2,98,,30.01,30.108,0,0,0,0,53.2,52.65,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 05:46:00-07:00
1746016260000,0.0,0.0,0,0,1,173,53.2,98,,30.01,30.108,0,0,0,0,53.2,52.65,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 05:31:00-07:00
1746015360000,0.0,1.1185,0,0,1,173,53.1,98,,30.01,30.108,0,0,0,0,53.1,52.55,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 05:16:00-07:00
1746014460000,1.3422,2.2369,0,0,1,173,53.1,97,4.28,30.01,30.108,0,0,0,0,53.1,52.27,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 05:01:00-07:00
1746013560000,1.3422,2.0132,0,0,1,173,53.1,97,,30.01,30.108,0,0,0,0,53.1,52.27,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 04:46:00-07:00
1746012660000,0.8948,2.2369,0,0,1,173,52.9,97,,30.02,30.1181,0,0,0,0,52.9,52.07,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 04:31:00-07:00
1746011760000,0.4474,1.5659,0,0,1,173,52.9,97,,30.02,30.1181,0,0,0,0,52.9,52.07,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 04:16:00-07:00
1746010860000,1.3422,2.4606,0,0,1,173,52.5,97,4.28,30.02,30.1181,0,0,0,0,52.5,51.67,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 04:01:00-07:00
1746009960000,2.0132,2.908,0,0,1,173,52.5,97,,30.01,30.1081,0,0,0,0,52.5,51.67,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 03:46:00-07:00
1746009060000,1.3422,2.6843,0,0,1,173,52.7,97,,30.01,30.1081,0,0,0,0,52.7,51.87,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 03:31:00-07:00
1746008160000,1.7895,3.5791,0,0,1,173,53.1,96,,30.01,30.108,0,0,0,0,53.1,51.99,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 03:16:00-07:00
1746007260000,0.8948,3.1317,0,0,1,173,53.6,95,4.29,30.01,30.1079,0,0,0,0,53.6,52.2,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 03:01:00-07:00
1746006360000,0.4474,3.1317,0,0,1,173,54.0,95,,30.01,30.1078,0,0,0,0,54.0,52.6,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 02:46:00-07:00
1746005460000,0.6711,4.0265,0,0,1,163,54.3,95,,30.01,30.1078,0,0,0,0,54.3,52.9,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 02:31:00-07:00
1746004560000,1.1185,4.2502,0,0,1,75,54.5,94,,30.01,30.1077,0,0,0,0,54.5,52.81,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 02:16:00-07:00
1746003660000,1.5659,4.6976,0,0,1,89,54.9,93,4.29,30.01,30.1076,0,0,0,0,54.9,52.91,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 02:01:00-07:00
1746002760000,1.1185,5.145,0,0,1,139,55.2,93,,30.01,30.1076,0,0,0,0,55.2,53.21,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 01:46:00-07:00
1746001860000,1.3422,3.5791,0,0,1,109,55.4,93,,30.01,30.1076,0,0,0,0,55.4,53.41,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 01:31:00-07:00
1746000960000,1.3422,3.5791,0,0,1,111,55.4,94,,30.01,30.1076,0,0,0,0,55.4,53.7,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 01:16:00-07:00
1746000060000,1.3422,4.6976,0,0,1,109,55.6,93,4.3,30.01,30.1075,0,0,0,0,55.6,53.61,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 01:01:00-07:00
1745999160000,1.7895,3.8028,0,0,1,79,55.6,94,,30.01,30.1075,0,0,0,0,55.6,53.9,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 00:46:00-07:00
1745998260000,1.3422,4.0265,0,0,1,79,55.6,95,,30.0,30.0975,0,0,0,0,55.6,54.19,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 00:31:00-07:00
1745997360000,1.5659,3.8028,0,0,1,79,55.4,95,,30.0,30.0975,0,0,0,0,55.4,53.99,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 00:16:00-07:00
1745996460000,1.1185,3.1317,0,0,1,84,55.2,96,4.3,30.0,30.0976,0,0,0,0,55.2,54.08,2025-04-26T15:31:00.000Z,2025-04-30,,,2025-04-30 00:01:00-07:00
