dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,batt1volts,local_time
1759492920000,0.2237,2.2369,0,0,1,20,59.2,92,56.88,59.2,29.97,30.0667,0,0,0,0,2025-04-26T15:31:00.000Z,2025-10-03,,,,2025-10-03 05:02:00-07:00
1759492020000,0.0,1.5659,0,0,1,20,59.5,94,57.77,59.5,29.97,30.0667,0,0,0,0,,2025-10-03,America/Los_Angeles,True,,2025-10-03 04:47:00-07:00
1759491120000,0.0,0.0,0,0,1,20,60.3,94,58.56,60.3,29.97,30.0665,0,0,0,0,,2025-10-03,America/Los_Angeles,True,4.31,2025-10-03 04:32:00-07:00
1759490220000,0.0,0.0,0,0,1,20,61.0,93,58.96,61.0,29.97,30.0664,0,0,0,0,,2025-10-03,America/Los_Angeles,True,,2025-10-03 04:17:00-07:00
1759489320000,0.0,0.0,0,0,1,20,61.5,93,59.45,61.5,29.97,30.0663,0,0,0,0,,2025-10-03,America/Los_Angeles,True,,2025-10-03 04:02:00-07:00
1759488420000,0.0,0.0,0,0,1,20,62.2,93,60.15,62.2,29.98,30.0762,0,0,0,0,,2025-10-03,America/Los_Angeles,True,,2025-10-03 03:47:00-07:00
1759487520000,0.0,0.0,0,0,1,20,62.8,92,60.44,62.8,29.97,30.066,0,0,0,0,,2025-10-03,America/Los_Angeles,True,4.32,2025-10-03 03:32:00-07:00
1759486620000,0.8948,2.908,0,0,1,20,63.1,92,60.74,63.1,29.97,30.066,0,0,0,0,,2025-10-03,America/Los_Angeles,True,,2025-10-03 03:17:00-07:00
1759485720000,2.2369,4.4739,0,0,1,20,62.6,94,60.85,62.6,29.98,30.0761,0,0,0,0,,2025-10-03,America/Los_Angeles,True,,2025-10-03 03:02:00-07:00
1759484820000,1.7895,3.5791,0,0,1,20,62.1,96,60.94,62.1,29.97,30.0662,0,0,0,0,,2025-10-03,America/Los_Angeles,True,,2025-10-03 02:47:00-07:00
1759483920000,0.0,0.0,0,0,1,20,62.1,96,60.94,62.1,29.97,30.0662,0,0,0,0,,2025-10-03,America/Los_Angeles,True,4.31,2025-10-03 02:32:00-07:00
1759483020000,0.0,0.0,0,0,1,20,62.2,96,61.04,62.2,29.97,30.0662,0,0,0,0,,2025-10-03,America/Los_Angeles,True,,2025-10-03 02:17:00-07:00
1759482120000,0.0,0.0,0,0,1,20,62.4,96,61.24,62.4,29.97,30.0661,0,0,0,0,,2025-10-03,America/Los_Angeles,True,,2025-10-03 02:02:00-07:00
1759481220000,0.0,0.0,0,0,1,20,62.4,96,61.24,62.4,29.98,30.0761,0,0,0,0,,2025-10-03,America/Los_Angeles,True,,2025-10-03 01:47:00-07:00
1759480320000,0.0,0.0,0,0,1,20,62.6,96,61.44,62.6,29.98,30.0761,0,0,0,0,,2025-10-03,America/Los_Angeles,True,4.32,2025-10-03 01:32:00-07:00
1759479420000,0.0,0.0,0,0,1,20,63.0,96,61.84,63.0,29.98,30.076,0,0,0,0,,2025-10-03,America/Los_Angeles,True,,2025-10-03 01:17:00-07:00
1759478520000,0.0,0.0,0,0,1,20,63.3,96,62.14,63.3,29.98,30.076,0,0,0,0,,2025-10-03,America/Los_Angeles,True,,2025-10-03 01:02:00-07:00
1759477620000,0.0,0.0,0,0,1,20,63.5,96,62.34,63.5,29.98,30.0759,0,0,0,0,,2025-10-03,America/Los_Angeles,True,,2025-10-03 00:47:00-07:00
1759476720000,0.0,0.0,0,0,1,20,63.7,96,62.54,63.7,29.98,30.0759,0,0,0,0,,2025-10-03,America/Los_Angeles,True,4.32,2025-10-03 00:32:00-07:00
1759475820000,0.0,0.0,0,0,1,20,63.3,96,62.14,63.3,29.98,30.076,0,0,0,0,,2025-10-03,America/Los_Angeles,True,,2025-10-03 00:17:00-07:00
1759474920000,0.0,0.0,0,0,1,20,63.3,96,62.14,63.3,29.98,30.076,0,0,0,0,,2025-10-03,America/Los_Angeles,True,,2025-10-03 00:02:00-07:00
