dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1772783460000,2.6843,6.2634,0,0,1,39,55.2,44,4.26,33.67,29.96,30.034,0,0,21284,19155600,55.2,2026-02-19T18:51:00.000Z,2026-03-05,,,2026-03-05 23:51:00-08:00
1772782560000,1.1185,4.2502,0,0,1,332,54.1,52,,36.87,29.97,30.0442,0,0,21284,19155600,54.1,2026-02-19T18:51:00.000Z,2026-03-05,,,2026-03-05 23:36:00-08:00
1772781660000,0.8948,2.908,0,0,1,284,54.1,51,,36.38,29.97,30.0442,0,0,21284,19155600,54.1,2026-02-19T18:51:00.000Z,2026-03-05,,,2026-03-05 23:21:00-08:00
1772780760000,0.2237,2.2369,0,0,1,284,53.8,55,,38.02,29.97,30.0442,0,0,21284,19155600,53.8,2026-02-19T18:51:00.000Z,2026-03-05,,,2026-03-05 23:06:00-08:00
1772779860000,1.1185,5.816,0,0,1,281,54.3,52,4.27,37.05,29.98,30.0542,0,0,21284,19155600,54.3,2026-02-19T18:51:00.000Z,2026-03-05,,,2026-03-05 22:51:00-08:00
1772778960000,0.0,0.0,0,0,1,273,53.4,57,,38.55,29.98,30.0543,0,0,21284,19155600,53.4,2026-02-19T18:51:00.000Z,2026-03-05,,,2026-03-05 22:36:00-08:00
1772778060000,0.2237,2.6843,0,0,1,273,53.8,58,,39.37,29.98,30.0542,0,0,21284,19155600,53.8,2026-02-19T18:51:00.000Z,2026-03-05,,,2026-03-05 22:21:00-08:00
1772777160000,1.5659,5.145,0,0,1,275,55.4,52,,38.07,29.99,30.064,0,0,21284,19155600,55.4,2026-02-19T18:51:00.000Z,2026-03-05,,,2026-03-05 22:06:00-08:00
1772776260000,1.3422,5.3686,0,0,1,336,55.4,56,4.28,39.97,29.99,30.064,0,0,21284,19155600,55.4,2026-02-19T18:51:00.000Z,2026-03-05,,,2026-03-05 21:51:00-08:00
1772775360000,1.3422,6.0397,0,0,1,320,56.3,56,,40.81,29.99,30.0639,0,0,21284,19155600,56.3,2026-02-19T18:51:00.000Z,2026-03-05,,,2026-03-05 21:36:00-08:00
1772774460000,0.8948,5.145,0,0,1,285,57.4,54,,40.89,29.99,30.0637,0,0,21284,19155600,57.4,2026-02-19T18:51:00.000Z,2026-03-05,,,2026-03-05 21:21:00-08:00
1772773560000,0.8948,6.2634,0,0,1,272,57.4,54,,40.89,29.99,30.0637,0,0,21284,19155600,57.4,2026-02-19T18:51:00.000Z,2026-03-05,,,2026-03-05 21:06:00-08:00
1772772660000,0.2237,4.6976,0,0,1,288,57.9,54,4.29,41.36,29.99,30.0637,0,0,21284,19155600,57.9,2026-02-19T18:51:00.000Z,2026-03-05,,,2026-03-05 20:51:00-08:00
1772771760000,2.4606,7.6056,0,0,1,302,58.8,52,,41.21,29.99,30.0635,0,0,21284,19155600,58.8,2026-02-19T18:51:00.000Z,2026-03-05,,,2026-03-05 20:36:00-08:00
1772770860000,2.2369,8.9477,0,0,1,297,59.2,53,,42.08,29.98,30.0535,0,0,21284,19155600,59.2,2026-02-19T18:51:00.000Z,2026-03-05,,,2026-03-05 20:21:00-08:00
1772769960000,1.7895,7.3819,0,0,1,302,59.4,56,,43.7,29.98,30.0534,0,0,21284,19155600,59.4,2026-02-19T18:51:00.000Z,2026-03-05,,,2026-03-05 20:06:00-08:00
