dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1775976660000,5.816,11.4084,0,0,1,135,60.6,73,4.28,51.9,29.93,30.0031,0,0,21514,19362600,60.6,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 23:51:00-07:00
1775975760000,5.3686,9.3951,0,0,1,139,60.6,73,,51.9,29.93,30.0031,0,0,21514,19362600,60.6,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 23:36:00-07:00
1775974860000,5.816,9.6188,0,0,1,141,60.6,73,,51.9,29.93,30.0031,0,0,21514,19362600,60.6,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 23:21:00-07:00
1775973960000,6.0397,10.2899,0,0,1,150,60.8,73,,52.09,29.93,30.0031,0,0,21514,19362600,60.8,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 23:06:00-07:00
1775973060000,5.816,12.7505,0,0,1,154,60.6,73,4.28,51.9,29.94,30.0132,0,0,21514,19362600,60.6,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 22:51:00-07:00
1775972160000,4.4739,10.2899,0,0,1,151,60.1,76,,52.51,29.95,30.0233,0,0,21514,19362600,60.1,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 22:36:00-07:00
1775971260000,4.0265,6.9345,0,0,1,145,60.3,76,,52.7,29.95,30.0232,0,0,21514,19362600,60.3,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 22:21:00-07:00
1775970360000,5.3686,10.961,0,0,1,173,60.4,74,,52.07,29.95,30.0232,0,0,21514,19362600,60.4,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 22:06:00-07:00
1775969460000,0.6711,5.3686,0,0,1,120,60.1,75,4.29,52.15,29.95,30.0233,0,0,21514,19362600,60.1,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 21:51:00-07:00
1775968560000,0.0,2.2369,0,0,1,118,60.1,76,,52.51,29.94,30.0132,0,0,21514,19362600,60.1,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 21:36:00-07:00
1775967660000,2.908,7.3819,0,0,1,126,60.1,77,,52.86,29.94,30.0132,0,0,21514,19362600,60.1,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 21:21:00-07:00
1775966760000,4.6976,12.5268,0,0,1,150,59.9,77,,52.67,29.94,30.0133,0,0,21514,19362600,59.9,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 21:06:00-07:00
1775965860000,4.9213,12.5268,0,0,1,163,59.9,78,4.29,53.02,29.94,30.0133,0,0,21514,19362600,59.9,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 20:51:00-07:00
1775964960000,1.1185,4.0265,0,0,1,217,59.7,77,,52.48,29.94,30.0133,0,0,21514,19362600,59.7,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 20:36:00-07:00
1775964060000,0.0,0.0,0,0,1,307,59.4,75,,51.47,29.93,30.0033,0,0,21514,19362600,59.4,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 20:21:00-07:00
1775963160000,0.0,0.0,0,0,1,307,59.7,75,,51.76,29.93,30.0033,0,0,21514,19362600,59.7,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 20:06:00-07:00
1775962260000,0.0,1.7895,0,0,1,307,60.1,74,4.29,51.78,29.93,30.0032,0,0,21514,19362600,60.1,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 19:51:00-07:00
1775961360000,1.3422,2.6843,0,0,1,307,60.8,72,,51.71,29.94,30.0131,1,900,21513,19362600,60.8,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 19:36:00-07:00
1775960460000,0.4474,3.8028,0,0,1,307,61.2,72,,52.1,29.94,30.0131,4,3600,21509,19361700,61.2,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 19:21:00-07:00
1775959560000,2.0132,5.145,0,0,1,307,61.3,73,,52.57,29.94,30.0131,12,10800,21497,19358100,61.3,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 19:06:00-07:00
1775958660000,2.908,5.816,0,0,1,277,61.3,73,4.3,52.57,29.94,30.0131,30,27000,21467,19347300,61.3,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 18:51:00-07:00
1775957760000,3.1317,7.1582,0,0,1,284,61.5,75,,53.5,29.95,30.0231,54,48600,21413,19320300,61.5,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 18:36:00-07:00
1775956860000,3.3554,8.2767,0,0,1,281,61.7,74,,53.32,29.95,30.023,50,45000,21363,19271700,61.7,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 18:21:00-07:00
1775955960000,4.2502,7.8293,0,0,1,253,62.6,72,,53.44,29.94,30.0129,56,50400,21307,19226700,62.6,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 18:06:00-07:00
1775955060000,4.9213,9.1714,0,0,1,254,63.7,70,4.34,53.73,29.94,30.0127,200,180000,20925,19012500,63.7,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 17:51:00-07:00
1775954160000,5.145,10.0662,0,0,1,252,63.7,71,,54.12,29.94,30.0127,182,163800,21125,18996300,63.7,,2026-04-11,America/Los_Angeles,True,2026-04-11 17:36:00-07:00
1775953260000,5.5923,8.5004,0,0,1,248,63.3,71,,53.73,29.94,30.0128,230,207000,20695,18832500,63.3,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 17:21:00-07:00
1775952360000,5.816,9.8425,0,0,1,245,63.1,72,4.34,53.92,29.94,30.0128,179,161100,20516,18625500,63.1,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 17:06:00-07:00
1775951460000,5.816,10.0662,0,0,1,242,63.3,73,,54.49,29.94,30.0128,186,167400,20330,18464400,63.3,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 16:51:00-07:00
1775950560000,4.9213,8.7241,0,0,1,229,64.4,70,,54.4,29.94,30.0126,211,189900,20119,18297000,64.4,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 16:36:00-07:00
1775949660000,5.816,10.2899,0,0,1,221,66.0,66,,54.31,29.93,30.0024,466,419400,19653,18107100,66.0,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 16:21:00-07:00
1775948760000,6.0397,8.9477,0,0,1,211,66.0,64,4.36,53.47,29.93,30.0024,617,555300,19036,17687700,66.0,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 16:06:00-07:00
1775947860000,4.9213,8.2767,0,0,1,185,66.0,65,,53.89,29.94,30.0124,551,495900,18485,17132400,66.0,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 15:51:00-07:00
1775946960000,4.9213,8.2767,0,0,1,160,66.2,64,,53.66,29.95,30.0224,653,587700,17832,16636500,66.2,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 15:36:00-07:00
1775946060000,5.3686,8.2767,0,0,1,159,67.1,61,,53.19,29.95,30.0223,649,584100,17183,16048800,67.1,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 15:21:00-07:00
1775945160000,5.145,8.7241,0,0,1,151,67.3,62,4.36,53.83,29.96,30.0323,756,680400,16427,15464700,67.3,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 15:06:00-07:00
1775944260000,5.816,10.0662,0,0,1,152,67.5,63,,54.45,29.96,30.0322,851,765900,15576,14784300,67.5,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 14:51:00-07:00
1775943360000,6.2634,10.2899,0,0,1,161,66.7,64,,54.13,29.97,30.0424,812,730800,14764,14018400,66.7,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 14:36:00-07:00
1775942460000,6.0397,9.6188,0,0,1,154,65.8,65,,53.7,29.97,30.0425,741,666900,14023,13287600,65.8,2026-04-01T06:36:00.000Z,2026-04-11,,,2026-04-11 14:21:00-07:00
