dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,tz,historical,local_time
1742512740000,9.3951,15.2112,0,0,1,252,63.1,65,,30.0,30.073,495,445500,19154,17684100,63.1,51.14,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 16:19:00-07:00
1742511900000,3.3554,7.6056,0,0,1,197,67.3,55,,30.01,30.0824,539,485100,18615,17238600,67.3,50.57,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 16:05:00-07:00
1742510940000,1.7895,4.4739,0,0,1,199,65.8,58,4.39,30.01,30.0826,577,519300,18038,16753500,65.8,50.61,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 15:49:00-07:00
1742510040000,4.0265,7.6056,0,0,1,225,63.9,61,,30.01,30.0829,615,553500,17423,16234200,63.9,50.18,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 15:34:00-07:00
1742509200000,3.1317,9.3951,0,0,1,222,64.6,61,,30.02,30.0928,650,585000,16773,15680700,64.6,50.84,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 15:20:00-07:00
1742508300000,4.2502,7.6056,0,0,1,201,63.0,65,,30.03,30.103,686,617400,16087,15095700,63.0,51.04,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 15:05:00-07:00
1742507340000,4.4739,7.3819,0,0,1,223,64.2,63,4.39,30.03,30.1029,715,643500,15372,14478300,64.2,51.34,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 14:49:00-07:00
1742506440000,4.0265,6.4871,0,0,1,194,64.0,61,,30.04,30.1129,735,661500,14637,13834800,64.0,50.28,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 14:34:00-07:00
1742505600000,4.6976,7.6056,0,0,1,178,63.7,61,,30.04,30.113,750,675000,13887,13173300,63.7,49.99,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 14:20:00-07:00
1742503800000,4.6976,7.1582,0,0,1,161,63.9,52,,30.06,30.133,764,687600,13123,12498300,63.9,45.92,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 13:50:00-07:00
1742502900000,3.1317,6.0397,0,0,1,184,64.6,49,,30.06,30.1329,796,716400,12327,11810700,64.6,45.0,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 13:35:00-07:00
1742502000000,4.0265,6.7108,0,0,1,186,62.8,57,,30.07,30.1432,782,703800,11545,11094300,62.8,47.34,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 13:20:00-07:00
1742501040000,4.0265,6.9345,0,0,1,178,62.6,60,4.41,30.08,30.1532,781,702900,10764,10390500,62.6,48.52,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 13:04:00-07:00
1742500140000,3.5791,7.6056,0,0,1,190,62.1,60,,30.08,30.1533,797,717300,9967,9687600,62.1,48.05,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 12:49:00-07:00
1742499240000,3.3554,6.2634,0,0,1,203,61.7,59,,30.09,30.1634,799,719100,9168,8970300,61.7,47.22,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 12:34:00-07:00
1742498340000,3.8028,7.1582,0,0,1,210,61.3,59,,30.09,30.1634,778,700200,8390,8251200,61.3,46.85,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 12:19:00-07:00
1742497500000,4.0265,6.2634,0,0,1,199,60.3,62,4.43,30.09,30.1636,751,675900,7639,7551000,60.3,47.22,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 12:05:00-07:00
1742496540000,4.9213,7.1582,0,0,1,198,60.3,61,,30.09,30.1636,718,646200,6921,6875100,60.3,46.79,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 11:49:00-07:00
1742495640000,3.8028,5.3686,0,0,1,186,60.6,59,,30.1,30.1735,679,611100,6242,6228900,60.6,46.19,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 11:34:00-07:00
1742494740000,3.5791,6.0397,0,0,1,199,59.4,66,,30.11,30.1837,674,606600,5568,5617800,59.4,48.04,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 11:19:00-07:00
1742493840000,4.4739,6.4871,0,0,1,182,59.5,69,4.53,30.11,30.1837,665,598500,4903,5011200,59.5,49.32,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 11:04:00-07:00
1742492940000,4.0265,6.9345,0,0,1,160,59.2,73,,30.11,30.1838,639,575100,4264,4412700,59.2,50.55,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 10:49:00-07:00
1742492100000,4.4739,6.9345,0,0,1,172,59.0,74,,30.11,30.1838,610,549000,3654,3837600,59.0,50.72,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 10:35:00-07:00
1742491140000,4.0265,7.1582,0,0,1,158,57.2,81,,30.11,30.1841,564,507600,2568,2818800,57.2,51.42,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 10:19:00-07:00
1742490240000,3.5791,6.0397,0,0,1,161,56.8,82,4.63,30.11,30.1841,522,469800,3132,2781000,56.8,51.36,,2025-03-20,America/Los_Angeles,True,2025-03-20 10:04:00-07:00
1742489400000,2.6843,5.3686,0,0,1,145,56.7,82,,30.11,30.1841,475,427500,2093,2311200,56.7,51.27,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 09:50:00-07:00
1742488500000,2.2369,5.3686,0,0,1,188,55.8,82,,30.12,30.1943,427,384300,1666,1883700,55.8,50.39,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 09:35:00-07:00
1742487540000,1.7895,4.9213,0,0,1,202,55.0,82,,30.12,30.1944,376,338400,962,1204200,55.0,49.61,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 09:19:00-07:00
1742486640000,0.2237,1.7895,0,0,1,347,54.7,84,4.46,30.12,30.1944,328,295200,1338,1161000,54.7,49.96,,2025-03-20,America/Los_Angeles,True,2025-03-20 09:04:00-07:00
1742485800000,0.0,1.1185,0,0,1,347,53.4,89,,30.11,30.1846,279,251100,683,865800,53.4,50.24,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 08:50:00-07:00
1742484840000,0.0,1.3422,0,0,1,347,51.8,92,,30.11,30.1848,237,213300,446,614700,51.8,49.55,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 08:34:00-07:00
1742483940000,0.0,0.0,0,0,1,347,49.6,94,4.23,30.1,30.1751,193,173700,253,401400,49.6,47.94,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 08:19:00-07:00
1742483040000,0.0,0.0,0,0,1,347,48.9,95,,30.1,30.1752,146,131400,107,227700,48.9,47.53,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 08:04:00-07:00
1742482140000,0.0,0.0,0,0,1,347,46.2,96,,30.09,30.1656,76,68400,11,96300,46.2,45.12,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 07:49:00-07:00
1742481240000,0.4474,4.0265,0,0,1,347,45.0,95,,30.09,30.1658,20,18000,87,27900,45.0,43.65,,2025-03-20,America/Los_Angeles,True,2025-03-20 07:34:00-07:00
1742480400000,0.2237,3.1317,0,0,1,347,44.8,96,,30.09,30.1658,10,9000,1,9900,44.8,43.73,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 07:20:00-07:00
1742479440000,1.7895,3.1317,0,0,1,347,43.7,96,,30.09,30.166,1,900,0,900,43.7,42.64,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 07:04:00-07:00
1742478600000,1.1185,3.5791,0,0,1,347,43.5,95,,30.08,30.156,0,0,0,0,43.5,42.16,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 06:50:00-07:00
1742477700000,0.2237,1.7895,0,0,1,347,44.4,95,4.23,30.08,30.1559,0,0,0,0,44.4,43.06,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 06:35:00-07:00
1742476740000,0.6711,2.2369,0,0,1,347,43.3,94,,30.09,30.1661,0,0,0,0,43.3,41.69,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 06:19:00-07:00
1742475840000,0.4474,2.2369,0,0,1,347,43.2,93,,30.09,30.1661,0,0,0,0,43.2,41.31,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 06:04:00-07:00
1742474940000,0.0,1.5659,0,0,1,347,44.1,93,,30.09,30.1659,0,0,0,0,44.1,42.21,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 05:49:00-07:00
1742474100000,0.4474,2.4606,0,0,1,347,45.3,93,4.24,30.09,30.1658,0,0,0,0,45.3,43.4,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 05:35:00-07:00
1742473140000,0.0,2.0132,0,0,1,347,45.5,92,,30.09,30.1657,0,0,0,0,45.5,43.31,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 05:19:00-07:00
1742472240000,0.0,0.0,0,0,1,347,45.9,92,,30.09,30.1657,0,0,0,0,45.9,43.71,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 05:04:00-07:00
1742471400000,0.2237,1.7895,0,0,1,347,46.2,92,,30.09,30.1656,0,0,0,0,46.2,44.01,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 04:50:00-07:00
1742470500000,0.8948,3.1317,0,0,1,347,46.8,91,4.24,30.1,30.1756,0,0,0,0,46.8,44.31,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 04:35:00-07:00
1742469540000,0.0,1.5659,0,0,1,347,47.5,92,,30.1,30.1754,0,0,0,0,47.5,45.29,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 04:19:00-07:00
1742468640000,0.2237,2.0132,0,0,1,347,46.0,90,,30.11,30.1857,0,0,0,0,46.0,43.23,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 04:04:00-07:00
1742467740000,0.4474,3.1317,0,0,1,347,46.0,89,,30.11,30.1857,0,0,0,0,46.0,42.94,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 03:49:00-07:00
1742466900000,0.8948,3.5791,0,0,1,347,46.0,86,4.25,30.11,30.1857,0,0,0,0,46.0,42.05,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 03:35:00-07:00
1742465940000,0.6711,4.2502,0,0,1,347,45.9,85,,30.11,30.1857,0,0,0,0,45.9,41.65,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 03:19:00-07:00
1742465100000,1.1185,4.0265,0,0,1,347,45.5,84,,30.12,30.1958,0,0,0,0,45.5,40.95,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 03:05:00-07:00
1742464140000,0.4474,3.5791,0,0,1,347,45.5,84,,30.13,30.2058,0,0,0,0,45.5,40.95,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 02:49:00-07:00
1742463300000,0.0,4.2502,0,0,1,276,45.7,83,4.26,30.13,30.2058,0,0,0,0,45.7,40.84,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 02:35:00-07:00
1742462340000,0.0,0.0,0,0,1,270,46.6,80,,30.14,30.2157,0,0,0,0,46.6,40.77,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 02:19:00-07:00
1742461440000,0.0,0.0,0,0,1,270,48.6,78,,30.14,30.2154,0,0,0,0,48.6,42.06,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 02:04:00-07:00
1742460600000,0.0,0.8948,0,0,1,270,50.2,73,,30.15,30.2252,0,0,0,0,50.2,41.88,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 01:50:00-07:00
1742459640000,0.6711,2.6843,0,0,1,270,50.2,71,4.27,30.15,30.2252,0,0,0,0,50.2,41.16,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 01:34:00-07:00
1742458740000,1.5659,3.8028,0,0,1,270,49.1,74,,30.16,30.2354,0,0,0,0,49.1,41.18,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 01:19:00-07:00
1742457840000,0.0,2.6843,0,0,1,270,48.4,76,,30.16,30.2355,0,0,0,0,48.4,41.19,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 01:04:00-07:00
1742457000000,0.0,0.0,0,0,1,270,47.8,79,,30.16,30.2356,0,0,0,0,47.8,41.61,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 00:50:00-07:00
1742456040000,0.0,0.0,0,0,1,270,48.2,79,4.28,30.16,30.2355,0,0,0,0,48.2,42.0,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 00:34:00-07:00
1742455200000,0.0,0.0,0,0,1,270,48.6,79,,30.17,30.2455,0,0,0,0,48.6,42.39,2025-03-17T20:19:00.000Z,2025-03-20,,,2025-03-20 00:20:00-07:00
1742454300000,0.0,0.0,0,0,1,270,48.7,81,,30.18,30.2555,0,0,0,0,48.7,43.13,,2025-03-20,America/Los_Angeles,True,2025-03-20 00:05:00-07:00
