dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,local_time
1743379500000,4.0265,10.0662,0.0,0.17,1,100,55.0,93,30.04,30.1142,101,90900,7507,6847200,55.0,53.01,2025-03-30T21:50:00.000Z,2025-03-30,,2025-03-30 17:05:00-07:00
1743378600000,3.8028,10.5136,0.0,0.17,1,115,55.0,94,30.04,30.1142,126,113400,7381,6756300,55.0,53.3,2025-03-30T21:50:00.000Z,2025-03-30,,2025-03-30 16:50:00-07:00
1743377700000,4.4739,10.7373,0.0,0.17,1,112,55.0,94,30.05,30.1242,206,185400,7175,6642900,55.0,53.3,2025-03-30T21:50:00.000Z,2025-03-30,4.41,2025-03-30 16:35:00-07:00
1743376800000,4.4739,10.7373,0.0,0.17,1,113,55.0,94,30.05,30.1242,229,206100,6946,6457500,55.0,53.3,2025-03-30T21:50:00.000Z,2025-03-30,,2025-03-30 16:20:00-07:00
1743375900000,3.3554,8.2767,0.0,0.17,1,100,54.7,94,30.06,30.1343,210,189000,6736,6251400,54.7,53.01,2025-03-30T21:50:00.000Z,2025-03-30,,2025-03-30 16:05:00-07:00
1743375000000,4.0265,12.0795,0.0,0.17,1,96,54.3,95,30.06,30.1344,215,193500,6521,6062400,54.3,52.9,2025-03-30T21:50:00.000Z,2025-03-30,,2025-03-30 15:50:00-07:00
1743374100000,4.2502,11.6321,0.0,0.17,1,97,54.1,95,30.06,30.1344,221,198900,6300,5868900,54.1,52.7,2025-03-30T21:50:00.000Z,2025-03-30,4.43,2025-03-30 15:35:00-07:00
1743373200000,6.0397,12.7505,0.0,0.17,1,113,53.8,95,30.06,30.1344,236,212400,6064,5670000,53.8,52.4,2025-03-30T21:50:00.000Z,2025-03-30,,2025-03-30 15:20:00-07:00
1743372300000,7.3819,12.7505,0.0,0.17,1,116,53.8,95,30.06,30.1344,236,212400,5828,5457600,53.8,52.4,2025-03-30T21:50:00.000Z,2025-03-30,,2025-03-30 15:05:00-07:00
1743371400000,6.9345,14.0927,0.0315,0.16,1,116,53.6,95,30.07,30.1445,259,233100,5569,5245200,53.6,52.2,2025-03-30T21:50:00.000Z,2025-03-30,,2025-03-30 14:50:00-07:00
1743370500000,7.6056,12.9742,0.0,0.16,1,122,53.4,95,30.07,30.1445,241,216900,5328,5012100,53.4,52.0,2025-03-30T20:35:00.000Z,2025-03-30,4.48,2025-03-30 14:35:00-07:00
1743369600000,7.3819,13.4216,0.0,0.16,1,117,53.4,95,30.07,30.1445,211,189900,5117,4795200,53.4,52.0,2025-03-30T20:35:00.000Z,2025-03-30,,2025-03-30 14:20:00-07:00
1743368700000,7.6056,14.5401,0.0,0.16,1,121,54.0,95,30.07,30.1444,272,244800,4845,4605300,54.0,52.6,2025-03-30T20:35:00.000Z,2025-03-30,,2025-03-30 14:05:00-07:00
1743367800000,7.8293,12.9742,0.0,0.16,1,116,53.6,95,30.08,30.1545,283,254700,4562,4360500,53.6,52.2,2025-03-30T20:35:00.000Z,2025-03-30,,2025-03-30 13:50:00-07:00
1743366900000,7.6056,12.7505,0.0315,0.15,1,119,53.6,95,30.08,30.1545,227,204300,4335,4105800,53.6,52.2,2025-03-30T20:35:00.000Z,2025-03-30,4.56,2025-03-30 13:35:00-07:00
1743366000000,7.6056,13.1979,0.0,0.15,1,124,53.8,95,30.08,30.1545,260,234000,4075,3901500,53.8,52.4,2025-03-30T17:50:00.000Z,2025-03-30,,2025-03-30 13:20:00-07:00
1743365100000,7.3819,12.3031,0.0,0.15,1,124,53.8,94,30.08,30.1545,226,203400,3849,3667500,53.8,52.11,2025-03-30T17:50:00.000Z,2025-03-30,,2025-03-30 13:05:00-07:00
1743364200000,7.6056,14.3164,0.0,0.15,1,127,54.1,94,30.08,30.1544,296,266400,3553,3464100,54.1,52.41,2025-03-30T17:50:00.000Z,2025-03-30,,2025-03-30 12:50:00-07:00
1743363300000,7.1582,12.5268,0.0,0.15,1,123,54.3,94,30.08,30.1544,301,270900,3252,3197700,54.3,52.61,2025-03-30T17:50:00.000Z,2025-03-30,4.49,2025-03-30 12:35:00-07:00
1743362400000,6.4871,11.1847,0.0,0.15,1,122,54.0,93,30.08,30.1544,236,212400,3016,2926800,54.0,52.02,2025-03-30T17:50:00.000Z,2025-03-30,,2025-03-30 12:20:00-07:00
1743361500000,6.9345,12.9742,0.0,0.15,1,117,54.0,92,30.08,30.1544,243,218700,2773,2714400,54.0,51.73,2025-03-30T17:50:00.000Z,2025-03-30,,2025-03-30 12:05:00-07:00
1743360600000,7.6056,12.9742,0.0,0.15,1,129,54.1,92,30.08,30.1544,262,235800,2511,2495700,54.1,51.83,2025-03-30T17:50:00.000Z,2025-03-30,,2025-03-30 11:50:00-07:00
1743359700000,7.3819,12.7505,0.0,0.15,1,129,54.5,91,30.08,30.1544,295,265500,2216,2259900,54.5,51.93,2025-03-30T17:50:00.000Z,2025-03-30,4.47,2025-03-30 11:35:00-07:00
1743358800000,7.1582,11.6321,0.0,0.15,1,127,54.7,91,30.08,30.1543,305,274500,1911,1994400,54.7,52.12,2025-03-30T17:50:00.000Z,2025-03-30,,2025-03-30 11:20:00-07:00
1743357900000,6.4871,12.3031,0.0,0.15,1,129,54.5,91,30.08,30.1544,277,249300,1634,1719900,54.5,51.93,2025-03-30T17:50:00.000Z,2025-03-30,,2025-03-30 11:05:00-07:00
1743357000000,6.9345,12.7505,0.0315,0.14,1,117,54.9,90,30.07,30.1443,373,335700,1261,1470600,54.9,52.02,2025-03-30T17:50:00.000Z,2025-03-30,,2025-03-30 10:50:00-07:00
1743356100000,4.6976,12.5268,0.0,0.14,1,113,54.1,92,30.07,30.1444,250,225000,1011,1134900,54.1,51.83,2025-03-30T16:35:00.000Z,2025-03-30,4.4,2025-03-30 10:35:00-07:00
1743355200000,2.908,7.3819,0.0,0.14,1,113,53.6,93,30.06,30.1345,203,182700,808,909900,53.6,51.62,2025-03-30T16:35:00.000Z,2025-03-30,,2025-03-30 10:20:00-07:00
1743354300000,2.0132,6.7108,0.0,0.14,1,115,53.2,94,30.06,30.1345,186,167400,622,727200,53.2,51.52,2025-03-30T16:35:00.000Z,2025-03-30,,2025-03-30 10:05:00-07:00
1743353400000,2.0132,6.0397,0.0,0.14,1,106,52.9,94,30.06,30.1346,126,113400,496,559800,52.9,51.22,2025-03-30T16:35:00.000Z,2025-03-30,,2025-03-30 09:50:00-07:00
1743352500000,1.1185,5.3686,0.0315,0.13,1,113,52.5,94,30.05,30.1246,111,99900,385,446400,52.5,50.82,2025-03-30T16:35:00.000Z,2025-03-30,4.24,2025-03-30 09:35:00-07:00
1743351600000,1.3422,4.6976,0.0,0.13,1,85,52.0,94,30.04,30.1146,86,77400,299,346500,52.0,50.33,2025-03-30T13:50:00.000Z,2025-03-30,,2025-03-30 09:20:00-07:00
1743350700000,0.6711,3.5791,0.0,0.13,1,20,51.6,94,30.03,30.1047,86,77400,213,269100,51.6,49.93,2025-03-30T13:50:00.000Z,2025-03-30,,2025-03-30 09:05:00-07:00
1743349800000,0.2237,4.2502,0.0,0.13,1,18,51.3,94,30.03,30.1047,47,42300,166,191700,51.3,49.63,2025-03-30T13:50:00.000Z,2025-03-30,,2025-03-30 08:50:00-07:00
1743348900000,0.4474,2.4606,0.0,0.13,1,18,51.1,94,30.03,30.1047,49,44100,117,149400,51.1,49.43,2025-03-30T13:50:00.000Z,2025-03-30,4.23,2025-03-30 08:35:00-07:00
1743348000000,0.0,2.2369,0.0,0.13,1,18,50.5,94,30.02,30.0948,35,31500,82,105300,50.5,48.84,2025-03-30T13:50:00.000Z,2025-03-30,,2025-03-30 08:20:00-07:00
1743347100000,0.8948,4.0265,0.0,0.13,1,94,50.4,94,30.02,30.0948,37,33300,45,73800,50.4,48.74,2025-03-30T13:50:00.000Z,2025-03-30,,2025-03-30 08:05:00-07:00
1743346200000,0.2237,4.6976,0.0,0.13,1,127,50.2,94,30.02,30.0948,25,22500,20,40500,50.2,48.54,2025-03-30T13:50:00.000Z,2025-03-30,,2025-03-30 07:50:00-07:00
1743345300000,0.8948,3.3554,0.0,0.13,1,127,50.0,94,30.01,30.0849,17,15300,3,18000,50.0,48.34,2025-03-30T13:50:00.000Z,2025-03-30,4.23,2025-03-30 07:35:00-07:00
1743344400000,0.0,2.6843,0.0,0.13,1,127,49.6,95,30.0,30.0749,3,2700,0,2700,49.6,48.23,2025-03-30T13:50:00.000Z,2025-03-30,,2025-03-30 07:20:00-07:00
1743343500000,0.4474,3.1317,0.0,0.13,1,127,49.5,95,30.0,30.0749,0,0,0,0,49.5,48.13,2025-03-30T13:50:00.000Z,2025-03-30,,2025-03-30 07:05:00-07:00
1743342600000,1.3422,6.2634,0.0315,0.12,1,125,49.3,94,29.99,30.0649,0,0,0,0,49.3,47.65,2025-03-30T13:50:00.000Z,2025-03-30,,2025-03-30 06:50:00-07:00
1743341700000,0.0,1.3422,0.0315,0.11,1,315,49.1,94,29.99,30.0649,0,0,0,0,49.1,47.45,2025-03-30T13:35:00.000Z,2025-03-30,4.24,2025-03-30 06:35:00-07:00
1743340800000,0.0,1.1185,0.0315,0.1,1,315,49.1,93,29.99,30.0649,0,0,0,0,49.1,47.16,2025-03-30T13:20:00.000Z,2025-03-30,,2025-03-30 06:20:00-07:00
1743339900000,0.0,1.5659,0.0945,0.08,1,315,48.9,92,29.99,30.065,0,0,0,0,48.9,46.68,2025-03-30T13:05:00.000Z,2025-03-30,,2025-03-30 06:05:00-07:00
1743339000000,0.0,0.0,0.0315,0.07,1,315,48.9,91,29.99,30.065,0,0,0,0,48.9,46.39,2025-03-30T12:50:00.000Z,2025-03-30,,2025-03-30 05:50:00-07:00
1743338100000,0.0,0.0,0.0945,0.05,1,315,49.5,89,30.0,30.0749,0,0,0,0,49.5,46.39,2025-03-30T12:35:00.000Z,2025-03-30,4.25,2025-03-30 05:35:00-07:00
1743337200000,0.4474,2.908,0.0315,0.04,1,315,50.0,87,30.01,30.0849,0,0,0,0,50.0,46.28,2025-03-30T12:20:00.000Z,2025-03-30,,2025-03-30 05:20:00-07:00
1743336300000,4.6976,13.6453,0.0315,0.03,1,291,50.4,83,30.0,30.0748,0,0,0,0,50.4,45.43,2025-03-30T12:05:00.000Z,2025-03-30,,2025-03-30 05:05:00-07:00
1743335400000,6.4871,12.5268,0.0315,0.02,1,286,50.9,83,30.0,30.0747,0,0,0,0,50.9,45.92,2025-03-30T11:50:00.000Z,2025-03-30,,2025-03-30 04:50:00-07:00
1743334500000,3.5791,11.6321,0.063,0.0,1,283,52.0,78,29.99,30.0645,0,0,0,0,52.0,45.36,2025-03-30T11:35:00.000Z,2025-03-30,4.25,2025-03-30 04:35:00-07:00
1743333600000,1.5659,4.2502,0.0,0.0,1,280,52.2,78,29.99,30.0645,0,0,0,0,52.2,45.55,2025-03-26T14:50:00.000Z,2025-03-30,,2025-03-30 04:20:00-07:00
1743332700000,1.5659,5.5923,0.0,0.0,1,280,52.5,77,29.98,30.0544,0,0,0,0,52.5,45.5,2025-03-26T14:50:00.000Z,2025-03-30,,2025-03-30 04:05:00-07:00
1743331800000,1.7895,4.2502,0.0,0.0,1,280,53.1,75,29.98,30.0543,0,0,0,0,53.1,45.39,2025-03-26T14:50:00.000Z,2025-03-30,,2025-03-30 03:50:00-07:00
1743330900000,1.1185,4.0265,0.0,0.0,1,280,52.7,80,29.98,30.0544,0,0,0,0,52.7,46.71,2025-03-26T14:50:00.000Z,2025-03-30,4.26,2025-03-30 03:35:00-07:00
1743330000000,0.0,3.3554,0.0,0.0,1,280,52.7,85,29.98,30.0544,0,0,0,0,52.7,48.32,2025-03-26T14:50:00.000Z,2025-03-30,,2025-03-30 03:20:00-07:00
1743329100000,0.0,0.0,0.0,0.0,1,280,52.9,85,29.99,30.0644,0,0,0,0,52.9,48.51,2025-03-26T14:50:00.000Z,2025-03-30,,2025-03-30 03:05:00-07:00
1743328200000,1.1185,4.6976,0.0,0.0,1,280,53.1,83,30.0,30.0744,0,0,0,0,53.1,48.07,2025-03-26T14:50:00.000Z,2025-03-30,,2025-03-30 02:50:00-07:00
1743327300000,3.8028,9.1714,0.0,0.0,1,276,53.8,82,30.0,30.0743,0,0,0,0,53.8,48.43,2025-03-26T14:50:00.000Z,2025-03-30,4.27,2025-03-30 02:35:00-07:00
1743326400000,1.5659,6.0397,0.0,0.0,1,168,54.0,83,29.99,30.0642,0,0,0,0,54.0,48.95,2025-03-26T14:50:00.000Z,2025-03-30,,2025-03-30 02:20:00-07:00
1743325500000,0.0,1.5659,0.0,0.0,1,117,53.6,84,29.99,30.0643,0,0,0,0,53.6,48.88,2025-03-26T14:50:00.000Z,2025-03-30,,2025-03-30 02:05:00-07:00
1743324600000,0.2237,2.2369,0.0,0.0,1,117,53.6,84,29.99,30.0643,0,0,0,0,53.6,48.88,2025-03-26T14:50:00.000Z,2025-03-30,,2025-03-30 01:50:00-07:00
1743323700000,0.0,0.0,0.0,0.0,1,117,53.6,84,29.99,30.0643,0,0,0,0,53.6,48.88,2025-03-26T14:50:00.000Z,2025-03-30,4.28,2025-03-30 01:35:00-07:00
1743322800000,0.0,0.0,0.0,0.0,1,117,53.4,85,29.98,30.0543,0,0,0,0,53.4,49.0,2025-03-26T14:50:00.000Z,2025-03-30,,2025-03-30 01:20:00-07:00
1743321900000,0.0,0.0,0.0,0.0,1,117,53.4,85,29.98,30.0543,0,0,0,0,53.4,49.0,2025-03-26T14:50:00.000Z,2025-03-30,,2025-03-30 01:05:00-07:00
1743321000000,0.0,0.0,0.0,0.0,1,117,53.1,86,29.98,30.0543,0,0,0,0,53.1,49.02,2025-03-26T14:50:00.000Z,2025-03-30,,2025-03-30 00:50:00-07:00
1743320100000,0.0,1.1185,0.0,0.0,1,117,53.1,86,29.98,30.0543,0,0,0,0,53.1,49.02,2025-03-26T14:50:00.000Z,2025-03-30,4.29,2025-03-30 00:35:00-07:00
1743319200000,0.0,1.5659,0.0,0.0,1,117,53.2,86,29.97,30.0443,0,0,0,0,53.2,49.12,2025-03-26T14:50:00.000Z,2025-03-30,,2025-03-30 00:20:00-07:00
1743318300000,0.0,1.5659,0.0,0.0,1,117,53.2,85,29.98,30.0543,0,0,0,0,53.2,48.81,2025-03-26T14:50:00.000Z,2025-03-30,,2025-03-30 00:05:00-07:00
