dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1752946260000,0.8948,2.0132,0,0,1,48,64.6,85,59.98,64.6,30.04,30.1359,188,33840,0,169200,2025-04-26T15:31:00.000Z,2025-07-19,,,,2025-07-19 10:31:00-07:00
1752945360000,0.2237,1.5659,0,0,1,48,64.4,84,59.46,64.4,30.05,30.146,139,25020,467,762300,,2025-07-19,4.31,America/Los_Angeles,True,2025-07-19 10:16:00-07:00
1752944460000,0.0,0.0,0,0,1,48,64.2,84,59.26,64.2,30.04,30.136,112,20160,467,637200,,2025-07-19,,America/Los_Angeles,True,2025-07-19 10:01:00-07:00
1752943560000,0.0,1.5659,0,0,1,48,63.9,85,59.3,63.9,30.04,30.1361,99,17820,467,536400,,2025-07-19,,America/Los_Angeles,True,2025-07-19 09:46:00-07:00
1752942660000,0.0,0.0,0,0,1,48,63.9,86,59.63,63.9,30.04,30.1361,78,14040,467,447300,,2025-07-19,,America/Los_Angeles,True,2025-07-19 09:31:00-07:00
1752941760000,0.0,0.0,0,0,1,48,63.7,86,59.43,63.7,30.04,30.1361,74,13320,467,377100,,2025-07-19,4.27,America/Los_Angeles,True,2025-07-19 09:16:00-07:00
1752940860000,0.0,1.1185,0,0,1,48,63.3,87,59.36,63.3,30.04,30.1362,66,11880,467,310500,,2025-07-19,,America/Los_Angeles,True,2025-07-19 09:01:00-07:00
1752939960000,0.2237,2.2369,0,0,1,48,62.8,88,59.19,62.8,30.04,30.1363,51,9180,284,251100,,2025-07-19,,America/Los_Angeles,True,2025-07-19 08:46:00-07:00
1752939060000,0.8948,3.3554,0,0,1,48,62.6,89,59.31,62.6,30.04,30.1363,47,8460,210,205200,,2025-07-19,,America/Los_Angeles,True,2025-07-19 08:31:00-07:00
1752938160000,0.4474,3.5791,0,0,1,48,62.2,89,58.91,62.2,30.03,30.1263,45,8100,210,162900,,2025-07-19,4.28,America/Los_Angeles,True,2025-07-19 08:16:00-07:00
1752937260000,0.2237,3.1317,0,0,1,48,61.9,90,58.93,61.9,30.03,30.1264,40,7200,210,122400,,2025-07-19,,America/Los_Angeles,True,2025-07-19 08:01:00-07:00
1752936360000,0.0,0.0,0,0,1,48,61.3,91,58.65,61.3,30.02,30.1165,33,5940,210,86400,,2025-07-19,,America/Los_Angeles,True,2025-07-19 07:46:00-07:00
1752935460000,0.0,0.0,0,0,1,48,61.0,92,58.66,61.0,30.02,30.1165,28,5040,210,56700,,2025-07-19,,America/Los_Angeles,True,2025-07-19 07:31:00-07:00
1752934560000,0.0,0.0,0,0,1,48,60.6,93,58.56,60.6,30.01,30.1066,13,2340,198,31500,,2025-07-19,4.27,America/Los_Angeles,True,2025-07-19 07:16:00-07:00
1752933660000,0.0,0.0,0,0,1,48,60.4,93,58.36,60.4,30.01,30.1066,12,2160,188,19800,,2025-07-19,,America/Los_Angeles,True,2025-07-19 07:01:00-07:00
1752932760000,0.0,0.0,0,0,1,48,60.1,94,58.37,60.1,30.0,30.0966,7,1260,188,9000,,2025-07-19,,America/Los_Angeles,True,2025-07-19 06:46:00-07:00
1752931860000,0.0,0.0,0,0,1,48,59.9,94,58.17,59.9,30.0,30.0967,3,540,188,2700,,2025-07-19,,America/Los_Angeles,True,2025-07-19 06:31:00-07:00
1752930960000,0.0,0.0,0,0,1,48,59.5,94,57.77,59.5,30.0,30.0968,0,0,188,0,,2025-07-19,4.27,America/Los_Angeles,True,2025-07-19 06:16:00-07:00
