dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,tz,historical,local_time
1740123900000,0.0,0.0,0,0,1,202,48.2,91,4.1,30.01,30.1089,0,0,6275,5647500,48.2,45.7,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 23:45:00-08:00
1740123000000,0.0,0.0,0,0,1,202,48.2,90,,30.01,30.1089,0,0,6275,5647500,48.2,45.41,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 23:30:00-08:00
1740122100000,0.2237,1.5659,0,0,1,202,48.6,91,,30.01,30.1089,0,0,6275,5647500,48.6,46.09,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 23:15:00-08:00
1740121200000,0.0,0.0,0,0,1,202,48.9,90,,30.01,30.1088,0,0,6275,5647500,48.9,46.1,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 23:00:00-08:00
1740120300000,0.0,0.0,0,0,1,202,49.3,89,4.1,30.01,30.1087,0,0,6275,5647500,49.3,46.2,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 22:45:00-08:00
1740119400000,0.0,0.0,0,0,1,202,49.5,87,,30.01,30.1087,0,0,6275,5647500,49.5,45.79,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 22:30:00-08:00
1740118500000,0.0,0.0,0,0,1,202,50.0,88,,30.01,30.1086,0,0,6275,5647500,50.0,46.59,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 22:15:00-08:00
1740117600000,0.0,0.0,0,0,1,202,50.5,88,,30.0,30.0985,0,0,6275,5647500,50.5,47.08,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 22:00:00-08:00
1740116700000,0.2237,2.2369,0,0,1,202,50.9,88,4.1,30.0,30.0984,0,0,6275,5647500,50.9,47.47,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 21:45:00-08:00
1740115800000,0.0,0.0,0,0,1,202,51.4,87,,30.0,30.0983,0,0,6275,5647500,51.4,47.66,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 21:30:00-08:00
1740114900000,0.2237,2.2369,0,0,1,202,51.8,88,,29.99,30.0882,0,0,6275,5647500,51.8,48.36,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 21:15:00-08:00
1740114000000,0.2237,2.6843,0,0,1,202,52.5,90,,29.99,30.088,0,0,6275,5647500,52.5,49.65,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 21:00:00-08:00
1740113100000,0.0,1.5659,0,0,1,202,53.1,89,4.1,29.99,30.0879,0,0,6275,5647500,53.1,49.94,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 20:45:00-08:00
1740112200000,0.0,0.0,0,0,1,202,53.4,88,,29.99,30.0879,0,0,6275,5647500,53.4,49.94,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 20:30:00-08:00
1740111300000,0.0,0.0,0,0,1,202,54.1,87,,29.99,30.0877,0,0,6275,5647500,54.1,50.32,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 20:15:00-08:00
1740110400000,0.2237,1.5659,0,0,1,202,54.7,87,,29.99,30.0876,0,0,6275,5647500,54.7,50.91,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 20:00:00-08:00
1740109500000,0.2237,1.7895,0,0,1,202,55.2,80,4.11,29.99,30.0875,0,0,6275,5647500,55.2,49.14,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 19:45:00-08:00
1740108600000,0.0,1.5659,0,0,1,202,56.5,76,,29.99,30.0873,0,0,6275,5647500,56.5,49.03,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 19:30:00-08:00
1740107700000,0.4474,3.5791,0,0,1,202,57.2,75,,29.98,30.0771,0,0,6275,5647500,57.2,49.35,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 19:15:00-08:00
1740106800000,0.0,0.0,0,0,1,202,57.4,81,,29.98,30.0771,0,0,6275,5647500,57.4,51.62,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 19:00:00-08:00
1740105900000,0.0,0.0,0,0,1,202,57.6,81,4.11,29.98,30.077,0,0,6275,5647500,57.6,51.81,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 18:45:00-08:00
1740105000000,0.0,0.0,0,0,1,202,58.1,81,,29.97,30.0669,0,0,6275,5647500,58.1,52.3,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 18:30:00-08:00
1740104100000,0.8948,3.1317,0,0,1,202,59.2,77,,29.97,30.0667,0,0,6275,5647500,59.2,51.99,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 18:15:00-08:00
1740103200000,0.0,2.4606,0,0,1,202,61.2,73,,29.96,30.0563,0,0,6275,5647500,61.2,52.47,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 18:00:00-08:00
1740102300000,0.0,2.4606,0,0,1,202,62.4,67,4.11,29.95,30.0461,1,420,6274,5647500,62.4,51.29,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 17:45:00-08:00
1740101400000,0.8948,1.5659,0,0,1,202,63.1,69,,29.95,30.0459,5,2400,6269,5646600,63.1,52.76,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 17:30:00-08:00
1740100500000,0.0,1.3422,0,0,1,202,63.5,69,,29.95,30.0458,8,3360,6261,5642100,63.5,53.14,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 17:15:00-08:00
1740099600000,0.8948,2.2369,0,0,1,202,64.4,65,,29.95,30.0457,12,5760,6249,5634900,64.4,52.37,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 17:00:00-08:00
1740098700000,0.4474,2.0132,0,0,1,202,65.3,61,4.12,29.95,30.0455,18,7560,6231,5624100,65.3,51.5,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 16:45:00-08:00
1740097800000,0.6711,2.2369,0,0,1,202,66.4,58,,29.94,30.0353,23,11040,6208,5607900,66.4,51.17,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 16:30:00-08:00
1740096900000,0.8948,2.4606,0,0,1,202,68.2,46,,29.94,30.035,23,9660,6185,5587200,66.88,46.62,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 16:15:00-08:00
1740096000000,0.2237,2.2369,0,0,1,202,67.6,46,,29.94,30.0351,27,12960,6158,5566500,67.6,46.08,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 16:00:00-08:00
1740095100000,0.0,1.3422,0,0,1,202,66.7,53,4.12,29.94,30.0352,54,22680,6104,5542200,66.7,49.02,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 15:45:00-08:00
1740094200000,1.7895,2.6843,0,0,1,202,66.4,55,,29.95,30.0453,159,76320,5945,5493600,66.4,49.73,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 15:30:00-08:00
1740093300000,1.7895,3.5791,0,0,1,202,67.5,42,,29.95,30.0451,309,129780,5636,5350500,67.5,43.59,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 15:15:00-08:00
1740092400000,1.1185,2.908,0,0,1,202,66.9,41,,29.96,30.0553,128,61440,5508,5072400,66.9,42.43,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 15:00:00-08:00
1740091500000,1.3422,3.1317,0,0,1,202,65.7,50,4.12,29.96,30.0555,44,18480,5464,4957200,65.7,46.55,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 14:45:00-08:00
1740090600000,1.5659,2.6843,0,0,1,202,65.1,56,,29.96,30.0556,51,24480,5413,4917600,65.1,49.01,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 14:30:00-08:00
1740089700000,1.5659,2.908,0,0,1,202,64.6,60,,29.96,30.0557,54,22680,5359,4871700,64.6,50.39,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 14:15:00-08:00
1740088800000,1.7895,2.908,0,0,1,202,64.6,56,,29.96,30.0557,332,159360,5027,4823100,64.6,48.54,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 14:00:00-08:00
1740087900000,2.0132,4.0265,0,0,1,202,66.2,48,4.12,29.97,30.0654,413,173460,3923,3902400,66.2,45.92,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 13:45:00-08:00
1740087000000,1.7895,3.5791,0,0,1,202,66.6,47,,29.97,30.0653,691,331680,4336,4152600,66.6,45.73,,2025-02-20,America/Los_Angeles,True,2025-02-20 13:30:00-08:00
1740086100000,1.7895,3.5791,0,0,1,202,66.4,47,,29.98,30.0754,689,289380,1868,2301300,66.4,45.55,2025-02-14T20:35:00.000Z,2025-02-20,,,2025-02-20 13:15:00-08:00
1740085200000,2.0132,3.5791,0,0,1,202,65.7,48,,29.99,30.0856,715,343200,2557,2910600,65.7,45.47,,2025-02-20,America/Los_Angeles,True,2025-02-20 13:00:00-08:00
1740084300000,1.7895,3.3554,0,0,1,202,64.8,52,4.11,30.0,30.0958,651,273420,2557,2267100,64.8,46.76,,2025-02-20,America/Los_Angeles,True,2025-02-20 12:45:00-08:00
