dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1747464360000,0.0,0.0,0,0,1,222,54.1,90,29.96,30.0576,0,0,5101,4590900,54.1,51.23,2025-04-26T15:31:00.000Z,2025-05-16,,,,2025-05-16 23:46:00-07:00
1747463460000,0.0,0.0,0,0,1,222,54.3,89,29.96,30.0576,0,0,5101,4590900,54.3,51.13,2025-04-26T15:31:00.000Z,2025-05-16,,,,2025-05-16 23:31:00-07:00
1747462560000,0.0,0.0,0,0,1,222,54.5,88,29.96,30.0576,0,0,5101,4590900,54.5,51.02,2025-04-26T15:31:00.000Z,2025-05-16,,,,2025-05-16 23:16:00-07:00
1747461660000,0.0,0.0,0,0,1,222,54.7,88,29.96,30.0575,0,0,5101,4590900,54.7,51.22,2025-04-26T15:31:00.000Z,2025-05-16,4.23,,,2025-05-16 23:01:00-07:00
1747460760000,0.0,0.0,0,0,1,222,55.2,87,29.96,30.0574,0,0,5101,4590900,55.2,51.4,2025-04-26T15:31:00.000Z,2025-05-16,,,,2025-05-16 22:46:00-07:00
1747459860000,0.0,0.0,0,0,1,222,55.4,86,29.96,30.0574,0,0,5101,4590900,55.4,51.28,2025-04-26T15:31:00.000Z,2025-05-16,,,,2025-05-16 22:31:00-07:00
1747458960000,0.0,0.0,0,0,1,222,55.9,86,29.95,30.0473,0,0,5101,4590900,55.9,51.77,2025-04-26T15:31:00.000Z,2025-05-16,,,,2025-05-16 22:16:00-07:00
1747458060000,0.0,0.0,0,0,1,222,55.9,85,29.94,30.0372,0,0,5101,4590900,55.9,51.46,2025-04-26T15:31:00.000Z,2025-05-16,4.23,,,2025-05-16 22:01:00-07:00
1747457160000,0.0,0.0,0,0,1,222,55.9,85,29.94,30.0372,0,0,5101,4590900,55.9,51.46,2025-04-26T15:31:00.000Z,2025-05-16,,,,2025-05-16 21:46:00-07:00
1747456260000,0.0,0.0,0,0,1,222,55.6,87,29.93,30.0273,0,0,5101,4590900,55.6,51.79,2025-04-26T15:31:00.000Z,2025-05-16,,,,2025-05-16 21:31:00-07:00
1747455360000,0.0,0.0,0,0,1,222,55.8,89,29.93,30.0272,0,0,5101,4590900,55.8,52.61,2025-04-26T15:31:00.000Z,2025-05-16,,,,2025-05-16 21:16:00-07:00
1747454460000,0.0,0.0,0,0,1,222,55.8,89,29.93,30.0272,0,0,5101,4590900,55.8,52.61,2025-04-26T15:31:00.000Z,2025-05-16,4.23,,,2025-05-16 21:01:00-07:00
1747453560000,0.0,0.0,0,0,1,222,56.1,88,29.93,30.0272,0,0,5101,4590900,56.1,52.59,2025-04-26T15:31:00.000Z,2025-05-16,,,,2025-05-16 20:46:00-07:00
1747452660000,0.0,0.0,0,0,1,222,56.3,88,29.92,30.0171,0,0,5101,4590900,56.3,52.79,2025-04-26T15:31:00.000Z,2025-05-16,,,,2025-05-16 20:31:00-07:00
1747451760000,0.0,1.5659,0,0,1,222,56.8,87,29.93,30.027,0,0,5101,4590900,56.8,52.97,2025-04-26T15:31:00.000Z,2025-05-16,,,,2025-05-16 20:16:00-07:00
1747450860000,0.0,0.0,0,0,1,222,57.4,87,29.92,30.0169,0,0,5101,4590900,57.4,53.56,2025-04-26T15:31:00.000Z,2025-05-16,4.24,,,2025-05-16 20:01:00-07:00
1747449960000,0.4474,2.0132,0,0,1,222,57.7,86,29.92,30.0168,3,1260,5098,4590900,57.7,53.54,2025-04-26T15:31:00.000Z,2025-05-16,,,,2025-05-16 19:46:00-07:00
1747449060000,0.6711,2.2369,0,0,1,222,58.1,84,29.92,30.0168,7,3360,5091,4588200,58.1,53.29,2025-04-26T15:31:00.000Z,2025-05-16,,,,2025-05-16 19:31:00-07:00
1747448160000,0.8948,2.4606,0,0,1,222,58.3,84,29.91,30.0067,12,5040,5079,4581900,58.3,53.48,2025-04-26T15:31:00.000Z,2025-05-16,,,,2025-05-16 19:16:00-07:00
1747447260000,1.7895,3.8028,0,0,1,222,58.8,83,29.91,30.0066,24,11520,5028,4546800,58.8,53.65,2025-04-26T15:31:00.000Z,2025-05-16,4.24,,,2025-05-16 19:01:00-07:00
1747446360000,2.0132,3.1317,0,0,1,222,59.4,81,29.91,30.0065,27,11340,5052,4549500,59.4,53.57,,2025-05-16,,America/Los_Angeles,True,2025-05-16 18:46:00-07:00
1747445460000,2.2369,3.8028,0,0,1,222,59.5,82,29.92,30.0165,37,17760,4991,4525200,59.5,54.0,2025-04-26T15:31:00.000Z,2025-05-16,,,,2025-05-16 18:31:00-07:00
1747444560000,2.2369,3.5791,0,0,1,222,60.1,80,29.92,30.0164,51,21420,4940,4491900,60.1,53.91,2025-04-26T15:31:00.000Z,2025-05-16,,,,2025-05-16 18:16:00-07:00
1747443660000,2.0132,4.4739,0,0,1,222,60.3,79,29.92,30.0163,67,32160,4873,4446000,60.3,53.76,2025-04-26T15:31:00.000Z,2025-05-16,4.26,,,2025-05-16 18:01:00-07:00
