dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1779778320000,0.0,0.0,0,0,1,6,56.1,84,4.32,51.33,29.89,29.987,0,0,15799,14219100,56.1,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 23:52:00-07:00
1779777420000,0.0,0.0,0,0,1,6,55.9,82,,50.48,29.9,29.9971,0,0,15799,14219100,55.9,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 23:37:00-07:00
1779776520000,0.0,0.0,0,0,1,6,56.8,81,,51.03,29.9,29.9969,0,0,15799,14219100,56.8,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 23:22:00-07:00
1779775620000,0.0,0.0,0,0,1,6,57.7,80,,51.57,29.9,29.9968,0,0,15799,14219100,57.7,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 23:07:00-07:00
1779774720000,0.0,0.0,0,0,1,6,58.5,79,4.32,52.01,29.9,29.9966,0,0,15799,14219100,58.5,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 22:52:00-07:00
1779773820000,0.0,0.0,0,0,1,6,59.4,78,,52.54,29.9,29.9964,0,0,15799,14219100,59.4,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 22:37:00-07:00
1779772920000,0.0,0.0,0,0,1,6,59.7,78,,52.83,29.9,29.9964,0,0,15799,14219100,59.7,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 22:22:00-07:00
1779772020000,0.0,0.0,0,0,1,6,60.3,76,,52.7,29.89,29.9862,0,0,15799,14219100,60.3,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 22:07:00-07:00
1779771120000,0.0,0.0,0,0,1,6,60.8,74,4.33,52.46,29.88,29.9761,0,0,15799,14219100,60.8,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 21:52:00-07:00
1779770220000,0.0,0.0,0,0,1,6,61.5,72,,52.39,29.88,29.976,0,0,15799,14219100,61.5,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 21:37:00-07:00
1779769320000,1.1185,3.3554,0,0,1,6,62.8,68,,52.08,29.88,29.9758,0,0,15799,14219100,62.8,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 21:22:00-07:00
1779768420000,0.6711,3.1317,0,0,1,6,62.4,70,,52.48,29.88,29.9758,0,0,15799,14219100,62.4,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 21:07:00-07:00
1779767520000,0.4474,3.5791,0,0,1,254,61.7,74,4.33,53.32,29.87,29.9659,0,0,15799,14219100,61.7,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 20:52:00-07:00
1779766620000,0.2237,3.3554,0,0,1,221,61.9,74,,53.52,29.87,29.9659,0,0,15799,14219100,61.9,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 20:37:00-07:00
1779765720000,0.4474,2.908,0,0,1,221,62.4,74,,54.0,29.86,29.9558,0,0,15799,14219100,62.4,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 20:22:00-07:00
1779764820000,1.3422,3.5791,0,0,1,221,62.4,76,,54.73,29.86,29.9558,0,0,15799,14219100,62.4,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 20:07:00-07:00
1779763920000,0.2237,3.1317,0,0,1,221,62.6,78,4.34,55.64,29.86,29.9557,3,2700,15796,14219100,62.6,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 19:52:00-07:00
1779763020000,0.0,0.0,0,0,1,221,63.0,77,,55.67,29.86,29.9557,7,6300,15789,14216400,63.0,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 19:37:00-07:00
1779762120000,0.4474,2.2369,0,0,1,221,63.1,76,,55.41,29.85,29.9456,11,9900,15778,14210100,63.1,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 19:22:00-07:00
1779761220000,1.3422,4.0265,0,0,1,221,62.8,76,,55.12,29.86,29.9557,18,16200,15760,14200200,62.8,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 19:07:00-07:00
1779760320000,1.1185,4.2502,0,0,1,221,62.6,77,4.34,55.28,29.87,29.9658,29,26100,15731,14184000,62.6,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 18:52:00-07:00
1779759420000,1.1185,5.816,0,0,1,246,62.8,78,,55.83,29.87,29.9657,37,33300,15694,14157900,62.8,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 18:37:00-07:00
1779758520000,1.1185,4.0265,0,0,1,287,63.0,78,,56.03,29.88,29.9757,30,27000,15664,14124600,63.0,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 18:22:00-07:00
1779757620000,0.8948,4.6976,0,0,1,253,63.1,78,,56.12,29.88,29.9757,42,37800,15622,14097600,63.1,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 18:07:00-07:00
1779756720000,1.7895,4.4739,0,0,1,298,63.3,77,4.35,55.96,29.88,29.9757,69,62100,15482,13995900,63.3,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 17:52:00-07:00
1779755820000,1.5659,5.816,0,0,1,210,63.0,77,,55.67,29.89,29.9857,71,63900,15551,13997700,63.0,,2026-05-25,America/Los_Angeles,True,2026-05-25 17:37:00-07:00
1779754920000,1.1185,6.2634,0,0,1,246,63.5,77,,56.16,29.89,29.9857,48,43200,15434,13933800,63.5,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 17:22:00-07:00
1779754020000,1.3422,6.2634,0,0,1,208,63.5,75,,55.43,29.9,29.9957,52,46800,15382,13890600,63.5,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 17:07:00-07:00
1779753120000,1.7895,5.145,0,0,1,226,63.7,74,4.36,55.25,29.9,29.9957,56,50400,15326,13843800,63.7,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 16:52:00-07:00
1779752220000,2.4606,7.1582,0,0,1,229,64.0,73,,55.17,29.91,30.0056,58,52200,15268,13793400,64.0,2026-05-07T15:52:00.000Z,2026-05-25,,,2026-05-25 16:37:00-07:00
