dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,local_time
1764377400000,0.0,0.0,0,0,1,169,61.5,86,57.27,61.5,29.99,30.0863,1,480,3950,3555900,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 16:50:00-08:00
1764376500000,0.0,0.0,0,0,1,169,62.4,84,57.5,62.4,29.99,30.0862,4,1680,3946,3555000,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 16:35:00-08:00
1764375600000,0.0,1.3422,0,0,1,169,63.0,83,57.75,63.0,29.98,30.076,7,3360,3939,3551400,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 16:20:00-08:00
1764374700000,0.6711,1.3422,0,0,1,169,63.3,82,57.71,63.3,29.97,30.066,10,4200,3929,3545100,2025-10-14T14:47:00.000Z,2025-11-28,4.26,2025-11-28 16:05:00-08:00
1764373800000,0.4474,1.7895,0,0,1,169,63.5,81,57.56,63.5,29.97,30.0659,18,8640,3911,3536100,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 15:50:00-08:00
1764372840000,0.4474,2.0132,0,0,1,169,63.7,81,57.76,63.7,29.98,30.0759,26,10920,3885,3519900,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 15:34:00-08:00
1764372000000,0.4474,2.2369,0,0,1,169,63.9,80,57.6,63.9,29.98,30.0759,20,9600,3865,3496500,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 15:20:00-08:00
1764371100000,0.4474,1.5659,0,0,1,169,64.0,79,57.35,64.0,29.99,30.0859,22,9240,3843,3478500,2025-10-14T14:47:00.000Z,2025-11-28,4.28,2025-11-28 15:05:00-08:00
1764370200000,0.4474,1.7895,0,0,1,169,64.2,78,57.19,64.2,29.98,30.0758,24,11520,3819,3458700,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 14:50:00-08:00
1764369300000,0.4474,2.2369,0,0,1,169,64.4,77,57.03,64.4,29.98,30.0758,57,23940,3762,3437100,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 14:35:00-08:00
1764368400000,0.8948,3.1317,0,0,1,169,64.6,77,57.22,64.6,29.98,30.0757,58,27840,3704,3385800,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 14:20:00-08:00
1764367500000,1.1185,2.4606,0,0,1,169,64.9,76,57.15,64.9,29.98,30.0757,49,20580,3655,3333600,2025-10-14T14:47:00.000Z,2025-11-28,4.32,2025-11-28 14:05:00-08:00
1764366600000,1.1185,2.4606,0,0,1,169,66.0,74,57.47,66.0,29.98,30.0755,75,36000,3580,3289500,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 13:50:00-08:00
1764365700000,1.5659,3.1317,0,0,1,169,66.7,73,57.76,66.7,29.98,30.0754,358,150360,3222,3222000,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 13:35:00-08:00
1764364740000,1.5659,2.6843,0,0,1,169,66.6,72,57.28,66.6,29.98,30.0754,469,225120,2753,2899800,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 13:19:00-08:00
1764363900000,0.8948,2.4606,0,0,1,169,65.8,74,57.28,65.8,29.98,30.0755,480,201600,2273,2477700,2025-10-14T14:47:00.000Z,2025-11-28,4.37,2025-11-28 13:05:00-08:00
1764363000000,0.8948,2.6843,0,0,1,169,65.7,74,57.18,65.7,29.99,30.0856,507,243360,1766,2045700,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 12:50:00-08:00
1764362040000,1.1185,2.4606,0,0,1,169,66.0,72,56.71,66.0,30.0,30.0956,396,166320,1370,1589400,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 12:34:00-08:00
1764361200000,1.5659,2.6843,0,0,1,169,65.7,70,55.64,65.7,30.01,30.1056,222,106560,1148,1233000,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 12:20:00-08:00
1764360300000,1.5659,2.6843,0,0,1,169,66.0,68,55.13,66.0,30.01,30.1056,133,55860,1015,1033200,2025-10-14T14:47:00.000Z,2025-11-28,4.33,2025-11-28 12:05:00-08:00
1764359400000,1.5659,2.6843,0,0,1,169,65.5,66,53.83,65.5,30.02,30.1157,362,173760,653,913500,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 11:50:00-08:00
1764358500000,1.7895,2.908,0,0,1,169,64.9,66,53.26,64.9,30.03,30.1258,125,52500,528,587700,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 11:35:00-08:00
1764357600000,2.0132,3.3554,0,0,1,169,64.9,65,52.85,64.9,30.04,30.1359,76,36480,452,475200,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 11:20:00-08:00
1764356700000,1.7895,2.908,0,0,1,169,65.1,62,51.75,65.1,30.04,30.1358,45,18900,407,406800,2025-10-14T14:47:00.000Z,2025-11-28,4.19,2025-11-28 11:05:00-08:00
1764355740000,1.3422,2.6843,0,0,1,169,65.5,59,50.79,65.5,30.04,30.1358,37,17760,370,366300,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 10:49:00-08:00
1764354900000,0.8948,2.908,0,0,1,169,65.1,60,50.86,65.1,30.05,30.1459,31,13020,339,333000,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 10:35:00-08:00
1764353940000,0.8948,3.1317,0,0,1,169,64.6,64,52.14,64.6,30.05,30.146,34,16320,305,305100,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 10:19:00-08:00
1764353100000,0.2237,2.908,0,0,1,169,63.9,65,51.9,63.9,30.06,30.1561,37,15540,268,274500,2025-10-14T14:47:00.000Z,2025-11-28,4.19,2025-11-28 10:05:00-08:00
1764352200000,0.0,2.6843,0,0,1,169,62.8,67,51.67,62.8,30.06,30.1563,47,22560,221,241200,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 09:50:00-08:00
1764351300000,0.4474,2.4606,0,0,1,169,61.0,71,51.53,61.0,30.06,30.1567,50,21000,171,198900,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 09:35:00-08:00
1764350400000,0.0,0.0,0,0,1,169,57.7,80,51.57,57.7,30.06,30.1573,41,19680,130,153900,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 09:20:00-08:00
1764349440000,0.0,0.0,0,0,1,169,55.2,84,50.45,55.2,30.05,30.1477,35,14700,95,117000,2025-10-14T14:47:00.000Z,2025-11-28,4.18,2025-11-28 09:04:00-08:00
1764348540000,0.0,0.0,0,0,1,169,52.7,87,48.94,52.7,30.05,30.1482,21,10080,74,85500,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 08:49:00-08:00
1764347700000,0.0,0.0,0,0,1,169,51.1,89,47.97,51.1,30.05,30.1485,18,7560,56,66600,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 08:35:00-08:00
1764346740000,0.0,0.0,0,0,1,169,48.9,93,46.97,48.9,30.04,30.1389,16,7680,40,50400,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 08:19:00-08:00
1764345900000,0.0,0.0,0,0,1,169,47.7,95,46.34,47.7,30.04,30.1391,15,6300,25,36000,2025-10-14T14:47:00.000Z,2025-11-28,4.18,2025-11-28 08:05:00-08:00
1764344940000,0.0,0.0,0,0,1,169,47.3,96,46.22,47.3,30.04,30.1392,11,5280,14,22500,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 07:49:00-08:00
1764344100000,0.0,0.0,0,0,1,169,46.0,95,44.65,46.0,30.04,30.1395,7,2940,7,12600,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 07:35:00-08:00
1764343200000,0.0,0.0,0,0,1,169,45.3,95,43.95,45.3,30.03,30.1296,5,2400,2,6300,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 07:20:00-08:00
1764342300000,0.0,0.0,0,0,1,169,45.3,95,43.95,45.3,30.03,30.1296,2,840,0,1800,2025-10-14T14:47:00.000Z,2025-11-28,4.18,2025-11-28 07:05:00-08:00
1764341400000,0.0,0.0,0,0,1,169,45.5,94,43.87,45.5,30.02,30.1195,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 06:50:00-08:00
1764340500000,0.0,0.0,0,0,1,169,45.7,94,44.07,45.7,30.02,30.1195,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 06:35:00-08:00
1764339600000,0.0,0.0,0,0,1,169,45.5,93,43.6,45.5,30.02,30.1195,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 06:20:00-08:00
1764338700000,0.0,0.0,0,0,1,169,45.7,93,43.79,45.7,30.01,30.1094,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,4.19,2025-11-28 06:05:00-08:00
1764337800000,0.0,0.0,0,0,1,169,45.9,92,43.71,45.9,30.01,30.1094,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 05:50:00-08:00
1764336900000,0.0,0.0,0,0,1,169,46.0,92,43.81,46.0,30.01,30.1094,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 05:35:00-08:00
1764336000000,0.0,0.0,0,0,1,169,46.2,92,44.01,46.2,30.01,30.1093,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 05:20:00-08:00
1764335040000,0.0,0.0,0,0,1,169,46.0,92,43.81,46.0,30.01,30.1094,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,4.19,2025-11-28 05:04:00-08:00
1764334140000,0.0,1.5659,0,0,1,169,46.0,93,44.09,46.0,30.01,30.1094,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 04:49:00-08:00
1764333240000,0.0,0.0,0,0,1,169,46.2,92,44.01,46.2,30.01,30.1093,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 04:34:00-08:00
1764332400000,0.0,0.0,0,0,1,169,46.0,91,43.52,46.0,30.01,30.1094,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 04:20:00-08:00
1764331440000,0.0,0.0,0,0,1,169,46.2,91,43.72,46.2,30.01,30.1093,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,4.2,2025-11-28 04:04:00-08:00
1764330600000,0.0,0.0,0,0,1,169,46.2,90,43.43,46.2,30.01,30.1093,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 03:50:00-08:00
1764329700000,0.0,0.0,0,0,1,169,46.4,90,43.63,46.4,30.01,30.1093,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 03:35:00-08:00
1764328800000,0.0,0.0,0,0,1,169,46.4,90,43.63,46.4,30.01,30.1093,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 03:20:00-08:00
1764327900000,0.0,0.0,0,0,1,169,46.8,89,43.73,46.8,30.01,30.1092,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,4.19,2025-11-28 03:05:00-08:00
1764326940000,0.0,0.0,0,0,1,169,46.8,89,43.73,46.8,30.01,30.1092,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 02:49:00-08:00
1764326040000,0.0,0.0,0,0,1,169,47.1,88,43.73,47.1,30.01,30.1092,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 02:34:00-08:00
1764325140000,0.0,0.0,0,0,1,169,47.1,88,43.73,47.1,30.01,30.1092,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 02:19:00-08:00
1764324300000,0.0,0.0,0,0,1,169,47.1,89,44.03,47.1,30.02,30.1192,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,4.2,2025-11-28 02:05:00-08:00
1764323400000,0.0,1.5659,0,0,1,169,47.3,88,43.93,47.3,30.02,30.1191,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 01:50:00-08:00
1764322500000,0.0,0.0,0,0,1,169,47.5,88,44.13,47.5,30.02,30.1191,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 01:35:00-08:00
1764321540000,0.0,0.0,0,0,1,169,47.7,88,44.32,47.7,30.02,30.1191,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 01:19:00-08:00
1764320640000,0.0,0.0,0,0,1,169,47.8,88,44.42,47.8,30.03,30.1291,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,4.21,2025-11-28 01:04:00-08:00
1764319800000,0.0,0.0,0,0,1,169,48.0,87,44.32,48.0,30.03,30.129,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 00:50:00-08:00
1764318900000,0.0,0.0,0,0,1,169,48.0,88,44.62,48.0,30.03,30.129,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 00:35:00-08:00
1764317940000,0.0,0.0,0,0,1,169,48.2,87,44.51,48.2,30.03,30.129,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,,2025-11-28 00:19:00-08:00
1764317040000,0.0,0.0,0,0,1,169,48.4,87,44.71,48.4,30.04,30.139,0,0,0,0,2025-10-14T14:47:00.000Z,2025-11-28,4.21,2025-11-28 00:04:00-08:00
