dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1784271120000,0.0,0.8948,0,0,1,35,65.8,88,4.3,62.14,29.87,29.9652,0,0,15390,13851000,65.8,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 23:52:00-07:00
1784270220000,0.0,0.0,0,0,1,35,66.2,87,,62.21,29.86,29.9551,0,0,15390,13851000,66.2,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 23:37:00-07:00
1784269320000,0.0,1.3422,0,0,1,35,66.6,87,,62.6,29.86,29.955,0,0,15390,13851000,66.6,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 23:22:00-07:00
1784268420000,0.2237,2.2369,0,0,1,35,66.9,86,,62.57,29.85,29.9449,0,0,15390,13851000,66.9,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 23:07:00-07:00
1784267520000,0.4474,3.8028,0,0,1,35,67.1,85,4.3,62.43,29.85,29.9449,0,0,15390,13851000,67.1,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 22:52:00-07:00
1784266620000,0.4474,2.908,0,0,1,156,67.3,84,,62.29,29.84,29.9348,0,0,15390,13851000,67.3,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 22:37:00-07:00
1784265720000,0.0,2.6843,0,0,1,182,67.5,83,,62.15,29.84,29.9348,0,0,15390,13851000,67.5,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 22:22:00-07:00
1784264820000,0.0,1.3422,0,0,1,182,67.6,82,,61.9,29.83,29.9247,0,0,15390,13851000,67.6,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 22:07:00-07:00
1784263920000,0.4474,1.5659,0,0,1,182,67.8,82,4.31,62.1,29.82,29.9147,0,0,15390,13851000,67.8,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 21:52:00-07:00
1784263020000,0.0,1.3422,0,0,1,182,68.2,81,,62.14,29.81,29.9046,0,0,15390,13851000,68.53,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 21:37:00-07:00
1784262120000,0.2237,1.3422,0,0,1,182,68.5,81,,62.43,29.8,29.8945,0,0,15390,13851000,68.86,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 21:22:00-07:00
1784261220000,0.0,1.5659,0,0,1,183,68.7,81,,62.63,29.8,29.8944,0,0,15390,13851000,69.08,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 21:07:00-07:00
1784260320000,0.0,0.0,0,0,1,183,68.7,81,4.32,62.63,29.79,29.8844,0,0,15390,13851000,69.08,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 20:52:00-07:00
1784259420000,0.0,0.0,0,0,1,183,68.9,80,,62.47,29.78,29.8743,0,0,15390,13851000,69.25,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 20:37:00-07:00
1784258520000,0.0,1.5659,0,0,1,183,69.4,79,,62.6,29.78,29.8742,0,0,15390,13851000,69.75,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 20:22:00-07:00
1784257620000,0.0,0.0,0,0,1,183,69.6,79,,62.79,29.78,29.8742,2,1800,15388,13851000,69.97,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 20:07:00-07:00
1784256720000,0.0,1.3422,0,0,1,183,69.8,80,4.31,63.34,29.78,29.8742,5,4500,15383,13849200,70.24,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 19:52:00-07:00
1784255820000,0.2237,2.908,0,0,1,183,70.3,79,,63.47,29.78,29.8741,9,8100,15374,13844700,70.74,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 19:37:00-07:00
1784254920000,0.4474,2.908,0,0,1,183,71.1,77,,63.51,29.78,29.8739,13,11700,15361,13836600,71.53,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 19:22:00-07:00
1784254020000,1.1185,2.6843,0,0,1,183,71.8,76,,63.82,29.77,29.8638,24,21600,15337,13824900,72.25,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 19:07:00-07:00
1784253120000,1.5659,2.908,0,0,1,183,71.6,80,4.33,65.09,29.77,29.8638,32,28800,15241,13745700,72.22,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 18:52:00-07:00
1784252220000,1.7895,2.908,0,0,1,183,71.8,80,,65.29,29.77,29.8638,32,28800,15273,13774500,72.44,,2026-07-16,America/Los_Angeles,True,2026-07-16 18:37:00-07:00
1784251320000,1.7895,2.908,0,0,1,183,72.7,77,,65.06,29.77,29.8636,32,28800,15273,13745700,73.29,,2026-07-16,America/Los_Angeles,True,2026-07-16 18:22:00-07:00
1784250420000,1.5659,2.908,0,0,1,183,72.3,76,4.34,64.3,29.77,29.8637,53,47700,15188,13716900,72.8,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 18:07:00-07:00
1784249520000,1.7895,2.6843,0,0,1,183,72.0,79,,65.12,29.78,29.8738,85,76500,15103,13669200,72.61,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 17:52:00-07:00
1784248620000,1.5659,3.5791,0,0,1,183,72.3,80,,65.77,29.78,29.8737,46,41400,15057,13592700,72.99,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 17:37:00-07:00
1784247720000,2.2369,3.5791,0,0,1,183,73.0,78,,65.72,29.78,29.8736,47,42300,15010,13551300,73.67,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 17:22:00-07:00
1784246820000,2.0132,3.1317,0,0,1,183,73.6,74,4.34,64.79,29.78,29.8735,53,47700,14957,13509000,74.14,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 17:07:00-07:00
1784245920000,1.7895,3.3554,0,0,1,183,73.6,71,,63.6,29.79,29.8835,54,48600,14903,13461300,74.0,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 16:52:00-07:00
1784245020000,2.2369,3.3554,0,0,1,183,74.1,68,,62.85,29.79,29.8834,61,54900,14842,13412700,74.41,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 16:37:00-07:00
1784244120000,2.0132,3.3554,0,0,1,183,76.3,65,,63.65,29.79,29.8831,69,62100,14773,13357800,76.69,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 16:22:00-07:00
1784243220000,1.5659,4.2502,0,0,1,183,77.2,61,4.37,62.69,29.8,29.8929,65,58500,14616,13212900,77.49,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 16:07:00-07:00
1784242320000,1.7895,4.0265,0,0,1,183,76.8,62,,62.78,29.8,29.893,92,82800,14681,13237200,77.09,,2026-07-16,America/Los_Angeles,True,2026-07-16 15:52:00-07:00
1784241420000,2.0132,4.6976,0,0,1,192,75.6,62,,61.65,29.8,29.8932,275,247500,14341,13154400,75.77,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 15:37:00-07:00
1784240520000,2.4606,4.4739,0,0,1,223,75.6,65,,62.99,29.81,29.9032,291,261900,14050,12906900,75.92,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 15:22:00-07:00
1784239620000,2.6843,4.6976,0,0,1,223,76.1,63,4.48,62.57,29.81,29.9032,369,332100,13681,12645000,76.37,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 15:07:00-07:00
1784238720000,2.908,6.0397,0,0,1,223,77.2,57,,60.77,29.82,29.913,508,457200,13173,12312900,77.3,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 14:52:00-07:00
1784237820000,2.908,4.4739,0,0,1,223,77.5,56,,60.55,29.82,29.9129,773,695700,12400,11855700,77.58,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 14:37:00-07:00
1784236920000,2.0132,4.6976,0,0,1,223,77.7,56,,60.73,29.82,29.9129,862,775800,11538,11160000,77.8,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 14:22:00-07:00
1784236020000,2.6843,4.6976,0,0,1,223,77.7,57,4.51,61.23,29.83,29.9229,879,791100,10659,10384200,77.85,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 14:07:00-07:00
1784235120000,2.4606,4.2502,0,0,1,223,78.3,58,,62.29,29.83,29.9228,894,804600,9765,9593100,78.56,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 13:52:00-07:00
1784234220000,2.0132,4.4739,0,0,1,223,78.8,58,,62.75,29.83,29.9227,903,812700,8862,8788500,79.11,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 13:37:00-07:00
1784233320000,2.2369,4.6976,0,0,1,224,78.4,59,,62.87,29.84,29.9328,906,815400,7956,7975800,78.71,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 13:22:00-07:00
1784232420000,2.4606,4.4739,0,0,1,225,77.5,60,4.52,62.5,29.84,29.933,907,816300,7049,7160400,77.77,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 13:07:00-07:00
1784231520000,2.0132,3.8028,0,0,1,231,77.2,63,,63.61,29.84,29.9331,905,814500,6144,6344100,77.58,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 12:52:00-07:00
1784230620000,2.0132,4.0265,0,0,1,231,76.5,65,,63.84,29.84,29.9332,899,809100,5245,5529600,76.91,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 12:37:00-07:00
1784229720000,2.2369,4.4739,0,0,1,231,75.6,70,,65.11,29.84,29.9333,889,800100,4356,4720500,76.15,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 12:22:00-07:00
1784228820000,2.2369,4.6976,0,0,1,231,74.3,71,4.5,64.27,29.84,29.9336,876,788400,3480,3920400,74.77,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 12:07:00-07:00
1784227920000,2.2369,4.2502,0,0,1,232,73.9,73,,64.69,29.84,29.9336,859,773100,2621,3132000,74.42,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 11:52:00-07:00
1784227020000,1.3422,4.2502,0,0,1,255,72.9,76,,64.88,29.85,29.9438,718,646200,1903,2358900,73.46,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 11:37:00-07:00
1784226120000,1.3422,4.2502,0,0,1,226,72.9,76,,64.88,29.85,29.9438,153,137700,1750,1712700,73.46,2026-06-12T17:37:00.000Z,2026-07-16,,,2026-07-16 11:22:00-07:00
