dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,batt1volts,tz,historical,local_time
1745563560000,2.6843,5.145,0,0,1,4,54.9,70,29.96,30.0575,0,0,9972,8974800,54.9,45.3,2025-04-24,,,,2025-04-24 23:46:00-07:00
1745562660000,1.5659,3.3554,0,0,1,4,55.0,70,29.96,30.0575,0,0,9972,8974800,55.0,45.4,2025-04-24,,,,2025-04-24 23:31:00-07:00
1745561760000,1.7895,4.2502,0,0,1,4,55.4,69,29.96,30.0574,0,0,9972,8974800,55.4,45.4,2025-04-24,,,,2025-04-24 23:16:00-07:00
1745560860000,1.5659,5.3686,0,0,1,4,55.4,70,29.96,30.0574,0,0,9972,8974800,55.4,45.78,2025-04-24,4.3,,,2025-04-24 23:01:00-07:00
1745559960000,0.4474,2.6843,0,0,1,4,55.8,70,29.97,30.0673,0,0,9972,8974800,55.8,46.16,2025-04-24,,,,2025-04-24 22:46:00-07:00
1745559060000,1.5659,3.1317,0,0,1,4,56.1,69,29.97,30.0673,0,0,9972,8974800,56.1,46.07,2025-04-24,,,,2025-04-24 22:31:00-07:00
1745558160000,2.2369,5.816,0,0,1,5,56.1,69,29.96,30.0573,0,0,9972,8974800,56.1,46.07,2025-04-24,,,,2025-04-24 22:16:00-07:00
1745557260000,2.2369,5.816,0,0,1,9,56.1,69,29.96,30.0573,0,0,9972,8974800,56.1,46.07,2025-04-24,4.31,,,2025-04-24 22:01:00-07:00
1745556360000,2.6843,5.3686,0,0,1,10,56.1,69,29.95,30.0472,0,0,9972,8974800,56.1,46.07,2025-04-24,,,,2025-04-24 21:46:00-07:00
1745555460000,2.6843,4.9213,0,0,1,11,56.5,69,29.96,30.0572,0,0,9972,8974800,56.5,46.45,2025-04-24,,,,2025-04-24 21:31:00-07:00
1745554560000,2.2369,3.8028,0,0,1,12,57.0,68,29.95,30.0471,0,0,9972,8974800,57.0,46.54,2025-04-24,,,,2025-04-24 21:16:00-07:00
1745553660000,1.7895,4.0265,0,0,1,359,57.2,69,29.95,30.047,0,0,9972,8974800,57.2,47.12,2025-04-24,4.31,,,2025-04-24 21:01:00-07:00
1745552760000,0.4474,2.4606,0,0,1,208,56.1,79,29.95,30.0472,0,0,9972,8974800,56.1,49.68,2025-04-24,,,,2025-04-24 20:46:00-07:00
1745551860000,0.0,0.0,0,0,1,208,56.1,82,29.94,30.0372,0,0,9972,8974800,56.1,50.68,2025-04-24,,,,2025-04-24 20:31:00-07:00
1745550960000,0.0,0.0,0,0,1,208,55.9,83,29.94,30.0372,0,0,9972,8974800,55.9,50.81,2025-04-24,,,,2025-04-24 20:16:00-07:00
1745550060000,0.0,0.0,0,0,1,208,55.9,84,29.93,30.0272,0,0,9972,8974800,55.9,51.14,2025-04-24,4.31,,,2025-04-24 20:01:00-07:00
1745549160000,0.0,0.0,0,0,1,208,56.1,84,29.93,30.0272,0,0,9972,8974800,56.1,51.33,2025-04-24,,,,2025-04-24 19:46:00-07:00
1745548260000,0.0,0.0,0,0,1,208,56.3,84,29.93,30.0271,1,480,9971,8974800,56.3,51.53,2025-04-24,,,,2025-04-24 19:31:00-07:00
1745547360000,0.4474,1.5659,0,0,1,208,56.3,83,29.93,30.0271,4,1680,9967,8973900,56.3,51.2,2025-04-24,,,,2025-04-24 19:16:00-07:00
1745546460000,0.6711,2.0132,0,0,1,208,56.3,83,29.92,30.0171,10,4800,9957,8970300,56.3,51.2,2025-04-24,4.32,,,2025-04-24 19:01:00-07:00
