dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1765698600000,0.0,0.0,0,0,1,190,49.6,99,49.33,49.6,30.05,30.1488,0,0,1567,1410300,2025-10-14T14:47:00.000Z,2025-12-13,,,,2025-12-13 23:50:00-08:00
1765697700000,0.0,0.0,0,0,1,190,49.6,99,49.33,49.6,30.06,30.1588,0,0,1567,1410300,2025-10-14T14:47:00.000Z,2025-12-13,,,,2025-12-13 23:35:00-08:00
1765696800000,0.0,0.0,0,0,1,190,49.8,99,49.53,49.8,30.06,30.1588,0,0,1567,1410300,2025-10-14T14:47:00.000Z,2025-12-13,,,,2025-12-13 23:20:00-08:00
1765695900000,0.0,0.0,0,0,1,190,50.2,99,49.93,50.2,30.06,30.1587,0,0,1567,1410300,2025-10-14T14:47:00.000Z,2025-12-13,4.19,,,2025-12-13 23:05:00-08:00
1765695000000,0.0,0.0,0,0,1,190,50.5,99,50.23,50.5,30.06,30.1587,0,0,1567,1410300,2025-10-14T14:47:00.000Z,2025-12-13,,,,2025-12-13 22:50:00-08:00
1765694100000,0.0,0.0,0,0,1,190,51.3,99,51.03,51.3,30.06,30.1585,0,0,1567,1410300,2025-10-14T14:47:00.000Z,2025-12-13,,,,2025-12-13 22:35:00-08:00
1765693200000,0.0,0.0,0,0,1,190,51.4,99,51.13,51.4,30.05,30.1484,0,0,1567,1410300,2025-10-14T14:47:00.000Z,2025-12-13,,,,2025-12-13 22:20:00-08:00
1765692300000,0.0,0.0,0,0,1,190,51.6,99,51.33,51.6,30.05,30.1484,0,0,1567,1410300,2025-10-14T14:47:00.000Z,2025-12-13,4.19,,,2025-12-13 22:05:00-08:00
1765691400000,0.0,0.0,0,0,1,190,51.4,98,50.85,51.4,30.05,30.1484,0,0,1567,1410300,2025-10-14T14:47:00.000Z,2025-12-13,,,,2025-12-13 21:50:00-08:00
1765690500000,0.0,0.0,0,0,1,190,51.4,98,50.85,51.4,30.05,30.1484,0,0,1567,1410300,2025-10-14T14:47:00.000Z,2025-12-13,,,,2025-12-13 21:35:00-08:00
