dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,batt1volts,tz,historical,local_time
1741444200000,0.0,0.0,0,0,1,5,39.2,86,30.24,30.3415,2,360,0,1800,39.2,35.37,2025-03-08,,,,2025-03-08 06:30:00-08:00
1741443300000,0.2237,1.7895,0,0,1,5,39.4,85,30.24,30.3415,0,0,2,0,39.4,35.27,2025-03-08,4.02,America/Los_Angeles,True,2025-03-08 06:15:00-08:00
1741442400000,0.0,1.5659,0,0,1,5,39.4,85,30.23,30.3314,0,0,2,0,39.4,35.27,2025-03-08,,America/Los_Angeles,True,2025-03-08 06:00:00-08:00
1741441500000,0.6711,1.7895,0,0,1,5,39.4,85,30.22,30.3214,0,0,2,0,39.4,35.27,2025-03-08,,America/Los_Angeles,True,2025-03-08 05:45:00-08:00
1741440600000,0.0,0.0,0,0,1,5,39.6,83,30.22,30.3213,0,0,2,0,39.6,34.87,2025-03-08,,America/Los_Angeles,True,2025-03-08 05:30:00-08:00
1741439700000,0.2237,2.0132,0,0,1,5,39.6,83,30.22,30.3213,0,0,2,0,39.6,34.87,2025-03-08,4.02,America/Los_Angeles,True,2025-03-08 05:15:00-08:00
1741438800000,0.6711,2.0132,0,0,1,5,39.6,83,30.22,30.3213,0,0,2,0,39.6,34.87,2025-03-08,,America/Los_Angeles,True,2025-03-08 05:00:00-08:00
1741437900000,0.4474,1.5659,0,0,1,5,39.6,83,30.21,30.3113,0,0,2,0,39.6,34.87,2025-03-08,,America/Los_Angeles,True,2025-03-08 04:45:00-08:00
1741437000000,0.8948,2.0132,0,0,1,5,39.7,84,30.2,30.3013,0,0,2,0,39.7,35.27,2025-03-08,,America/Los_Angeles,True,2025-03-08 04:30:00-08:00
1741436100000,1.1185,2.2369,0,0,1,5,39.9,83,30.2,30.3012,0,0,2,0,39.9,35.16,2025-03-08,4.03,America/Los_Angeles,True,2025-03-08 04:15:00-08:00
1741435200000,0.0,1.3422,0,0,1,5,40.1,82,30.19,30.2911,0,0,2,0,40.1,35.05,2025-03-08,,America/Los_Angeles,True,2025-03-08 04:00:00-08:00
1741434300000,0.4474,1.5659,0,0,1,5,40.1,83,30.19,30.2911,0,0,2,0,40.1,35.36,2025-03-08,,America/Los_Angeles,True,2025-03-08 03:45:00-08:00
1741433400000,0.4474,2.0132,0,0,1,5,39.9,85,30.19,30.2912,0,0,2,0,39.9,35.76,2025-03-08,,America/Los_Angeles,True,2025-03-08 03:30:00-08:00
1741432500000,0.2237,1.5659,0,0,1,5,40.3,84,30.19,30.2911,0,0,2,0,40.3,35.86,2025-03-08,4.03,America/Los_Angeles,True,2025-03-08 03:15:00-08:00
1741431600000,0.0,1.5659,0,0,1,5,40.6,81,30.19,30.291,0,0,2,0,40.6,35.23,2025-03-08,,America/Los_Angeles,True,2025-03-08 03:00:00-08:00
1741430700000,0.0,0.0,0,0,1,5,41.2,81,30.19,30.2909,0,0,2,0,41.2,35.82,2025-03-08,,America/Los_Angeles,True,2025-03-08 02:45:00-08:00
1741429800000,0.0,0.0,0,0,1,5,41.5,80,30.19,30.2909,0,0,2,0,41.5,35.8,2025-03-08,,America/Los_Angeles,True,2025-03-08 02:30:00-08:00
1741428900000,0.4474,2.0132,0,0,1,5,41.7,80,30.19,30.2908,0,0,2,0,41.7,35.99,2025-03-08,4.03,America/Los_Angeles,True,2025-03-08 02:15:00-08:00
1741428000000,0.4474,1.5659,0,0,1,5,42.1,79,30.19,30.2907,0,0,2,0,42.1,36.07,2025-03-08,,America/Los_Angeles,True,2025-03-08 02:00:00-08:00
1741427100000,0.2237,1.7895,0,0,1,5,42.4,79,30.19,30.2907,0,0,2,0,42.4,36.36,2025-03-08,,America/Los_Angeles,True,2025-03-08 01:45:00-08:00
1741426200000,1.1185,2.0132,0,0,1,5,42.8,81,30.19,30.2906,0,0,2,0,42.8,37.38,2025-03-08,,America/Los_Angeles,True,2025-03-08 01:30:00-08:00
1741425300000,0.0,1.5659,0,0,1,5,43.0,83,30.18,30.2805,0,0,2,0,43.0,38.2,2025-03-08,4.03,America/Los_Angeles,True,2025-03-08 01:15:00-08:00
1741424400000,0.0,0.0,0,0,1,5,43.5,82,30.18,30.2804,0,0,2,0,43.5,38.38,2025-03-08,,America/Los_Angeles,True,2025-03-08 01:00:00-08:00
1741423500000,0.0,0.0,0,0,1,5,43.9,82,30.18,30.2804,0,0,2,0,43.9,38.77,2025-03-08,,America/Los_Angeles,True,2025-03-08 00:45:00-08:00
1741422600000,0.2237,1.5659,0,0,1,5,44.4,81,30.18,30.2803,0,0,2,0,44.4,38.94,2025-03-08,,America/Los_Angeles,True,2025-03-08 00:30:00-08:00
1741421700000,0.0,1.5659,0,0,1,5,44.6,80,30.18,30.2802,0,0,2,0,44.6,38.82,2025-03-08,4.03,America/Los_Angeles,True,2025-03-08 00:15:00-08:00
1741420800000,0.4474,1.5659,0,0,1,5,45.1,79,30.18,30.2801,0,0,2,7505100,45.1,38.98,2025-03-08,,America/Los_Angeles,True,2025-03-08 00:00:00-08:00
