dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,tz,historical,local_time
1741074540000,2.908,5.3686,0.0,0.03,1,292,51.6,68,4.28,30.12,30.1949,0,0,20935,18841500,51.6,41.39,2025-03-03T18:34:00.000Z,2025-03-03,,,2025-03-03 23:49:00-08:00
1741073640000,3.1317,8.7241,0.0,0.03,1,287,51.6,69,,30.13,30.2049,0,0,20935,18841500,51.6,41.77,2025-03-03T18:34:00.000Z,2025-03-03,,,2025-03-03 23:34:00-08:00
1741072740000,3.8028,7.8293,0.0,0.03,1,289,51.8,70,,30.13,30.2049,0,0,20935,18841500,51.8,42.33,2025-03-03T18:34:00.000Z,2025-03-03,,,2025-03-03 23:19:00-08:00
1741071840000,4.2502,10.0662,0.0,0.03,1,287,52.3,68,,30.13,30.2048,0,0,20935,18841500,52.3,42.06,2025-03-03T18:34:00.000Z,2025-03-03,,,2025-03-03 23:04:00-08:00
1741070940000,1.1185,5.3686,0.0,0.03,1,89,53.1,64,4.29,30.13,30.2047,0,0,20935,18841500,53.1,41.25,2025-03-03T18:34:00.000Z,2025-03-03,,,2025-03-03 22:49:00-08:00
1741070040000,1.7895,6.7108,0.0,0.03,1,0,54.1,60,,30.12,30.1945,0,0,20935,18841500,54.1,40.53,2025-03-03T18:34:00.000Z,2025-03-03,,,2025-03-03 22:34:00-08:00
1741069140000,2.0132,5.816,0.0,0.03,1,351,53.4,63,,30.11,30.1846,0,0,20935,18841500,53.4,41.12,,2025-03-03,America/Los_Angeles,True,2025-03-03 22:19:00-08:00
1741068240000,0.8948,4.4739,0.0,0.03,1,323,52.3,67,,30.11,30.1848,0,0,20935,18841500,52.3,41.67,2025-03-03T18:34:00.000Z,2025-03-03,,,2025-03-03 22:04:00-08:00
1741067340000,0.8948,5.145,0.0,0.03,1,21,51.4,71,4.29,30.11,30.1849,0,0,20935,18841500,51.4,42.32,,2025-03-03,America/Los_Angeles,True,2025-03-03 21:49:00-08:00
1741066440000,0.2237,4.6976,0.0,0.03,1,18,52.0,70,,30.11,30.1848,0,0,20935,18841500,52.0,42.52,2025-03-03T18:34:00.000Z,2025-03-03,,,2025-03-03 21:34:00-08:00
1741065540000,2.908,8.053,0.0,0.03,1,326,52.9,69,,30.11,30.1847,0,0,20935,18841500,52.9,43.01,2025-03-03T18:34:00.000Z,2025-03-03,,,2025-03-03 21:19:00-08:00
1741064640000,4.0265,10.2899,0.0,0.03,1,312,52.7,70,,30.1,30.1747,0,0,20935,18841500,52.7,43.19,2025-03-03T18:34:00.000Z,2025-03-03,,,2025-03-03 21:04:00-08:00
1741063740000,2.4606,10.961,0.0,0.03,1,332,53.2,69,4.3,30.1,30.1746,0,0,20935,18841500,53.2,43.3,2025-03-03T18:34:00.000Z,2025-03-03,,,2025-03-03 20:49:00-08:00
