dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,tz,historical,local_time
1742055300000,0.4474,1.5659,0.0,0.0,1,10,51.1,72,4.03,30.09,30.1886,96,17280,0,86400,51.1,42.39,2025-03-15,,,2025-03-15 09:15:00-07:00
1742054400000,0.0,0.8948,0.0,0.01,1,10,49.5,74,,30.08,30.1789,42,7560,115,105300,49.5,41.56,2025-03-15,America/Los_Angeles,True,2025-03-15 09:00:00-07:00
1742053500000,0.6711,2.6843,0.0,0.01,1,10,47.8,76,,30.07,30.1692,24,4320,105,67500,47.8,40.61,2025-03-15,America/Los_Angeles,True,2025-03-15 08:45:00-07:00
1742052600000,0.0,1.3422,0.0,0.01,1,10,46.0,80,,30.06,30.1595,18,3240,98,45900,46.0,40.18,2025-03-15,America/Los_Angeles,True,2025-03-15 08:30:00-07:00
1742051700000,0.4474,2.908,0.0,0.01,1,10,44.6,84,4.03,30.05,30.1498,14,2520,98,29700,44.6,40.07,2025-03-15,America/Los_Angeles,True,2025-03-15 08:15:00-07:00
1742050800000,0.2237,2.6843,0.0,0.01,1,10,44.1,84,,30.05,30.1499,10,1800,96,17100,44.1,39.58,2025-03-15,America/Los_Angeles,True,2025-03-15 08:00:00-07:00
1742049900000,0.4474,2.4606,0.0,0.01,1,10,44.1,86,,30.05,30.1499,7,1260,96,8100,44.1,40.18,2025-03-15,America/Los_Angeles,True,2025-03-15 07:45:00-07:00
1742049000000,0.0,1.5659,0.0,0.01,1,10,44.6,85,,30.05,30.1498,2,360,96,1800,44.6,40.37,2025-03-15,America/Los_Angeles,True,2025-03-15 07:30:00-07:00
1742048100000,0.2237,2.2369,0.0,0.01,1,10,45.1,82,4.02,30.04,30.1396,0,0,96,0,45.1,39.94,2025-03-15,America/Los_Angeles,True,2025-03-15 07:15:00-07:00
1742047200000,0.2237,2.2369,0.0,0.01,1,10,45.9,78,,30.03,30.1295,0,0,96,0,45.9,39.43,2025-03-15,America/Los_Angeles,True,2025-03-15 07:00:00-07:00
1742046300000,0.6711,3.1317,0.0,0.01,1,10,46.2,78,,30.03,30.1294,0,0,96,0,46.2,39.73,2025-03-15,America/Los_Angeles,True,2025-03-15 06:45:00-07:00
1742045400000,0.2237,2.0132,0.0,0.01,1,10,46.8,76,,30.03,30.1293,0,0,96,0,46.8,39.64,2025-03-15,America/Los_Angeles,True,2025-03-15 06:30:00-07:00
1742044500000,0.2237,2.0132,0.0,0.01,1,10,47.8,72,4.02,30.02,30.119,0,0,96,0,47.8,39.22,2025-03-15,America/Los_Angeles,True,2025-03-15 06:15:00-07:00
1742043600000,0.4474,2.0132,0.0,0.01,1,10,48.9,68,,30.01,30.1088,0,0,96,0,48.9,38.81,2025-03-15,America/Los_Angeles,True,2025-03-15 06:00:00-07:00
1742042700000,0.0,1.5659,0.0,0.01,1,10,49.5,64,,30.01,30.1087,0,0,96,0,49.5,37.83,2025-03-15,America/Los_Angeles,True,2025-03-15 05:45:00-07:00
1742041800000,0.0,1.5659,0.0,0.01,1,10,50.5,62,,30.0,30.0985,0,0,96,0,50.5,37.97,2025-03-15,America/Los_Angeles,True,2025-03-15 05:30:00-07:00
1742040900000,0.2237,3.3554,0.0,0.01,1,10,51.6,61,4.03,30.0,30.0982,0,0,96,0,51.6,38.6,2025-03-15,America/Los_Angeles,True,2025-03-15 05:15:00-07:00
1742040000000,0.4474,6.2634,0.0,0.01,1,10,52.5,57,,30.0,30.0981,0,0,96,0,52.5,37.71,2025-03-15,America/Los_Angeles,True,2025-03-15 05:00:00-07:00
1742039100000,1.3422,6.2634,0.0,0.01,1,18,53.1,55,,29.99,30.0879,0,0,96,0,53.1,37.36,2025-03-15,America/Los_Angeles,True,2025-03-15 04:45:00-07:00
1742038200000,3.1317,8.053,0.0,0.01,1,9,53.4,55,,29.99,30.0879,0,0,96,0,53.4,37.64,2025-03-15,America/Los_Angeles,True,2025-03-15 04:30:00-07:00
1742037300000,4.0265,8.2767,0.0,0.01,1,3,54.0,54,4.03,30.0,30.0978,0,0,96,0,54.0,37.73,2025-03-15,America/Los_Angeles,True,2025-03-15 04:15:00-07:00
1742036400000,4.2502,9.8425,0.0,0.01,1,6,54.7,53,,30.0,30.0977,0,0,96,0,54.7,37.91,2025-03-15,America/Los_Angeles,True,2025-03-15 04:00:00-07:00
