dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,batt1volts,local_time
1753993920000,2.4606,4.6976,0,0,1,213,69.6,72,60.16,69.64,30.02,30.115,210,37800,0,189000,2025-04-26T15:31:00.000Z,2025-07-31,,,,2025-07-31 13:32:00-07:00
1753993020000,2.4606,5.5923,0,0,1,213,69.8,72,60.36,69.86,30.02,30.1149,87,15660,4826,5651100,,2025-07-31,America/Los_Angeles,True,,2025-07-31 13:17:00-07:00
1753992120000,2.2369,4.4739,0,0,1,213,69.3,75,61.03,69.46,30.02,30.115,172,30960,4038,5572800,,2025-07-31,America/Los_Angeles,True,4.41,2025-07-31 13:02:00-07:00
1753991220000,2.908,4.9213,0,0,1,213,68.9,76,61.01,69.06,30.02,30.1151,524,94320,4038,5418000,,2025-07-31,America/Los_Angeles,True,,2025-07-31 12:47:00-07:00
1753990320000,2.6843,4.2502,0,0,1,213,68.9,76,61.01,69.06,30.02,30.1151,880,158400,4038,4946400,,2025-07-31,America/Los_Angeles,True,,2025-07-31 12:32:00-07:00
1753989420000,2.2369,4.2502,0,0,1,213,68.2,77,60.71,68.34,30.02,30.1152,788,141840,3168,4154400,,2025-07-31,America/Los_Angeles,True,,2025-07-31 12:17:00-07:00
1753988520000,2.4606,4.0265,0,0,1,213,67.1,79,60.36,67.1,30.02,30.1154,870,156600,1215,3445200,,2025-07-31,America/Los_Angeles,True,4.58,2025-07-31 12:02:00-07:00
1753987620000,2.2369,4.2502,0,0,1,212,66.0,82,60.34,66.0,30.02,30.1156,815,146700,1215,2662200,,2025-07-31,America/Los_Angeles,True,,2025-07-31 11:47:00-07:00
1753986720000,2.6843,4.6976,0,0,1,212,65.3,84,60.34,65.3,30.02,30.1157,664,119520,982,1928700,,2025-07-31,America/Los_Angeles,True,,2025-07-31 11:32:00-07:00
1753985820000,2.908,4.4739,0,0,1,212,64.9,85,60.28,64.9,30.02,30.1158,122,21960,982,1331100,,2025-07-31,America/Los_Angeles,True,,2025-07-31 11:17:00-07:00
1753984920000,2.6843,4.0265,0,0,1,212,64.2,86,59.92,64.2,30.02,30.1159,138,24840,982,1221300,,2025-07-31,America/Los_Angeles,True,4.45,2025-07-31 11:02:00-07:00
1753984020000,2.908,4.0265,0,0,1,212,63.9,88,60.27,63.9,30.02,30.116,214,38520,982,1097100,,2025-07-31,America/Los_Angeles,True,,2025-07-31 10:47:00-07:00
1753983120000,2.908,4.0265,0,0,1,212,64.0,87,60.05,64.0,30.02,30.116,233,41940,924,904500,,2025-07-31,America/Los_Angeles,True,,2025-07-31 10:32:00-07:00
1753982220000,2.4606,4.2502,0,0,1,212,64.0,87,60.05,64.0,30.01,30.1059,148,26640,725,694800,,2025-07-31,America/Los_Angeles,True,,2025-07-31 10:17:00-07:00
1753981320000,2.2369,3.8028,0,0,1,212,63.9,87,59.95,63.9,30.01,30.106,58,10440,598,561600,,2025-07-31,America/Los_Angeles,True,4.29,2025-07-31 10:02:00-07:00
1753980420000,2.0132,3.5791,0,0,1,212,63.7,86,59.43,63.7,30.01,30.106,51,9180,452,509400,,2025-07-31,America/Los_Angeles,True,,2025-07-31 09:47:00-07:00
1753979520000,2.0132,3.1317,0,0,1,212,63.5,86,59.23,63.5,30.01,30.106,127,22860,452,463500,,2025-07-31,America/Los_Angeles,True,,2025-07-31 09:32:00-07:00
1753978620000,2.0132,3.3554,0,0,1,212,63.1,86,58.84,63.1,30.01,30.1061,64,11520,387,349200,,2025-07-31,America/Los_Angeles,True,,2025-07-31 09:17:00-07:00
1753977720000,2.0132,2.908,0,0,1,212,62.8,86,58.55,62.8,30.01,30.1062,46,8280,331,291600,,2025-07-31,America/Los_Angeles,True,4.27,2025-07-31 09:02:00-07:00
1753976820000,1.7895,2.908,0,0,1,212,62.4,86,58.15,62.4,30.01,30.1062,36,6480,387,250200,,2025-07-31,America/Los_Angeles,True,,2025-07-31 08:47:00-07:00
1753975920000,1.5659,2.4606,0,0,1,212,61.7,88,58.11,61.7,30.01,30.1064,65,11700,249,217800,,2025-07-31,America/Los_Angeles,True,,2025-07-31 08:32:00-07:00
1753975020000,0.8948,2.2369,0,0,1,212,60.3,92,57.96,60.3,30.0,30.0966,40,7200,249,159300,,2025-07-31,America/Los_Angeles,True,,2025-07-31 08:17:00-07:00
1753974120000,0.0,0.0,0,0,1,212,58.5,95,57.07,58.5,30.0,30.0969,56,10080,249,123300,,2025-07-31,America/Los_Angeles,True,4.26,2025-07-31 08:02:00-07:00
1753973220000,0.0,0.0,0,0,1,212,56.8,96,55.67,56.8,29.99,30.0872,42,7560,227,72900,,2025-07-31,America/Los_Angeles,True,,2025-07-31 07:47:00-07:00
1753972320000,0.0,0.0,0,0,1,212,55.4,95,53.99,55.4,29.99,30.0875,15,2700,212,35100,,2025-07-31,America/Los_Angeles,True,,2025-07-31 07:32:00-07:00
1753971420000,0.0,0.0,0,0,1,212,54.0,93,52.02,54.0,29.99,30.0878,10,1800,212,21600,,2025-07-31,America/Los_Angeles,True,,2025-07-31 07:17:00-07:00
1753970520000,0.0,0.0,0,0,1,212,53.2,91,50.64,53.2,29.98,30.0779,7,1260,210,12600,,2025-07-31,America/Los_Angeles,True,4.26,2025-07-31 07:02:00-07:00
1753969620000,0.0,0.0,0,0,1,212,53.1,90,50.24,53.1,29.98,30.0779,5,900,210,6300,,2025-07-31,America/Los_Angeles,True,,2025-07-31 06:47:00-07:00
1753968720000,0.0,0.0,0,0,1,212,53.2,91,50.64,53.2,29.98,30.0779,2,360,210,1800,,2025-07-31,America/Los_Angeles,True,,2025-07-31 06:32:00-07:00
1753967820000,0.0,0.0,0,0,1,212,53.6,92,51.33,53.6,29.97,30.0678,0,0,210,0,,2025-07-31,America/Los_Angeles,True,,2025-07-31 06:17:00-07:00
1753966920000,0.0,0.0,0,0,1,212,54.1,92,51.83,54.1,29.97,30.0677,0,0,210,0,,2025-07-31,America/Los_Angeles,True,4.26,2025-07-31 06:02:00-07:00
1753966020000,0.0,0.0,0,0,1,212,53.8,91,51.23,53.8,29.96,30.0577,0,0,210,0,,2025-07-31,America/Los_Angeles,True,,2025-07-31 05:47:00-07:00
1753965120000,0.0,0.0,0,0,1,212,53.6,89,50.44,53.6,29.96,30.0577,0,0,210,0,,2025-07-31,America/Los_Angeles,True,,2025-07-31 05:32:00-07:00
1753964220000,0.0,0.0,0,0,1,212,53.6,89,50.44,53.6,29.96,30.0577,0,0,210,0,,2025-07-31,America/Los_Angeles,True,,2025-07-31 05:17:00-07:00
1753963320000,0.0,0.0,0,0,1,212,53.8,89,50.63,53.8,29.96,30.0577,0,0,210,0,,2025-07-31,America/Los_Angeles,True,4.27,2025-07-31 05:02:00-07:00
1753962420000,0.0,0.0,0,0,1,212,54.0,89,50.83,54.0,29.96,30.0577,0,0,210,0,,2025-07-31,America/Los_Angeles,True,,2025-07-31 04:47:00-07:00
1753961520000,0.0,0.0,0,0,1,212,54.3,90,51.43,54.3,29.95,30.0476,0,0,210,0,,2025-07-31,America/Los_Angeles,True,,2025-07-31 04:32:00-07:00
1753960620000,0.0,0.0,0,0,1,212,54.7,92,52.42,54.7,29.95,30.0475,0,0,210,0,,2025-07-31,America/Los_Angeles,True,,2025-07-31 04:17:00-07:00
1753959720000,0.0,0.0,0,0,1,212,54.9,91,52.32,54.9,29.95,30.0475,0,0,210,0,,2025-07-31,America/Los_Angeles,True,4.27,2025-07-31 04:02:00-07:00
1753958820000,0.0,0.0,0,0,1,212,54.9,91,52.32,54.9,29.95,30.0475,0,0,210,0,,2025-07-31,America/Los_Angeles,True,,2025-07-31 03:47:00-07:00
1753957920000,0.0,0.0,0,0,1,212,55.0,90,52.12,55.0,29.95,30.0474,0,0,210,0,,2025-07-31,America/Los_Angeles,True,,2025-07-31 03:32:00-07:00
1753957020000,0.0,0.0,0,0,1,212,55.4,91,52.82,55.4,29.95,30.0474,0,0,210,0,,2025-07-31,America/Los_Angeles,True,,2025-07-31 03:17:00-07:00
1753956120000,0.0,0.0,0,0,1,212,55.6,90,52.71,55.6,29.95,30.0473,0,0,210,0,,2025-07-31,America/Los_Angeles,True,4.28,2025-07-31 03:02:00-07:00
1753955220000,0.0,0.0,0,0,1,212,55.6,89,52.41,55.6,29.95,30.0473,0,0,210,0,,2025-07-31,America/Los_Angeles,True,,2025-07-31 02:47:00-07:00
1753954320000,0.0,0.0,0,0,1,212,56.1,90,53.21,56.1,29.95,30.0472,0,0,210,0,,2025-07-31,America/Los_Angeles,True,,2025-07-31 02:32:00-07:00
1753953420000,0.0,0.0,0,0,1,212,56.7,89,53.49,56.7,29.95,30.0471,0,0,210,0,,2025-07-31,America/Los_Angeles,True,,2025-07-31 02:17:00-07:00
1753952520000,0.0,0.0,0,0,1,212,57.6,90,54.69,57.6,29.95,30.0469,0,0,210,0,,2025-07-31,America/Los_Angeles,True,4.29,2025-07-31 02:02:00-07:00
1753951620000,0.0,0.0,0,0,1,212,58.3,90,55.38,58.3,29.96,30.0568,0,0,210,0,,2025-07-31,America/Los_Angeles,True,,2025-07-31 01:47:00-07:00
1753950720000,0.0,0.0,0,0,1,212,58.8,90,55.87,58.8,29.96,30.0568,0,0,210,0,,2025-07-31,America/Los_Angeles,True,,2025-07-31 01:32:00-07:00
1753949820000,0.0,0.0,0,0,1,212,59.5,92,57.17,59.5,29.96,30.0566,0,0,210,0,,2025-07-31,America/Los_Angeles,True,,2025-07-31 01:17:00-07:00
1753948920000,0.0,0.0,0,0,1,212,59.9,92,57.57,59.9,29.96,30.0565,0,0,210,0,,2025-07-31,America/Los_Angeles,True,4.3,2025-07-31 01:02:00-07:00
1753948020000,0.0,0.0,0,0,1,212,59.7,91,57.07,59.7,29.96,30.0566,0,0,210,0,,2025-07-31,America/Los_Angeles,True,,2025-07-31 00:47:00-07:00
