dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1769241060000,0.0,1.3422,0,0,1,274,55.0,84,4.27,50.25,29.86,29.9338,0,0,13152,11836800,55.0,2026-01-22T17:21:00.000Z,2026-01-23,,,2026-01-23 23:51:00-08:00
1769240160000,0.0,2.2369,0,0,1,274,54.9,85,,50.47,29.86,29.9338,0,0,13152,11836800,54.9,2026-01-22T17:21:00.000Z,2026-01-23,,,2026-01-23 23:36:00-08:00
1769239260000,0.0,0.0,0,0,1,274,54.7,85,,50.28,29.86,29.9338,0,0,13152,11836800,54.7,2026-01-22T17:21:00.000Z,2026-01-23,,,2026-01-23 23:21:00-08:00
1769238360000,0.0,1.1185,0,0,1,274,54.3,86,,50.2,29.86,29.9339,0,0,13152,11836800,54.3,2026-01-22T17:21:00.000Z,2026-01-23,,,2026-01-23 23:06:00-08:00
1769237460000,0.0,0.8948,0,0,1,274,54.3,86,4.27,50.2,29.86,29.9339,0,0,13152,11836800,54.3,2026-01-22T17:21:00.000Z,2026-01-23,,,2026-01-23 22:51:00-08:00
1769236560000,0.0,0.0,0,0,1,274,54.3,86,,50.2,29.87,29.9439,0,0,13152,11836800,54.3,2026-01-22T17:21:00.000Z,2026-01-23,,,2026-01-23 22:36:00-08:00
1769235660000,0.0,2.0132,0,0,1,274,53.8,86,,49.71,29.86,29.9339,0,0,13152,11836800,53.8,2026-01-22T17:21:00.000Z,2026-01-23,,,2026-01-23 22:21:00-08:00
1769234760000,0.0,0.0,0,0,1,274,53.2,88,,49.74,29.86,29.934,0,0,13152,11836800,53.2,2026-01-22T17:21:00.000Z,2026-01-23,,,2026-01-23 22:06:00-08:00
1769233860000,0.0,0.0,0,0,1,274,53.1,88,4.28,49.64,29.86,29.934,0,0,13152,11836800,53.1,2026-01-22T17:21:00.000Z,2026-01-23,,,2026-01-23 21:51:00-08:00
1769232960000,0.0,0.0,0,0,1,274,52.5,89,,49.35,29.86,29.9341,0,0,13152,11836800,52.5,,2026-01-23,America/Los_Angeles,True,2026-01-23 21:36:00-08:00
1769232060000,0.0,0.0,0,0,1,274,52.3,89,,49.15,29.86,29.9341,0,0,13152,11836800,52.3,2026-01-22T17:21:00.000Z,2026-01-23,,,2026-01-23 21:21:00-08:00
1769230260000,0.0,0.0,0,0,1,274,52.7,89,,49.55,29.85,29.9241,0,0,13152,11836800,52.7,2026-01-22T17:21:00.000Z,2026-01-23,,,2026-01-23 20:51:00-08:00
1769229360000,0.0,0.0,0,0,1,274,52.7,89,,49.55,29.85,29.9241,0,0,13152,11836800,52.7,2026-01-22T17:21:00.000Z,2026-01-23,,,2026-01-23 20:36:00-08:00
1769228460000,0.0,0.0,0,0,1,274,52.7,89,,49.55,29.86,29.9341,0,0,13152,11836800,52.7,2026-01-22T17:21:00.000Z,2026-01-23,,,2026-01-23 20:21:00-08:00
1769227560000,0.0,1.5659,0,0,1,274,53.1,88,4.29,49.64,29.86,29.934,0,0,13152,11836800,53.1,2026-01-22T17:21:00.000Z,2026-01-23,,,2026-01-23 20:06:00-08:00
1769226660000,0.0,0.0,0,0,1,274,54.0,88,,50.53,29.85,29.9239,0,0,13152,11836800,54.0,2026-01-22T17:21:00.000Z,2026-01-23,,,2026-01-23 19:51:00-08:00
1769225760000,0.0,0.0,0,0,1,274,54.3,87,,50.51,29.85,29.9238,0,0,13152,11836800,54.3,2026-01-22T17:21:00.000Z,2026-01-23,,,2026-01-23 19:36:00-08:00
1769224860000,0.0,0.0,0,0,1,274,55.0,86,,50.89,29.85,29.9237,0,0,13152,11836800,55.0,2026-01-22T17:21:00.000Z,2026-01-23,,,2026-01-23 19:21:00-08:00
1769223960000,0.0,0.0,0,0,1,274,55.4,86,4.3,51.28,29.86,29.9337,0,0,13152,11836800,55.4,2026-01-22T17:21:00.000Z,2026-01-23,,,2026-01-23 19:06:00-08:00
1769223060000,0.0,0.0,0,0,1,274,55.8,85,,51.36,29.86,29.9336,0,0,13152,11836800,55.8,2026-01-22T17:21:00.000Z,2026-01-23,,,2026-01-23 18:51:00-08:00
