dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1745995800000,1.7895,6.7108,0,0,1,62,54.9,94,29.96,30.034,0,0,28380,25542000,54.9,53.2,2025-04-26T15:20:00.000Z,2025-04-29,,,,2025-04-29 23:50:00-07:00
1745994900000,1.3422,5.5923,0,0,1,90,54.7,93,29.96,30.034,0,0,28380,25542000,54.7,52.72,2025-04-26T15:20:00.000Z,2025-04-29,,,,2025-04-29 23:35:00-07:00
1745994000000,1.5659,7.8293,0,0,1,111,54.5,93,29.96,30.0341,0,0,28380,25542000,54.5,52.52,2025-04-26T15:20:00.000Z,2025-04-29,4.29,,,2025-04-29 23:20:00-07:00
1745993100000,1.3422,5.816,0,0,1,118,54.5,93,29.96,30.0341,0,0,28380,25542000,54.5,52.52,2025-04-26T15:20:00.000Z,2025-04-29,,,,2025-04-29 23:05:00-07:00
1745992200000,1.3422,6.2634,0,0,1,100,54.9,92,29.96,30.034,0,0,28380,25542000,54.9,52.62,2025-04-26T15:20:00.000Z,2025-04-29,,,,2025-04-29 22:50:00-07:00
1745991300000,0.6711,4.2502,0,0,1,107,55.2,92,29.96,30.034,0,0,28380,25542000,55.2,52.92,2025-04-26T15:20:00.000Z,2025-04-29,,,,2025-04-29 22:35:00-07:00
1745990400000,2.0132,5.5923,0,0,1,110,55.6,91,29.97,30.0439,0,0,28380,25542000,55.6,53.01,2025-04-26T15:20:00.000Z,2025-04-29,4.28,,,2025-04-29 22:20:00-07:00
1745989500000,1.5659,5.145,0,0,1,64,55.8,91,29.96,30.0339,0,0,28380,25542000,55.8,53.21,2025-04-26T15:20:00.000Z,2025-04-29,,,,2025-04-29 22:05:00-07:00
1745988600000,1.5659,5.5923,0,0,1,67,55.9,91,29.96,30.0339,0,0,28380,25542000,55.9,53.31,2025-04-26T15:20:00.000Z,2025-04-29,,,,2025-04-29 21:50:00-07:00
1745987700000,0.4474,6.9345,0,0,1,12,55.9,90,29.96,30.0339,0,0,28380,25542000,55.9,53.01,2025-04-26T15:20:00.000Z,2025-04-29,,,,2025-04-29 21:35:00-07:00
1745986800000,1.3422,6.2634,0,0,1,26,56.1,90,29.96,30.0338,0,0,28380,25542000,56.1,53.21,2025-04-26T15:20:00.000Z,2025-04-29,4.3,,,2025-04-29 21:20:00-07:00
1745985900000,1.5659,5.816,0,0,1,79,55.8,91,29.95,30.0239,0,0,28380,25542000,55.8,53.21,2025-04-26T15:20:00.000Z,2025-04-29,,,,2025-04-29 21:05:00-07:00
